panel,pick_f,is_sharpe,oos_CAGR_pick,oos_Sharpe_pick,oos_MaxDD_pick,oos_CAGR_anchor,oos_Sharpe_anchor,oos_MaxDD_anchor,d_oos_Sharpe,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD,live_oos_Sharpe,live_oos_CAGR,best_oos_f
U56,0.0,1.1196511752071385,0.16815371078569497,1.1730934108649913,-0.19104399631639812,0.17323365236641508,1.1856777042016957,-0.19127562163086176,-0.01258429333670441,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,0.09455179369762767,1.0
B136,0.0,1.1413874706007898,0.15936842989310995,1.0129272458151457,-0.18779405305211805,0.1618745851600052,1.017953764504917,-0.2074018763117903,-0.005026518689771331,0.8738511437360154,0.15257181383948715,-0.3371595330739301,1.1019125044197382,0.07847283605551292,1.0
SMALL,1.0,0.6401415772704394,0.06698806653983369,0.43984693026555094,-0.365105167152756,0.06698806653983369,0.43984693026555094,-0.365105167152756,0.0,0.8738401470547136,0.1525745335844091,-0.33717289200673783,0.6473415936678043,0.044142357735165394,0.0
