etest,cells,flips_COUNT,flips_PERM,worst_dp_COUNT,worst_dp_PERM,mean_dp_COUNT,mean_dp_PERM
E_EXACT,120,0,0,0.26949999999999996,0.33100000000000007,-0.014083333333333326,0.014310688405797117
E_FP12,120,0,0,0.273,0.32350000000000007,-0.014734601449275365,0.014627717391304352
E_RET8,120,0,0,0.268,0.32200000000000006,-0.01448550724637681,0.014519927536231885
E_DEC6,120,0,0,0.26949999999999996,0.32200000000000006,-0.014418478260869559,0.014083333333333342
E_DEC3,120,0,0,0.26849999999999996,0.32800000000000007,-0.015259963768115935,0.015088768115942034
