panel,arm,gross,cost,sched,window,CAGR,Sharpe,MaxDD,H1,H2,spy_CAGR,spy_Sharpe,spy_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DDcap,L5_CAGRfloor,pass4b,pass4a,mg_H1,mg_H2,mg_DD,mg_CAGR
U56,EWELIG,0.75,10.0,shift3,IS,0.09773757238686853,1.0133029175391919,-0.10999377110102482,0.8451072836190229,1.2087791329103565,0.14958794806217557,0.8986386739891564,-0.22062101823395863,True,True,True,True,False,False,False,0.007353868329083135,0.14846822408861216,0.02237883983935035,-0.006973991256654363
U56,EWELIG,0.75,10.0,shift3,OOS,0.12483279257541313,1.2161712250165069,-0.1658302482828874,1.4064245411366978,1.0291033409273413,0.15271636385461385,0.8739575612872552,-0.33717267708462373,True,True,True,True,True,True,False,0.42621526634775364,0.26983904772978373,0.03647335796788684,0.017931337877183443
U56,EWELIG,0.75,10.0,shift4,FULL,0.10887135036066353,1.1006516137226254,-0.15355411544412534,1.093446257320502,1.1094541082655522,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,True,True,False,0.1345998589684967,0.2858214953973327,0.04874949080664903,0.002959631599745688
U56,EWELIG,0.75,10.0,shift4,IS,0.0946274316941742,0.9848556481837349,-0.10130796973726397,0.8653135993931518,1.1238457564184443,0.14958794806217557,0.8986386739891564,-0.22062101823395863,True,True,True,True,False,False,False,0.027560184103212038,0.06353484759669992,0.0310646412031112,-0.010084131949348693
U56,EWELIG,0.75,10.0,shift4,OOS,0.12074105279825997,1.1930613372764765,-0.15355411544412523,1.3621921602783136,1.0254536693279732,0.15271636385461385,0.8739575612872552,-0.33717267708462373,True,True,True,True,True,True,False,0.38198288548936943,0.2661893761304156,0.048749490806649004,0.013839598100030284
U56,EWELIG,0.75,10.0,ENSEMBLE5,FULL,0.10733515078337219,1.086739429948987,-0.15715251368296834,1.1058398272757914,1.0723346901103374,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,True,True,False,0.1469934289237862,0.2487020772421179,0.04515109256780603,0.0014234320224543462
U56,EWELIG,0.75,10.0,ENSEMBLE5,IS,0.09568669745708247,1.0002718827583983,-0.10731762609922624,0.8543142436414045,1.1700714509408472,0.14958794806217557,0.8986386739891564,-0.22062101823395863,True,True,True,True,False,False,False,0.016560828351464774,0.1097605421191028,0.02505498484114893,-0.009024866186440425
U56,EWELIG,0.75,10.0,ENSEMBLE5,OOS,0.11702120667379567,1.155231500862041,-0.15715251368296823,1.3260325403362239,0.9849438583424537,0.15271636385461385,0.8739575612872552,-0.33717267708462373,True,True,True,True,True,True,False,0.3458232655472797,0.22567956514489607,0.045151092567806,0.010119751975565985
U56,CAND20,0.75,10.0,shift0,FULL,0.1272947407822531,1.0595867666452303,-0.1830833978748886,1.073435234533892,1.0546401116865103,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,True,True,False,0.11458883618188676,0.23100749881829075,0.019220208375885783,0.02138302202133527
U56,CAND20,0.75,10.0,shift0,IS,0.10810135009630373,0.976550798673974,-0.11846665426985159,0.7300262445175577,1.258123221827476,0.14958794806217557,0.8986386739891564,-0.22062101823395863,False,True,True,True,True,False,False,-0.10772717077238203,0.19781231300573165,0.013905956670523578,0.0033897864527808325
U56,CAND20,0.75,10.0,shift0,OOS,0.1433509071003305,1.1232848839586205,-0.18308339787488837,1.2350994809952833,1.0112026503519245,0.15271636385461385,0.8739575612872552,-0.33717267708462373,True,True,True,True,True,True,False,0.2548902062063392,0.25193835715436685,0.019220208375885867,0.036449452402100804
U56,CAND20,0.75,10.0,shift1,FULL,0.12431191614304948,1.0386296452781194,-0.1999457758214287,1.0443638686448298,1.039945014392826,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,True,True,False,0.08551747029282453,0.2163124015246064,0.0023578304293456753,0.01840019738213164
U56,CAND20,0.75,10.0,shift1,IS,0.10374004909244827,0.940096410630012,-0.14692939425686902,0.6800167270901629,1.2348860358017824,0.14958794806217557,0.8986386739891564,-0.22062101823395863,False,True,True,False,False,False,False,-0.15773668819977682,0.17457512698003796,-0.014556783316493849,-0.0009715145510746231
U56,CAND20,0.75,10.0,shift1,OOS,0.14154154917930528,1.1136100526822197,-0.19994577582142903,1.1797878551992165,1.0486566611255574,0.15271636385461385,0.8739575612872552,-0.33717267708462373,True,True,True,True,True,True,False,0.19957858041027232,0.2893923679279998,0.0023578304293452035,0.03464009448107559
U56,CAND20,0.75,10.0,shift2,FULL,0.1405279831329589,1.1535191337680957,-0.1733931439710118,1.1633790416870058,1.1532540832305729,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,True,True,False,0.20453264333500054,0.32962147036235334,0.028910462279762572,0.034616264372041045
U56,CAND20,0.75,10.0,shift2,IS,0.11708527023490234,1.050426361524127,-0.1295235352121562,0.8342352758127256,1.3012041694228393,0.14958794806217557,0.8986386739891564,-0.22062101823395863,False,True,True,True,True,False,False,-0.0035181394772141328,0.24089326060109495,0.002849075728218964,0.012373706591379444
U56,CAND20,0.75,10.0,shift2,OOS,0.16020327034553206,1.2320071378900692,-0.1733931439710117,1.382559006475043,1.0803629910738966,0.15271636385461385,0.8739575612872552,-0.33717267708462373,True,True,True,True,True,True,False,0.4023497316860989,0.32109869787633893,0.028910462279762544,0.05330181564730237
U56,CAND20,0.75,10.0,shift3,FULL,0.1346856488641499,1.1104322986171145,-0.16499622808111336,1.0655242579341122,1.1552835277242273,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,True,True,False,0.10667785958210696,0.33165091485600773,0.03730737816966101,0.028773930103232065
U56,CAND20,0.75,10.0,shift3,IS,0.10873390195510502,0.9759997022050472,-0.1374269845748025,0.6994699635719561,1.288764925648525,0.14958794806217557,0.8986386739891564,-0.22062101823395863,False,True,True,False,True,False,False,-0.13828345171798362,0.22845401682678057,-0.005054373634427345,0.0040223383115821215
U56,CAND20,0.75,10.0,shift3,OOS,0.15651380596418263,1.211879243128149,-0.16499622808111414,1.3004344268763481,1.1253877124381189,0.15271636385461385,0.8739575612872552,-0.33717267708462373,True,True,True,True,True,True,False,0.320225152087404,0.36612341924056124,0.037307378169660094,0.04961235126595294
U56,CAND20,0.75,10.0,shift4,FULL,0.12924280022162815,1.078423869181432,-0.18306091582409323,1.0377408986768584,1.1190046407270513,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,True,True,False,0.07889450032485312,0.29537202785883176,0.01924269042668114,0.023331081460710307
U56,CAND20,0.75,10.0,shift4,IS,0.1062590675988988,0.957623197972487,-0.1247071263142463,0.7440291713772147,1.203947746426051,0.14958794806217557,0.8986386739891564,-0.22062101823395863,False,True,True,True,True,False,False,-0.09372424391272505,0.14363683760430668,0.007665484626128871,0.001547503955375909
U56,CAND20,0.75,10.0,shift4,OOS,0.14852926162667157,1.1702050682721665,-0.18306091582409334,1.3220475117876918,1.01927701786015,0.15271636385461385,0.8739575612872552,-0.33717267708462373,True,True,True,True,True,True,False,0.3418382369987476,0.2600127246625924,0.019242690426680892,0.04162780692844188
U56,CAND20,0.75,10.0,ENSEMBLE5,FULL,0.1313111230664714,1.0958289803641261,-0.17204104984978863,1.0829876325994823,1.1132614173634496,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,True,True,False,0.12414123424747703,0.2896288044952301,0.03026255640098574,0.02539940430555357
U56,CAND20,0.75,10.0,ENSEMBLE5,IS,0.10885599309775795,0.9858769478417213,-0.12502087259110117,0.7421685208702219,1.2643504625186248,0.14958794806217557,0.8986386739891564,-0.22062101823395863,False,True,True,True,True,False,False,-0.09558489441971785,0.20403955369688043,0.007351738349273995,0.004144429454235057
U56,CAND20,0.75,10.0,ENSEMBLE5,OOS,0.15014517803434457,1.1793466922599822,-0.17204104984978896,1.297348365352205,1.0628321374212526,0.15271636385461385,0.8739575612872552,-0.33717267708462373,True,True,True,True,True,True,False,0.31713909056326095,0.303567844223695,0.03026255640098527,0.043243723336114884
B136,EWELIG,0.75,10.0,shift0,FULL,0.10656429035062365,1.021147356526676,-0.1768808521297457,1.1501626917562415,0.9004835981377173,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,True,True,True,True,True,False,0.19060042587896908,0.07454045426907696,0.025414867714612488,0.00042056463627951346
B136,EWELIG,0.75,10.0,shift0,IS,0.10863624322174581,1.0337701510179425,-0.11418657295686463,0.8920054728240502,1.2227074110044671,0.1495976200199005,0.8986655359968392,-0.22058362096015105,True,True,True,True,True,True,False,0.05423782266950716,0.16233522247876797,0.018163599619226006,0.0039179092078154565
B136,EWELIG,0.75,10.0,shift0,OOS,0.1048601354934191,1.0104561113832475,-0.17688085212974558,1.1374973919796487,0.8697340120336048,0.15331427255204866,0.8767278433896203,-0.3371595330739301,True,True,True,True,False,False,False,0.1572490910304084,0.10477138839114519,0.02541486771461246,-0.0024598552930149564
B136,EWELIG,0.75,10.0,shift1,FULL,0.10242455868604394,0.9856627504524785,-0.20624878806898994,1.122155170766296,0.8603500818323772,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,True,True,False,False,False,False,0.16259290488902356,0.03440693796373684,-0.003953068224631762,-0.003719167028300191
B136,EWELIG,0.75,10.0,shift1,IS,0.10390155078143826,1.0008972534397953,-0.12487923011094382,0.8267492525214974,1.2258537865213581,0.1495976200199005,0.8986655359968392,-0.22058362096015105,False,True,True,True,False,False,False,-0.011018397633045574,0.16548159799565898,0.007470942465146818,-0.0008167832324920965
B136,EWELIG,0.75,10.0,shift1,OOS,0.10120916217451037,0.9729828261403087,-0.20624878806898994,1.0591535429324306,0.8788144340207641,0.15331427255204866,0.8767278433896203,-0.3371595330739301,True,True,True,False,False,False,False,0.07890524198319027,0.1138518103783045,-0.0039530682246319004,-0.006110828611923691
B136,EWELIG,0.75,10.0,shift2,FULL,0.10997232908909904,1.0389370413375525,-0.18310804363565703,1.1629176126890841,0.9275023814173661,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,True,True,True,True,True,False,0.20335534681181167,0.10155923754872576,0.019187676208701154,0.0038286033747549075
B136,EWELIG,0.75,10.0,shift2,IS,0.10981137088921478,1.0472767556872908,-0.1052065019070686,0.8939847751662134,1.250613302964067,0.1495976200199005,0.8986655359968392,-0.22058362096015105,True,True,True,True,True,True,False,0.05621712501167042,0.19024111443836778,0.02714367066902204,0.0050930368752844235
B136,EWELIG,0.75,10.0,shift2,OOS,0.11010495874136605,1.0320704774526672,-0.18310804363565714,1.1856299209656598,0.8581777650916663,0.15331427255204866,0.8767278433896203,-0.3371595330739301,True,True,True,True,True,True,False,0.20538162001641946,0.09321514144920673,0.019187676208700905,0.002784967954931994
B136,EWELIG,0.75,10.0,shift3,FULL,0.11250741140865395,1.0691572470999222,-0.1702681543256459,1.1832992036023504,0.964687193876649,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,True,True,True,True,True,False,0.22373693772507797,0.1387440500080087,0.032027565518712275,0.006363685694309812
B136,EWELIG,0.75,10.0,shift3,IS,0.11227476465823982,1.0698557387470402,-0.11049943395058404,0.9039623504472694,1.2859219493017824,0.1495976200199005,0.8986655359968392,-0.22058362096015105,True,True,True,True,True,True,False,0.06619470029272634,0.22554976077608324,0.0218507386255066,0.00755643064430947
B136,EWELIG,0.75,10.0,shift3,OOS,0.11269912367884638,1.068373196644662,-0.17026815432564646,1.21821559536273,0.902968491323389,0.15331427255204866,0.8767278433896203,-0.3371595330739301,True,True,True,True,True,True,False,0.23796729441348974,0.13800586768092937,0.03202756551871158,0.005379132892412319
B136,EWELIG,0.75,10.0,shift4,FULL,0.11318672620291892,1.0817738210707228,-0.1667999612541755,1.1738752826003733,0.9948813386936568,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,True,True,True,True,True,False,0.21431301672310088,0.16893819482501649,0.03549575859018267,0.0070430004885747854
B136,EWELIG,0.75,10.0,shift4,IS,0.1113201283033236,1.055976415752431,-0.10693830705248497,0.9243717392104285,1.2311005244152968,0.1495976200199005,0.8986655359968392,-0.22058362096015105,True,True,True,True,True,True,False,0.08660408905588546,0.17072833588959768,0.025411865523605665,0.0066017942893932535
B136,EWELIG,0.75,10.0,shift4,OOS,0.11472695594832771,1.1032778340560137,-0.16679996125417562,1.2632131400178745,0.9277244800745783,0.15331427255204866,0.8767278433896203,-0.3371595330739301,True,True,True,True,True,True,False,0.28296483906863423,0.1627618564321187,0.03549575859018242,0.007406965161893653
B136,EWELIG,0.75,10.0,ENSEMBLE5,FULL,0.10897854321468681,1.044016519878627,-0.17267710756532584,1.1612795133481193,0.9353335973822859,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,True,True,True,True,True,False,0.20171724747084685,0.10939045351364562,0.02961861227903234,0.0028348175003426734
B136,EWELIG,0.75,10.0,ENSEMBLE5,IS,0.10921452791558206,1.0441304187848846,-0.10737072456920482,0.8912834095443758,1.2445812896054027,0.1495976200199005,0.8986655359968392,-0.22058362096015105,True,True,True,True,True,True,False,0.05351575938983277,0.18420910107970356,0.024979448006885813,0.004496193901651707
B136,EWELIG,0.75,10.0,ENSEMBLE5,OOS,0.10878415511801753,1.0437102433467575,-0.17267710756532584,1.1829429902015778,0.8897655910341176,0.15331427255204866,0.8767278433896203,-0.3371595330739301,True,True,True,True,True,True,False,0.20269468925233747,0.12480296739165797,0.029618612279032203,0.001464164331583473
B136,CAND20,0.75,10.0,shift0,FULL,0.12990524382855062,0.9431869804604214,-0.20052393396044887,1.1234535025187806,0.785860098214548,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,False,True,True,True,False,False,0.16389123664150818,-0.040083045654092264,0.0017717858839093048,0.023761518114206487
B136,CAND20,0.75,10.0,shift0,IS,0.13815881926167295,1.0333646087335777,-0.13695783220667201,0.967396357106147,1.1205241986252168,0.1495976200199005,0.8986655359968392,-0.22058362096015105,True,True,True,False,True,False,False,0.129628706951604,0.06015201009951765,-0.004607659630581379,0.033440485247742596
B136,CAND20,0.75,10.0,shift0,OOS,0.12315018108531217,0.875429498106294,-0.20052393396044932,0.9031709683746685,0.8464796475751816,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,True,True,True,False,False,-0.07707733257457183,0.08151702393272198,0.001771785883908722,0.01583019029887811
B136,CAND20,0.75,10.0,shift1,FULL,0.12592003977755284,0.9166882743723804,-0.2406033223908821,1.1169585117118754,0.7453280529651284,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,False,True,False,True,False,False,0.157396245834603,-0.08061509090351193,-0.03830760254652393,0.019776314063208705
B136,CAND20,0.75,10.0,shift1,IS,0.13571517861422921,1.0252918183587867,-0.1501012073321103,0.9636929573709496,1.1061730340370326,0.1495976200199005,0.8986655359968392,-0.22058362096015105,True,True,True,False,True,False,False,0.1259253072164066,0.045800845511333454,-0.017751034756019662,0.030996844600298862
B136,CAND20,0.75,10.0,shift1,OOS,0.11791341240767084,0.8369274822013854,-0.240603322390882,0.7676274202229996,0.9099694759161528,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,True,False,True,False,False,-0.21262088072624075,0.14500685227369325,-0.03830760254652396,0.010593421621236776
B136,CAND20,0.75,10.0,shift2,FULL,0.13029333506350915,0.9389708970096349,-0.2109438159796878,1.118316409920112,0.785278148294829,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,False,True,False,True,False,False,0.1587541440428395,-0.04066499557381131,-0.00864809613532963,0.02414960934916502
B136,CAND20,0.75,10.0,shift2,IS,0.13599883769490284,1.0177750396565877,-0.15284161929508455,0.9040493645124995,1.1652539840567864,0.1495976200199005,0.8986655359968392,-0.22058362096015105,True,True,True,False,True,False,False,0.06628171435795649,0.10488179553108723,-0.020491446718993916,0.03128050368097249
B136,CAND20,0.75,10.0,shift2,OOS,0.12561415583190705,0.8809468288440938,-0.2109438159796878,0.9716549152307496,0.7845455688720766,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,True,False,True,False,False,-0.008593385718490665,0.01958294522961701,-0.00864809613532977,0.018294165045472988
B136,CAND20,0.75,10.0,shift3,FULL,0.13333377795585766,0.9615844470168012,-0.20012281558820366,1.167541894436298,0.7821632660824811,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,False,True,True,True,False,False,0.20797962855902563,-0.043779877786159216,0.0021729042561545175,0.027190052241513524
B136,CAND20,0.75,10.0,shift3,IS,0.1439348934113056,1.0694219313208808,-0.13906585652191905,0.9360848822018206,1.2365663437554775,0.1495976200199005,0.8986655359968392,-0.22058362096015105,True,True,True,False,True,False,False,0.0983172320472776,0.17619415522977833,-0.006715683945828416,0.039216559397375256
B136,CAND20,0.75,10.0,shift3,OOS,0.12467346235016419,0.8807917391559456,-0.2001228155882031,0.9180580276462045,0.8418096890662582,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,True,True,True,False,False,-0.06219027330303584,0.0768470654237986,0.002172904256154934,0.017353471563730127
B136,CAND20,0.75,10.0,shift4,FULL,0.12948491591823252,0.9405986840880736,-0.2124395191666799,1.1114762719494475,0.7916478980995048,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,False,True,False,True,False,False,0.1519140060721751,-0.03429524576913556,-0.010143799322321734,0.02334119020388839
B136,CAND20,0.75,10.0,shift4,IS,0.1355072839262108,1.0155064571599446,-0.1358198701334573,0.9320457632978605,1.123284834948217,0.1495976200199005,0.8986655359968392,-0.22058362096015105,True,True,True,False,True,False,False,0.09427811314331747,0.06291264642251782,-0.0034696975573666744,0.030788949912280456
B136,CAND20,0.75,10.0,shift4,OOS,0.12454714331584049,0.8844035675621807,-0.2124395191666799,0.9268411574987342,0.8400689235174272,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,True,False,True,False,False,-0.05340714345050612,0.07510629987496764,-0.010143799322321873,0.01722715252940643
B136,CAND20,0.75,10.0,ENSEMBLE5,FULL,0.12994779321167904,0.9471643632477973,-0.20385593814452285,1.1337737802982764,0.7849270201423539,0.15163389387763448,0.8860757549112315,-0.3371595330739303,True,False,True,False,True,False,False,0.1742115144210039,-0.04101612372628638,-0.001560218300164673,0.023804067497334908
B136,CAND20,0.75,10.0,ENSEMBLE5,IS,0.137969585630644,1.0379751002296793,-0.14297477569082184,0.9459404088816216,1.1563841747280086,0.1495976200199005,0.8986655359968392,-0.22058362096015105,True,True,True,False,True,False,False,0.10817275872707854,0.09601198620230944,-0.010624603114731207,0.033251251616713634
B136,CAND20,0.75,10.0,ENSEMBLE5,OOS,0.1233812097673983,0.8792577924396144,-0.20385593814452296,0.9070871338118427,0.8502107884411204,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,True,False,True,False,False,-0.07316116713739762,0.08524816479866082,-0.0015602183001649228,0.016061218980964242
SMALL,EWELIG,0.75,10.0,shift0,FULL,0.04693424693679282,0.43689582810929484,-0.3737802743628472,0.6470668231799906,0.3058985801555902,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.2667286622957741,-0.5284933096545492,-0.17147666811207293,-0.05147450848611829
SMALL,EWELIG,0.75,10.0,shift0,IS,0.06476814065730707,0.6703399589358403,-0.17729823892804164,0.7593164121875855,0.5678459844449615,0.12023117374399273,0.8315589181254608,-0.18605456334553971,False,False,True,False,False,False,False,-0.17439694769546532,-0.14732575687580518,-0.06566550092071781,-0.019393680963487828
SMALL,EWELIG,0.75,10.0,shift0,OOS,0.03608733084683191,0.33283455542425,-0.3737802743628481,0.47733348286962485,0.18803620791522047,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.5028757919193193,-0.5769339936781246,-0.17147666811207388,-0.07123456889764407
SMALL,EWELIG,0.75,10.0,shift1,FULL,0.04444362486576936,0.4125581693486242,-0.41189432902492484,0.6515992773184018,0.2666530541615374,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.2621962081573629,-0.5677388356486021,-0.20959072277415056,-0.05396513055714175
SMALL,EWELIG,0.75,10.0,shift1,IS,0.06637878852789392,0.6854425324937374,-0.18370121185887,0.7267592704054643,0.6429209877916203,0.12023117374399273,0.8315589181254608,-0.18605456334553971,False,False,True,False,False,False,False,-0.20695408947758653,-0.07225075352914634,-0.07206847385154617,-0.017783033092900982
SMALL,EWELIG,0.75,10.0,shift1,OOS,0.031144206844315292,0.29340132311090045,-0.41189432902492373,0.3772732575437403,0.206570273904427,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.6029360172452038,-0.558399927688918,-0.2095907227741495,-0.07617769290016069
SMALL,EWELIG,0.75,10.0,shift2,FULL,0.053901958571947794,0.4802159268361616,-0.36713299752974726,0.6923948611828323,0.356979026708819,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.2214006242929324,-0.4774128631013205,-0.16482939127897298,-0.044506796850963315
SMALL,EWELIG,0.75,10.0,shift2,IS,0.07162371899332531,0.7302315204663559,-0.1656656100277626,0.8130538646974249,0.6362717766837427,0.12023117374399273,0.8315589181254608,-0.18605456334553971,False,False,True,False,False,False,False,-0.12065949518562591,-0.07889996463702398,-0.05403287202043876,-0.012538102627469586
SMALL,EWELIG,0.75,10.0,shift2,OOS,0.04312136551980528,0.3741209243169219,-0.3671329975297476,0.5714497591012524,0.16342306456825081,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.40875951568769175,-0.6015471370250942,-0.16482939127897336,-0.0642005342246707
SMALL,EWELIG,0.75,10.0,shift3,FULL,0.04664325230340327,0.43373560438443365,-0.36164358810732,0.6936957164881921,0.26833947909759565,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.22009976898757266,-0.5660524107125438,-0.15933998185654571,-0.05176550311950784
SMALL,EWELIG,0.75,10.0,shift3,IS,0.07262095958805581,0.7393912256202212,-0.1707311416260554,0.7609960348296568,0.7233396345557133,0.12023117374399273,0.8315589181254608,-0.18605456334553971,False,True,True,False,False,False,False,-0.172717325053394,0.0081678932349466,-0.059098403618731574,-0.011540862032739088
SMALL,EWELIG,0.75,10.0,shift3,OOS,0.030940334695006344,0.29519953326726744,-0.3616435881073208,0.4599003979290254,0.1319842306431776,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.5203088768599188,-0.6329859709501675,-0.15933998185654655,-0.07638156504946964
SMALL,EWELIG,0.75,10.0,shift4,FULL,0.044441983919152994,0.4172378484875373,-0.3464289808025164,0.6624354497847549,0.2625566506071633,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.25136003569100984,-0.5718352392029762,-0.1441253745517421,-0.053966771503758115
SMALL,EWELIG,0.75,10.0,shift4,IS,0.06776549476568805,0.699518355577926,-0.17252123142967712,0.7289776998363516,0.6719832960551454,0.12023117374399273,0.8315589181254608,-0.18605456334553971,False,False,True,False,False,False,False,-0.20473566004669919,-0.04318844526562127,-0.06088849342235329,-0.01639632685510685
SMALL,EWELIG,0.75,10.0,shift4,OOS,0.030315687418908555,0.2907317696200555,-0.34642898080251516,0.48767316483422524,0.09539549208545564,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.4925361099547189,-0.6695747095078894,-0.14412537455174093,-0.07700621232556742
SMALL,EWELIG,0.75,10.0,ENSEMBLE5,FULL,0.04739190742211319,0.4398027660789153,-0.3706941656367424,0.6709430694062845,0.29559839014234146,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.24285241606948027,-0.538793499667798,-0.1683905593859681,-0.05101684800079792
SMALL,EWELIG,0.75,10.0,ENSEMBLE5,IS,0.0686537082038412,0.7067660895670496,-0.17347725820680449,0.7602314504540701,0.6494481620048159,0.12023117374399273,0.8315589181254608,-0.18605456334553971,False,False,True,False,False,False,False,-0.17348190942898067,-0.06572357931595074,-0.061844520199480654,-0.015508113416953698
SMALL,EWELIG,0.75,10.0,ENSEMBLE5,OOS,0.03449357505249173,0.32073001410865737,-0.37069416563674285,0.4838044139406867,0.15730439557400436,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.49640486084825747,-0.6076658060193407,-0.1683905593859686,-0.07282832469198425
SMALL,CAND20,0.75,10.0,shift0,FULL,0.07206344355157035,0.5040654455644011,-0.3095505183045131,0.6896176708212578,0.36164246489408525,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.22417781465450692,-0.4727494249160542,-0.10724691205373879,-0.02634531187134076
