con,gate,sel,pick,isSharpe,oCAGR,oSharpe,oMaxDD,best_oSharpe,best_pick,regret
RESPREAD,MA,S1 Sharpe,b=0.12/M,0.7176814304237993,0.10731465165416565,0.7163211715873475,-0.37622055419890255,0.788578672039443,b=0.08/Q,-0.07225750045209545
RESPREAD,MA,S2 4b-aware,none (no IS point met the DD cap),,,,,,,
RESPREAD,MAVOL,S1 Sharpe,b=0.12/M,0.7295794927176722,0.06540483427067612,0.5083528348324959,-0.3840413406690907,0.5083528348324959,b=0.12/M,0.0
RESPREAD,MAVOL,S2 4b-aware,none (no IS point met the DD cap),,,,,,,
DEGROSS,MA,S1 Sharpe,b=0.05/M,0.7522420351631188,0.046868512782883176,0.654316082781826,-0.1670216550038619,0.654316082781826,b=0.05/M,0.0
DEGROSS,MA,S2 4b-aware,b=0.05/M,0.7522420351631188,0.046868512782883176,0.654316082781826,-0.1670216550038619,0.654316082781826,b=0.05/M,0.0
DEGROSS,MAVOL,S1 Sharpe,b=0.05/M,0.7196924376830534,0.020452530061105367,0.41038820464090464,-0.14720903811890373,0.4630779865158952,b=0.12/M,-0.05268978187499057
DEGROSS,MAVOL,S2 4b-aware,b=0.05/M,0.7196924376830534,0.020452530061105367,0.41038820464090464,-0.14720903811890373,0.4630779865158952,b=0.12/M,-0.05268978187499057
