lb_line,raw,date,idea,CAGR,Sharpe,MaxDD,H1,H2,base_raw,bS,bH1,bH2,verdict,script,tier,n_match,turn,vol_committed,join_file,base_book,base_resid,vol_used,vol_source,turn_base,vol_base,sharpe_base,dS10,turn_ratio,den,cstar,degenerate
707,"| 2026-09-04 | 10 U56/v1 (names 56, turn 23.6x, OOS 0.75) | 6.5% | 0.67 | -13.8% | 0.64 / 0.69 | 0.67 (0.64/0.69) | KILL 4b (H1,H2,OOS,CAGR) | research/backtests/2026-09-04_sector-only-universe_C.py |",2026-09-04,"10 U56/v1 (names 56, turn 23.6x, OOS 0.75)",0.065,0.67,-0.138,0.64,0.69,0.67 (0.64/0.69),0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_sector-only-universe_C.py,A_turn+vol+sharpe,1,23.59063621957033,0.102019291705741,2026-09-04_sector-only-universe_C.grid.csv,v1/U56/W,0.005075298343532708,0.102019291705741,committed,23.58532168462946,0.10201267848492176,0.6641804017269177,0.005819598273082316,1.00022533230676,0.03710630455560704,1578.358353864406,True
708,"| 2026-09-04 | 10 U56/EWall (names 56, turn 8.2x, OOS 1.11) | 10.4% | 1.05 | -15.9% | 1.07 / 1.04 | 0.67 (0.64/0.69) | KILL 4b (CAGR) | research/backtests/2026-09-04_sector-only-universe_C.py |",2026-09-04,"10 U56/EWall (names 56, turn 8.2x, OOS 1.11)",0.10400000000000001,1.05,-0.159,1.07,1.04,0.67 (0.64/0.69),0.67,0.64,0.69,KILL 4b (CAGR),2026-09-04_sector-only-universe_C.py,A_turn+vol+sharpe,1,8.210608911022444,0.0990745040737555,2026-09-04_sector-only-universe_C.grid.csv,v1/U56/W,0.005075298343532708,0.0990745040737555,committed,23.58532168462946,0.10201267848492176,0.6641804017269177,0.3858195982730823,0.34812367712471326,-148.32683002642477,-16.011450403433262,False
709,"| 2026-09-04 | 10 U56/CAND-n5 (names 56, turn 17.6x, OOS 1.00) | 16.5% | 0.95 | -21.6% | 0.90 / 1.00 | 0.67 (0.64/0.69) | KILL 4b (H1,DD) | research/backtests/2026-09-04_sector-only-universe_C.py |",2026-09-04,"10 U56/CAND-n5 (names 56, turn 17.6x, OOS 1.00)",0.165,0.95,-0.21600000000000003,0.9,1.0,0.67 (0.64/0.69),0.67,0.64,0.69,"KILL 4b (H1,DD)",2026-09-04_sector-only-universe_C.py,A_turn+vol+sharpe,1,17.626443416664245,0.1775370416639956,2026-09-04_sector-only-universe_C.grid.csv,v1/U56/W,0.005075298343532708,0.1775370416639956,committed,23.58532168462946,0.10201267848492176,0.6641804017269177,0.28581959827308223,0.7473480180747921,-131.91671846151263,-11.666669820662008,False
710,"| 2026-09-04 | 10 U56/CAND-n10 (names 56, turn 13.9x, OOS 0.98) | 12.9% | 0.93 | -17.5% | 0.92 / 0.95 | 0.67 (0.64/0.69) | KILL 4b (H1) | research/backtests/2026-09-04_sector-only-universe_C.py |",2026-09-04,"10 U56/CAND-n10 (names 56, turn 13.9x, OOS 0.98)",0.129,0.93,-0.175,0.92,0.95,0.67 (0.64/0.69),0.67,0.64,0.69,KILL 4b (H1),2026-09-04_sector-only-universe_C.py,A_turn+vol+sharpe,1,13.860173008674131,0.1410104254074233,2026-09-04_sector-only-universe_C.grid.csv,v1/U56/W,0.005075298343532708,0.1410104254074233,committed,23.58532168462946,0.10201267848492176,0.6641804017269177,0.2658195982730823,0.5876609695642523,-132.90807433279434,-10.000259548376647,False
711,"| 2026-09-04 | 10 U56/CAND-n20 (names 56, turn 9.6x, OOS 1.17) | 12.7% | 1.09 | -18.3% | 1.09 / 1.10 | 0.67 (0.64/0.69) | KEEP-cand 4b | research/backtests/2026-09-04_sector-only-universe_C.py |",2026-09-04,"10 U56/CAND-n20 (names 56, turn 9.6x, OOS 1.17)",0.127,1.09,-0.183,1.09,1.1,0.67 (0.64/0.69),0.67,0.64,0.69,KEEP-cand 4b,2026-09-04_sector-only-universe_C.py,A_turn+vol+sharpe,1,9.632867058472202,0.1152816344313927,2026-09-04_sector-only-universe_C.grid.csv,v1/U56/W,0.005075298343532708,0.1152816344313927,committed,23.58532168462946,0.10201267848492176,0.6641804017269177,0.42581959827308236,0.4084263588717527,-147.64048131953945,-18.84165605986326,False
712,"| 2026-09-04 | 10 ETF36/v1 (names 36, turn 18.0x, OOS 0.44) | 3.8% | 0.46 | -17.9% | 0.62 / 0.34 | 0.67 (0.64/0.69) | KILL 4b (H1,H2,OOS,CAGR) | research/backtests/2026-09-04_sector-only-universe_C.py |",2026-09-04,"10 ETF36/v1 (names 36, turn 18.0x, OOS 0.44)",0.038,0.46,-0.179,0.62,0.34,0.67 (0.64/0.69),0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_sector-only-universe_C.py,A_turn+vol+sharpe,1,18.017694738933383,0.0886112329972661,2026-09-04_sector-only-universe_C.grid.csv,v1/U56/W,0.005075298343532708,0.0886112329972661,committed,23.58532168462946,0.10201267848492176,0.6641804017269177,-0.2041804017269177,0.7639367815227004,-27.8656996872742,83.27302167839103,False
713,"| 2026-09-04 | 10 ETF36/EWall (names 36, turn 8.5x, OOS 0.67) | 5.1% | 0.63 | -21.8% | 0.66 / 0.60 | 0.67 (0.64/0.69) | KILL 4b (H1,H2,OOS,DD,CAGR) | research/backtests/2026-09-04_sector-only-universe_C.py |",2026-09-04,"10 ETF36/EWall (names 36, turn 8.5x, OOS 0.67)",0.051,0.63,-0.218,0.66,0.6,0.67 (0.64/0.69),0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_sector-only-universe_C.py,A_turn+vol+sharpe,1,8.450218066704728,0.0850023223424254,2026-09-04_sector-only-universe_C.grid.csv,v1/U56/W,0.005075298343532708,0.0850023223424254,committed,23.58532168462946,0.10201267848492176,0.6641804017269177,-0.03418040172691772,0.35828292612229795,-131.7882919748182,12.59358408965865,False
714,"| 2026-09-04 | 10 ETF36/CAND-n5 (names 36, turn 15.0x, OOS 0.59) | 6.3% | 0.54 | -23.4% | 0.54 / 0.54 | 0.67 (0.64/0.69) | KILL 4b (H1,H2,OOS,DD,CAGR) | research/backtests/2026-09-04_sector-only-universe_C.py |",2026-09-04,"10 ETF36/CAND-n5 (names 36, turn 15.0x, OOS 0.59)",0.063,0.54,-0.23399999999999999,0.54,0.54,0.67 (0.64/0.69),0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_sector-only-universe_C.py,A_turn+vol+sharpe,1,14.97972196146683,0.129049474814776,2026-09-04_sector-only-universe_C.grid.csv,v1/U56/W,0.005075298343532708,0.129049474814776,committed,23.58532168462946,0.10201267848492176,0.6641804017269177,-0.12418040172691769,0.6351290078536053,-115.12254905832236,20.78680091282608,False
715,"| 2026-09-04 | 10 ETF36/CAND-n10 (names 36, turn 11.6x, OOS 0.77) | 6.9% | 0.69 | -18.5% | 0.67 / 0.70 | 0.67 (0.64/0.69) | KILL 4b (H1,H2,OOS,CAGR) | research/backtests/2026-09-04_sector-only-universe_C.py |",2026-09-04,"10 ETF36/CAND-n10 (names 36, turn 11.6x, OOS 0.77)",0.069,0.69,-0.185,0.67,0.7,0.67 (0.64/0.69),0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_sector-only-universe_C.py,A_turn+vol+sharpe,1,11.621815364212804,0.1047145207677271,2026-09-04_sector-only-universe_C.grid.csv,v1/U56/W,0.005075298343532708,0.1047145207677271,committed,23.58532168462946,0.10201267848492176,0.6641804017269177,0.025819598273082223,0.4927562795035666,-120.21419675276267,7.852200574431002,False
716,"| 2026-09-04 | 10 ETF36/CAND-n20 (names 36, turn 6.7x, OOS 0.94) | 6.8% | 0.82 | -15.2% | 0.75 / 0.88 | 0.67 (0.64/0.69) | KILL 4b (H1,CAGR) | research/backtests/2026-09-04_sector-only-universe_C.py |",2026-09-04,"10 ETF36/CAND-n20 (names 36, turn 6.7x, OOS 0.94)",0.068,0.82,-0.152,0.75,0.88,0.67 (0.64/0.69),0.67,0.64,0.69,"KILL 4b (H1,CAGR)",2026-09-04_sector-only-universe_C.py,A_turn+vol+sharpe,1,6.683448436676012,0.0854838432749855,2026-09-04_sector-only-universe_C.grid.csv,v1/U56/W,0.005075298343532708,0.0854838432749855,committed,23.58532168462946,0.10201267848492176,0.6641804017269177,0.15581959827308223,0.2833732151735548,-153.0161443225694,-0.18321295200086496,False
717,"| 2026-09-04 | 10 ETF24/v1 (names 24, turn 16.3x, OOS 0.55) | 5.5% | 0.52 | -21.6% | 0.57 / 0.49 | 0.67 (0.64/0.69) | KILL 4b (H1,H2,OOS,DD,CAGR) | research/backtests/2026-09-04_sector-only-universe_C.py |",2026-09-04,"10 ETF24/v1 (names 24, turn 16.3x, OOS 0.55)",0.055,0.52,-0.21600000000000003,0.57,0.49,0.67 (0.64/0.69),0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_sector-only-universe_C.py,A_turn+vol+sharpe,1,16.323455921280598,0.115240762994314,2026-09-04_sector-only-universe_C.grid.csv,v1/U56/W,0.005075298343532708,0.115240762994314,committed,23.58532168462946,0.10201267848492176,0.6641804017269177,-0.1441804017269177,0.6921023227730061,-89.55336107971524,26.099943094104155,False
