child,col,fam,source,cls,n,d_p50,d_max,dp_min,roundbar,windowbar
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,ROUND,68,9.256398549717382e-05,0.00043803465431696553,2,0.0050000000010000005,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,WINDOW,28,0.00016599812490701582,0.00035816976193936423,17,1.000005e-12,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,ROUND,6,2.5236540524137263e-06,3.1632422371363766e-05,2,0.0050000000010000005,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,WINDOW,2,0.00047952436696409306,0.00047952436696409306,17,1.000005e-12,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-05_post-trigger-short-term-reversal_cloud.grid.csv,ROUND,2,5.6864819469537586e-05,5.6864819469537586e-05,3,0.000500000001,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-05_sleeve-with-a-real-diversifier_cloud.grid.csv,ROUND,8,0.00015454159535220613,0.0004315096016696135,2,0.0050000000010000005,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-05_sleeve-with-a-real-diversifier_cloud.grid.csv,WINDOW,2,0.00028471059809950794,0.00028471059809950794,17,1.000005e-12,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-05_which-asset-carries-S4_C.grid.csv,ROUND,12,9.860859841016173e-05,0.00048347531494073726,2,0.0050000000010000005,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-05_which-asset-carries-S4_C.grid.csv,WINDOW,2,0.00047952436696409306,0.00047952436696409306,17,1.000005e-12,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-05_which-asset-carries-S4_C.standalone.csv,WINDOW,2,0.0004944971218209179,0.0004944971218209179,18,1.0000005e-12,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-06_where-selectivity-and-cost-cross_B.grid.csv,ROUND,4,2.9336155514383955e-05,0.0004385241697054121,3,0.000500000001,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,CAGR,M1_CORE,2026-09-06_where-selectivity-and-cost-cross_B.grid.csv,WINDOW,2,0.0001279588411528393,0.00020536044553848276,17,1.000005e-12,0.004360052700444372
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_52w-high-proximity_C.grid.csv,ROUND,56,0.002013579124951703,0.004902494684801584,1,0.050000000001,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_crypto-sleeve_C.grid.csv,ROUND,156,0.0012492391965504002,0.004993105737473913,1,0.050000000001,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_earnings-season-avoidance_cloud.grid.csv,ROUND,14,0.0006614325363127893,0.004193797864188498,2,0.0050000000010000005,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_ensemble-plus-momentum_C.grid.csv,ROUND,12,0.0031897127187717755,0.0049947926722151426,2,0.0050000000010000005,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_exit-schedule-vs-entry-schedule_cloud.grid.csv,ROUND,8,0.0004863923577894669,0.0028021685446402156,2,0.0050000000010000005,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_interior-4b-selection_cloud.grid.csv,ROUND,76,0.0017686889552585017,0.004742929019643682,1,0.050000000001,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_is-window-has-no-crash_C.grid.csv,ROUND,8,0.0014735170670795439,0.003255656595084311,2,0.0050000000010000005,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,ROUND,12,0.0006057123047854551,0.0018772865672851413,2,0.0050000000010000005,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,WINDOW,2,0.005002139363110114,0.005002139363110114,2,0.0050000000010000005,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_monthly-seasonality_cloud.grid.csv,ROUND,40,0.0010759832838105332,0.004226345455039526,1,0.050000000001,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_sector-only-universe_C.grid.csv,ROUND,60,0.002548643164881792,0.004851293576064508,1,0.050000000001,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_selectability-pre-test_cloud.grid.csv,ROUND,10,0.0012673371784506227,0.0016779962336856968,2,0.0050000000010000005,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_sharpe-bound-book-change_cloud.grid.csv,ROUND,32,0.0011490494339679858,0.0043368143379627355,1,0.050000000001,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,ROUND,96,0.0012492391965504002,0.004767191110975011,1,0.050000000001,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,ROUND,8,0.0004021092625090539,0.0004503488775611242,1,0.050000000001,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-05_post-trigger-short-term-reversal_cloud.grid.csv,ROUND,2,0.004346895548060337,0.004346895548060337,2,0.0050000000010000005,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-05_sleeve-with-a-real-diversifier_cloud.grid.csv,ROUND,10,0.00199794063273262,0.0041612779771798,1,0.050000000001,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-05_which-asset-carries-S4_C.grid.csv,ROUND,14,0.0006871087101925077,0.0017468013719610376,1,0.050000000001,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-05_which-asset-carries-S4_C.standalone.csv,ROUND,2,0.0013638018784966066,0.0013638018784966066,2,0.0050000000010000005,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H1,M2_SHAPE,2026-09-06_where-selectivity-and-cost-cross_B.grid.csv,ROUND,6,0.0003461373703459447,0.000874430966839812,2,0.0050000000010000005,0.12665079891736375
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_52w-high-proximity_C.grid.csv,ROUND,56,0.003308849835096439,0.004884049985963812,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_crypto-sleeve_C.grid.csv,ROUND,156,0.0016684897830133716,0.004761828126862211,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_earnings-season-avoidance_cloud.grid.csv,ROUND,14,0.001210670083923282,0.004088087649183614,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_ensemble-plus-momentum_C.grid.csv,ROUND,12,0.00311954613612353,0.004551591484647344,2,0.0050000000010000005,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_exit-schedule-vs-entry-schedule_cloud.grid.csv,ROUND,8,0.0011716830137808998,0.0014972031944135988,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_interior-4b-selection_cloud.grid.csv,ROUND,76,0.0015620474671056428,0.004889908058655967,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_is-window-has-no-crash_C.grid.csv,ROUND,8,0.0015538946030043688,0.002753666383723319,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,ROUND,14,0.0009263608431782089,0.0028200139971905624,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_monthly-seasonality_cloud.grid.csv,ROUND,40,0.0005732755962573792,0.0033179868221340225,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_sector-only-universe_C.grid.csv,ROUND,60,0.002285546422755358,0.004884049985963812,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_selectability-pre-test_cloud.grid.csv,ROUND,10,0.0030873821261692136,0.004152829137481939,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_sharpe-bound-book-change_cloud.grid.csv,ROUND,32,0.001477552075795363,0.004112793745142174,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,ROUND,96,0.00231767254635018,0.004959189964830912,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,ROUND,8,0.0004823079597213731,0.0009997978551730125,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-05_post-trigger-short-term-reversal_cloud.grid.csv,ROUND,2,0.004817819151243463,0.004817819151243463,2,0.0050000000010000005,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-05_sleeve-with-a-real-diversifier_cloud.grid.csv,ROUND,10,0.001167077831296437,0.004840495299910819,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-05_which-asset-carries-S4_C.grid.csv,ROUND,14,0.0013961680617631256,0.002982376050839175,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-05_which-asset-carries-S4_C.standalone.csv,ROUND,2,0.0025760363135074876,0.0025760363135074876,2,0.0050000000010000005,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,H2,M2_SHAPE,2026-09-06_where-selectivity-and-cost-cross_B.grid.csv,ROUND,6,0.0011109897338120733,0.002675972798011461,1,0.050000000001,0.08976782139923983
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_52w-high-proximity_C.grid.csv,ROUND,52,0.00015988473933993552,0.0004479293225957137,2,0.0050000000010000005,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_52w-high-proximity_C.grid.csv,WINDOW,4,0.00029995773072508114,0.00039783124857684093,17,1.000005e-12,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_crypto-sleeve_C.grid.csv,ROUND,118,0.00020403674285285334,0.0004900368724062854,1,0.050000000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_crypto-sleeve_C.grid.csv,WINDOW,38,0.00031298426242956645,0.0004907656385037817,17,1.000005e-12,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_earnings-season-avoidance_cloud.grid.csv,ROUND,14,9.603385656770103e-05,0.00028401378222037144,3,0.000500000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_ensemble-plus-momentum_C.grid.csv,ROUND,8,0.00018503946865280896,0.0003592355645515577,2,0.0050000000010000005,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_ensemble-plus-momentum_C.grid.csv,WINDOW,4,0.00018871447393772195,0.00022257642737480432,17,1.000005e-12,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_exit-schedule-vs-entry-schedule_cloud.grid.csv,ROUND,6,0.00012133012967147083,0.00047250768475859406,3,0.000500000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_exit-schedule-vs-entry-schedule_cloud.grid.csv,WINDOW,2,0.00023957279461944703,0.00023957279461944703,17,1.000005e-12,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_interior-4b-selection_cloud.grid.csv,ROUND,66,0.00012010515994750892,0.0004103027069881915,1,0.050000000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_interior-4b-selection_cloud.grid.csv,WINDOW,10,0.00020084904928946434,0.00035554078763366803,17,1.000005e-12,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_is-window-has-no-crash_C.grid.csv,ROUND,8,0.00010166072728097497,0.00027610012329193356,2,0.0050000000010000005,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,ROUND,8,7.206756505091783e-05,0.0004080927542026991,3,0.000500000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,WINDOW,6,5.459488678241642e-05,0.00016029305371140223,17,1.000005e-12,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_monthly-seasonality_cloud.grid.csv,ROUND,38,0.00025307893157708317,0.00048087788909517704,3,0.000500000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_monthly-seasonality_cloud.grid.csv,WINDOW,2,0.00043550769886591123,0.00043550769886591123,17,1.000005e-12,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_sector-only-universe_C.grid.csv,ROUND,44,0.0002547232607305605,0.00047951668891693666,3,0.000500000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_sector-only-universe_C.grid.csv,WINDOW,16,0.00020208421287332134,0.00032668229123031245,17,1.000005e-12,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_selectability-pre-test_cloud.grid.csv,ROUND,10,0.00016510611601860958,0.0002170525216647623,3,0.000500000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_sharpe-bound-book-change_cloud.grid.csv,ROUND,30,0.00014144827419065864,0.00047951668891649257,2,0.0050000000010000005,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_sharpe-bound-book-change_cloud.grid.csv,WINDOW,2,0.00033820697092898366,0.00033820697092898366,17,1.000005e-12,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,ROUND,68,0.0002655635719280153,0.0004989108694504474,1,0.050000000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,WINDOW,28,0.0003531925444518469,0.0004935018897720411,17,1.000005e-12,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,ROUND,8,9.774282725298622e-05,0.00020043506344044615,3,0.000500000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-05_post-trigger-short-term-reversal_cloud.grid.csv,ROUND,2,0.0002559288008614491,0.0002559288008614491,2,0.0050000000010000005,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-05_sleeve-with-a-real-diversifier_cloud.grid.csv,ROUND,10,7.054225355876409e-05,0.00030123055836364654,1,0.050000000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-05_which-asset-carries-S4_C.grid.csv,ROUND,14,0.00010117755646121829,0.0003003207498274152,3,0.000500000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-05_which-asset-carries-S4_C.standalone.csv,ROUND,2,0.00021730843750517037,0.00021730843750517037,3,0.000500000001,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-06_where-selectivity-and-cost-cross_B.grid.csv,ROUND,5,0.00018181746861439807,0.00025295152205503935,2,0.0050000000010000005,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,MaxDD,M1_CORE,2026-09-06_where-selectivity-and-cost-cross_B.grid.csv,WINDOW,1,3.605287014454839e-05,3.605287014454839e-05,17,1.000005e-12,0.009490920929244973
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,Sharpe,M1_CORE,2026-09-04_52w-high-proximity_C.grid.csv,ROUND,56,0.001734655298259169,0.00470283641226843,1,0.050000000001,0.035535406951180515
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,Sharpe,M1_CORE,2026-09-04_crypto-sleeve_C.grid.csv,ROUND,156,0.0010526254458597673,0.004710802968762806,1,0.050000000001,0.035535406951180515
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,Sharpe,M1_CORE,2026-09-04_earnings-season-avoidance_cloud.grid.csv,ROUND,14,0.0010484467645155426,0.001930746886213086,2,0.0050000000010000005,0.035535406951180515
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,Sharpe,M1_CORE,2026-09-04_ensemble-plus-momentum_C.grid.csv,ROUND,12,0.001187261907833359,0.002612648323967015,1,0.050000000001,0.035535406951180515
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,Sharpe,M1_CORE,2026-09-04_exit-schedule-vs-entry-schedule_cloud.grid.csv,ROUND,8,0.001473179521691459,0.0024257765110358154,1,0.050000000001,0.035535406951180515
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,Sharpe,M1_CORE,2026-09-04_interior-4b-selection_cloud.grid.csv,ROUND,76,0.001858945651777133,0.004552523054327295,1,0.050000000001,0.035535406951180515
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,Sharpe,M1_CORE,2026-09-04_is-window-has-no-crash_C.grid.csv,ROUND,8,0.001512110262429478,0.0026797653203112226,2,0.0050000000010000005,0.035535406951180515
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,Sharpe,M1_CORE,2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,ROUND,14,0.0005118443779444926,0.001164792943883497,2,0.0050000000010000005,0.035535406951180515
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,Sharpe,M1_CORE,2026-09-04_monthly-seasonality_cloud.grid.csv,ROUND,40,0.0006811459106735862,0.0035305255839894745,1,0.050000000001,0.035535406951180515
