panel,book,sleeve,cost,fin,f,g,CAGR,Sharpe,MaxDD,Vol,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,gross,max_gross,turnover,m_H1,m_H2,m_OOS,m_DD,m_CAGR,m_min,pass4b,IS_m_min,IS_pass4b,OOS_m_S,OOS_m_DD,OOS_m_CAGR,OOS_m_min,OOS_pass,pass4a_v2,pass4a_v1_10
u56,EWall,S3,10.0,0.0,0.25,0.75,0.11219447619244449,1.2330822537477026,-0.1666792652795419,0.08950522157137936,1.3269389653318793,1.1597966903060213,1.2509153632627625,0.10866733610889479,-0.09037526619567882,1.2211283413479683,0.11511368660190935,-0.1666792652795419,0.7502030252619704,0.7665419002726057,2.293048713032083,0.37031893272818783,0.3257807526635793,0.3391175741656841,0.03562414642084766,0.005598161286478276,0.005598161286478276,True,0.003955772465371585,True,0.3391175741656841,0.035624146420847796,0.006958662740456492,0.006958662740456492,True,False,False
u56,EWall,S3,10.0,150.0,0.25,0.75,0.11219447619244449,1.2330822537477026,-0.1666792652795419,0.08950522157137936,1.3269389653318793,1.1597966903060213,1.2509153632627625,0.10866733610889479,-0.09037526619567882,1.2211283413479683,0.11511368660190935,-0.1666792652795419,0.7502030252619704,0.7665419002726057,2.293048713032083,0.37031893272818783,0.3257807526635793,0.3391175741656841,0.03562414642084766,0.005598161286478276,0.005598161286478276,True,0.003955772465371585,True,0.3391175741656841,0.035624146420847796,0.006958662740456492,0.006958662740456492,True,False,False
u56,EWall,S3,10.0,300.0,0.25,0.75,0.11219447619244449,1.2330822537477026,-0.1666792652795419,0.08950522157137936,1.3269389653318793,1.1597966903060213,1.2509153632627625,0.10866733610889479,-0.09037526619567882,1.2211283413479683,0.11511368660190935,-0.1666792652795419,0.7502030252619704,0.7665419002726057,2.293048713032083,0.37031893272818783,0.3257807526635793,0.3391175741656841,0.03562414642084766,0.005598161286478276,0.005598161286478276,True,0.003955772465371585,True,0.3391175741656841,0.035624146420847796,0.006958662740456492,0.006958662740456492,True,False,False
u56,EWall,S3,25.0,0.0,0.25,0.75,0.1083747188652775,1.1943428329216867,-0.16715745851105912,0.08952850414508001,1.2817564397358001,1.1263207866994274,1.206694456804272,0.10452806087979138,-0.09066677969652659,1.1864950331093875,0.11155924807970141,-0.1671574585110589,0.7502030252619704,0.7665419002726057,2.293048713032083,0.3251364071321087,0.2923048490569854,0.3044842659271033,0.03514595318933045,0.001778403959311281,0.001778403959311281,True,-0.00018350276373181595,False,0.3044842659271033,0.03514595318933081,0.0034042242182485555,0.0034042242182485555,True,False,False
u56,EWall,S3,25.0,150.0,0.25,0.75,0.1083747188652775,1.1943428329216867,-0.16715745851105912,0.08952850414508001,1.2817564397358001,1.1263207866994274,1.206694456804272,0.10452806087979138,-0.09066677969652659,1.1864950331093875,0.11155924807970141,-0.1671574585110589,0.7502030252619704,0.7665419002726057,2.293048713032083,0.3251364071321087,0.2923048490569854,0.3044842659271033,0.03514595318933045,0.001778403959311281,0.001778403959311281,True,-0.00018350276373181595,False,0.3044842659271033,0.03514595318933081,0.0034042242182485555,0.0034042242182485555,True,False,False
u56,EWall,S3,25.0,300.0,0.25,0.75,0.1083747188652775,1.1943428329216867,-0.16715745851105912,0.08952850414508001,1.2817564397358001,1.1263207866994274,1.206694456804272,0.10452806087979138,-0.09066677969652659,1.1864950331093875,0.11155924807970141,-0.1671574585110589,0.7502030252619704,0.7665419002726057,2.293048713032083,0.3251364071321087,0.2923048490569854,0.3044842659271033,0.03514595318933045,0.001778403959311281,0.001778403959311281,True,-0.00018350276373181595,False,0.3044842659271033,0.03514595318933081,0.0034042242182485555,0.0034042242182485555,True,False,False
u56,EWall,S3,10.0,0.0,0.25,0.85,0.12743868005027337,1.233140160460894,-0.18741707148788478,0.10147415879525415,1.327344383170898,1.1596463389338427,1.2513460259020872,0.12345153804477293,-0.10193540514622113,1.2209324421433687,0.13073971090640435,-0.18741707148788456,0.8501367100478435,0.8611501219425971,2.59622752960547,0.37072435056720654,0.32563040129140075,0.3389216749610845,0.01488634021250479,0.02084236514430715,0.01488634021250479,True,0.018739974401249734,True,0.3389216749610845,0.01488634021250515,0.022584687044951493,0.01488634021250515,True,False,False
u56,EWall,S3,10.0,150.0,0.25,0.85,0.12743868005027337,1.233140160460894,-0.18741707148788478,0.10147415879525415,1.327344383170898,1.1596463389338427,1.2513460259020872,0.12345153804477293,-0.10193540514622113,1.2209324421433687,0.13073971090640435,-0.18741707148788456,0.8501367100478435,0.8611501219425971,2.59622752960547,0.37072435056720654,0.32563040129140075,0.3389216749610845,0.01488634021250479,0.02084236514430715,0.01488634021250479,True,0.018739974401249734,True,0.3389216749610845,0.01488634021250515,0.022584687044951493,0.01488634021250515,True,False,False
u56,EWall,S3,10.0,300.0,0.25,0.85,0.12743868005027337,1.233140160460894,-0.18741707148788478,0.10147415879525415,1.327344383170898,1.1596463389338427,1.2513460259020872,0.12345153804477293,-0.10193540514622113,1.2209324421433687,0.13073971090640435,-0.18741707148788456,0.8501367100478435,0.8611501219425971,2.59622752960547,0.37072435056720654,0.32563040129140075,0.3389216749610845,0.01488634021250479,0.02084236514430715,0.01488634021250479,True,0.018739974401249734,True,0.3389216749610845,0.01488634021250515,0.022584687044951493,0.01488634021250515,True,False,False
u56,EWall,S3,25.0,0.0,0.25,0.85,0.12305544088691245,1.194452071738604,-0.18794787887164843,0.10150053068980533,1.282230906774294,1.1262031098681067,1.207201302302426,0.11870653719853186,-0.10226256191748495,1.1863289262566619,0.12665708911965967,-0.18794787887164832,0.8501367100478435,0.8611501219425971,2.59622752960547,0.32561087417060264,0.2921871722256647,0.30431815907437765,0.014355532828741135,0.016459125980946232,0.014355532828741135,True,0.013994973555008658,True,0.30431815907437765,0.014355532828741385,0.018502065258206815,0.014355532828741385,True,False,False
