panel,book,lag,dCAGR_per10bps_pp,dSharpe_per10bps,lag_dCAGR_pp_yr,lag_dSharpe,lag_dMaxDD_pp,lag_t
U56,F085,1d,-1.0534396546353886,-0.09139468536090571,0.0,0.0,0.0,
U56,F085,2d,-1.0305238303095265,-0.08902157848902521,0.5859590800562753,0.05076841919707786,0.239988710383221,1.5770700727054452
U56,F085,1w,-1.0599159790721258,-0.08912048434884232,0.06439908144189044,-0.0233455326756411,-0.6091586308294539,0.15241332973694152
U56,N20,1d,-1.0692632279242176,-0.08360543083664485,0.0,0.0,0.0,
U56,N20,2d,-1.0562646144249888,-0.08182049542310536,0.14408628928617162,0.0023976632749882487,1.021892010234271,0.37685665752133995
U56,N20,1w,-1.0709784225535746,-0.08051716596994556,0.3167303052491244,-0.011650354094961735,-0.027650201206896874,0.5048227525327115
U56,NF20,1d,-1.1972169119398401,-0.09041331412116271,0.0,0.0,0.0,
U56,NF20,2d,-1.1779626585016567,-0.08848326229711875,0.04450011318122282,-0.0017720242252274865,1.0218920102342266,0.11524014762499188
U56,NF20,1w,-1.2124106880035113,-0.08817766764896173,0.3671618529859755,-0.005763340576520282,-0.027650201206952385,0.5335691876880981
U56,F100,1d,-0.8939264854429174,-0.08340343004710844,0.0,0.0,0.0,
U56,F100,2d,-0.8785585980889854,-0.0816122049729553,0.42950526336982264,0.03954515031171768,0.25279030490932275,1.2431296387944546
U56,F100,1w,-0.8925577735047919,-0.08075313191112757,0.2512088028851167,-0.003292970517238203,-0.05019882578204404,0.45454679355827865
B136,F085,1d,-1.044023456992158,-0.08745549205560228,0.0,0.0,0.0,
B136,F085,2d,-1.020295150736965,-0.08482745972738141,0.11710645574929401,0.0036012885860905453,1.1855257094485427,0.37046113427715427
B136,F085,1w,-1.0457780684121998,-0.08577570846863858,-0.7960837378199193,-0.08921777553969668,-2.1419502995643103,-1.1946916507553462
B136,N20,1d,-1.5261059707584446,-0.09953340966572173,0.0,0.0,0.0,
B136,N20,2d,-1.5136029373133608,-0.0973082376946203,0.16483772844384514,0.00027786265220164363,-0.28420378718604367,0.35623091577590027
B136,N20,1w,-1.5451559042888885,-0.09701524613574193,0.46120622842269476,0.0004469800277145941,-2.8800303471455235,0.5584303894599086
B136,NF20,1d,-1.5610956358130057,-0.10132614574416772,0.0,0.0,0.0,
B136,NF20,2d,-1.5462291736752398,-0.0989437243624963,0.19251765213559313,0.0025023218572172157,-0.28420378718602146,0.38208554331291633
B136,NF20,1w,-1.5783112185662065,-0.09864829757066615,0.6079440839307448,0.011497970427621684,-1.8377135478110151,0.7208162083603799
B136,F100,1d,-0.9033472438995416,-0.0795315895840106,0.0,0.0,0.0,
B136,F100,2d,-0.8800921421513586,-0.07686376081072013,0.30980884215170423,0.02248664660412736,1.0547829582287838,1.0545585599426683
B136,F100,1w,-0.9085109745260089,-0.07798431305414902,-0.32728852277910114,-0.053054269413165045,-2.2463942417505045,-0.4987298959656335
SMALL439,F085,1d,-1.467299955924588,-0.10417763114837217,0.0,0.0,0.0,
SMALL439,F085,2d,-1.4791631294702268,-0.10607842418345803,-0.09792486022845992,-0.004753648667330412,4.035385512750967,-0.2089395789952258
SMALL439,F085,1w,-1.4890135476300759,-0.10404417563159776,0.8422215092586782,0.05582381317824969,2.4600627063122604,1.0533383289062654
SMALL439,N20,1d,-2.0901583496520093,-0.1204047736800857,0.0,0.0,0.0,
SMALL439,N20,2d,-2.130783283102029,-0.1217684442727865,0.2802759438866209,0.013782120976050805,2.9070276450124055,0.2855271026641421
SMALL439,N20,1w,-2.1549934136632642,-0.11908290222802824,0.5828259031718908,0.020888250780109363,-2.6786373758711512,0.4101024199313882
SMALL439,NF20,1d,-2.1108792283986144,-0.11993298135860378,0.0,0.0,0.0,
SMALL439,NF20,2d,-2.1567724855079673,-0.12205965882147884,0.2667624852898731,0.014057312724891413,4.104996162727959,0.2500649705933392
SMALL439,NF20,1w,-2.185618071335611,-0.12012196072857217,1.1274750752172658,0.05400325123803601,3.207007921264793,0.7349040521304683
SMALL439,F100,1d,-1.3485189148718835,-0.09945411907771229,0.0,0.0,0.0,
SMALL439,F100,2d,-1.3653669109771749,-0.10065396709710092,0.5604251804974592,0.041547195112217106,2.960785188660764,1.1442283510631515
SMALL439,F100,1w,-1.375633857827263,-0.09843106055962192,0.9717592917298346,0.0643189908211948,0.233944249002771,1.3778175434616744
