book,form,band,gross,cash,full_CAGR,full_Sharpe,full_MaxDD,full_H1,full_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2
MA-DG b0.00 g0.75 c0,MA-DG,0.0,0.75,0,0.0817397434597904,1.1677306016926021,-0.12011676392524373,1.1898687697398447,1.1503589942558936,0.09051911225551534,1.2565754958489903,-0.12011676392524373,1.409835013314872,1.0875659301740215
MA-DG b0.00 g0.75 c150,MA-DG,0.0,0.75,150,0.0892936030378455,1.2681817017968746,-0.11969079880340949,1.294882566426126,1.2469142801655453,0.09806604087254134,1.3538810968117658,-0.1196907988034096,1.4955072920726136,1.1984918995485991
MA-DG b0.00 g0.75 c300,MA-DG,0.0,0.75,300,0.09678924775423692,1.3671843691936123,-0.11927082844008052,1.3983803234052543,1.3420786907480642,0.10555435312931527,1.4497855316442319,-0.11927082844008075,1.5799438961274415,1.3078229636711431
MA-DG b0.00 g0.75 c500,MA-DG,0.0,0.75,500,0.10669511976252521,1.4970043715940282,-0.11871990449762482,1.5340919423082335,1.4668677124767375,0.11544984097321498,1.575545765221283,-0.11871990449762448,1.6906639814598983,1.4511921716372531
MA-DG b0.00 g1.00 c0,MA-DG,0.0,1.0,0,0.10928064852267316,1.1675941380508468,-0.15838542115080956,1.1903665813800621,1.1496851089051692,0.12121671507431775,1.2559661495766918,-0.15838542115080978,1.4078328307579104,1.0884485273254279
MA-DG b0.00 g1.00 c150,MA-DG,0.0,1.0,150,0.11408379194928053,1.2143718052019596,-0.15811476018609183,1.238780991483375,1.1950904583759863,0.12597910092720466,1.3008209183535084,-0.15811476018609183,1.4441157283358035,1.1432348884144734
MA-DG b0.00 g1.00 c300,MA-DG,0.0,1.0,300,0.11883757427288688,1.2604713135797199,-0.15784794627452847,1.286492697882736,1.2398381728042884,0.1306921632547049,1.3450260233707902,-0.1578479462745288,1.4798729601430625,1.1972286126428593
MA-DG b0.00 g1.00 c500,MA-DG,0.0,1.0,500,0.12510126559872514,1.3209150345913605,-0.1574979900517942,1.3490490384176108,1.2985104205230216,0.13690162124216987,1.4029868062301358,-0.157497990051794,1.5267571321920506,1.2680248416106052
MA-DG b0.01 g0.75 c0,MA-DG,0.01,0.75,0,0.08368973173779559,1.1859644362865616,-0.120254698517549,1.2091590980747866,1.167661906071438,0.09222633446814088,1.2707525279274707,-0.12025469851754877,1.4452357702331047,1.078265383984059
MA-DG b0.01 g0.75 c150,MA-DG,0.01,0.75,150,0.09124312489843733,1.28553856719509,-0.11984188079416258,1.3132787448956655,1.2633515821789765,0.09977132479261197,1.3672476147881643,-0.1198418807941628,1.530397405389168,1.1879417079255867
MA-DG b0.01 g0.75 c300,MA-DG,0.01,0.75,300,0.09873821239481617,1.3836764161584123,-0.11943487624120341,1.4158946976529552,1.3576624007404614,0.10725762079092749,1.4623526080786045,-0.11943487624120341,1.614330424181951,1.2960398159827362
MA-DG b0.01 g0.75 c500,MA-DG,0.01,0.75,500,0.10864320016538742,1.5123616162273417,-0.1189009631642215,1.550449153006056,1.4813313982797078,0.11715029808696165,1.587063569491058,-0.11890096316422183,1.7243896301922068,1.4377902695320959
MA-DG b0.01 g1.00 c0,MA-DG,0.01,1.0,0,0.11193080845602488,1.185807469678673,-0.15858539717444853,1.209633324985051,1.166972571325853,0.1235426554340262,1.2701289088638195,-0.15858539717444875,1.4432202058761865,1.0790958680266742
MA-DG b0.01 g1.00 c150,MA-DG,0.01,1.0,150,0.11672634127885795,1.232077926261414,-0.15833161296997733,1.257551281711744,1.2118589504213944,0.12829621881162945,1.3145146254789335,-0.1583316129699771,1.47920683740776,1.1331520233365209
MA-DG b0.01 g1.00 c300,MA-DG,0.01,1.0,300,0.12147251003938786,1.2776772795942335,-0.15808143839310318,1.3047734237959558,1.256094926052457,0.1330004719845772,1.358257130906107,-0.15808143839310296,1.5146718384561684,1.1864255190915614
MA-DG b0.01 g1.00 c500,MA-DG,0.01,1.0,500,0.12772604852380098,1.3374647952876193,-0.15775331020520322,1.366687457190963,1.3140957648490998,0.13919820655830262,1.41561085855979,-0.15775331020520333,1.5611724881212568,1.2562764990686837
MA-DG b0.02 g0.75 c0,MA-DG,0.02,0.75,0,0.08480315669593375,1.1944569376344985,-0.11858551078347845,1.212258845840758,1.1814995068982548,0.09374828606351171,1.2806634754153448,-0.11858551078347834,1.4443619660940272,1.1002940690358514
MA-DG b0.02 g0.75 c150,MA-DG,0.02,0.75,150,0.09237264314386007,1.2935919455874179,-0.11818939676341578,1.3166922888609829,1.2761279022078835,0.10130572498385493,1.3764231991161013,-0.11818939676341589,1.5291673659789087,1.2088216703436359
MA-DG b0.02 g0.75 c300,MA-DG,0.02,0.75,300,0.09988375774045366,1.3912967760689543,-0.11779886504079584,1.419617177266677,1.369392542003798,0.10880438966835282,1.470803202169323,-0.11779886504079584,1.6127489717321806,1.3157878045012823
MA-DG b0.02 g0.75 c500,MA-DG,0.02,0.75,500,0.10981001150665937,1.5194138396643442,-0.11728656777037227,1.5545761286528097,1.4916895117520919,0.11871344087421432,1.5945632859586014,-0.11728656777037239,1.7223470007487323,1.4560543574193252
MA-DG b0.02 g1.00 c0,MA-DG,0.02,1.0,0,0.11343973367321825,1.1942667950502772,-0.15652428125980367,1.2127198645193136,1.1807653481117246,0.12561027437823857,1.2799929874017524,-0.15652428125980344,1.442186431703058,1.1012113216508774
MA-DG b0.02 g1.00 c150,MA-DG,0.02,1.0,150,0.11825321768375541,1.2403906537449676,-0.1562921083036486,1.261071347445753,1.225007401807303,0.13037533042703653,1.32405200518443,-0.15629210830364826,1.4782220550598362,1.1545280199126515
MA-DG b0.02 g1.00 c300,MA-DG,0.02,1.0,300,0.12301720029535113,1.285845435120812,-0.1560632404528075,1.3087206121664077,1.2686082647534278,0.1350909692356803,1.3674724918028807,-0.1560632404528075,1.5137353760066077,1.2070727245383386
MA-DG b0.02 g1.00 c500,MA-DG,0.02,1.0,500,0.12929428389931252,1.345443282665934,-0.1557630624008428,1.3711944939183052,1.3257762450090123,0.14130372538766078,1.4244039796266115,-0.1557630624008428,1.56029946602616,1.2759681572891193
MA-DG b0.03 g0.75 c0,MA-DG,0.03,0.75,0,0.08628162162824915,1.201840627126638,-0.12054943679771146,1.2348688605871752,1.1756786586445227,0.09474682024310699,1.2782424661570655,-0.12054943679771168,1.4098248411053318,1.133995373728286
MA-DG b0.03 g0.75 c150,MA-DG,0.03,0.75,150,0.09385913079118002,1.2999072695719318,-0.12017225395702624,1.3380381619056023,1.2694594777940795,0.1023157423946146,1.3728732740734981,-0.12017225395702602,1.4931873657082255,1.241795400414469
MA-DG b0.03 g0.75 c300,MA-DG,0.03,0.75,300,0.10137819223477496,1.3965595169293996,-0.11980039353350425,1.4397186322082924,1.3618883289629244,0.1098258285668483,1.4661402835306747,-0.11980039353350447,1.575347075026903,1.3480434306967881
MA-DG b0.03 g0.75 c500,MA-DG,0.03,0.75,500,0.11131492518367558,1.5232969729699808,-0.11931259521948445,1.5730480566512268,1.4830887965528767,0.11975001604041413,1.5884404666059506,-0.11931259521948456,1.683080822481355,1.4873670567639237
MA-DG b0.03 g1.00 c0,MA-DG,0.03,1.0,0,0.11544485987825248,1.201665107711654,-0.15910990262743974,1.2353972967586033,1.1749351988336658,0.126956558390525,1.2775395947599435,-0.15910990262743996,1.407734847593379,1.1347851685972878
MA-DG b0.03 g1.00 c150,MA-DG,0.03,1.0,150,0.12026399806216803,1.2472759981233348,-0.15890141905217547,1.28292314509166,1.2189645677912737,0.13173361816077778,1.321104786517042,-0.15890141905217592,1.4429838657652196,1.1879750478556468
MA-DG b0.03 g1.00 c300,MA-DG,0.03,1.0,300,0.12503356578208447,1.2922254677650367,-0.15869590505256792,1.3297594071580792,1.262355739749363,0.13646116060768998,1.364038500634539,-0.15869590505256814,1.477722055884787,1.240394338204188
MA-DG b0.03 g1.00 c500,MA-DG,0.03,1.0,500,0.13131799287651225,1.3511611441386842,-0.15842635995836452,1.3911683085895497,1.3192487286003176,0.14268964296984143,1.4203316770289511,-0.15842635995836452,1.523269977503361,1.3091248213821098
MA-DG b0.05 g0.75 c0,MA-DG,0.05,0.75,0,0.08307583887998304,1.1457655401848548,-0.12567307540326822,1.1955161686490139,1.105615097220678,0.09095945606033395,1.210742742488177,-0.12567307540326844,1.3319213819417555,1.0776949725686873
MA-DG b0.05 g0.75 c150,MA-DG,0.05,0.75,150,0.09092972374919639,1.246331390337536,-0.12531440869902177,1.301987209751386,1.2012960302888924,0.09880332301195605,1.3074259112955178,-0.12531440869902155,1.4169561399897384,1.1881122127143122
MA-DG b0.05 g0.75 c300,MA-DG,0.05,0.75,300,0.09872510894540265,1.345445583939613,-0.124960804405846,1.4069197056775438,1.2955969913422505,0.10658830428009347,1.4027152402718333,-0.1249608044058459,1.5007633308560226,1.2969394487551897
MA-DG b0.05 g0.75 c500,MA-DG,0.05,0.75,500,0.1090301727899512,1.4754095264740574,-0.12449695973719188,1.5445101870139164,1.4192515051386834,0.11687891387278748,1.5276666482376167,-0.12449695973719177,1.6106565145903013,1.4396448252070333
MA-DG b0.05 g1.00 c0,MA-DG,0.05,1.0,0,0.11103762136274509,1.145634447375333,-0.1657920635736091,1.1961544254954417,1.1048868494440833,0.12172530177898455,1.2100386004797512,-0.16579206357360954,1.32999876646647,1.0783061701811782
MA-DG b0.05 g1.00 c150,MA-DG,0.05,1.0,150,0.11624476678867324,1.194430750702635,-0.16560630261458043,1.2473929335787632,1.151690207496717,0.12689138637936792,1.2565259461356648,-0.16560630261458031,1.3678627743805953,1.1348647592575245
MA-DG b0.05 g1.00 c300,MA-DG,0.05,1.0,300,0.12140019463464391,1.2425193024440657,-0.16542319026772923,1.2978871515377888,1.1978155287206163,0.13200576493638194,1.302339935293663,-0.16542319026772923,1.4051781080551637,1.1906047864121891
MA-DG b0.05 g1.00 c500,MA-DG,0.05,1.0,500,0.12819581765720356,1.3055705345627129,-0.16518303045836125,1.3640907745446176,1.2582939719855102,0.1387466806826112,1.3624103466385553,-0.16518303045836125,1.45410520054429,1.263690594868597
MA-DG b0.08 g0.75 c0,MA-DG,0.08,0.75,0,0.08520692877545555,1.1465374797758812,-0.1446692360272699,1.2432529615571102,1.0670121764630298,0.09001257164398813,1.1664672400660625,-0.14466923602726922,1.2485163444667058,1.0779067933251951
MA-DG b0.08 g0.75 c150,MA-DG,0.08,0.75,150,0.09317932490558123,1.2459613471042448,-0.14435243941055143,1.3467862218369104,1.163265712339575,0.09809276029413416,1.2632519785353884,-0.1443524394105512,1.3312606800763256,1.1918518341852251
MA-DG b0.08 g0.75 c300,MA-DG,0.08,0.75,300,0.10109306805686624,1.3439512572476886,-0.14404012177440673,1.4488244644909076,1.258132284084047,0.10611401996652958,1.3586427664239162,-0.14404012177440684,1.412810884914479,1.3041591712856992
MA-DG b0.08 g0.75 c500,MA-DG,0.08,0.75,500,0.11155570300231332,1.4724429892083537,-0.14363044648891155,1.582621869189469,1.382530467544936,0.11671958032449647,1.4837293185221305,-0.14363044648891155,1.5197449753874843,1.4514331389349804
MA-DG b0.08 g1.00 c0,MA-DG,0.08,1.0,0,0.11390601126292133,1.1460877446699915,-0.1905060857627321,1.2436863556599573,1.0660114409061103,0.12038538471401328,1.1654257169217481,-0.1905060857627323,1.2460773008515493,1.0785339624617318
MA-DG b0.08 g1.00 c150,MA-DG,0.08,1.0,150,0.1192674140140868,1.1949698960171813,-0.19037036191018608,1.2928902405702178,1.1148189920740337,0.12587753848802175,1.2134332857100039,-0.19037036191018586,1.2835296642785952,1.13931612346385
MA-DG b0.08 g1.00 c300,MA-DG,0.08,1.0,300,0.12457622687765135,1.243143909873683,-0.19023657654897097,1.3413800247903669,1.1629205010270771,0.13131629316910698,1.260746462549257,-0.19023657654897086,1.3204393656596494,1.1992211217099915
MA-DG b0.08 g1.00 c500,MA-DG,0.08,1.0,500,0.13157503610473587,1.3063085973744382,-0.19006111621770683,1.4049567208586993,1.22599170928099,0.1384871227898694,1.3227840942183042,-0.1900611162177066,1.3688346068430406,1.2777720379426736
MA-DG b0.12 g0.75 c0,MA-DG,0.12,0.75,0,0.08685925298547348,1.1480968896366286,-0.12150488353169042,1.2398882178183719,1.0651876193683887,0.08965160523561466,1.1704158519456238,-0.12150488353169053,1.2773101152828708,1.0554125173243196
MA-DG b0.12 g0.75 c150,MA-DG,0.12,0.75,150,0.09482646807160156,1.2455580541223699,-0.12109920832896448,1.338429075732648,1.16179178229913,0.09769014308485247,1.267443583374953,-0.12109920832896437,1.3654093307671546,1.1624101625601788
MA-DG b0.12 g0.75 c300,MA-DG,0.12,0.75,300,0.10273495862906312,1.3416113594760177,-0.1206992429490914,1.4355480559151947,1.256999083892634,0.10566977860403615,1.3630693327415155,-0.12069924294909129,1.4522335502653754,1.2678636847327132
MA-DG b0.12 g0.75 c500,MA-DG,0.12,0.75,500,0.11319047934791127,1.4675605265572795,-0.12017455905423446,1.5628970221310239,1.3818368362754792,0.11621989008221245,1.4884572303600745,-0.12017455905423446,1.5660777211386392,1.406140818436321
MA-DG b0.12 g1.00 c0,MA-DG,0.12,1.0,0,0.11613874572603433,1.1479488939910707,-0.1603891592958745,1.240281831856046,1.0646476191590786,0.11992149388264073,1.1698131067488267,-0.1603891592958745,1.2756281687979398,1.0558829735723967
MA-DG b0.12 g1.00 c150,MA-DG,0.12,1.0,150,0.12148716844640672,1.1957580296514063,-0.16014308466931115,1.2870349559744758,1.1134974011398657,0.12535780020614062,1.2177079320654203,-0.16014308466931126,1.3166964733981383,1.1113669876086636
MA-DG b0.12 g1.00 c300,MA-DG,0.12,1.0,300,0.12678303659205103,1.2428738080417392,-0.15990050198014283,1.3331107921076621,1.1616381062326209,0.13074099909610948,1.2649077321125097,-0.15990050198014294,1.3571677320920685,1.1660470797997287
MA-DG b0.12 g1.00 c500,MA-DG,0.12,1.0,500,0.13376463850792586,1.3046499016504183,-0.15958231919677446,1.3935245790660766,1.2247570350816934,0.13783819731192715,1.326793266315887,-0.15958231919677401,1.410229651022661,1.2377421097047046
MA-DG b0.20 g0.75 c0,MA-DG,0.2,0.75,0,0.08557011893613597,1.1141107527323693,-0.12065181966931893,1.2060211366329459,1.0361799327613446,0.08863015827704279,1.1259894868969764,-0.1206518196693196,1.2689313676852834,0.9880107108430286
MA-DG b0.20 g0.75 c150,MA-DG,0.2,0.75,150,0.0943809164870344,1.2201154071304179,-0.11995211946875395,1.32041930261578,1.1350826785263133,0.09731584643041336,1.2277756505005888,-0.11995211946875373,1.375321271462548,1.0853509378505715
MA-DG b0.20 g0.75 c300,MA-DG,0.2,0.75,300,0.10313347131867534,1.3245902276598256,-0.1192620612141353,1.4331667295458976,1.2325580206351046,0.10594297853052104,1.328092973517471,-0.11926206121413518,1.4801737468666343,1.1812889086069756
MA-DG b0.20 g0.75 c500,MA-DG,0.2,0.75,500,0.11471506422425226,1.461584972903777,-0.11835651629843613,1.5810092433887826,1.3603746014544795,0.11735687630869074,1.4596364280344771,-0.11835651629843569,1.6176608200047917,1.3070934792904674
MA-DG b0.20 g1.00 c0,MA-DG,0.2,1.0,0,0.11437082647560248,1.114514772824399,-0.15857769994331705,1.206289751852575,1.0367797894406596,0.11853114201740222,1.126508476925297,-0.1585776999433166,1.2682239807618918,0.9894247751524737
MA-DG b0.20 g1.00 c150,MA-DG,0.2,1.0,150,0.12087488049259609,1.1717173466340653,-0.15805501334132555,1.2687002867121635,1.0895530957622503,0.12485485112363204,1.1806219505350193,-0.15805501334132543,1.3260230698941946,1.0399725939982067
MA-DG b0.20 g1.00 c300,MA-DG,0.2,1.0,300,0.12732166188856842,1.2280931302076503,-0.157539599635376,1.3302086130676805,1.141563802893841,0.13112177980732587,1.233953555795792,-0.1575395996353759,1.3829861190967105,1.0897911704797196
MA-DG b0.20 g1.00 c500,MA-DG,0.2,1.0,500,0.13583057871801585,1.302015195203972,-0.1568633417394758,1.4108603419706185,1.2097625434751849,0.1393916542932918,1.3038844655948756,-0.15686334173947614,1.45767738364285,1.1551172926959432
RULES v1,RULES v1,,,0,0.06408509216901082,0.6602204851445537,-0.138278184996245,0.6510267957609289,0.6718468061831654,0.07601837386039301,0.7361139961542333,-0.13827818499624467,1.0292871237808778,0.42339122502029286
