cell,panel,arm,book,n_bars,CAGR,Sharpe,MaxDD,obs_maxdd,B_MEANP_defined,B_MEANP_z,B_MEANP_zstar,B_MEANP_free,B_MEANP_paid,B_MEANP_free_stat,B_MEANP_paid_stat,B_SHARPE_defined,B_SHARPE_z,B_SHARPE_zstar,B_SHARPE_free,B_SHARPE_paid,B_SHARPE_free_stat,B_SHARPE_paid_stat,B_PERMT_defined,B_PERMT_z,B_PERMT_zstar,B_PERMT_free,B_PERMT_paid,B_PERMT_free_stat,B_PERMT_paid_stat,B_TSTAT_z,B_TSTAT_zstar,B_TSTAT_free,B_TSTAT_paid,B_TSTAT_defined,B_TSTAT_free_stat,B_TSTAT_paid_stat
U56/N10/H252/M,U56,POP,N10/H252/M,4446,0.17030229545507192,1.0756853242347766,-0.22856746329128208,22.856746329128264,True,4.518244226333916,1.959963984540054,True,True,6.235453722034932e-06,0.0,True,4.5130665768909575,1.959963984540054,True,True,1.0756853242347768,0.6925060372526064,True,0.49932562927617213,1.959963984540054,False,False,0.6175500025788696,0.596,13.608074004480915,2.0,True,True,True,-3.498056234822052,2.159024398566512
U56/N20/H63/W,U56,POP,N20/H63/W,4446,0.1490914253874518,1.098916591968279,-0.25692124189441956,25.692124189442,True,4.6158234522864365,1.959963984540054,True,True,3.91539699205735e-06,0.0,True,4.610303459307014,1.959963984540054,True,True,1.098916591968279,0.6771636965443623,True,0.3534345283760638,1.959963984540054,False,False,0.7237627040677492,0.574,10.631683181882009,2.0,True,True,True,2.7574162762379157,1.4979972157347416
U56/N20/H63/M,U56,POP,N20/H63/M,4446,0.15134093331061416,1.1365256863992752,-0.23940605544821014,23.940605544821,True,4.773794440587666,1.959963984540054,True,True,1.8078691272288812e-06,0.0,True,4.7676888470433765,1.959963984540054,True,True,1.1365256863992754,0.7361306206804609,True,0.274368354961936,1.959963984540054,False,False,0.7838015593039873,0.7,8.800545975828856,2.0,True,True,True,1.6813162584295398,1.5475459958754278
U56/N20/H126/W,U56,POP,N20/H126/W,4446,0.1555201865472391,1.1380787773059986,-0.19127561830465023,19.12756183046503,True,4.780317950636729,1.959963984540054,True,True,1.750181799255514e-06,0.0,True,4.774187324684129,1.959963984540054,True,True,1.1380787773059988,0.7413446585371073,True,0.1051145211715833,1.959963984540054,False,False,0.9162849369095639,0.875,20.822205595059405,2.0,True,True,True,-3.625614669235748,0.8290338834572564
U56/N20/H126/M,U56,POP,N20/H126/M,4446,0.1463660795078341,1.078608355359918,-0.23077357854819602,23.0773578548196,True,4.53052195124753,1.959963984540054,True,True,5.883814060520257e-06,0.0,True,4.525302027103969,1.959963984540054,True,True,1.0786083553599182,0.6884282674470178,True,0.4601849296576548,1.959963984540054,False,False,0.6453834872298724,0.55,0.8094576948486841,2.0,False,False,True,0.1769331563786629,2.369943648433182
U56/N20/H252/W,U56,POP,N20/H252/W,4446,0.1585163052982983,1.1627959847072171,-0.21843530966689828,21.84353096668994,True,4.884138628594848,1.959963984540054,True,True,1.038819715123239e-06,0.0,True,4.87760037517938,1.959963984540054,True,True,1.1627959847072173,0.7636417668313292,True,0.007149407236543593,1.959963984540054,False,False,0.9942956469425174,0.993,2.946735711180847,2.0,True,False,True,-0.488655027659135,1.4751079517199273
U56/N20/H252/M,U56,POP,N20/H252/M,4446,0.1468432513534721,1.060878111763391,-0.18915655002855392,18.915655002855345,True,4.4560488976911925,1.959963984540054,True,True,8.348399808340474e-06,0.0,True,4.451081902003725,1.959963984540054,True,True,1.0608781117633912,0.6993382866201077,True,0.4317231546598093,1.959963984540054,False,False,0.6659426365087844,0.54,17.54476257390384,2.0,True,True,True,-4.579033717386743,1.879354838744355
U56/N40/H63/W,U56,POP,N40/H63/W,4446,0.12794397335795704,1.1080684071925717,-0.22146829339436347,22.146829339436348,True,4.654264188964751,1.959963984540054,True,True,3.2513970138812276e-06,0.0,True,4.648605301898185,1.959963984540054,True,True,1.1080684071925717,0.7009230840040396,True,1.4175424414775606,1.959963984540054,False,True,0.15632439491162772,0.022,17.13132447800042,2.0,True,True,True,2.5364934051096526,0.9324511049976534
U56/N40/H63/M,U56,POP,N40/H63/M,4446,0.12474393290990227,1.0886179792205657,-0.23302744711937184,23.302744711937173,True,4.572565775958365,1.959963984540054,True,True,4.817879096739052e-06,0.0,True,4.567199347184379,1.959963984540054,True,True,1.0886179792205657,0.6719152456000665,True,1.5078306658546352,1.959963984540054,False,True,0.13159787144958138,0.016,13.593263373180044,2.0,True,True,True,3.3221433762047745,0.9868210686409284
U56/N40/H126/W,U56,POP,N40/H126/W,4446,0.13426425475231962,1.12449631583265,-0.22984197733835154,22.98419773383521,True,4.723266992750865,1.959963984540054,True,True,2.320858346535069e-06,0.0,True,4.717352986619746,1.959963984540054,True,True,1.1244963158326502,0.7173684151912588,True,1.1831382357235838,1.959963984540054,False,False,0.23675436645224923,0.052,15.094806334564856,2.0,True,True,True,2.7709239499320546,0.7275130704072515
U56/N40/H126/M,U56,POP,N40/H126/M,4446,0.1297283217032288,1.093260034510953,-0.2440937720651406,24.40937720651406,True,4.592063987044434,1.959963984540054,True,True,4.3888375140180695e-06,0.0,True,4.586628696722268,1.959963984540054,True,True,1.0932600345109533,0.6750403061097647,True,1.3473308344465493,1.959963984540054,False,True,0.17787370558219187,0.042,22.556073529110446,2.0,True,True,True,4.003956031626203,1.5472858039940007
U56/N40/H252/W,U56,POP,N40/H252/W,4446,0.13529349649486155,1.117537192745737,-0.20657924635318392,20.657924635318402,True,4.694036308833,1.959963984540054,True,True,2.6786645762351094e-06,0.0,True,4.688231289404112,1.959963984540054,True,True,1.117537192745737,0.7313907043466329,True,1.1507977990328975,1.959963984540054,False,False,0.24981543048724364,0.075,1.5162669864165488,2.0,False,False,True,0.3258712836946671,0.5162527265777469
U56/N40/H252/M,U56,POP,N40/H252/M,4446,0.1318771757600654,1.0915141349858426,-0.23916823466019954,23.916823466019945,True,4.584730615219638,1.959963984540054,True,True,4.5457211967906525e-06,0.0,True,4.579321292624792,1.959963984540054,True,True,1.0915141349858428,0.6911257013511397,True,1.2887292452753671,1.959963984540054,False,True,0.19749223156287912,0.04,14.056678352004958,2.0,True,True,True,2.984284517152492,2.517161907948612
U56/C_BOOK,U56,ANCHOR,C_BOOK,4446,0.1555201865472391,1.1380787773059986,-0.19127561830465023,19.12756183046503,True,4.780317950636729,1.959963984540054,True,True,1.750181799255514e-06,0.0,True,4.774187324684129,1.959963984540054,True,True,1.1380787773059988,0.7459794662124704,True,0.1051145211715833,1.959963984540054,False,False,0.9162849369095639,0.875,16.725510597430333,2.0,True,True,True,-3.3998713554621425,2.214925568190985
U56/C_GATEOFF,U56,ANCHOR,C_GATEOFF,4446,0.15757729658977215,1.1445376706646013,-0.20106832221031512,20.10683222103151,True,4.807447499556412,1.959963984540054,True,True,1.5286954624013159e-06,0.0,True,4.80121203789131,1.959963984540054,True,True,1.1445376706646013,0.7711635311450413,True,0.01999585869996387,1.959963984540054,False,False,0.9840466761849035,0.987,6.785598018720122,2.0,True,False,True,-1.7336940187284462,3.0857725748124203
U56/C_NOREBAL,U56,ANCHOR,C_NOREBAL,4446,0.19306686020645847,0.7091338548167451,-0.7194472383087784,71.9447238308778,True,2.97860338245571,1.959963984540054,True,True,0.0028956532689158603,0.004,True,2.977118528491503,1.959963984540054,True,True,0.7091338548167452,0.22728239222508603,True,1.0161627877268842,1.959963984540054,False,False,0.30955187359997505,0.315,21.968766993936075,2.0,True,True,True,14.268561465813129,3.011957985949323
U56/C_SHUFFLE,U56,ANCHOR,C_SHUFFLE,4446,0.1555201865472391,1.1380787773059982,-0.2316118982632227,23.161189826322556,True,4.780317950636727,1.959963984540054,True,True,1.7501817992555305e-06,0.0,True,4.774187324684127,1.959963984540054,True,True,1.1380787773059984,0.6870807474077311,True,0.04365838389684101,1.959963984540054,False,False,0.9651767124042743,0.958,0.3347231810208191,2.0,False,False,True,0.085014568561256,2.7877989462874595
U56/C_SPY,U56,ANCHOR,C_SPY,4446,0.11475593187414468,0.8866449452690215,-0.261971511096732,26.19715110967317,True,3.7242103378325457,1.959963984540054,True,True,0.0001959275252217037,0.0,True,3.721309219405036,1.959963984540054,True,True,0.8866449452690216,0.4848379671810823,True,3.594805617791289,1.959963984540054,True,True,0.00032463386489341205,0.0,4.8277105447938595,2.0,True,False,True,1.0679450963167767,1.3981584973494134
U56/anchor/g0.30,U56,GROSS,anchor/g0.30,4446,0.06167183543315402,1.1362956420701376,-0.07990335554891148,7.990335554891094,True,4.772828176162086,1.959963984540054,True,True,1.816567638386642e-06,0.0,True,4.766726284633186,1.959963984540054,True,True,1.1362956420701378,0.7700527380279589,True,2.971918684743978,1.959963984540054,True,True,0.0029594505407176262,0.0,14.160096634951653,2.0,True,True,True,-1.5111109678010726,0.45358255527573
U56/anchor/g0.35,U56,GROSS,anchor/g0.35,4446,0.07203508923237978,1.1365328793563176,-0.09276264906597609,9.276264906597525,True,4.773824653453729,1.959963984540054,True,True,1.8075977911291763e-06,0.0,True,4.767718944131845,1.959963984540054,True,True,1.1365328793563176,0.7295602331766885,True,2.7836842922827727,1.959963984540054,True,True,0.0053745319824609694,0.0,19.27279563831617,2.0,True,True,True,-1.7482443987309182,1.2152290463967164
U56/anchor/g0.40,U56,GROSS,anchor/g0.40,4446,0.0824184015870133,1.1367609677523223,-0.10549271071234212,10.549271071234207,True,4.774782702294894,1.959963984540054,True,True,1.7990139996378752e-06,0.0,True,4.7686733209122165,1.959963984540054,True,True,1.1367609677523223,0.7589075197682801,True,2.568390923796607,1.959963984540054,True,True,0.010217186124882182,0.0,12.999892995563249,2.0,True,True,True,-1.7169286533176995,1.060311937819538
U56/anchor/g0.45,U56,GROSS,anchor/g0.45,4446,0.09282018957403304,1.1369803292223513,-0.11809419746843397,11.809419746843352,True,4.77570409507874,1.959963984540054,True,True,1.7907955929229773e-06,0.0,True,4.7695911807466445,1.959963984540054,True,True,1.1369803292223513,0.7321183439710552,True,2.3225594653322785,1.959963984540054,True,True,0.02020283040636365,0.002,14.002451670239259,2.0,True,True,True,-1.9728254336198496,1.4589028244467295
U56/anchor/g0.50,U56,GROSS,anchor/g0.50,4446,0.10323877382351365,1.137190491592021,-0.13056770565714293,13.056770565714231,True,4.776586848512258,1.959963984540054,True,True,1.7829556796276662e-06,0.0,True,4.770470548112986,1.959963984540054,True,True,1.1371904915920212,0.7239910496064759,True,2.0429047992745524,1.959963984540054,True,True,0.0410618631494893,0.001,23.348395138129444,2.0,True,True,True,-2.525027673773568,0.9702382834432244
U56/anchor/g0.55,U56,GROSS,anchor/g0.55,4446,0.1136723348548292,1.1373901054217799,-0.1429145056741674,14.291450567416733,True,4.7774252944903575,1.959963984540054,True,True,1.775539817667974e-06,0.0,True,4.771305776823121,1.959963984540054,True,True,1.1373901054217799,0.7673284669002117,True,1.7267870233005966,1.959963984540054,False,True,0.08420591987747846,0.01,14.921526601472001,2.0,True,True,True,-2.642875592169281,1.6373592262890213
U56/anchor/g0.60,U56,GROSS,anchor/g0.60,4446,0.12411909391210885,1.137578906405842,-0.15513474393540005,15.51347439354,True,4.77821832283884,1.959963984540054,True,True,1.7685529464340024e-06,0.0,True,4.772095761143228,1.959963984540054,True,True,1.1375789064058421,0.7589200034155681,True,1.372833400803282,1.959963984540054,False,True,0.1698041445902441,0.029,14.200565892806818,2.0,True,True,True,-2.833501411163832,0.9389331864690114
U56/anchor/g0.65,U56,GROSS,anchor/g0.65,4446,0.13457723979195024,1.1377568129368245,-0.16728466554095578,16.728466554095608,True,4.778965590778942,1.959963984540054,True,True,1.7619934246693158e-06,0.0,True,4.772840159783816,1.959963984540054,True,True,1.1377568129368245,0.7648324614256238,True,0.9817059527012496,1.959963984540054,False,False,0.32624473195468584,0.141,14.502940082776126,2.0,True,True,True,-3.1863563280213008,2.219821312035293
U56/anchor/g0.70,U56,GROSS,anchor/g0.70,4446,0.14504492766960508,1.1379236532047645,-0.179337189919768,17.933718991976807,True,4.779666376650383,1.959963984540054,True,True,1.755863171090259e-06,0.0,True,4.773538254021015,1.959963984540054,True,True,1.1379236532047647,0.7367673124966058,True,0.5568689484632562,1.959963984540054,False,False,0.5776169715045721,0.366,12.076573482353709,2.0,True,True,True,-3.0228977995249657,1.7183992904230827
U56/anchor/g0.75,U56,GROSS,anchor/g0.75,4446,0.1555201865472391,1.1380787773059986,-0.19127561830465023,19.12756183046503,True,4.780317950636729,1.959963984540054,True,True,1.750181799255514e-06,0.0,True,4.774187324684129,1.959963984540054,True,True,1.1380787773059988,0.7473282287864741,True,0.1051145211715833,1.959963984540054,False,False,0.9162849369095639,0.871,15.156450784212183,2.0,True,True,True,-3.1762531901173645,1.457466576457534
U56/anchor/g0.80,U56,GROSS,anchor/g0.80,4446,0.16600080505080017,1.1382204519640184,-0.20310041820326752,20.31004182032678,True,4.7809130323871205,1.959963984540054,True,True,1.745008447424402e-06,0.0,True,4.774780119557966,1.959963984540054,True,True,1.1382204519640187,0.76505008032669,True,0.3634608738285996,1.959963984540054,False,False,0.7162606354846612,0.568,15.017417306623702,2.0,True,True,True,-3.681281454938557,0.7617230518985281
U56/anchor/g0.85,U56,GROSS,anchor/g0.85,4446,0.17648502173757885,1.1383500393466024,-0.21481209308120175,21.481209308120157,True,4.781457343469529,1.959963984540054,True,True,1.7402893421475624e-06,0.0,True,4.775322338376595,1.959963984540054,True,True,1.1383500393466024,0.7466359431057634,True,0.8362809606312889,1.959963984540054,False,False,0.4029968615410973,0.199,14.032013005016958,2.0,True,True,True,-3.984496954177601,1.8292309709972798
U56/anchor/g0.90,U56,GROSS,anchor/g0.90,4446,0.18697060523192888,1.1384664544669747,-0.22641181010086275,22.641181010086335,True,4.781946326570469,1.959963984540054,True,True,1.736060383182902e-06,0.0,True,4.7758094414826715,1.959963984540054,True,True,1.138466454466975,0.7502981819180388,True,1.299775578645518,1.959963984540054,False,False,0.1936778979350127,0.06,22.570165802648347,2.0,True,True,True,-3.763112696521503,1.735791520672013
U56/anchor/g0.95,U56,GROSS,anchor/g0.95,4446,0.1974551010883523,1.1385678321795571,-0.23789965140946778,23.78996514094679,True,4.782372147444135,1.959963984540054,True,True,1.732385727704108e-06,0.0,True,4.776233624889267,1.959963984540054,True,True,1.1385678321795574,0.7758582798469207,True,1.7412596122401178,1.959963984540054,False,True,0.08163808220939485,0.004,11.19963740541551,2.0,True,True,True,-3.585157957732513,2.1779284862604804
U56/anchor/g1.00,U56,GROSS,anchor/g1.00,4446,0.20793643277725216,1.1386547568691299,-0.24927640903130788,24.927640903130786,True,4.782737260705364,1.959963984540054,True,True,1.7292409069038429e-06,0.0,True,4.776597333899207,1.959963984540054,True,True,1.13865475686913,0.7602147181244328,True,2.150602057129911,1.959963984540054,True,True,0.031507622824706046,0.0,10.351778980593812,2.0,True,True,True,-4.114415618389437,1.6574938072839274
B136/N5/H63/W,B136,POP,N5/H63/W,4443,0.2365986271857763,1.1079850625341563,-0.28623535174686965,28.62353517468697,True,4.652343701631226,1.959963984540054,True,True,3.281834731453395e-06,0.0,True,4.646687998934509,1.959963984540054,True,True,1.1079850625341565,0.7436151030742086,True,2.076392928506524,1.959963984540054,True,True,0.03785762474935699,0.002,20.169234768726593,2.0,True,True,True,-5.0418731448425405,1.7601988690237746
B136/N5/H63/M,B136,POP,N5/H63/M,4443,0.1866838207421473,0.937142126173098,-0.2834480365408203,28.344803654081996,True,3.934987407016873,1.959963984540054,True,True,8.32010585127723e-05,0.0,True,3.931563463354095,1.959963984540054,True,True,0.9371421261730979,0.5651672532566341,True,0.9140539962128841,1.959963984540054,False,False,0.3606884737816143,0.226,25.899720591751603,2.0,True,True,True,-7.530981514597446,1.735805828001702
B136/N5/H126/W,B136,POP,N5/H126/W,4443,0.18905908768145907,0.9776027635417432,-0.2812388100874461,28.123881008744522,True,4.104878498324071,1.959963984540054,True,True,4.045274381474885e-05,0.0,True,4.100992098250425,1.959963984540054,True,True,0.9776027635417432,0.5767558049545335,True,0.9458234716846752,1.959963984540054,False,False,0.3442386317571431,0.217,17.599285780747593,2.0,True,True,True,-5.429357747462131,2.300503069374102
B136/N5/H126/M,B136,POP,N5/H126/M,4443,0.21242331498620626,1.0393600156739333,-0.2834480365408205,28.34480365408203,True,4.364192430165448,1.959963984540054,True,True,1.2759322704834782e-05,0.0,True,4.35952284922067,1.959963984540054,True,True,1.0393600156739335,0.6514111885539785,True,1.5665020380246295,1.959963984540054,False,False,0.11723113183423475,0.076,14.083920565287123,2.0,True,True,True,-5.538325928454661,2.0516641650589307
B136/N5/H252/W,B136,POP,N5/H252/W,4443,0.20093847226968897,1.0686974395970021,-0.26122084031553494,26.122084031553523,True,4.487378007323325,1.959963984540054,True,True,7.210507466698606e-06,0.0,True,4.482302209555389,1.959963984540054,True,True,1.0686974395970024,0.6935121394981608,True,1.2941407847064923,1.959963984540054,False,False,0.19561679612029687,0.124,16.318109918002627,2.0,True,True,True,-4.736631197608148,2.5972565845454803
B136/N5/H252/M,B136,POP,N5/H252/M,4443,0.18646169884350328,1.0241087578878028,-0.2617848597331286,26.178485973312878,True,4.300153576662339,1.959963984540054,True,True,1.706797863557087e-05,0.0,True,4.295686345447035,1.959963984540054,True,True,1.024108757887803,0.6511244781855497,True,0.8863020806945223,1.959963984540054,False,False,0.3754547681371434,0.323,12.71747382791553,2.0,True,True,True,-4.34528380727399,2.7856140444740665
B136/N10/H63/W,B136,POP,N10/H63/W,4443,0.20763352445123573,1.1465914539764797,-0.2815890183683041,28.15890183683046,True,4.814448957507693,1.959963984540054,True,True,1.476066245806437e-06,0.0,True,4.808182027640703,1.959963984540054,True,True,1.1465914539764799,0.7384110762901583,True,1.6056719385204465,1.959963984540054,False,True,0.10834601003238269,0.022,2.5285354799522537,2.0,True,False,True,-0.518239938446456,1.350567073718274
B136/N10/H63/M,B136,POP,N10/H63/M,4443,0.14711162867616112,0.8726808050004009,-0.28450343064801953,28.45034306480202,True,3.664319298124946,1.959963984540054,True,True,0.00024799725349632275,0.0,True,3.6615539374463606,1.959963984540054,True,True,0.872680805000401,0.5277130664495674,True,0.14479556890780676,1.959963984540054,False,False,0.8848722808557702,0.84,13.41538646398247,2.0,True,True,True,-3.542120487533189,1.89103307735504
B136/N10/H126/W,B136,POP,N10/H126/W,4443,0.18094572346347748,1.0436862417648118,-0.2020328816297925,20.203288162979305,True,4.382357919382152,1.959963984540054,True,True,1.1740172808862957e-05,0.0,True,4.377629848762488,1.959963984540054,True,True,1.043686241764812,0.6474357975890374,True,0.778639717566649,1.959963984540054,False,False,0.43619197576545377,0.342,30.446651264234543,2.0,True,True,True,-9.34815512382291,1.801832426784479
B136/N10/H126/M,B136,POP,N10/H126/M,4443,0.19121062866990912,1.0789576175184745,-0.28450343064801986,28.45034306480202,True,4.5304597019640465,1.959963984540054,True,True,5.8855480718105845e-06,0.0,True,4.525236474378258,1.959963984540054,True,True,1.0789576175184747,0.6979772975915233,True,1.2202855030582775,1.959963984540054,False,False,0.22235666344137966,0.113,4.057729166251722,2.0,True,False,True,-1.207401408173013,1.866065681177627
B136/N10/H252/W,B136,POP,N10/H252/W,4443,0.1661679358217556,1.0010173729831724,-0.2591829634413001,25.91829634412996,True,4.203194634925985,1.959963984540054,True,True,2.631741076832327e-05,0.0,True,4.199022530204382,1.959963984540054,True,True,1.0010173729831726,0.649734605140177,True,0.3952926427303277,1.959963984540054,False,False,0.6926269284809663,0.637,17.227209912472862,2.0,True,True,True,-2.8508958096025587,1.212815690286238
B136/N10/H252/M,B136,POP,N10/H252/M,4443,0.123804913372207,0.7958257904291622,-0.268030833363207,26.80308333632067,True,3.3416110278875424,1.959963984540054,True,True,0.0008329369631615823,0.0,True,3.339513429653453,1.959963984540054,True,True,0.7958257904291622,0.42188474510641544,True,0.9522785796700098,1.959963984540054,False,False,0.34095571821426673,0.281,13.614378673961422,2.0,True,True,True,-4.335982030714206,2.132532257943197
B136/N20/H63/W,B136,POP,N20/H63/W,4443,0.1695140686096932,1.0823369425839768,-0.28694818362899377,28.694818362899372,True,4.544649226909712,1.959963984540054,True,True,5.502681216397531e-06,0.0,True,4.539376824753519,1.959963984540054,True,True,1.0823369425839768,0.7157217120375997,True,0.504050000975497,1.959963984540054,False,False,0.6142262408315344,0.464,9.36612021340206,2.0,True,True,True,2.349970719312065,2.0316358002103243
B136/N20/H63/M,B136,POP,N20/H63/M,4443,0.15771609622309146,1.0193740994284537,-0.2733543500562535,27.33543500562533,True,4.280273111475969,1.959963984540054,True,True,1.866641020194741e-05,0.0,True,4.275867489639977,1.959963984540054,True,True,1.0193740994284537,0.6298891995496145,True,0.07209641463943509,1.959963984540054,False,False,0.9425251795054725,0.922,0.2689795090436244,2.0,False,False,True,-0.0773622881660962,1.6843597906323495
B136/N20/H126/W,B136,POP,N20/H126/W,4443,0.16040704123612182,1.063431890092473,-0.20740302267849497,20.74030226784948,True,4.46526837164196,1.959963984540054,True,True,7.996844733251196e-06,0.0,True,4.460267147907,1.959963984540054,True,True,1.0634318900924733,0.668450178724212,True,0.13135385732613397,1.959963984540054,False,False,0.8954953888327299,0.855,17.989577703338004,2.0,True,True,True,-4.976959404384292,1.9848490393312836
B136/N20/H126/M,B136,POP,N20/H126/M,4443,0.1667276717164461,1.0720591396653438,-0.2762786363864471,27.627863638644705,True,4.501493526267192,1.959963984540054,True,True,6.747762075394007e-06,0.0,True,4.496369733061351,1.959963984540054,True,True,1.072059139665344,0.6942078300733934,True,0.4273121683278149,1.959963984540054,False,False,0.6691519710189713,0.573,5.6843491639983945,2.0,True,False,True,1.2934451259831905,2.288765365921673
B136/N20/H252/W,B136,POP,N20/H252/W,4443,0.16386492526981544,1.0722128865297924,-0.234909982764114,23.490998276411418,True,4.502139097476271,1.959963984540054,True,True,6.727292805573134e-06,0.0,True,4.497013102013172,1.959963984540054,True,True,1.0722128865297926,0.6957316720906932,True,0.2846913829468242,1.959963984540054,False,False,0.7758805929982163,0.707,10.923772878842305,2.0,True,True,True,-2.2553105321342173,1.3348683997491975
B136/N20/H252/M,B136,POP,N20/H252/M,4443,0.16922159657060143,1.0962174281368844,-0.24655649909598643,24.655649909598683,True,4.602932313678007,1.959963984540054,True,True,4.165836474004967e-06,0.0,True,4.597454696347252,1.959963984540054,True,True,1.0962174281368846,0.6929569774216806,True,0.4962262053127465,1.959963984540054,False,False,0.6197348242066277,0.505,2.249854811078298,2.0,True,False,True,-0.4901148366698251,2.307104162272818
