bar,coef,n_admit,n0,lost,gained,victims_saved,pareto_victims_saved,ladder_admit,ladder0,identical,weak_dominates,strictly_dominates,grid,is_crossing
H1,0.24554117125,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2470728499,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.2619254594,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2767780689,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.27696206385,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2771460588,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.27732586115,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2775056635,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.27768024075,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.277854818,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.27802155505000004,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2781882921,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.27835048525,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2785126784,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.27867219495,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2788317115,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.27898589275,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.279140074,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.27928968165,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2794392893,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.27958529865000004,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.279731308,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.27987290249999996,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.280014497,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.2801518411,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2802891852,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.28042052865,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2805518721,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.28067785905,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.280803846,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.28087540445000003,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2809469629,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.28099532905,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2810436952,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.28115741755,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2812711399,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.2813822455,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2814933511,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.2816010535,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2817087559,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.2817176599,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2817265639,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.2818224595,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2819183551,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.28256860435,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2832188536,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.2833192472,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2834196408,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.28385959154999996,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2842995423,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.28492488159999996,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2855502209,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.2875217864,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2894933519,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.2906325275,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2917717031,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.2935344391,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2952971751,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.29552356115,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2957499472,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.29678183505,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2978137229,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.2984817084,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.2991496939,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3038274557,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3085052175,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3098016662,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3110981149,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3119455993,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3127930837,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.31515286675,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3175126498,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.31917825099999997,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3208438522,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3224505707,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3240572892,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.32460328294999996,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3251492767,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3256456372,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3261419977,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.32632318615,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3265043746,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.32668212765,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3268598807,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.32703459755,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3272093144,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.32738135505,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3275533957,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.32772256585000004,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.327891736,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3280572127,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3282226894,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.32838407775,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3285454661,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3286992648,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3288530635,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.32899944535000003,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3291458272,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.32924398235,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3293421375,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.32938613305,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3294301286,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.32956798165,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3297058347,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3298395744,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3299733141,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3301041453,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3302349765,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3303597733,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3304845701,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.33060283315,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3307210962,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3308344633,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3309478304,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3310528028,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3311577752,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.33125671995,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3313556647,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.33188522885,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.332414793,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3332986387,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3341824844,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.33431891319999996,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.334455342,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.33602811665,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3376008913,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.33777453189999995,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3379481725,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3381189552,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3382897379,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.33845715635,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3386245748,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.33878935225,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3389541297,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.33911612585,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.339278122,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.33943493565000005,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3395917493,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.33974597285,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3399001964,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.34005067185000004,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3402011473,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.34034737925,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3404936112,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3406347816,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.340775952,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.34091182815,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3410477043,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3411775626,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3413074209,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3414295039,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3415515869,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3416640768,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3417765667,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.34188059625,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3419846258,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.34208069185,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3421767579,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.34226457665,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3423523954,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.34243011285,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3425078303,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.34637089875,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3502339672,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.35580310245,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3613722377,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3616738762,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3619755147,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3628728465,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3637701783,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.36393224215,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.364094306,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.36420631075,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3643183155,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.37093760374999996,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.377556892,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3801890778,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.3828212636,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.3947679774,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.4067146912,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.41861741659999996,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.430520142,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.44805277965,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.4655854173,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.47237909505,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.4791727728,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.485231854,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.4912909352,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.49188332505,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.4924757149,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.4929262195,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.4933767241,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.4948172945,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.4962578649,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.5146604176,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.5330629703,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.5426080826,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.5521531949,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.5554656923000001,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.5587781897,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.5599928084500001,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.5612074272,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.5624096577,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.5636118882,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.56501415805,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.5664164279,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.5674735736000001,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.5685307193,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.5719286566499999,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.575326594,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.57828731165,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.5812480293,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.5847846969,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.5883213645,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6058832977,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6234452309,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.62387084805,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6242964652,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.62862050915,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6329445531,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6346285821,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6363126111,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.63715884115,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6380050712,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6454332908,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6528615104,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6552867696,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6577120288,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6586519887,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6595919486,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.65970866095,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6598253733,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6608011586,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6617769439,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.66197233685,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6621677298,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.66606994695,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6699721641,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.67112751245,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6722828608,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6749229959,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.677563131,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6781152515,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.678667372,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6793214053500001,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6799754387,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6846845233500001,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.689393608,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.68954997935,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6897063507,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6898610568,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6900157629,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6901683871,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6903210113,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.69047052195,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6906200326,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6907677480000001,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6909154634,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6909746631,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6910338628,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.69112133735,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6912088119,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.69123211985,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6912554278,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6913766947,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6914979616,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6915464489,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6915949362,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6916204568,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6916459774,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6917147546,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6917835318,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6919249414499999,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6920663511,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6922060364,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6923457217,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6924837519,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6926217821,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6927574654499999,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6928931488,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6930267567999999,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6931603648,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.69325200005,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6933436353,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6933832414000001,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6934228475,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6935516551500001,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6936804628,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.69372216115,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6937638595,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6938499793999999,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6939360993,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.69406264575,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6941891922,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6942191394499999,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6942490867,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6943445987,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6944401107,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.69631673565,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6981933606,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.6985717211,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.6989500816,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7010325736,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7031150656,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7036150802000001,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7041150948,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.70706146295,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7100078311,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.710102395,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7101969589,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.71029014335,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7103833278,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7104749287000001,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7105665296,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7106568381,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7107471466,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.71083610165,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7109250567,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7110116945,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7110983323,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7111837037,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7112690751,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7113527145,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7114363539,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7115180445,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7115997351,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.71167914325,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7117585514,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.71183561735,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7119126833,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.71198712165,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.71206156,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7121326556,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7122037512,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7122708016,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.712337852,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7124012977,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7124647434,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7125247793,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7125848152,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7126413272000001,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.7126978392,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7127500816,30,29,0,1,1,0,10,10,False,True,False,exact,False
H1,0.712802324,30,29,0,1,1,0,10,10,False,True,False,exact,True
H1,0.7152532893,30,29,0,1,1,0,10,10,False,True,False,exact,False
