panel,anchor,window,fold,rule,widest,spread,moved,N,H,gross,cadence,pick,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,n_days,partial
U56,A_REC,2,2015,M_PAIRWISE,CADENCE,0.4185602092792309,True,20,126,0.75,M,N=20/H=126/g=0.75/M,1.94921795040148,0.8462000481210108,0.10546730638566326,-0.09084924870123534,252,False
U56,A_REC,2,2015,M_D2,CADENCE,0.3709393823167844,True,20,126,0.75,M,N=20/H=126/g=0.75/M,1.94921795040148,0.8462000481210108,0.10546730638566326,-0.09084924870123534,252,False
U56,A_REC,2,2015,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.530657741122249,1.0570615781419022,0.13363736770222023,-0.08660154628914152,252,False
U56,A_REC,2,2015,C_RANDOM,H,0.0,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.9492699995754783,0.9893573091249236,0.1184673852521998,-0.09658712008098191,252,False
U56,A_REC,2,2015,C_BEST_IS,(all),0.0,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.9492699995754783,0.9893573091249236,0.1184673852521998,-0.09658712008098191,252,False
U56,A_REC,2,2016,M_NONE,N,0.3439234355390999,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.0655594333075094,1.3975766007258543,0.16403433928505584,-0.10201739714192848,252,False
U56,A_REC,2,2016,M_SUBSAMPLE,N,0.1525414618390015,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.0655594333075094,1.3975766007258543,0.16403433928505584,-0.10201739714192848,252,False
U56,A_REC,2,2016,M_PAIRWISE,N,0.1525414618390015,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.0655594333075094,1.3975766007258543,0.16403433928505584,-0.10201739714192848,252,False
U56,A_REC,2,2016,M_D2,N,0.1357014170693963,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.0655594333075094,1.3975766007258543,0.16403433928505584,-0.10201739714192848,252,False
U56,A_REC,2,2016,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.0484702503207288,1.2759477840187012,0.1351622539212458,-0.08500723609905725,252,False
U56,A_REC,2,2016,C_RANDOM,GROSS,0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.0484702503207288,1.2759477840187012,0.1351622539212458,-0.08500723609905725,252,False
U56,A_REC,2,2016,C_BEST_IS,(all),0.0,True,20,252,0.75,W,N=20/H=252/g=0.75/W,1.118220481513962,1.1992107849010638,0.12087176767933427,-0.0870051286537522,252,False
U56,A_REC,2,2017,M_NONE,N,0.4755892875400163,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.295438979972483,2.247442998921068,0.2542149083979188,-0.03476831475241282,251,False
U56,A_REC,2,2017,M_SUBSAMPLE,CADENCE,0.24057696660489725,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.1501635017568062,2.461506267093487,0.24974630556213562,-0.032763764938322115,251,False
U56,A_REC,2,2017,M_PAIRWISE,CADENCE,0.24057696660489725,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.1501635017568062,2.461506267093487,0.24974630556213562,-0.032763764938322115,251,False
U56,A_REC,2,2017,M_D2,CADENCE,0.21320581702149477,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.1501635017568062,2.461506267093487,0.24974630556213562,-0.032763764938322115,251,False
U56,A_REC,2,2017,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.1501635017568062,2.461506267093487,0.24974630556213562,-0.032763764938322115,251,False
U56,A_REC,2,2017,C_RANDOM,GROSS,0.0,True,20,126,0.55,W,N=20/H=126/g=0.55/W,1.1502438165275033,2.4575827496289464,0.17841424329404543,-0.024065705773791635,251,False
U56,A_REC,2,2017,C_BEST_IS,(all),0.0,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.295438979972483,2.247442998921068,0.2542149083979188,-0.03476831475241282,251,False
U56,A_REC,2,2018,M_NONE,N,0.422663340998481,True,40,126,0.75,W,N=40/H=126/g=0.75/W,1.83716225804167,0.049432354783603125,-0.001828371883593749,-0.14653018468085188,251,False
U56,A_REC,2,2018,M_SUBSAMPLE,CADENCE,0.27203911974371464,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.8296463305993649,0.24685072310406647,0.026996798880364103,-0.18059589259693998,251,False
U56,A_REC,2,2018,M_PAIRWISE,CADENCE,0.27203911974371464,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.8296463305993649,0.24685072310406647,0.026996798880364103,-0.18059589259693998,251,False
U56,A_REC,2,2018,M_D2,CADENCE,0.24108842839481648,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.8296463305993649,0.24685072310406647,0.026996798880364103,-0.18059589259693998,251,False
U56,A_REC,2,2018,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.8296463305993649,0.24685072310406647,0.026996798880364103,-0.18059589259693998,251,False
U56,A_REC,2,2018,C_RANDOM,GROSS,0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.8296463305993649,0.24685072310406647,0.026996798880364103,-0.18059589259693998,251,False
U56,A_REC,2,2018,C_BEST_IS,(all),0.0,True,40,126,0.75,W,N=40/H=126/g=0.75/W,1.83716225804167,0.049432354783603125,-0.001828371883593749,-0.14653018468085188,251,False
U56,A_REC,2,2019,M_NONE,N,0.3601921323485452,True,5,126,0.75,W,N=5/H=126/g=0.75/W,1.2491427674017321,0.8303479223448491,0.10564328473965778,-0.07362815353495689,252,False
U56,A_REC,2,2019,M_SUBSAMPLE,H,0.15787600685930975,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.224922614422458,2.4670421190388256,0.21513345907570547,-0.054448525772736955,252,False
U56,A_REC,2,2019,M_PAIRWISE,H,0.15787600685930975,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.224922614422458,2.4670421190388256,0.21513345907570547,-0.054448525772736955,252,False
U56,A_REC,2,2019,M_D2,H,0.14268117366038247,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.224922614422458,2.4670421190388256,0.21513345907570547,-0.054448525772736955,252,False
U56,A_REC,2,2019,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.0203128343346881,2.0241397430466384,0.18425212195892438,-0.04291289085928529,252,False
U56,A_REC,2,2019,C_RANDOM,H,0.0,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.224922614422458,2.4670421190388256,0.21513345907570547,-0.054448525772736955,252,False
U56,A_REC,2,2019,C_BEST_IS,(all),0.0,True,5,126,0.75,W,N=5/H=126/g=0.75/W,1.2491427674017321,0.8303479223448491,0.10564328473965778,-0.07362815353495689,252,False
U56,A_REC,2,2020,M_NONE,H,0.47835977298970445,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.3073119871086671,1.064709692425151,0.2231929000422206,-0.1999262401123033,253,False
U56,A_REC,2,2020,M_SUBSAMPLE,H,0.24361920057797135,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.3073119871086671,1.064709692425151,0.2231929000422206,-0.1999262401123033,253,False
U56,A_REC,2,2020,M_PAIRWISE,H,0.24361920057797135,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.3073119871086671,1.064709692425151,0.2231929000422206,-0.1999262401123033,253,False
U56,A_REC,2,2020,M_D2,H,0.23235436096434414,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.3073119871086671,1.064709692425151,0.2231929000422206,-0.1999262401123033,253,False
U56,A_REC,2,2020,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,0.8289522141189627,1.1207437590629235,0.24013899412210038,-0.19471934652598488,253,False
U56,A_REC,2,2020,C_RANDOM,CADENCE,0.0,True,20,126,0.75,M,N=20/H=126/g=0.75/M,1.0274513412666364,1.1635542269773376,0.26711998949554316,-0.23719067338829636,253,False
U56,A_REC,2,2020,C_BEST_IS,(all),0.0,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.3073119871086671,1.064709692425151,0.2231929000422206,-0.1999262401123033,253,False
U56,A_REC,2,2021,M_NONE,N,0.8786156957292144,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.4254830757549088,1.3372716292703264,0.19887092506466297,-0.08622147668455649,252,False
U56,A_REC,2,2021,M_SUBSAMPLE,N,0.395845965599239,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.4254830757549088,1.3372716292703264,0.19887092506466297,-0.08622147668455649,252,False
U56,A_REC,2,2021,M_PAIRWISE,N,0.395845965599239,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.4254830757549088,1.3372716292703264,0.19887092506466297,-0.08622147668455649,252,False
U56,A_REC,2,2021,M_D2,N,0.3466742380698073,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.4254830757549088,1.3372716292703264,0.19887092506466297,-0.08622147668455649,252,False
U56,A_REC,2,2021,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.268485136262658,1.2999268481793027,0.1787100681052336,-0.07990985960444197,252,False
U56,A_REC,2,2021,C_RANDOM,H,0.0,True,20,252,0.75,W,N=20/H=252/g=0.75/W,1.583010832392287,1.2422117779392865,0.15486931255638758,-0.07202600703272377,252,False
U56,A_REC,2,2021,C_BEST_IS,(all),0.0,True,20,252,0.75,W,N=20/H=252/g=0.75/W,1.583010832392287,1.2422117779392865,0.15486931255638758,-0.07202600703272377,252,False
U56,A_REC,2,2022,M_NONE,N,0.976918433414965,True,30,126,0.75,W,N=30/H=126/g=0.75/W,1.3466390011744644,-0.7828419865387954,-0.13330759707205309,-0.16812387335304724,251,False
U56,A_REC,2,2022,M_SUBSAMPLE,N,0.4508857063477958,True,30,126,0.75,W,N=30/H=126/g=0.75/W,1.3466390011744644,-0.7828419865387954,-0.13330759707205309,-0.16812387335304724,251,False
U56,A_REC,2,2022,M_PAIRWISE,N,0.4508857063477958,True,30,126,0.75,W,N=30/H=126/g=0.75/W,1.3466390011744644,-0.7828419865387954,-0.13330759707205309,-0.16812387335304724,251,False
U56,A_REC,2,2022,M_D2,N,0.38546141982974563,True,30,126,0.75,W,N=30/H=126/g=0.75/W,1.3466390011744644,-0.7828419865387954,-0.13330759707205309,-0.16812387335304724,251,False
U56,A_REC,2,2022,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.159725148610994,-0.5006101751476407,-0.09245771547925097,-0.1486226274692225,251,False
U56,A_REC,2,2022,C_RANDOM,N,0.0,True,30,126,0.75,W,N=30/H=126/g=0.75/W,1.3466390011744644,-0.7828419865387954,-0.13330759707205309,-0.16812387335304724,251,False
U56,A_REC,2,2022,C_BEST_IS,(all),0.0,True,30,126,0.75,W,N=30/H=126/g=0.75/W,1.3466390011744644,-0.7828419865387954,-0.13330759707205309,-0.16812387335304724,251,False
U56,A_REC,2,2023,M_NONE,N,0.7850500858787203,True,10,126,0.75,W,N=10/H=126/g=0.75/W,1.019417618946143,1.8584606123304308,0.2855335667129628,-0.07339810820825465,250,False
U56,A_REC,2,2023,M_SUBSAMPLE,N,0.32012270652572783,True,10,126,0.75,W,N=10/H=126/g=0.75/W,1.019417618946143,1.8584606123304308,0.2855335667129628,-0.07339810820825465,250,False
U56,A_REC,2,2023,M_PAIRWISE,N,0.32012270652572783,True,10,126,0.75,W,N=10/H=126/g=0.75/W,1.019417618946143,1.8584606123304308,0.2855335667129628,-0.07339810820825465,250,False
U56,A_REC,2,2023,M_D2,N,0.30975617860179866,True,10,126,0.75,W,N=10/H=126/g=0.75/W,1.019417618946143,1.8584606123304308,0.2855335667129628,-0.07339810820825465,250,False
U56,A_REC,2,2023,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,0.300704798254905,1.6317978416147092,0.21671463015634607,-0.0864810968539933,250,False
U56,A_REC,2,2023,C_RANDOM,GROSS,0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,0.300704798254905,1.6317978416147092,0.21671463015634607,-0.0864810968539933,250,False
U56,A_REC,2,2023,C_BEST_IS,(all),0.0,True,10,126,0.75,W,N=10/H=126/g=0.75/W,1.019417618946143,1.8584606123304308,0.2855335667129628,-0.07339810820825465,250,False
U56,A_REC,2,2024,M_NONE,N,1.0568361530524242,True,10,126,0.75,W,N=10/H=126/g=0.75/W,1.3499846882812343,2.4380375679250204,0.5168887593909031,-0.11354717256664126,252,False
U56,A_REC,2,2024,M_SUBSAMPLE,N,0.4705523272341753,True,10,126,0.75,W,N=10/H=126/g=0.75/W,1.3499846882812343,2.4380375679250204,0.5168887593909031,-0.11354717256664126,252,False
U56,A_REC,2,2024,M_PAIRWISE,N,0.4705523272341753,True,10,126,0.75,W,N=10/H=126/g=0.75/W,1.3499846882812343,2.4380375679250204,0.5168887593909031,-0.11354717256664126,252,False
U56,A_REC,2,2024,M_D2,N,0.41699444922845025,True,10,126,0.75,W,N=10/H=126/g=0.75/W,1.3499846882812343,2.4380375679250204,0.5168887593909031,-0.11354717256664126,252,False
U56,A_REC,2,2024,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,0.40820411821769886,2.0107100544099614,0.2966592520640319,-0.0849367753502468,252,False
U56,A_REC,2,2024,C_RANDOM,N,0.0,True,10,126,0.75,W,N=10/H=126/g=0.75/W,1.3499846882812343,2.4380375679250204,0.5168887593909031,-0.11354717256664126,252,False
U56,A_REC,2,2024,C_BEST_IS,(all),0.0,True,10,126,0.75,W,N=10/H=126/g=0.75/W,1.3499846882812343,2.4380375679250204,0.5168887593909031,-0.11354717256664126,252,False
U56,A_REC,2,2025,M_NONE,H,0.6054079503617862,True,20,252,0.75,W,N=20/H=252/g=0.75/W,2.22976255419654,0.9979601765834367,0.1406945292503501,-0.13761113889186072,250,False
U56,A_REC,2,2025,M_SUBSAMPLE,H,0.3425338580711034,True,20,252,0.75,W,N=20/H=252/g=0.75/W,2.22976255419654,0.9979601765834367,0.1406945292503501,-0.13761113889186072,250,False
U56,A_REC,2,2025,M_PAIRWISE,H,0.3425338580711034,True,20,252,0.75,W,N=20/H=252/g=0.75/W,2.22976255419654,0.9979601765834367,0.1406945292503501,-0.13761113889186072,250,False
U56,A_REC,2,2025,M_D2,H,0.29406564968846943,True,20,252,0.75,W,N=20/H=252/g=0.75/W,2.22976255419654,0.9979601765834367,0.1406945292503501,-0.13761113889186072,250,False
U56,A_REC,2,2025,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.8271039912496225,1.3462246927193162,0.23392498302346665,-0.152560470139391,250,False
U56,A_REC,2,2025,C_RANDOM,H,0.0,True,20,252,0.75,W,N=20/H=252/g=0.75/W,2.22976255419654,0.9979601765834367,0.1406945292503501,-0.13761113889186072,250,False
U56,A_REC,2,2025,C_BEST_IS,(all),0.0,True,20,252,0.75,W,N=20/H=252/g=0.75/W,2.22976255419654,0.9979601765834367,0.1406945292503501,-0.13761113889186072,250,False
U56,A_REC,2,2026,M_NONE,H,0.4353687077241115,True,20,63,0.75,W,N=20/H=63/g=0.75/W,1.6970785522042628,1.2308165605552903,0.15325932959902833,-0.06822939974333564,177,True
U56,A_REC,2,2026,M_SUBSAMPLE,H,0.21991597579172914,True,20,63,0.75,W,N=20/H=63/g=0.75/W,1.6970785522042628,1.2308165605552903,0.15325932959902833,-0.06822939974333564,177,True
U56,A_REC,2,2026,M_PAIRWISE,H,0.21991597579172914,True,20,63,0.75,W,N=20/H=63/g=0.75/W,1.6970785522042628,1.2308165605552903,0.15325932959902833,-0.06822939974333564,177,True
U56,A_REC,2,2026,M_D2,H,0.2114722507598595,True,20,63,0.75,W,N=20/H=63/g=0.75/W,1.6970785522042628,1.2308165605552903,0.15325932959902833,-0.06822939974333564,177,True
U56,A_REC,2,2026,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.633818365697044,1.0315452033353456,0.12565711198374552,-0.07101306316197065,177,True
U56,A_REC,2,2026,C_RANDOM,CADENCE,0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.633818365697044,1.0315452033353456,0.12565711198374552,-0.07101306316197065,177,True
U56,A_REC,2,2026,C_BEST_IS,(all),0.0,True,20,63,0.75,W,N=20/H=63/g=0.75/W,1.6970785522042628,1.2308165605552903,0.15325932959902833,-0.06822939974333564,177,True
U56,A_REC,3,2013,M_NONE,N,0.30692921483329894,True,5,126,0.75,W,N=5/H=126/g=0.75/W,0.9031161499475481,2.6912639138610377,0.489907566555118,-0.06409023555581372,252,False
U56,A_REC,3,2013,M_SUBSAMPLE,N,0.1229128017527108,True,5,126,0.75,W,N=5/H=126/g=0.75/W,0.9031161499475481,2.6912639138610377,0.489907566555118,-0.06409023555581372,252,False
U56,A_REC,3,2013,M_PAIRWISE,N,0.1229128017527108,True,5,126,0.75,W,N=5/H=126/g=0.75/W,0.9031161499475481,2.6912639138610377,0.489907566555118,-0.06409023555581372,252,False
U56,A_REC,3,2013,M_D2,N,0.12110465612088439,True,5,126,0.75,W,N=5/H=126/g=0.75/W,0.9031161499475481,2.6912639138610377,0.489907566555118,-0.06409023555581372,252,False
U56,A_REC,3,2013,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,0.5961869351142491,2.1211602800157348,0.22657012294086853,-0.05103274285211168,252,False
U56,A_REC,3,2013,C_RANDOM,H,0.0,True,20,21,0.75,W,N=20/H=21/g=0.75/W,0.7831322442579709,2.8575396297113307,0.33397008534312533,-0.04000764426632619,252,False
U56,A_REC,3,2013,C_BEST_IS,(all),0.0,True,5,126,0.75,W,N=5/H=126/g=0.75/W,0.9031161499475481,2.6912639138610377,0.489907566555118,-0.06409023555581372,252,False
U56,A_REC,3,2014,M_NONE,H,0.49350051107525006,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.3522703864046177,1.0968907777136978,0.11989297129925625,-0.0686214591822012,252,False
U56,A_REC,3,2014,M_SUBSAMPLE,H,0.24690066053237913,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.3522703864046177,1.0968907777136978,0.11989297129925625,-0.0686214591822012,252,False
U56,A_REC,3,2014,M_PAIRWISE,H,0.24690066053237913,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.3522703864046177,1.0968907777136978,0.11989297129925625,-0.0686214591822012,252,False
U56,A_REC,3,2014,M_D2,H,0.23970869283135748,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.3522703864046177,1.0968907777136978,0.11989297129925625,-0.0686214591822012,252,False
U56,A_REC,3,2014,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.0133581392798823,1.040959571696618,0.12114349442852945,-0.07609307610969296,252,False
U56,A_REC,3,2014,C_RANDOM,N,0.0,True,5,126,0.75,W,N=5/H=126/g=0.75/W,1.5050011361121067,0.6788111709850493,0.09656369648622798,-0.12355354011261654,252,False
U56,A_REC,3,2014,C_BEST_IS,(all),0.0,True,5,126,0.75,W,N=5/H=126/g=0.75/W,1.5050011361121067,0.6788111709850493,0.09656369648622798,-0.12355354011261654,252,False
U56,A_REC,3,2015,M_NONE,H,0.6315716002341487,True,20,252,0.75,W,N=20/H=252/g=0.75/W,1.7756073663071343,1.1497132694946832,0.14054986436938366,-0.07810916747350327,252,False
U56,A_REC,3,2015,M_SUBSAMPLE,H,0.34127613440895005,True,20,252,0.75,W,N=20/H=252/g=0.75/W,1.7756073663071343,1.1497132694946832,0.14054986436938366,-0.07810916747350327,252,False
U56,A_REC,3,2015,M_PAIRWISE,H,0.34127613440895005,True,20,252,0.75,W,N=20/H=252/g=0.75/W,1.7756073663071343,1.1497132694946832,0.14054986436938366,-0.07810916747350327,252,False
U56,A_REC,3,2015,M_D2,H,0.3067741559004215,True,20,252,0.75,W,N=20/H=252/g=0.75/W,1.7756073663071343,1.1497132694946832,0.14054986436938366,-0.07810916747350327,252,False
U56,A_REC,3,2015,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.4786310381165626,1.0570615781419022,0.13363736770222023,-0.08660154628914152,252,False
U56,A_REC,3,2015,C_RANDOM,CADENCE,0.0,True,20,126,0.75,M,N=20/H=126/g=0.75/M,1.5760123340311467,0.8462000481210108,0.10546730638566326,-0.09084924870123534,252,False
U56,A_REC,3,2015,C_BEST_IS,(all),0.0,True,5,126,0.75,W,N=5/H=126/g=0.75/W,2.1014384325914275,0.7620859007672767,0.12402922161064645,-0.14625753407225695,252,False
U56,A_REC,3,2016,M_NONE,H,0.37661803771479185,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.5975180477533495,1.1983128928443212,0.11807465078132551,-0.07292875478497418,252,False
U56,A_REC,3,2016,M_SUBSAMPLE,H,0.21822437169679962,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.5975180477533495,1.1983128928443212,0.11807465078132551,-0.07292875478497418,252,False
U56,A_REC,3,2016,M_PAIRWISE,H,0.21822437169679962,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.5975180477533495,1.1983128928443212,0.11807465078132551,-0.07292875478497418,252,False
U56,A_REC,3,2016,M_D2,H,0.18293520572171762,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.5975180477533495,1.1983128928443212,0.11807465078132551,-0.07292875478497418,252,False
U56,A_REC,3,2016,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.3519551459389243,1.2759477840187012,0.1351622539212458,-0.08500723609905725,252,False
U56,A_REC,3,2016,C_RANDOM,CADENCE,0.0,True,20,126,0.75,M,N=20/H=126/g=0.75/M,1.5156135634305496,0.990467387035629,0.10749251768197432,-0.11138437671130452,252,False
U56,A_REC,3,2016,C_BEST_IS,(all),0.0,True,20,21,0.75,W,N=20/H=21/g=0.75/W,1.5975180477533495,1.1983128928443212,0.11807465078132551,-0.07292875478497418,252,False
U56,A_REC,3,2017,M_NONE,N,0.3264682430518976,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.1632867016162591,2.247442998921068,0.2542149083979188,-0.03476831475241282,251,False
U56,A_REC,3,2017,M_SUBSAMPLE,CADENCE,0.14862375378678827,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.1135558172290398,2.461506267093487,0.24974630556213562,-0.032763764938322115,251,False
U56,A_REC,3,2017,M_PAIRWISE,CADENCE,0.14862375378678827,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.1135558172290398,2.461506267093487,0.24974630556213562,-0.032763764938322115,251,False
U56,A_REC,3,2017,M_D2,CADENCE,0.13171439187257852,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.1135558172290398,2.461506267093487,0.24974630556213562,-0.032763764938322115,251,False
U56,A_REC,3,2017,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.1135558172290398,2.461506267093487,0.24974630556213562,-0.032763764938322115,251,False
U56,A_REC,3,2017,C_RANDOM,N,0.0,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.1632867016162591,2.247442998921068,0.2542149083979188,-0.03476831475241282,251,False
U56,A_REC,3,2017,C_BEST_IS,(all),0.0,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.1632867016162591,2.247442998921068,0.2542149083979188,-0.03476831475241282,251,False
U56,A_REC,3,2018,M_NONE,N,0.341914691136636,True,15,126,0.75,W,N=15/H=126/g=0.75/W,1.5720167614737606,0.3337353950808642,0.04340122039125949,-0.19676765841313193,251,False
U56,A_REC,3,2018,M_SUBSAMPLE,CADENCE,0.2549526514042073,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.515452407776368,0.24685072310406647,0.026996798880364103,-0.18059589259693998,251,False
U56,A_REC,3,2018,M_PAIRWISE,CADENCE,0.2549526514042073,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.515452407776368,0.24685072310406647,0.026996798880364103,-0.18059589259693998,251,False
U56,A_REC,3,2018,M_D2,CADENCE,0.22594593784908024,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.515452407776368,0.24685072310406647,0.026996798880364103,-0.18059589259693998,251,False
U56,A_REC,3,2018,C_ANCHOR,(none),0.0,False,20,126,0.75,W,N=20/H=126/g=0.75/W,1.515452407776368,0.24685072310406647,0.026996798880364103,-0.18059589259693998,251,False
