panel,cost,pool,N,grid,K,chooser,chooser_score,rand_mean,rand_median,rand_sd,percentile,p_one_sided,clears_50th,sep_at_5pct,min_attainable_p,resolution_permits_5pct
U56,0.0,WIDE10,10,REC1,1,IS_LEGS,1.176821069551332,1.3143783242091323,1.3004473806456884,0.10059160394104351,0.05125,0.94875,False,False,0.05,True
U56,0.0,WIDE10,10,REC1,1,IS_CAGR,1.2390691905105715,1.3143783242091323,1.3004473806456884,0.10059160394104351,0.2475,0.7525,False,False,0.05,True
U56,0.0,WIDE10,10,Q8,8,IS_SHARPE,1.166522549156731,1.2585351849454842,1.2565534152668478,0.03315603830684507,0.0005,0.9995,False,False,0.05,True
U56,0.0,WIDE10,10,Q8,8,IS_LEGS,1.1323697396151533,1.2585351849454842,1.2565534152668478,0.03315603830684507,0.0,1.0,False,False,0.05,True
U56,0.0,WIDE10,10,Q8,8,IS_CAGR,1.1954240472944693,1.2585351849454842,1.2565534152668478,0.03315603830684507,0.0205,0.9795,False,False,0.05,True
U56,0.0,WIDE10,10,Q16,16,IS_SHARPE,1.2078978005647745,1.2776273602683854,1.2769069351861275,0.023344461822381302,0.0,1.0,False,False,0.05,True
U56,0.0,WIDE10,10,Q16,16,IS_LEGS,1.1788915508491327,1.2776273602683854,1.2769069351861275,0.023344461822381302,0.0,1.0,False,False,0.05,True
U56,0.0,WIDE10,10,Q16,16,IS_CAGR,1.2101832697111379,1.2776273602683854,1.2769069351861275,0.023344461822381302,0.0005,0.9995,False,False,0.05,True
U56,0.0,WIDE10,10,Q32,32,IS_SHARPE,1.2415093343842303,1.268935764589727,1.2685204232493852,0.014724148901727118,0.024,0.976,False,False,0.05,True
U56,0.0,WIDE10,10,Q32,32,IS_LEGS,1.2266012374781388,1.268935764589727,1.2685204232493852,0.014724148901727118,0.001,0.999,False,False,0.05,True
U56,0.0,WIDE10,10,Q32,32,IS_CAGR,1.2401532575222882,1.268935764589727,1.2685204232493852,0.014724148901727118,0.0215,0.9785,False,False,0.05,True
U56,0.0,WIDE20,20,REC1,1,IS_SHARPE,1.176821069551332,1.3055136170568762,1.287071067637265,0.10585178864057841,0.08525,0.91475,False,False,0.025,True
U56,0.0,WIDE20,20,REC1,1,IS_LEGS,1.176821069551332,1.3055136170568762,1.287071067637265,0.10585178864057841,0.08525,0.91475,False,False,0.025,True
U56,0.0,WIDE20,20,REC1,1,IS_CAGR,1.2360446900590363,1.3055136170568762,1.287071067637265,0.10585178864057841,0.236,0.764,False,False,0.025,True
U56,0.0,WIDE20,20,Q8,8,IS_SHARPE,1.1623316439526246,1.2547983435921606,1.2539520694980153,0.036695687943940646,0.0035,0.9965,False,False,0.025,True
U56,0.0,WIDE20,20,Q8,8,IS_LEGS,1.1490937104116647,1.2547983435921606,1.2539520694980153,0.036695687943940646,0.001,0.999,False,False,0.025,True
U56,0.0,WIDE20,20,Q8,8,IS_CAGR,1.2121095019422312,1.2547983435921606,1.2539520694980153,0.036695687943940646,0.116,0.884,False,False,0.025,True
U56,0.0,WIDE20,20,Q16,16,IS_SHARPE,1.2078028814897472,1.2715981951823665,1.2724206257117459,0.024661960721108725,0.007,0.993,False,False,0.025,True
U56,0.0,WIDE20,20,Q16,16,IS_LEGS,1.1953623901641497,1.2715981951823665,1.2724206257117459,0.024661960721108725,0.0005,0.9995,False,False,0.025,True
U56,0.0,WIDE20,20,Q16,16,IS_CAGR,1.2177580308642884,1.2715981951823665,1.2724206257117459,0.024661960721108725,0.0165,0.9835,False,False,0.025,True
U56,0.0,WIDE20,20,Q32,32,IS_SHARPE,1.2439081764244908,1.2619976137238222,1.2616597635393068,0.014337476148228993,0.0955,0.9045,False,False,0.025,True
U56,0.0,WIDE20,20,Q32,32,IS_LEGS,1.2355024056590849,1.2619976137238222,1.2616597635393068,0.014337476148228993,0.03,0.97,False,False,0.025,True
U56,0.0,WIDE20,20,Q32,32,IS_CAGR,1.2168940008984417,1.2619976137238222,1.2616597635393068,0.014337476148228993,0.001,0.999,False,False,0.025,True
U56,0.0,WIDE40,40,REC1,1,IS_SHARPE,1.176821069551332,1.292760205622841,1.2886893988694734,0.09001978088017315,0.05875,0.94125,False,False,0.0125,True
U56,0.0,WIDE40,40,REC1,1,IS_LEGS,1.176821069551332,1.292760205622841,1.2886893988694734,0.09001978088017315,0.05875,0.94125,False,False,0.0125,True
U56,0.0,WIDE40,40,REC1,1,IS_CAGR,1.2846942629638378,1.292760205622841,1.2886893988694734,0.09001978088017315,0.39625,0.60375,False,False,0.0125,True
U56,0.0,WIDE40,40,Q8,8,IS_SHARPE,1.1623316439526246,1.2429742997228859,1.2423361360373115,0.03207822612073003,0.0055,0.9945,False,False,0.0125,True
U56,0.0,WIDE40,40,Q8,8,IS_LEGS,1.127845899547657,1.2429742997228859,1.2423361360373115,0.03207822612073003,0.0,1.0,False,False,0.0125,True
U56,0.0,WIDE40,40,Q8,8,IS_CAGR,1.2597401996588338,1.2429742997228859,1.2423361360373115,0.03207822612073003,0.707,0.29300000000000004,True,False,0.0125,True
U56,0.0,WIDE40,40,Q16,16,IS_SHARPE,1.2041669550824692,1.2595571490204278,1.2593263233069072,0.021503286985628298,0.0035,0.9965,False,False,0.0125,True
U56,0.0,WIDE40,40,Q16,16,IS_LEGS,1.1651113583567647,1.2595571490204278,1.2593263233069072,0.021503286985628298,0.0,1.0,False,False,0.0125,True
U56,0.0,WIDE40,40,Q16,16,IS_CAGR,1.2522029574141298,1.2595571490204278,1.2593263233069072,0.021503286985628298,0.373,0.627,False,False,0.0125,True
U56,0.0,WIDE40,40,Q32,32,IS_SHARPE,1.242135470343894,1.2528159148028135,1.252747650598611,0.01312133118127705,0.2145,0.7855,False,False,0.0125,True
U56,0.0,WIDE40,40,Q32,32,IS_LEGS,1.2203946077967047,1.2528159148028135,1.252747650598611,0.01312133118127705,0.0035,0.9965,False,False,0.0125,True
U56,0.0,WIDE40,40,Q32,32,IS_CAGR,1.224346030718871,1.2528159148028135,1.252747650598611,0.01312133118127705,0.0135,0.9865,False,False,0.0125,True
U56,0.0,WIDE80,80,REC1,1,IS_SHARPE,1.176821069551332,1.3025945706837605,1.299076205704882,0.09621879134696794,0.05675,0.94325,False,False,0.00625,True
U56,0.0,WIDE80,80,REC1,1,IS_LEGS,1.176821069551332,1.3025945706837605,1.299076205704882,0.09621879134696794,0.05675,0.94325,False,False,0.00625,True
U56,0.0,WIDE80,80,REC1,1,IS_CAGR,1.2846942629638378,1.3025945706837605,1.299076205704882,0.09621879134696794,0.40275,0.5972500000000001,False,False,0.00625,True
U56,0.0,WIDE80,80,Q8,8,IS_SHARPE,1.1623316439526246,1.2541753237086246,1.2532358803588772,0.034504076073733195,0.002,0.998,False,False,0.00625,True
U56,0.0,WIDE80,80,Q8,8,IS_LEGS,1.127845899547657,1.2541753237086246,1.2532358803588772,0.034504076073733195,0.0,1.0,False,False,0.00625,True
U56,0.0,WIDE80,80,Q8,8,IS_CAGR,1.2611960573352774,1.2541753237086246,1.2532358803588772,0.034504076073733195,0.59,0.41000000000000003,True,False,0.00625,True
U56,0.0,WIDE80,80,Q16,16,IS_SHARPE,1.2004401978842225,1.2716143750305113,1.2717809457006135,0.0233608468026886,0.0,1.0,False,False,0.00625,True
U56,0.0,WIDE80,80,Q16,16,IS_LEGS,1.1651113583567647,1.2716143750305113,1.2717809457006135,0.0233608468026886,0.0,1.0,False,False,0.00625,True
U56,0.0,WIDE80,80,Q16,16,IS_CAGR,1.2492041290541047,1.2716143750305113,1.2717809457006135,0.0233608468026886,0.1775,0.8225,False,False,0.00625,True
U56,0.0,WIDE80,80,Q32,32,IS_SHARPE,1.2362889828951749,1.2615043924024045,1.2614146071410213,0.013806908529126548,0.0315,0.9685,False,False,0.00625,True
U56,0.0,WIDE80,80,Q32,32,IS_LEGS,1.2345703125063292,1.2615043924024045,1.2614146071410213,0.013806908529126548,0.0225,0.9775,False,False,0.00625,True
U56,0.0,WIDE80,80,Q32,32,IS_CAGR,1.2198285553545194,1.2615043924024045,1.2614146071410213,0.013806908529126548,0.0,1.0,False,False,0.00625,True
U56,10.0,GRID18,18,REC1,1,IS_SHARPE,1.161541176122481,1.274865359687984,1.2762297973468626,0.09318941433642905,0.0245,0.9755,False,False,0.027777777777777776,True
U56,10.0,GRID18,18,REC1,1,IS_LEGS,1.161541176122481,1.274865359687984,1.2762297973468626,0.09318941433642905,0.0245,0.9755,False,False,0.027777777777777776,True
U56,10.0,GRID18,18,REC1,1,IS_CAGR,1.2933308155679046,1.274865359687984,1.2762297973468626,0.09318941433642905,0.60425,0.39575000000000005,True,False,0.027777777777777776,True
U56,10.0,GRID18,18,Q8,8,IS_SHARPE,1.1156966471708192,1.2273021356783027,1.2260444588410429,0.03156365923233482,0.0,1.0,False,False,0.027777777777777776,True
U56,10.0,GRID18,18,Q8,8,IS_LEGS,1.1156966471708192,1.2273021356783027,1.2260444588410429,0.03156365923233482,0.0,1.0,False,False,0.027777777777777776,True
U56,10.0,GRID18,18,Q8,8,IS_CAGR,1.260918268163509,1.2273021356783027,1.2260444588410429,0.03156365923233482,0.858,0.14200000000000002,True,False,0.027777777777777776,True
U56,10.0,GRID18,18,Q16,16,IS_SHARPE,1.1556956251247201,1.24313837496563,1.242667956070824,0.02147911196954075,0.0,1.0,False,False,0.027777777777777776,True
U56,10.0,GRID18,18,Q16,16,IS_LEGS,1.1556956251247201,1.24313837496563,1.242667956070824,0.02147911196954075,0.0,1.0,False,False,0.027777777777777776,True
U56,10.0,GRID18,18,Q16,16,IS_CAGR,1.261756730745027,1.24313837496563,1.242667956070824,0.02147911196954075,0.8015,0.1985,True,False,0.027777777777777776,True
U56,10.0,GRID18,18,Q32,32,IS_SHARPE,1.1922981339485357,1.2276647240752359,1.227614026340797,0.012783149985999808,0.0015,0.9985,False,False,0.027777777777777776,True
U56,10.0,GRID18,18,Q32,32,IS_LEGS,1.1899370821403235,1.2276647240752359,1.227614026340797,0.012783149985999808,0.0,1.0,False,False,0.027777777777777776,True
U56,10.0,GRID18,18,Q32,32,IS_CAGR,1.241585498844988,1.2276647240752359,1.227614026340797,0.012783149985999808,0.859,0.14100000000000001,True,False,0.027777777777777776,True
U56,10.0,GRIDSHELF,24,REC1,1,IS_SHARPE,1.2181181059090864,1.265396842085399,1.2755286548566704,0.09797335282199596,0.4295,0.5705,False,False,0.020833333333333332,True
U56,10.0,GRIDSHELF,24,REC1,1,IS_LEGS,1.2181181059090864,1.265396842085399,1.2755286548566704,0.09797335282199596,0.4295,0.5705,False,False,0.020833333333333332,True
U56,10.0,GRIDSHELF,24,REC1,1,IS_CAGR,1.2181181059090864,1.265396842085399,1.2755286548566704,0.09797335282199596,0.4295,0.5705,False,False,0.020833333333333332,True
U56,10.0,GRIDSHELF,24,Q8,8,IS_SHARPE,1.1725978033024074,1.2141423634645756,1.2139080148250585,0.032204629139638646,0.1045,0.8955,False,False,0.020833333333333332,True
U56,10.0,GRIDSHELF,24,Q8,8,IS_LEGS,1.179843789252676,1.2141423634645756,1.2139080148250585,0.032204629139638646,0.1505,0.8495,False,False,0.020833333333333332,True
U56,10.0,GRIDSHELF,24,Q8,8,IS_CAGR,1.1725978033024074,1.2141423634645756,1.2139080148250585,0.032204629139638646,0.1045,0.8955,False,False,0.020833333333333332,True
U56,10.0,GRIDSHELF,24,Q16,16,IS_SHARPE,1.1995690068094311,1.2312323539498433,1.2309385065615295,0.022648248675964208,0.0825,0.9175,False,False,0.020833333333333332,True
U56,10.0,GRIDSHELF,24,Q16,16,IS_LEGS,1.2031919997845655,1.2312323539498433,1.2309385065615295,0.022648248675964208,0.1105,0.8895,False,False,0.020833333333333332,True
U56,10.0,GRIDSHELF,24,Q16,16,IS_CAGR,1.1995690068094311,1.2312323539498433,1.2309385065615295,0.022648248675964208,0.0825,0.9175,False,False,0.020833333333333332,True
U56,10.0,GRIDSHELF,24,Q32,32,IS_SHARPE,1.2077655445036266,1.2191234848874049,1.2188841990510124,0.013591149253037138,0.201,0.7989999999999999,False,False,0.020833333333333332,True
U56,10.0,GRIDSHELF,24,Q32,32,IS_LEGS,1.209577040991194,1.2191234848874049,1.2188841990510124,0.013591149253037138,0.2365,0.7635000000000001,False,False,0.020833333333333332,True
U56,10.0,GRIDSHELF,24,Q32,32,IS_CAGR,1.2077655445036266,1.2191234848874049,1.2188841990510124,0.013591149253037138,0.201,0.7989999999999999,False,False,0.020833333333333332,True
U56,10.0,WIDE10,10,REC1,1,IS_SHARPE,1.161541176122481,1.2496032094871505,1.2080426749189088,0.08291840842896428,0.14025,0.85975,False,False,0.05,True
U56,10.0,WIDE10,10,REC1,1,IS_LEGS,1.161541176122481,1.2496032094871505,1.2080426749189088,0.08291840842896428,0.14025,0.85975,False,False,0.05,True
U56,10.0,WIDE10,10,REC1,1,IS_CAGR,1.1598193778926955,1.2496032094871505,1.2080426749189088,0.08291840842896428,0.04525,0.95475,False,False,0.05,True
U56,10.0,WIDE10,10,Q8,8,IS_SHARPE,1.1026456517907195,1.1944512478383453,1.193629604830325,0.027741969524810207,0.0,1.0,False,False,0.05,True
U56,10.0,WIDE10,10,Q8,8,IS_LEGS,1.1026456517907195,1.1944512478383453,1.193629604830325,0.027741969524810207,0.0,1.0,False,False,0.05,True
U56,10.0,WIDE10,10,Q8,8,IS_CAGR,1.1142793124307546,1.1944512478383453,1.193629604830325,0.027741969524810207,0.0005,0.9995,False,False,0.05,True
U56,10.0,WIDE10,10,Q16,16,IS_SHARPE,1.1379594093818561,1.2133055452742973,1.213043314576015,0.018427586969877986,0.0,1.0,False,False,0.05,True
U56,10.0,WIDE10,10,Q16,16,IS_LEGS,1.1338877112098014,1.2133055452742973,1.213043314576015,0.018427586969877986,0.0,1.0,False,False,0.05,True
U56,10.0,WIDE10,10,Q16,16,IS_CAGR,1.1305304485989098,1.2133055452742973,1.213043314576015,0.018427586969877986,0.0,1.0,False,False,0.05,True
U56,10.0,WIDE10,10,Q32,32,IS_SHARPE,1.1710561256116483,1.2053056161081854,1.2053341838872416,0.012094766848329504,0.0015,0.9985,False,False,0.05,True
U56,10.0,WIDE10,10,Q32,32,IS_LEGS,1.169020276525621,1.2053056161081854,1.2053341838872416,0.012094766848329504,0.001,0.999,False,False,0.05,True
U56,10.0,WIDE10,10,Q32,32,IS_CAGR,1.160106009732775,1.2053056161081854,1.2053341838872416,0.012094766848329504,0.0,1.0,False,False,0.05,True
U56,10.0,WIDE20,20,REC1,1,IS_SHARPE,1.161541176122481,1.2481608496607695,1.22633339900444,0.08580463038668057,0.16675,0.83325,False,False,0.025,True
U56,10.0,WIDE20,20,REC1,1,IS_LEGS,1.161541176122481,1.2481608496607695,1.22633339900444,0.08580463038668057,0.16675,0.83325,False,False,0.025,True
U56,10.0,WIDE20,20,REC1,1,IS_CAGR,1.1569316685533666,1.2481608496607695,1.22633339900444,0.08580463038668057,0.072,0.928,False,False,0.025,True
U56,10.0,WIDE20,20,Q8,8,IS_SHARPE,1.1119147308215032,1.1925334873510074,1.1922824493622202,0.02904060157150847,0.0005,0.9995,False,False,0.025,True
U56,10.0,WIDE20,20,Q8,8,IS_LEGS,1.1156966471708192,1.1925334873510074,1.1922824493622202,0.02904060157150847,0.002,0.998,False,False,0.025,True
U56,10.0,WIDE20,20,Q8,8,IS_CAGR,1.1297487027538553,1.1925334873510074,1.1922824493622202,0.02904060157150847,0.0095,0.9905,False,False,0.025,True
U56,10.0,WIDE20,20,Q16,16,IS_SHARPE,1.1424946498323725,1.2096762592296177,1.2089223876115187,0.020106049987585466,0.0,1.0,False,False,0.025,True
U56,10.0,WIDE20,20,Q16,16,IS_LEGS,1.1444492751047444,1.2096762592296177,1.2089223876115187,0.020106049987585466,0.0,1.0,False,False,0.025,True
U56,10.0,WIDE20,20,Q16,16,IS_CAGR,1.1360443496806463,1.2096762592296177,1.2089223876115187,0.020106049987585466,0.0,1.0,False,False,0.025,True
U56,10.0,WIDE20,20,Q32,32,IS_SHARPE,1.1790117640327495,1.1993678046539502,1.1993200581730492,0.011459022093552533,0.0375,0.9625,False,False,0.025,True
U56,10.0,WIDE20,20,Q32,32,IS_LEGS,1.1790302723633497,1.1993678046539502,1.1993200581730492,0.011459022093552533,0.038,0.962,False,False,0.025,True
U56,10.0,WIDE20,20,Q32,32,IS_CAGR,1.1342483605368112,1.1993678046539502,1.1993200581730492,0.011459022093552533,0.0,1.0,False,False,0.025,True
U56,10.0,WIDE40,40,REC1,1,IS_SHARPE,1.161541176122481,1.2325324740382768,1.2080426749189088,0.0764827075262126,0.14325,0.85675,False,False,0.0125,True
U56,10.0,WIDE40,40,REC1,1,IS_LEGS,1.161541176122481,1.2325324740382768,1.2080426749189088,0.0764827075262126,0.14325,0.85675,False,False,0.0125,True
U56,10.0,WIDE40,40,REC1,1,IS_CAGR,1.2046082975386272,1.2325324740382768,1.2080426749189088,0.0764827075262126,0.40425,0.59575,False,False,0.0125,True
U56,10.0,WIDE40,40,Q8,8,IS_SHARPE,1.1116928713539447,1.1816836411803693,1.180245193243234,0.02728603645960941,0.0015,0.9985,False,False,0.0125,True
U56,10.0,WIDE40,40,Q8,8,IS_LEGS,1.1116928713539447,1.1816836411803693,1.180245193243234,0.02728603645960941,0.0015,0.9985,False,False,0.0125,True
U56,10.0,WIDE40,40,Q8,8,IS_CAGR,1.1777606574428905,1.1816836411803693,1.180245193243234,0.02728603645960941,0.4675,0.5325,False,False,0.0125,True
U56,10.0,WIDE40,40,Q16,16,IS_SHARPE,1.142414661587693,1.1987534265383837,1.1984182252629207,0.018101990315035264,0.0,1.0,False,False,0.0125,True
U56,10.0,WIDE40,40,Q16,16,IS_LEGS,1.142414661587693,1.1987534265383837,1.1984182252629207,0.018101990315035264,0.0,1.0,False,False,0.0125,True
U56,10.0,WIDE40,40,Q16,16,IS_CAGR,1.1701792882550672,1.1987534265383837,1.1984182252629207,0.018101990315035264,0.0545,0.9455,False,False,0.0125,True
U56,10.0,WIDE40,40,Q32,32,IS_SHARPE,1.1790199473213034,1.191122361056388,1.1908733827062012,0.010828126930614638,0.132,0.868,False,False,0.0125,True
U56,10.0,WIDE40,40,Q32,32,IS_LEGS,1.178059926334516,1.191122361056388,1.1908733827062012,0.010828126930614638,0.1105,0.8895,False,False,0.0125,True
U56,10.0,WIDE40,40,Q32,32,IS_CAGR,1.1470687198541922,1.191122361056388,1.1908733827062012,0.010828126930614638,0.0,1.0,False,False,0.0125,True
U56,10.0,WIDE80,80,REC1,1,IS_SHARPE,1.161541176122481,1.2405329357383077,1.2199667141773294,0.08084479524333764,0.10725,0.89275,False,False,0.00625,True
U56,10.0,WIDE80,80,REC1,1,IS_LEGS,1.161541176122481,1.2405329357383077,1.2199667141773294,0.08084479524333764,0.10725,0.89275,False,False,0.00625,True
U56,10.0,WIDE80,80,REC1,1,IS_CAGR,1.2046082975386272,1.2405329357383077,1.2199667141773294,0.08084479524333764,0.397,0.603,False,False,0.00625,True
U56,10.0,WIDE80,80,Q8,8,IS_SHARPE,1.1116928713539447,1.1933858339571128,1.1921091939837076,0.028754141988551515,0.0,1.0,False,False,0.00625,True
U56,10.0,WIDE80,80,Q8,8,IS_LEGS,1.1116928713539447,1.1933858339571128,1.1921091939837076,0.028754141988551515,0.0,1.0,False,False,0.00625,True
U56,10.0,WIDE80,80,Q8,8,IS_CAGR,1.1796856649175802,1.1933858339571128,1.1921091939837076,0.028754141988551515,0.339,0.661,False,False,0.00625,True
U56,10.0,WIDE80,80,Q16,16,IS_SHARPE,1.142414661587693,1.2095285735890047,1.2088370484745234,0.01960592642993922,0.001,0.999,False,False,0.00625,True
U56,10.0,WIDE80,80,Q16,16,IS_LEGS,1.142414661587693,1.2095285735890047,1.2088370484745234,0.01960592642993922,0.001,0.999,False,False,0.00625,True
U56,10.0,WIDE80,80,Q16,16,IS_CAGR,1.1674781114248045,1.2095285735890047,1.2088370484745234,0.01960592642993922,0.014,0.986,False,False,0.00625,True
U56,10.0,WIDE80,80,Q32,32,IS_SHARPE,1.1748625660007206,1.1998529978916408,1.1994166326420772,0.011707095296750033,0.017,0.983,False,False,0.00625,True
U56,10.0,WIDE80,80,Q32,32,IS_LEGS,1.1748564480351815,1.1998529978916408,1.1994166326420772,0.011707095296750033,0.017,0.983,False,False,0.00625,True
U56,10.0,WIDE80,80,Q32,32,IS_CAGR,1.1425120281051284,1.1998529978916408,1.1994166326420772,0.011707095296750033,0.0,1.0,False,False,0.00625,True
U56,25.0,GRID18,18,REC1,1,IS_SHARPE,1.1386066702144424,1.18324241895674,1.1753946432731082,0.08231791852297045,0.259,0.741,False,False,0.027777777777777776,True
U56,25.0,GRID18,18,REC1,1,IS_LEGS,1.1386066702144424,1.18324241895674,1.1753946432731082,0.08231791852297045,0.259,0.741,False,False,0.027777777777777776,True
U56,25.0,GRID18,18,REC1,1,IS_CAGR,1.1742387235913283,1.18324241895674,1.1753946432731082,0.08231791852297045,0.4305,0.5695,False,False,0.027777777777777776,True
U56,25.0,GRID18,18,Q8,8,IS_SHARPE,1.0905393640893974,1.133053990600084,1.1328495973318429,0.0259333093198746,0.0525,0.9475,False,False,0.027777777777777776,True
U56,25.0,GRID18,18,Q8,8,IS_LEGS,1.0905393640893974,1.133053990600084,1.1328495973318429,0.0259333093198746,0.0525,0.9475,False,False,0.027777777777777776,True
U56,25.0,GRID18,18,Q8,8,IS_CAGR,1.1387151897581202,1.133053990600084,1.1328495973318429,0.0259333093198746,0.591,0.40900000000000003,True,False,0.027777777777777776,True
U56,25.0,GRID18,18,Q16,16,IS_SHARPE,1.1203644643999953,1.1484259738401261,1.149080932787479,0.01904196246747055,0.075,0.925,False,False,0.027777777777777776,True
U56,25.0,GRID18,18,Q16,16,IS_LEGS,1.1161397656498537,1.1484259738401261,1.149080932787479,0.01904196246747055,0.051,0.949,False,False,0.027777777777777776,True
U56,25.0,GRID18,18,Q16,16,IS_CAGR,1.1393563791224368,1.1484259738401261,1.149080932787479,0.01904196246747055,0.318,0.6819999999999999,False,False,0.027777777777777776,True
U56,25.0,GRID18,18,Q32,32,IS_SHARPE,1.1543220360317388,1.1315849816217187,1.131375801905685,0.012537164604125423,0.956,0.04400000000000004,True,True,0.027777777777777776,True
U56,25.0,GRID18,18,Q32,32,IS_LEGS,1.1413961040252811,1.1315849816217187,1.131375801905685,0.012537164604125423,0.791,0.20899999999999996,True,False,0.027777777777777776,True
U56,25.0,GRID18,18,Q32,32,IS_CAGR,1.0954208147489433,1.1315849816217187,1.131375801905685,0.012537164604125423,0.0015,0.9985,False,False,0.027777777777777776,True
U56,25.0,GRIDSHELF,24,REC1,1,IS_SHARPE,1.180436306935168,1.172233109348946,1.1753946432731082,0.08883713043098233,0.53425,0.46575,True,False,0.020833333333333332,True
U56,25.0,GRIDSHELF,24,REC1,1,IS_LEGS,1.180436306935168,1.172233109348946,1.1753946432731082,0.08883713043098233,0.53425,0.46575,True,False,0.020833333333333332,True
U56,25.0,GRIDSHELF,24,REC1,1,IS_CAGR,1.180436306935168,1.172233109348946,1.1753946432731082,0.08883713043098233,0.53425,0.46575,True,False,0.020833333333333332,True
