book,instrument,dCAGR_off,dCAGR_on,dMaxDD_off,dMaxDD_on,dGross_off,dGross_on,shrink,survives,universe
CAND20,budget-pro0.1,1.1001333050547402,1.9224378010860077,-2.818387373956044,-4.006770440460105,0.000789362114098302,3.351333761647535e-05,1.7474589599760835,True,u56
CAND20,budget-pro0.2,0.18429843167055981,0.8669726372680486,-0.5376484844810125,-1.8557634828521796,0.0008585746067856226,1.5118044250028717e-05,4.704178051920669,True,u56
CAND20,budget-pro0.4,-0.11174258691566408,0.09280115846077575,0.01449802072623907,-0.7649080243953943,0.0003755181388290785,2.533000363458271e-06,-0.830490514156576,False,u56
CAND20,budget-top0.1,2.6505251353491577,1.139846317771931,-4.5821675468252,-12.125782741350177,0.09854655017235359,-3.323282051004295e-05,0.4300454663003138,False,u56
CAND20,budget-top0.2,1.0090677459356323,-2.13471664666518,-2.801629850449394,-21.579201064932263,0.030037694421131356,-6.6209589364985e-05,-2.1155335261319035,False,u56
CAND20,budget-top0.4,-0.02803948148015767,-11.720154999110344,0.8445541914888222,2.1253435410719668,0.0019718598348430483,-0.000275441852077285,417.9875796706224,True,u56
CAND20,cadenceD,-1.7551234102239466,-1.653575333417101,1.9695753052155873,-0.07136366503713854,-0.001059305184302528,-0.00028360387770176576,0.9421419165083734,False,u56
CAND20,cadenceM,2.051928849590179,2.514355718707173,-1.1985208959385485,-1.1985208959385818,0.0013006020494036319,0.001303639119539679,1.2253620388491309,True,u56
CAND20,cadenceQ,0.7933502015738059,1.590701115777704,-8.814060407298651,-8.814060407298719,-0.010554006855534426,0.004467739819186245,2.005042807857307,True,u56
CAND20,hyst1.25,0.22219615123151293,0.22485434444725616,0.8440362375799482,0.8440362375798816,-5.908600243964557e-06,-5.7591726495553885e-06,1.0119632729955506,True,u56
CAND20,hyst1.5,0.24428781280247946,0.2457954297089504,0.8283937660049534,0.8283937660048979,-1.0323311874560481e-05,-9.869166363363213e-06,1.0061714781804934,True,u56
CAND20,hyst2,0.06775821904643209,0.07813604605673152,1.0866163772949688,1.0866163772949355,-1.686145531687444e-05,-1.6298908560807845e-05,1.153159677989587,True,u56
EWall,budget-pro0.1,0.7534470068092602,0.8047369636552171,-2.8530984316387342,-3.156492909531694,-0.0005227654640258539,1.506734441314439e-05,1.0680737415935362,True,u56
EWall,budget-pro0.2,0.3321831602338454,0.35533447122773065,-1.9208435186320427,-2.1138818203251475,-0.0002790716298879392,7.148146273672218e-06,1.0696944149052816,True,u56
EWall,budget-pro0.4,0.04225682370648798,0.04519602370327558,-0.8694262360936622,-0.924486831633986,-8.491308633751249e-05,1.6358060426213683e-06,1.069555630049315,True,u56
EWall,budget-top0.1,1.6033874591428798,-8.858290094159349,-5.348080213087691,-2.556893004026861,0.008634890254714644,-0.0001979067405323276,-5.5247345509953725,False,u56
EWall,budget-top0.2,0.5787220860246078,-9.477307527837308,-3.37203213992483,-11.87546549265397,0.0031147529479903513,-0.00017234394185372537,-16.37626722169771,False,u56
EWall,budget-top0.4,0.15587202757127994,-4.8056622676673655,-3.048765196731862,-1.9870216438948818,0.0018194848628685367,-9.944709684206465e-05,-30.830818990083046,False,u56
EWall,cadenceD,-1.017553900231527,-1.0175539002315492,-0.9996734571672716,-0.9996734571672716,-0.00020838849091420197,-0.00020838849091420197,1.0000000000000218,True,u56
EWall,cadenceM,1.4382955218843918,1.4382955218843696,-1.1376900737859574,-1.1376900737859685,0.0010414851228339739,0.0010414851228339739,0.9999999999999846,True,u56
EWall,cadenceQ,1.2188581808049381,1.218858180804916,-6.331273621412182,-6.33127362141217,0.0037329516009009245,0.0037329516009010355,0.9999999999999818,True,u56
CAND20,budget-pro0.1,2.1754546488322646,2.593511761518563,-4.613441378897498,-5.697478883175333,0.0006043797783813476,4.9708290776995234e-05,1.1921699966996335,True,broad136
CAND20,budget-pro0.2,0.6335052004460495,1.0290301531871826,-2.5874338243816575,-4.30027883254721,0.00025951652667732805,2.3416702626399832e-05,1.624343655683718,True,broad136
CAND20,budget-pro0.4,-0.18055264927998582,0.1276775594795554,-0.1435224264969781,-2.445660229752722,0.00020253253305302366,3.946270613286451e-06,-0.7071486349755178,False,broad136
CAND20,budget-top0.1,6.112970585675859,-1.1042619216668825,-11.760038623106873,1.9378585762196754,0.22802505207187007,-0.00010512872703360987,-0.18064243990547416,False,broad136
CAND20,budget-top0.2,3.5045442068367016,-5.922046705963835,-10.77369921000777,4.4124538183228035,0.12193896581638664,-0.00012243672132605798,-1.6898193763431615,False,broad136
CAND20,budget-top0.4,0.1431879659492763,-12.123668545846233,-1.297420981830355,1.7461992156468154,0.00843316985587228,-0.0002768009599617427,-84.66960519671736,False,broad136
CAND20,cadenceD,-3.220594101281593,-3.1651696790464756,0.37096886002325746,-2.2749102797152143,0.0005208916465234692,-0.00027878150378723987,0.982790621701424,False,broad136
CAND20,cadenceM,3.2444641239284477,3.6293269832785136,-6.05254519546593,-6.0525451954659415,-0.0010272717492237904,0.0014004920454755432,1.118621394673974,True,broad136
CAND20,cadenceQ,0.6800722542203985,1.1007489498640277,-7.011798956707049,-7.0117989567070715,-0.00896393453863542,0.004012311936378077,1.618576471886612,True,broad136
CAND20,hyst1.25,0.6447505228024175,0.6406920874653554,-0.02309404123167491,-0.02309404123167491,8.901634017122184e-06,9.026574848025604e-06,0.993705417532006,True,broad136
CAND20,hyst1.5,0.6604605869392266,0.6422918814065648,0.10679963949505877,0.10679963949506988,1.229421539328257e-05,1.2877153265700159e-05,0.9724908557876843,True,broad136
CAND20,hyst2,1.3042677907586286,1.2903424176571754,-0.3778581011276039,-0.37785810112758167,2.6005279372465218e-05,2.6423426870314515e-05,0.9893232254908683,True,broad136
EWall,budget-pro0.1,0.7247184073979396,0.7843398833223603,-4.906161375503193,-5.3919845160171676,-0.0007053667214751425,1.8165182766094468e-05,1.0822684718861886,True,broad136
EWall,budget-pro0.2,0.3528869824801717,0.38089147581317206,-4.14206783328499,-4.476450777549612,-0.00030430833604722096,1.0018929967436918e-05,1.0793582498741616,True,broad136
EWall,budget-pro0.4,0.07909357777906578,0.08307162578067295,-2.896064674749843,-3.016802064404467,-0.000102341734526612,4.277772653882295e-06,1.0502954615698277,True,broad136
EWall,budget-top0.1,1.5848527046895988,-1.8025406079310802,-5.843420427704515,-13.452431037468514,0.004849713730270988,-0.00014559987774009908,-1.1373552902407524,False,broad136
EWall,budget-top0.2,1.0084694660860816,-6.507748046026984,-7.247663883142241,-4.269904633173227,0.006494837872018655,-0.00015388233575830412,-6.453093787047283,False,broad136
EWall,budget-top0.4,0.05968232054289757,-5.576001780317097,-5.626496323246655,-17.662134526215702,0.0017866289380746858,-0.00010664104110214012,-93.42803244906105,False,broad136
EWall,cadenceD,-0.8913995779596284,-0.8913995779596062,-1.2532247801372187,-1.2532247801372298,-0.00018998117689694727,-0.00018998117689694727,0.9999999999999751,True,broad136
EWall,cadenceM,1.000901545172339,1.0009015451723613,-3.9742503638262594,-3.9742503638262705,0.0010714682808133924,0.0010714682808135034,1.0000000000000222,True,broad136
EWall,cadenceQ,0.7398810647102794,0.7398810647103016,-6.747726924231346,-6.7477269242313564,0.0035842395948034733,0.0035842395948034733,1.00000000000003,True,broad136
