kind,panel,gross,cost,cadence,n,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,turn_yr,drag_bp,MaxDD,CAGR
BOOK,U56,0.5,0.0,D,12,0.0,0.0,0.0,0.0,0.0,1.0,15.008146680761064,0.0,-0.11681488774006998,0.0860402528169348
BOOK,U56,0.5,0.0,W,36,0.0,0.0,0.0,0.0,0.0,1.0,6.050744451449429,0.0,-0.11577756937375644,0.08713060729130201
BOOK,U56,0.5,0.0,M,132,0.0,0.0,0.0,0.0,0.0,1.0,2.7426707108276114,0.0,-0.1381747148214596,0.08928276549568523
BOOK,U56,0.5,0.0,Q,384,0.015625,0.0,0.028645833333333332,0.005208333333333333,0.0,0.984375,1.496314118074686,0.0,-0.16000866820693047,0.08969061589555281
BOOK,U56,0.5,10.0,D,12,0.0,0.5,0.0,0.0,0.0,1.0,15.008146680761064,150.0814668076106,-0.11976637460864394,0.06980946642862484
BOOK,U56,0.5,10.0,W,36,0.0,0.0,0.0,0.0,0.0,1.0,6.050744451449429,60.50744451449428,-0.11694111280931294,0.08054866283548094
BOOK,U56,0.5,10.0,M,132,0.0,0.0,0.0,0.0,0.0,1.0,2.7426707108276114,27.426707108276112,-0.1385263630304393,0.08628851172580605
BOOK,U56,0.5,10.0,Q,384,0.0078125,0.0,0.049479166666666664,0.010416666666666666,0.0026041666666666665,0.9921875,1.496314118074686,14.96314118074686,-0.16017155020886273,0.08805586890388145
BOOK,U56,0.5,25.0,D,12,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,1.0,15.008146680761064,375.20366701902657,-0.12762557130237404,0.04598359333808385
BOOK,U56,0.5,25.0,W,36,0.0,0.5,0.1111111111111111,0.0,0.0,1.0,6.050744451449429,151.26861128623574,-0.11875054105846378,0.07075747515807985
BOOK,U56,0.5,25.0,M,132,0.0,0.0,0.022727272727272728,0.0,0.0,1.0,2.7426707108276114,68.56676777069029,-0.13905380165363093,0.08181233005645658
BOOK,U56,0.5,25.0,Q,384,0.0,0.0,0.08854166666666667,0.026041666666666668,0.0026041666666666665,1.0,1.496314118074686,37.40785295186714,-0.1604240921348561,0.08560732723405845
BOOK,U56,0.5,50.0,D,12,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,15.008146680761064,750.4073340380531,-0.19772063110532787,0.007621545423235694
BOOK,U56,0.5,50.0,W,36,0.0,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.0,1.0,6.050744451449429,302.5372225724715,-0.12267141208040165,0.05465438267154569
BOOK,U56,0.5,50.0,M,132,0.0,0.2727272727272727,0.11363636363636363,0.06060606060606061,0.0,1.0,2.7426707108276114,137.13353554138058,-0.13995711210324588,0.07439238988824648
BOOK,U56,0.5,50.0,Q,384,0.0,0.0078125,0.18489583333333334,0.09375,0.0078125,1.0,1.496314118074686,74.81570590373428,-0.16089754217396826,0.08153595556151218
BOOK,U56,0.75,0.0,D,12,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,22.429568348411376,0.0,-0.17094497915497706,0.1294926261032863
BOOK,U56,0.75,0.0,W,36,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,9.037306756205327,0.0,-0.17043238340146066,0.1312107518072202
BOOK,U56,0.75,0.0,M,132,0.22727272727272727,0.0,0.0,0.0,0.6060606060606061,0.16666666666666666,4.0933411485154565,0.0,-0.20394211479388522,0.13460405533487896
BOOK,U56,0.75,0.0,Q,384,0.044270833333333336,0.0,0.028645833333333332,0.005208333333333333,0.828125,0.16666666666666666,2.2225348824320545,0.0,-0.23449776453377838,0.13516102459008414
BOOK,U56,0.75,10.0,D,12,0.3333333333333333,0.5,0.0,0.0,0.0,0.3333333333333333,22.429568348411376,224.29568348411377,-0.17507849244969845,0.10432305953854186
BOOK,U56,0.75,10.0,W,36,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,9.037306756205327,90.37306756205325,-0.17206722875723057,0.12098022538356995
BOOK,U56,0.75,10.0,M,132,0.20454545454545456,0.0,0.0,0.0,0.6287878787878788,0.16666666666666666,4.0933411485154565,40.93341148515457,-0.20443794263319937,0.12994487128276833
BOOK,U56,0.75,10.0,Q,384,0.044270833333333336,0.0,0.046875,0.013020833333333334,0.828125,0.16666666666666666,2.2225348824320545,22.225348824320545,-0.23472305215685674,0.132628698850521
BOOK,U56,0.75,25.0,D,12,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,22.429568348411376,560.7392087102843,-0.18658779345798512,0.06776831696319385
BOOK,U56,0.75,25.0,W,36,0.25,0.4722222222222222,0.1111111111111111,0.0,0.08333333333333333,0.3333333333333333,9.037306756205327,225.9326689051331,-0.1746089609055499,0.10582385593547786
BOOK,U56,0.75,25.0,M,132,0.1893939393939394,0.0,0.022727272727272728,0.0,0.6439393939393939,0.16666666666666666,4.0933411485154565,102.33352871288639,-0.20518161139072927,0.1229913634442031
BOOK,U56,0.75,25.0,Q,384,0.041666666666666664,0.0,0.08072916666666667,0.03125,0.8307291666666666,0.16666666666666666,2.2225348824320545,55.56337206080136,-0.23509543025411803,0.12883842696327666
BOOK,U56,0.75,50.0,D,12,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,22.429568348411376,1121.4784174205686,-0.2906801636904892,0.009906834631671727
BOOK,U56,0.75,50.0,W,36,0.0,0.8333333333333334,0.8333333333333334,0.75,0.1388888888888889,1.0,9.037306756205327,451.8653378102662,-0.18014235524883157,0.0810601100255246
BOOK,U56,0.75,50.0,M,132,0.12121212121212122,0.25757575757575757,0.11363636363636363,0.07575757575757576,0.6666666666666666,0.18181818181818182,4.0933411485154565,204.66705742577278,-0.20645473735734302,0.11149565145730911
BOOK,U56,0.75,50.0,Q,384,0.036458333333333336,0.0078125,0.18229166666666666,0.09114583333333333,0.8359375,0.16927083333333334,2.2225348824320545,111.12674412160273,-0.23578163617906367,0.1225431762504684
BOOK,U56,1.0,0.0,D,12,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,29.86699100237855,0.0,-0.22235069455387727,0.1730738615310793
