panel,book,arm,kind,conv,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,gross,TO,m_H1,m_H2,m_OOS,m_DD,m_CAGR,IS_m_H1,IS_m_H2,IS_m_DD,IS_m_CAGR,pass4b,fail4b,n_fail,floor_only,pass4a,pareto,book129
u56,EWall,ddctl-8/.5/recover,dd,-,10.0,0.09452011953279471,1.0655461150060863,-0.15591421600631294,1.0530582165765332,1.0815472027521786,0.9214597326156571,0.07696032995472257,-0.11040329885191646,0.10922670682495639,1.176401234061884,-0.15591421600631328,0.6268421843235918,1.0325588550961897,0.09643818397284176,0.24753126510973666,0.2943904668795997,0.046389195694076624,-0.012076195373171505,-0.11924923730737036,0.06491534371420649,0.021968370818968547,-0.027751233688800628,False,CAGR,1,True,False,False,EWall
u56,EWall,ddctl-8/.5/recover,dd,-,25.0,0.08842936590708961,0.9933869500930187,-0.15647726512644589,0.9828014680768975,1.0055269562496874,0.8527050452376158,0.07302456216267927,-0.11132009900382644,0.10130855363121682,1.1046925500340554,-0.1564772651264461,0.6253236121622078,1.071724325805975,0.02618143547320606,0.17151101860724538,0.2226817828517712,0.04582614657394368,-0.01816694899887661,-0.2149543590226497,0.04319393767965796,0.021051570667058567,-0.03168700148084393,False,CAGR,1,True,False,False,EWall
u56,EWall,ddctl-8/.5/high,dd,-,10.0,0.08234107552821968,0.9920301100422273,-0.15591421600631317,1.0604875662598012,0.9370202747744252,0.9195405951670501,0.07247158495180828,-0.11040329885191591,0.09055420720716567,1.0484479973944443,-0.1559142160063134,0.5673872439871648,0.8926303211859535,0.10386753365610979,0.1030043371319832,0.16643723021216006,0.0463891956940764,-0.02425523937774654,0.01075023042025558,-0.06600621608580348,0.021968370818969102,-0.032239978691714924,False,CAGR,1,True,False,False,EWall
u56,EWall,ddctl-8/.5/high,dd,-,25.0,0.08014512563636789,0.9696799284797697,-0.1564772651264461,1.0451805778452785,0.9079298044031847,0.9042964491782243,0.07117775071006083,-0.111320099003827,0.08760193332037991,1.0207261313921838,-0.15647726512644622,0.5653610780314999,0.8905177759147075,0.08856054524158707,0.07391386676074274,0.1387153642098996,0.04582614657394346,-0.02645118926959833,-0.002656314613323385,-0.08318066591916229,0.02105157066705801,-0.03353381293346237,False,CAGR,1,True,False,False,EWall
u56,R20,ddctl-8/.5/high,dd,-,10.0,0.09879557764447822,0.9972235897322764,-0.16561879723114092,1.073465380697087,0.9294262980025397,0.9501922852581209,0.08967563828591629,-0.10136477387554721,0.10637923563632734,1.034263999014925,-0.1656187972311407,0.5554756329703253,6.9277534324772825,0.11684534809339564,0.09541036036009776,0.15225323183264072,0.036684614469248644,-0.007800737261488,-0.23300727308570734,0.2189415033857438,0.031006895795337802,-0.015035925357606908,False,CAGR,1,True,False,False,TOP20
u56,R40,g200-dg,gate,dg,25.0,0.0986339845112254,1.0956701608429311,-0.15484652381863495,1.1001040150693693,1.0980124722122646,0.9756742001654344,0.08147212162996742,-0.10960639649108395,0.11300167765544589,1.1869748999988958,-0.1548465238186354,0.6416054133097538,4.817741393322211,0.14348398246567784,0.26399653456982264,0.3049641328166116,0.04745688788175462,-0.007962330394740813,-0.07787315157000141,0.17675790655888957,0.022765273179801065,-0.02323944201355578,False,CAGR,1,True,True,False,R40
u56,R40,g200-rw,gate,rw,25.0,0.09887485477545033,1.0868739230060496,-0.1548465238186354,1.0957492044056727,1.0851536352654088,0.9673302356770134,0.08172796070384547,-0.1094430868973928,0.11322978946894668,1.1779049085157463,-0.15484652381863517,0.6569425196070355,4.879219220921488,0.13912917180198126,0.2511376976229668,0.29589414133346204,0.04745688788175417,-0.007721460130515889,-0.08407617159454095,0.1667832724673286,0.022928582773492218,-0.02298360293967773,False,CAGR,1,True,True,False,R40
u56,R40,band3-dg,gate,dg,25.0,0.1043928572881121,1.1349729711818042,-0.1582567508748436,1.170186227498827,1.113187298884434,1.0520461788747522,0.08919746406840123,-0.0962408876412536,0.11709233505857619,1.1989625498430034,-0.15825675087484325,0.6405971791597215,3.7727271232944615,0.21356619489513562,0.27917136124199204,0.3169517826607192,0.04404666082554598,-0.002203457617854121,-0.01119901465174844,0.26281848029845767,0.03613078202963141,-0.015514099575121967,False,CAGR,1,True,False,False,R40
u56,R40,abs12-dg,gate,dg,25.0,0.0999565686684396,1.0195861484480553,-0.18545376191458351,1.098339662263056,0.9632852651643569,0.9858927529287871,0.08875042884259399,-0.10814922409904726,0.10929121463037328,1.0478451415850687,-0.1854537619145834,0.6447391571172473,4.245298519067752,0.14171962965936447,0.1292693275219149,0.16583437440278448,0.016849649785806053,-0.006639746237526611,-0.08956911132356993,0.22111356367864543,0.024222445571837753,-0.015961134800929214,False,CAGR,1,True,False,False,R40
u56,R40,abs12-rw,gate,rw,25.0,0.10555391764419597,1.0472179885409925,-0.18562635768586555,1.153179884123642,0.9690128486095374,1.0439475783380252,0.09684279795951922,-0.10682943050313776,0.11279482140617181,1.0538213280394164,-0.18562635768586555,0.6707340371922849,4.06873011015064,0.1965598515199506,0.13499691096709543,0.1718105608571322,0.016677054014524018,-0.0010423972617702448,-0.04566400777459978,0.3001708258952296,0.025542239167747255,-0.007868765684003978,False,CAGR,1,True,False,False,R40
u56,R40,v1gate-dg,gate,dg,10.0,0.09489578136597521,1.1209690915873862,-0.13863133760677537,1.0679826898215037,1.171368159163054,0.9442752035495154,0.07632955019620735,-0.10652749677836681,0.1104584616027886,1.2594718554155975,-0.13863133760677526,0.6240229820477028,5.027499010481297,0.11136265721781224,0.33735222152061206,0.37746108823331326,0.0636720740936142,-0.01170053353999101,-0.06944701793061958,0.09913145534738654,0.025844172892518197,-0.02838201344731585,False,CAGR,1,True,False,False,R40
u56,R40,v1gate-dg,gate,dg,25.0,0.08667339822191922,1.0313442410913576,-0.13963981034594286,0.9793668430092527,1.080624076334965,0.8555004467738222,0.06858119533855378,-0.11161129665359981,0.1018344044078241,1.1691467528480233,-0.13963981034594297,0.6240229820477028,5.027499010481297,0.022746810405561257,0.24660813869252307,0.28713598566573906,0.06266360135444671,-0.019922916684047,-0.15154617260135872,0.0015359945683728338,0.0207603730172852,-0.03613036830496942,False,CAGR,1,True,True,False,R40
u56,R40,v1gate-rw,gate,rw,10.0,0.0969326954268177,1.1237387333300386,-0.13972400558977827,1.072947146864071,1.172166090768097,0.9417846228682315,0.07747247663570511,-0.10596007790806994,0.11325660646213853,1.2662442817436643,-0.13972400558977793,0.6477404604072694,5.01969495719632,0.11632711426037956,0.3381501531256551,0.3842335145613801,0.0625794061106113,-0.00966361947914851,-0.06343439723828481,0.0888944856275915,0.026411591762815073,-0.02723908700781809,False,CAGR,1,True,False,False,R40
u56,R40,v1gate-rw,gate,rw,25.0,0.08870789397254142,1.0358985459301981,-0.14070768587939275,0.9859267154518828,1.0833784922587757,0.8549889788280588,0.06975026173165011,-0.11100093536580091,0.10460538145127307,1.1775485956051288,-0.14070768587939264,0.6477404604072694,5.01969495719632,0.02930668284819138,0.24936255461633372,0.2955378284228446,0.061595725820996816,-0.017888420933424798,-0.1425859973216529,-0.007952824072027909,0.0213707343050841,-0.03496130191187309,False,CAGR,1,True,True,False,R40
u56,R40,ddctl-8/.5/high,dd,-,10.0,0.08493496620595442,0.9297840691192338,-0.15435775059570223,0.9707425663269901,0.8949102698637464,0.8426120741288514,0.07403575068268164,-0.10560147936332231,0.09401275927598429,0.9983912111286708,-0.15435775059570223,0.5819318851642189,3.6648794297232494,0.014122533723298636,0.06089433222130447,0.11638044394638658,0.04794566110468734,-0.021661348700011795,-0.2921326800990619,0.11520604713881699,0.026770190307562697,-0.030675812960841556,False,CAGR,1,True,False,False,R40
u56,S3-25,g200-dg,gate,dg,25.0,0.1030975181584739,1.0465221036279508,-0.1580361855972584,1.110734489706516,1.0022021992879726,1.0302902407606538,0.09249018752584726,-0.09825481786767187,0.11192870488483075,1.0631293197463303,-0.15803618559725818,0.6968291078782516,8.719754444993518,0.15411445710282445,0.16818626164553063,0.18111855256404608,0.04426722610313116,-0.0034987967474923165,-0.07893820152788789,0.2687359319752407,0.03411685180321314,-0.012221376117675944,False,CAGR,1,True,False,False,S3-25
u56,S3-25,band3-dg,gate,dg,25.0,0.10600112361629166,1.0670971611022468,-0.15694632776878759,1.109936655438531,1.0403716860580114,1.0314951031347968,0.09330775756013288,-0.09323422775771117,0.11658719808371942,1.0974051847432227,-0.15694632776878736,0.689927581587958,8.130570761371793,0.1533166228348396,0.20635574841556947,0.21539441756093847,0.04535708393160198,-0.000595191289674557,-0.08489471111172775,0.2741125758781373,0.03913744191317384,-0.011403806083390325,False,CAGR,1,True,False,False,S3-25
u56,S3-25,abs12-dg,gate,dg,25.0,0.09748990108120426,0.999211845220316,-0.17076872753133565,1.0583876059903004,0.9661632051566635,0.9676757457844806,0.08291271885123219,-0.09644412245932843,0.10966734190929861,1.0292280672588114,-0.1707687275313361,0.6745902803972602,8.368398393426874,0.10176757338660891,0.13214726751422157,0.14721730007652722,0.03153468416905392,-0.00910641382476196,-0.1340433391219178,0.17121248927034305,0.03592754721155658,-0.02179884479229101,False,CAGR,1,True,False,False,S3-25
u56,S3-25,abs12-rw,gate,rw,25.0,0.10564717102328025,0.9999039454500199,-0.1718564849435199,1.04417835631178,0.974765445934208,0.9540015468225267,0.08987715421291531,-0.11961893550127423,0.11883303627080233,1.0383130884442628,-0.17185648494352002,0.75029158301897,9.502942227207383,0.08755832370808847,0.14074950829176602,0.15630232126197863,0.030446926756869663,-0.0009491438826859655,-0.12276410380845892,0.14162435136512297,0.012752734169610785,-0.01483440943060789,False,CAGR,1,True,False,False,S3-25
u56,S3-25,vol60-dg,gate,dg,25.0,0.09279604907098693,0.9987386679235615,-0.13171668212820953,1.0394043550062741,0.965581008754155,0.9620359746353466,0.08528584806153838,-0.08674878771047079,0.09903294322402645,1.0278894742721694,-0.13171668212820953,0.7229749686901553,9.127405946822547,0.08278432240258271,0.131565071111713,0.14587870708988515,0.07058672957218004,-0.013800265834979286,-0.019436505506136847,0.06473118618387907,0.045622881960414224,-0.019425715581984818,False,CAGR,1,True,True,False,S3-25
u56,S3-25,vol60-rw,gate,rw,25.0,0.1008838471618998,1.0378954275868233,-0.15152630586583615,1.0674730632849432,1.0165837957207409,0.9942944192356191,0.09111470564153268,-0.08642399825715774,0.10901163936683456,1.0724647237397793,-0.1515263058658357,0.7502525285470638,9.315256646222378,0.11085303068125174,0.1825678580782989,0.19045395655749509,0.050777105834553415,-0.0057124677440664184,0.023162663232019876,0.08862226984238242,0.04594767141372727,-0.013596858001990522,False,CAGR,1,True,True,False,S3-25
u56,S3-25,v1gate-dg,gate,dg,10.0,0.09957256083923749,1.1016583696807905,-0.12979302613971644,1.1294020437326924,1.080093765269982,1.0458377944393937,0.08990922812108937,-0.0825753624744352,0.10761168775835728,1.1455239892275182,-0.12979302613971644,0.6718235868659894,8.924411607866185,0.17278201112900093,0.24607782762754005,0.263513222045234,0.07251038556067313,-0.007023754066728727,0.0009446415386034079,0.21573551102712307,0.04979630719644981,-0.014802335522433832,False,CAGR,1,True,True,False,S3-25
u56,S3-25,v1gate-dg,gate,dg,25.0,0.08495540668367219,0.9526145353325853,-0.1307257981188431,0.9670781252858688,0.942441833095013,0.8831119370197225,0.07481283881958367,-0.08922503624438272,0.09339757185252151,1.0067314139735433,-0.13072579811884322,0.6718235868659894,8.924411607866185,0.010458092682177345,0.10842589545257098,0.12472064679125905,0.07157761358154646,-0.02164090822229403,-0.15280079329236973,0.04211670068821549,0.043146633426502295,-0.02989872482393953,False,CAGR,1,True,True,False,S3-25
u56,S3-25,stop15,stop,-,25.0,0.10380567357452053,1.0359127659136727,-0.18090109066153415,1.1567637506584567,0.9425717292398526,1.0792611430365546,0.10004746905489337,-0.09515460482013471,0.10691678753152423,1.0089672993242382,-0.18090109066153437,0.74451461730093,10.061167081317153,0.20014371805476527,0.10855579159741058,0.12695653214195401,0.02140232103885542,-0.002790641331445687,0.055875574615220414,0.22955260796091803,0.0372170648507503,-0.004664094588629833,False,CAGR,1,True,False,False,S3-25
u56,S3-25,ddctl-8/.5/recover,dd,-,10.0,0.1025821726715701,1.054944315707309,-0.1548147138026812,1.2831791583086547,0.8527860763034314,1.2048485042502184,0.11406852448650184,-0.08755801290653886,0.09319234472096039,0.9406058747241473,-0.15481471380268153,0.6856869544709697,8.317985547877724,0.32655912570496326,0.01877013866098942,0.058595107541863034,0.047488697897708376,-0.004014142234396112,0.21390866215279392,0.3246112739783382,0.04481365676434615,0.009356960842978643,False,CAGR,1,True,False,False,S3-25
u56,S3-25,ddctl-8/.5/high,dd,-,10.0,0.09564465832685398,1.0556308173954347,-0.11339328906705903,1.2475699245143321,0.8637139115261487,1.164574515063029,0.1082022448420017,-0.08755801290653886,0.0853887912239848,0.9631121378833283,-0.11339328906705914,0.6379698673229663,7.720576283591237,0.2909498919106407,0.029697973883706763,0.08110137070104406,0.08891012263333054,-0.010951656579112234,0.21390866215279392,0.24643284326171755,0.04481365676434615,0.003490681198478493,False,CAGR,1,True,True,False,S3-25
u56,S3-50,control,ctl,-,10.0,0.10093605719725551,1.2764899620063719,-0.12245114090648068,1.3831731157879048,1.193524988430332,1.3299046528345497,0.09828599698377194,-0.0649724975121887,0.10312782582771884,1.2411311241726726,-0.12245114090648035,0.7502278966973875,8.666634607190861,0.42655308318421337,0.3595090507878901,0.35912035699038836,0.07985227079390889,-0.005660257708710703,0.349447374840423,0.42651132231630795,0.06739917215869631,-0.006425566659751261,False,CAGR,1,True,True,False,S3-50
u56,S3-50,control,ctl,-,25.0,0.08671869035820445,1.1087665977376349,-0.12369268846002535,1.1864533687146246,1.0493568556225188,1.134400124055055,0.08289912995272153,-0.06816055741418126,0.08988091438644807,1.0931997743121238,-0.12369268846002524,0.7502278966973875,8.666634607190861,0.22983333611093315,0.21534091798007682,0.21118900712983957,0.07861072324036422,-0.019877624547761763,0.17683466905163447,0.2049847650784209,0.06421111225670376,-0.021812433690801672,False,CAGR,1,True,True,False,S3-50
u56,S3-50,g200-dg,gate,dg,10.0,0.09207486032872958,1.2033310246609803,-0.11763686605887691,1.283912785723929,1.136481656335587,1.2322749117726748,0.08983737400159142,-0.07610966873909264,0.09392479781485963,1.1831943596356886,-0.11763686605887658,0.6730785672605886,8.3577181116264,0.32729275312023753,0.3024657186931451,0.3011835924534044,0.08466654564151266,-0.014521454577236637,0.1657276690467433,0.4274026786379128,0.05626200093179237,-0.014874189641931782,False,CAGR,1,True,True,False,S3-50
u56,S3-50,g200-dg,gate,dg,25.0,0.07847224092704708,1.03724431403558,-0.1192454955669805,1.0979022786725467,0.9873526664123742,1.046477152195529,0.07540955405826244,-0.08423979300796203,0.08100628121426601,1.0317546830216977,-0.11924549556698083,0.6730785672605886,8.3577181116264,0.1412822460688553,0.1533367287699322,0.1497439158394135,0.08305791613340907,-0.02812407397891914,-0.0026620920368702894,0.22069032722852944,0.048131876662922984,-0.02930200958526076,False,CAGR,1,True,True,False,S3-50
u56,S3-50,g200-rw,gate,rw,10.0,0.1050903040674469,1.2013760313606083,-0.13094521495528266,1.2391306028615832,1.1690505030246507,1.1833143228311984,0.09997326116440552,-0.08009309031989909,0.1093310500196707,1.2161172513969878,-0.130945214955283,0.7502381987041262,9.595851329840801,0.2825105702578917,0.33503456538220877,0.33410648421470357,0.0713581967451069,-0.0015060108385193116,0.09444000149334186,0.40134675642945217,0.052278579350985926,-0.004738302479117676,False,CAGR,1,True,True,False,S3-50
u56,S3-50,g200-rw,gate,rw,25.0,0.08930002949041227,1.0341794742609944,-0.1329327042972921,1.059681083824029,1.0127238262158103,1.0038342668685993,0.083675911428712,-0.08431679181753193,0.09396329067641118,1.05838053734021,-0.13293270429729187,0.7502381987041262,9.595851329840801,0.10306105122033749,0.17870788857336828,0.17636977015792576,0.06937070740309748,-0.017296285415553947,-0.07602906109106566,0.21029900042066485,0.04805487785335308,-0.0210356522148112,False,CAGR,1,True,True,False,S3-50
u56,S3-50,band3-dg,gate,dg,10.0,0.09345027639549697,1.2090070634531014,-0.11253945757574457,1.2484411403382765,1.178169961923752,1.199194822875292,0.08825938542341683,-0.06586454735783398,0.09775268468523568,1.2180871584153634,-0.1125394575757448,0.6611359006416845,7.509862975534108,0.29182110773458503,0.34415402428131003,0.3360763912330792,0.089763954124645,-0.013146038510469249,0.11745463319325966,0.4076993942652567,0.06650712231305103,-0.016452178220106375,False,CAGR,1,True,True,False,S3-50
u56,S3-50,band3-dg,gate,dg,25.0,0.08120437687955184,1.0611779507152874,-0.11389996517049161,1.0809203640892617,1.047251726049469,1.0324672147412488,0.07516424440633829,-0.07141119425263609,0.08621452402106611,1.0843938851088768,-0.1138999651704915,0.6611359006416845,7.509862975534108,0.12430033148557029,0.21323578840702695,0.20238311792659258,0.08840344652989796,-0.025391938026414373,-0.03460824633249815,0.22351574883823022,0.06096047541824892,-0.029547319237184913,False,CAGR,1,True,True,False,S3-50
u56,S3-50,band3-rw,gate,rw,25.0,0.09912370730727682,1.1222404483748791,-0.11775846812998247,1.1273755680807327,1.1189177243311128,1.0786241520085005,0.09288180412613478,-0.08572895509087619,0.1043016579595557,1.1570199396379117,-0.11775846812998192,0.7502555575779213,8.169038972154171,0.17075553547704125,0.28490178668867083,0.2750091724556275,0.0845449435704071,-0.007472607598689396,-0.052860018456318714,0.33355231149729625,0.04664271458000882,-0.011829759517388419,False,CAGR,1,True,True,False,S3-50
u56,S3-50,abs12-dg,gate,dg,10.0,0.08512232417702492,1.1326595660631578,-0.12155775445488759,1.180060731704133,1.102444979808532,1.1127022754853957,0.07627316317103561,-0.07403079867712048,0.09247983604204624,1.1521953434563876,-0.12155775445488803,0.6522530664308624,8.133468623175172,0.2234406991004415,0.2684290421660901,0.2701845762741034,0.08074565724550198,-0.021473990728941295,0.06027055897759892,0.2644761763417962,0.05834087099376453,-0.028438400472487593,False,CAGR,1,True,True,False,S3-50
u56,S3-50,abs12-dg,gate,dg,25.0,0.07196585129767108,0.9688045564474289,-0.12282174146470337,0.9890911830200286,0.9596433016142876,0.9224657048742981,0.06246413115978888,-0.07713089053516364,0.07987107921142789,1.0061974614707692,-0.12282174146470382,0.6522530664308624,8.133468623175172,0.03247115041633719,0.1256273639718456,0.12418669428848494,0.0794816702356862,-0.03463046360829514,-0.11908641526103703,0.06259960609243542,0.05524077913572137,-0.04224743248373432,False,CAGR,1,True,True,False,S3-50
u56,S3-50,abs12-rw,gate,rw,10.0,0.09813923866990937,1.1394475583281427,-0.12218388678323544,1.1383293620960755,1.1437158846380957,1.0618673281081972,0.08607477014699416,-0.09742883912676059,0.10819626926977155,1.199704242293182,-0.12218388678323555,0.7502429593293228,9.646769917947246,0.18170932949238405,0.30969994699565373,0.31769347511089785,0.08011952491715413,-0.008457076236056849,0.04042284413363206,0.18756414962665824,0.03494283054412442,-0.01863679349652904,False,CAGR,1,True,True,False,S3-50
u56,S3-50,vol60-dg,gate,dg,10.0,0.08604264341358658,1.1960736181521683,-0.09207559402388044,1.2490602830181077,1.1490061625101833,1.1923257639127087,0.08376537009182594,-0.06732530363428901,0.08792555917137324,1.199266891822865,-0.09207559402388021,0.7308161944523344,8.82125402491485,0.29244025041441624,0.3149902248677413,0.31725612464058084,0.11022781767650913,-0.020553671492379633,0.26874167395884085,0.22768735846379595,0.065046366036596,-0.02094619355169726,False,CAGR,1,True,True,False,S3-50
u56,S3-50,vol60-dg,gate,dg,25.0,0.0717686276103815,1.009631668193802,-0.0929770700419108,1.0404725626572588,0.9826309888318151,0.9851603391814312,0.06833894268202023,-0.06856009397933904,0.07460725456194872,1.0291945006739118,-0.0929770700419108,0.7308161944523344,8.82125402491485,0.08385253005356741,0.14861505118937313,0.1471837334916276,0.10932634165847877,-0.03482768729558472,0.08638524505867917,-0.007469842351403244,0.06381157569154597,-0.03637262096150297,False,CAGR,1,True,True,True,S3-50
u56,S3-50,vol60-rw,gate,rw,10.0,0.09189986020736529,1.2299234015116833,-0.10764005902266816,1.275761251956747,1.1914594208689215,1.2220275537609318,0.0881873838932885,-0.06782564135152314,0.0949731060968464,1.2368062814869996,-0.10764005902266816,0.750201874971064,8.984093872758756,0.3191412193530555,0.35744348322647956,0.35479551430471534,0.09466335267772141,-0.014696454698600925,0.30916733824768894,0.2465237261694666,0.06454602831936188,-0.016524179750234694,False,CAGR,1,True,True,False,S3-50
u56,S3-50,vol60-rw,gate,rw,25.0,0.07728543160661294,1.0465548464709147,-0.10937037023437413,1.0700212799774313,1.0278023366767375,1.0180099062684729,0.0725485741848022,-0.06917750733339645,0.0812102593124433,1.0693678517837653,-0.10937037023437379,0.750201874971064,8.984093872758756,0.11340124737373991,0.1937863990342955,0.18735708460148104,0.09293304146601544,-0.029310883299353274,0.1305934540465027,0.013661234422612134,0.06319416233748856,-0.032162989458720995,False,CAGR,1,True,True,True,S3-50
u56,S3-50,v1gate-dg,gate,dg,10.0,0.07926466197814452,1.1237298156701987,-0.09284055572050798,1.1588840353053058,1.0911961866298598,1.1052116613644984,0.0770073491589327,-0.06992577280259182,0.0811310647221497,1.1385836553677515,-0.0928405557205082,0.6551967423331493,8.490006233938574,0.20226400270161438,0.25718024898741787,0.2565728881854673,0.10946285597988159,-0.027331652927821692,0.10574861036359406,0.22914765143482718,0.06244589686829319,-0.027704214484590498,False,CAGR,1,True,True,False,S3-50
u56,S3-50,v1gate-dg,gate,dg,25.0,0.06560976785425643,0.9417908575942294,-0.09381819514973899,0.9625980481180442,0.9226680593137756,0.9093661901243014,0.06252875660726764,-0.0781340937817604,0.06815908966182826,0.9679255485950592,-0.09381819514973899,0.6551967423331493,8.490006233938574,0.00597801551435273,0.08865212167133363,0.08591478141277498,0.10848521655065058,-0.04098654705170979,-0.07007358872873104,0.009381589686552116,0.05423757588912462,-0.04218280703625556,False,CAGR,1,True,True,False,S3-50
u56,S3-50,v1gate-rw,gate,rw,10.0,0.09400359217827026,1.127457659541497,-0.12323861478186449,1.1208488148895794,1.1340510050112802,1.065381117714029,0.08804517705727077,-0.07812641556250843,0.09894532162865333,1.1780970717620867,-0.12323861478186493,0.7502082074712153,10.00730933612634,0.164228782285888,0.3000350673688382,0.29608630457980245,0.07906479691852508,-0.01259272272769596,0.057558323697335156,0.19720385356370862,0.05424525410837658,-0.016666386586252427,False,CAGR,1,True,True,False,S3-50
