window,anchor,rule,mean_OOS_Sharpe,n,move_rate
2,A_REC,M_NONE,0.9307364633733468,41,0.9024390243902439
2,A_REC,M_SUBSAMPLE,1.0252622385337602,41,0.7560975609756098
2,A_REC,M_PAIRWISE,1.0252622385337602,41,0.7560975609756098
2,A_REC,M_D2,1.0364963423121376,41,0.7560975609756098
2,A_REC,C_ANCHOR,1.0005134148930905,41,0.0
2,A_REC,C_RANDOM,1.046629551759408,41,0.5609756097560976
2,A_REC,C_BEST_IS,1.0322141246630638,41,0.975609756097561
2,A_TIGHT,M_NONE,0.9964883140365745,41,0.9024390243902439
2,A_TIGHT,M_SUBSAMPLE,0.958606743578977,41,0.7804878048780488
2,A_TIGHT,M_PAIRWISE,0.958606743578977,41,0.7804878048780488
2,A_TIGHT,M_D2,0.9707633659379054,41,0.7804878048780488
2,A_TIGHT,C_ANCHOR,0.9320169727368993,41,0.0
2,A_TIGHT,C_RANDOM,0.9492644654903681,41,0.8048780487804879
2,A_TIGHT,C_BEST_IS,1.0022760358313185,41,1.0
2,A_SLOW,M_NONE,1.1257044262349791,41,0.8048780487804879
2,A_SLOW,M_SUBSAMPLE,1.0986787822986055,41,0.7317073170731707
2,A_SLOW,M_PAIRWISE,1.0986787822986055,41,0.7317073170731707
2,A_SLOW,M_D2,1.0986787822986055,41,0.7317073170731707
2,A_SLOW,C_ANCHOR,1.11361215650792,41,0.0
2,A_SLOW,C_RANDOM,1.068895419014874,41,0.6829268292682927
2,A_SLOW,C_BEST_IS,1.0256830366816763,41,0.9512195121951219
2,A_FAST,M_NONE,0.9654180460333195,41,0.8048780487804879
2,A_FAST,M_SUBSAMPLE,0.9205867001944879,41,0.7804878048780488
2,A_FAST,M_PAIRWISE,0.9205867001944879,41,0.7804878048780488
2,A_FAST,M_D2,0.9514085419756906,41,0.7804878048780488
2,A_FAST,C_ANCHOR,0.9676631592408254,41,0.0
2,A_FAST,C_RANDOM,0.9625002541217229,41,0.8536585365853658
2,A_FAST,C_BEST_IS,0.8998370959265,41,1.0
3,A_REC,M_NONE,1.0104705275437615,40,0.95
3,A_REC,M_SUBSAMPLE,1.0303350638045952,40,0.825
3,A_REC,M_PAIRWISE,1.0303350638045952,40,0.825
3,A_REC,M_D2,1.0303350638045952,40,0.825
3,A_REC,C_ANCHOR,1.021554322790238,40,0.0
3,A_REC,C_RANDOM,1.0407631622300912,40,0.725
3,A_REC,C_BEST_IS,1.067793308538674,40,1.0
3,A_TIGHT,M_NONE,1.056285871565667,40,0.85
3,A_TIGHT,M_SUBSAMPLE,1.0259912459682243,40,0.725
3,A_TIGHT,M_PAIRWISE,1.0259912459682243,40,0.725
3,A_TIGHT,M_D2,1.0152618717713158,40,0.725
3,A_TIGHT,C_ANCHOR,0.9418942365089921,40,0.0
3,A_TIGHT,C_RANDOM,0.9382213877424714,40,0.8
3,A_TIGHT,C_BEST_IS,1.0047687678834762,40,1.0
3,A_SLOW,M_NONE,1.039768521725481,40,0.875
3,A_SLOW,M_SUBSAMPLE,1.0861240783130952,40,0.85
3,A_SLOW,M_PAIRWISE,1.0861240783130952,40,0.85
3,A_SLOW,M_D2,1.0974874128013252,40,0.85
3,A_SLOW,C_ANCHOR,1.097552297733982,40,0.0
3,A_SLOW,C_RANDOM,1.0537825343147655,40,0.65
3,A_SLOW,C_BEST_IS,1.0806148522525918,40,0.975
3,A_FAST,M_NONE,0.9527713410585633,40,0.775
3,A_FAST,M_SUBSAMPLE,0.978161859746125,40,0.7
3,A_FAST,M_PAIRWISE,0.978161859746125,40,0.7
3,A_FAST,M_D2,0.9069586320867311,40,0.725
3,A_FAST,C_ANCHOR,0.9901271197551982,40,0.0
3,A_FAST,C_RANDOM,0.8610684262315601,40,0.8
3,A_FAST,C_BEST_IS,0.9187980555580563,40,1.0
4,A_REC,M_NONE,0.9470643910793599,37,0.9459459459459459
4,A_REC,M_SUBSAMPLE,0.9689739032704328,37,0.7837837837837838
4,A_REC,M_PAIRWISE,0.9689739032704328,37,0.7837837837837838
4,A_REC,M_D2,1.00044675396515,37,0.7837837837837838
4,A_REC,C_ANCHOR,0.9754287313452313,37,0.0
4,A_REC,C_RANDOM,0.9247309309803076,37,0.6756756756756757
4,A_REC,C_BEST_IS,0.982708088010566,37,1.0
4,A_TIGHT,M_NONE,1.063926594745453,37,0.918918918918919
4,A_TIGHT,M_SUBSAMPLE,1.059909155636101,37,0.8648648648648649
4,A_TIGHT,M_PAIRWISE,1.059909155636101,37,0.8648648648648649
4,A_TIGHT,M_D2,1.0370827709831547,37,0.8648648648648649
4,A_TIGHT,C_ANCHOR,0.8875038493048011,37,0.0
4,A_TIGHT,C_RANDOM,0.8589850467143605,37,0.8108108108108109
4,A_TIGHT,C_BEST_IS,0.9469781467178062,37,1.0
4,A_SLOW,M_NONE,0.9194064375111272,37,0.8648648648648649
4,A_SLOW,M_SUBSAMPLE,1.024595640686661,37,0.8108108108108109
4,A_SLOW,M_PAIRWISE,1.024595640686661,37,0.8108108108108109
4,A_SLOW,M_D2,1.024595640686661,37,0.8108108108108109
4,A_SLOW,C_ANCHOR,1.020266354842382,37,0.0
4,A_SLOW,C_RANDOM,0.9828153903534494,37,0.5135135135135135
4,A_SLOW,C_BEST_IS,0.9764804493960034,37,1.0
4,A_FAST,M_NONE,0.8508141667290183,37,0.7297297297297297
4,A_FAST,M_SUBSAMPLE,0.8717652788251361,37,0.7027027027027027
4,A_FAST,M_PAIRWISE,0.8717652788251361,37,0.7027027027027027
4,A_FAST,M_D2,0.889017654729893,37,0.7027027027027027
4,A_FAST,C_ANCHOR,0.9330061720007095,37,0.0
4,A_FAST,C_RANDOM,0.958423662708205,37,0.8378378378378378
4,A_FAST,C_BEST_IS,0.8085466046955806,37,1.0
