panel,book,gross,drift,turnover_yr,heldset_fidelity,mean_names_in,max_name_w,med_name_w,mean_gross,mean_sweep_w,max_row_sum,lev_events
U56,CAP2,0.75,0.0,3.506382942083227,1.0,37.55662921348315,0.027381432403730484,0.017156209551694893,1.0,0.34390745283940255,1.0000000000000009,0
U56,CAP2,0.75,0.001,3.2948757912213242,1.0,37.55662921348315,0.028061866356824946,0.017261151976585926,1.0,0.3422151797832864,1.0000000000000007,0
U56,CAP2,0.75,0.0025,3.1626124633554404,1.0,37.55662921348315,0.02960098025889157,0.017600242945442244,1.0,0.33566306515456457,1.0000000000000009,0
U56,CAP2,0.75,0.005,3.074486397138032,1.0,37.55662921348315,0.03346086649625396,0.0179754115156759,1.0,0.3219844275849021,1.0000000000000007,0
U56,CAP2,0.75,0.0075,3.087915853486742,1.0,37.55662921348315,0.0333991568505349,0.019186424256328254,1.0,0.29056387095948655,1.0000000000000007,0
U56,CAP2,0.75,0.01,3.10857062396033,0.9997834525025536,37.5685393258427,0.034784484973951674,0.019593889055239594,1.0,0.27401196887589413,1.0000000000000007,0
U56,CAP2,0.75,0.0125,3.0772406261475074,0.99332379979571,37.9238202247191,0.03865505898325924,0.01971150424532861,1.0,0.26089558761074955,1.0000000000000009,0
U56,CAP2,0.75,0.0175,1.8483729757099783,0.8243146067415731,43.42696629213483,0.04120603582169327,0.018218893813710314,1.0,0.27672316651610784,1.0000000000000009,0
U56,CAP2,1.0,0.0,3.9918738682526254,1.0,37.55662921348315,0.02918030310500747,0.02,1.0,0.24994770958895224,1.0000000000000009,9
U56,CAP2,1.0,0.001,3.664818387038129,1.0,37.55662921348315,0.028740639323029248,0.01998471678244401,1.0,0.2502281265224169,1.0000000000000007,4
U56,CAP2,1.0,0.0025,3.461962690518147,1.0,37.55662921348315,0.028765567953901394,0.020025137908614685,1.0,0.24662984505674998,1.0000000000000007,8
U56,CAP2,1.0,0.005,3.3923255528543166,1.0,37.55662921348315,0.033365532057232944,0.020197581961971727,1.0,0.23565553092740507,1.0000000000000009,15
U56,CAP2,1.0,0.0075,3.367156055733483,1.0,37.55662921348315,0.034562465940278786,0.02025912259385173,1.0,0.22942676837866777,1.0000000000000009,19
U56,CAP2,1.0,0.01,3.3608238434441047,1.0,37.55662921348315,0.03601416035992887,0.020334747874163808,1.0,0.2222476802746142,1.0000000000000009,25
U56,CAP2,1.0,0.0125,3.347395692005927,0.9998569969356487,37.564494382022474,0.038539823137354504,0.02034269385253786,1.0,0.2187828065979189,1.0000000000000009,29
U56,CAP2,1.0,0.0175,2.612067282516193,0.9038651685393259,42.84404494382022,0.04741825119008348,0.019894225763151592,1.0,0.2098641914466931,1.0000000000000007,4
U56,CAND,0.75,0.0,4.394572810632719,1.0,37.55662921348315,0.16905762295184193,0.01715700329088208,1.0,0.2692610694091358,1.0000000000000009,0
U56,CAND,0.75,0.001,4.241032777159573,1.0,37.55662921348315,0.16905762295184193,0.017258176039096122,1.0,0.26764855057220277,1.0000000000000009,0
U56,CAND,0.75,0.0025,4.193390889294529,1.0,37.55662921348315,0.16905762295184193,0.0176349639066077,1.0,0.2593313232378748,1.0000000000000009,0
U56,CAND,0.75,0.005,4.206914776151248,1.0,37.55662921348315,0.16905762295184193,0.018310664343401586,1.0,0.24016234910526368,1.0000000000000009,0
U56,CAND,0.75,0.0075,4.208826060295273,1.0,37.55662921348315,0.16905762295184193,0.019028959946564016,1.0,0.21429083916142336,1.0000000000000009,0
U56,CAND,0.75,0.01,4.184623927928955,0.9997834525025536,37.5685393258427,0.16905762295184193,0.019634085495260255,1.0,0.19435694600603098,1.0000000000000009,0
U56,CAND,0.75,0.0125,4.201309175652504,0.9957466802860061,37.79056179775281,0.1689568289149058,0.01996229873609789,1.0,0.17335491124594823,1.0000000000000009,2
U56,CAND,0.75,0.0175,3.051133958266835,0.8426762002042901,40.75505617977528,0.1679121660865387,0.018971721626939737,1.0,0.15969551411388153,1.0000000000000009,35
U56,CAND,1.0,0.0,5.679032812388823,1.0,37.55662921348315,0.22277389017616123,0.022857536590229464,1.0,0.025993260485716155,1.0000000000000009,25
U56,CAND,1.0,0.001,5.594921016376629,1.0,37.55662921348315,0.22277389017616123,0.02288888169224215,1.0,0.02588162814068609,1.0000000000000009,40
U56,CAND,1.0,0.0025,5.495225268794399,1.0,37.55662921348315,0.22277389017616123,0.023019185543521104,1.0,0.02609008750337587,1.0000000000000007,174
U56,CAND,1.0,0.005,5.383190723393375,1.0,37.55662921348315,0.22277389017616123,0.023031813800401424,1.0,0.03480737814993344,1.0000000000000007,198
U56,CAND,1.0,0.0075,5.343347967391012,1.0,37.55662921348315,0.22277389017616123,0.02278798625655718,1.0,0.0436191835695998,1.0000000000000009,199
U56,CAND,1.0,0.01,5.270736927489302,1.0,37.55662921348315,0.22277389017616123,0.022624652373687715,1.0,0.05026353936424273,1.0000000000000009,209
U56,CAND,1.0,0.0125,5.1787602013686636,0.9992359550561798,37.59865168539326,0.22277389017616123,0.022301866854982855,1.0,0.0572021136507092,1.0000000000000004,202
U56,CAND,1.0,0.0175,4.5445278070233615,0.9395791624106231,40.879775280898876,0.21368857900678684,0.021292342965041625,1.0,0.04770000720339986,1.0000000000000007,221
B136,CAP2,0.75,0.0,4.6751254264368125,1.0,92.29361510791367,0.02502299341834478,0.007142857142857143,1.0,0.27167498251814204,1.0000000000000007,0
B136,CAP2,0.75,0.001,4.450016734217753,1.0,92.29361510791367,0.025017867600837327,0.007262748403088036,1.0,0.263227332616813,1.0000000000000009,0
