panel,label,is808,form,gross,family,lag,cost,window,leg,margin0,spread,sd,ratio,absratio,n_off,flips,flip_rate
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,1,25.0,OOS,CAGR,-3.1808076364589266,0.6586521958836355,0.23926190852045492,-4.8292674894852725,4.8292674894852725,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,FULL,H1,0.18487670540854784,0.06324172167478959,0.021182128445179367,2.923334477819036,2.923334477819036,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,FULL,H2,0.12104822952306427,0.10279989833598446,0.029264253629727194,1.1775131248421875,1.1775131248421875,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,FULL,OOS,0.1713795963560899,0.0995686485630064,0.02901586310367491,1.7212204728041678,1.7212204728041678,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,FULL,DD,5.732855166241585,3.548526540376651,0.9688839076309083,1.6155593317425443,1.6155593317425443,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,FULL,CAGR,-3.0865624204857363,0.31917753085561884,0.09965456344062151,-9.670362485139828,9.670362485139828,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,IS,H1,0.04034056648719331,0.15432435624889418,0.050081250886683165,0.26140116484355896,0.26140116484355896,11,2,0.18181818181818182
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,IS,H2,0.16069829247585043,0.07347016774919335,0.02584551445960871,2.1872590930298346,2.1872590930298346,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,IS,OOS,0.16069829247585043,0.07347016774919335,0.02584551445960871,2.1872590930298346,2.1872590930298346,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,IS,DD,5.797276789251296,0.4740318197195448,0.1289281378376599,12.229720765751939,12.229720765751939,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,IS,CAGR,-3.202726624542504,0.5128638543799635,0.17536086046381094,-6.244789133003926,6.244789133003926,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,OOS,H1,0.15821230240868178,0.2512899581138264,0.07491760234193166,0.6296005761480394,0.6296005761480394,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,OOS,H2,0.18393699681845166,0.13034901846708913,0.045345099398023635,1.411111483473829,1.411111483473829,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,OOS,OOS,0.18393699681845166,0.13034901846708913,0.045345099398023635,1.411111483473829,1.411111483473829,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,OOS,DD,5.732855166241538,3.5485265403766064,0.968883907630898,1.6155593317425512,1.6155593317425512,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,10.0,OOS,CAGR,-2.9905766710422665,0.6266883842756421,0.17649383981472616,-4.772031437121537,4.772031437121537,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,FULL,H1,0.1344921847096343,0.06210988993660882,0.02122265691331842,2.1653908072756365,2.1653908072756365,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,FULL,H2,0.0660783268049212,0.10200781024320726,0.028346527421950814,0.647777132431106,0.647777132431106,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,FULL,OOS,0.11713219792264384,0.09878683319075099,0.028060745533442896,1.1857065778844145,1.1857065778844145,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,FULL,DD,5.6537338942739765,3.6021054126546552,0.9761499215984891,1.5695636986112869,1.5695636986112869,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,FULL,CAGR,-3.4951662967681236,0.322137727542926,0.10093982042754635,-10.849912934530092,10.849912934530092,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,IS,H1,-0.013537639245409294,0.15589493138726396,0.05039655220242329,-0.08683822575206104,0.08683822575206104,11,3,0.2727272727272727
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,IS,H2,0.11294513549868168,0.0700268849365373,0.02485063726389239,1.6128824750813855,1.6128824750813855,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,IS,OOS,0.11294513549868168,0.0700268849365373,0.02485063726389239,1.6128824750813855,1.6128824750813855,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,IS,DD,5.726319670199712,0.4239214782541527,0.12177803295381771,13.507972499488748,13.507972499488748,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,IS,CAGR,-3.5883775437577343,0.5043110109883342,0.17674744794202563,-7.115405901460163,7.115405901460163,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,OOS,H1,0.11272132222413822,0.24988801937463112,0.07424586195527494,0.4510873410667474,0.4510873410667474,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,OOS,H2,0.11860498738868519,0.1281384119189204,0.044605170386605775,0.9256005721667014,0.9256005721667014,11,1,0.09090909090909091
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,OOS,OOS,0.11860498738868519,0.1281384119189204,0.044605170386605775,0.9256005721667014,0.9256005721667014,11,1,0.09090909090909091
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,OOS,DD,5.653733894273985,3.602105412654666,0.9761499215984976,1.5695636986112846,1.5695636986112846,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY11,2,25.0,OOS,CAGR,-3.4181693690530923,0.5978321609314334,0.1718354069296885,-5.7176070349369,5.7176070349369,11,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,FULL,H1,0.20394483434905175,0.12504980243488584,0.027873600041514766,1.6309088889224517,1.6309088889224517,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,FULL,H2,0.15065225072286903,0.12872290342883363,0.03930725501949886,1.1703608814740523,1.1703608814740523,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,FULL,OOS,0.1983568373737411,0.11820863349784239,0.036616525089929776,1.6780232670345658,1.6780232670345658,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,FULL,DD,5.431943086850449,3.570360549188634,0.9634587031659096,1.521399032958971,1.521399032958971,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,FULL,CAGR,-2.886388231973655,0.6522126028072339,0.15899518286845185,-4.425532747374322,4.425532747374322,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,IS,H1,0.06355469638758271,0.23052129051289005,0.053486195086500314,0.27569989846134807,0.27569989846134807,21,1,0.047619047619047616
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,IS,H2,0.18017162013261845,0.13666916653481231,0.03638047092620058,1.3183048137395732,1.3183048137395732,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,IS,OOS,0.18017162013261845,0.13666916653481231,0.03638047092620058,1.3183048137395732,1.3183048137395732,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,IS,DD,5.814235620373812,1.4054418991179425,0.2768905676163612,4.136944845619613,4.136944845619613,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,IS,CAGR,-3.0480392493411808,0.9682965953886624,0.21283477058963202,-3.1478363797383127,3.1478363797383127,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,OOS,H1,0.15966509541586038,0.38536038956543717,0.09311366583672798,0.4143266919464955,0.4143266919464955,21,2,0.09523809523809523
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,OOS,H2,0.2422075434586437,0.23858894515096984,0.06946982719414711,1.0151666637588097,1.0151666637588097,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,OOS,OOS,0.2422075434586437,0.23858894515096984,0.06946982719414711,1.0151666637588097,1.0151666637588097,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,OOS,DD,5.431943086850458,3.570360549188634,0.9634587031659109,1.5213990329589737,1.5213990329589737,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,10.0,OOS,CAGR,-2.752747912789444,1.019295824166866,0.3210157315228193,-2.7006368980658157,2.7006368980658157,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,FULL,H1,0.15330492234162874,0.12564178969465956,0.02816124739205317,1.2201746147853942,1.2201746147853942,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,FULL,H2,0.09633046955028612,0.12738307863921716,0.03882458662377418,0.7562265771823563,0.7562265771823563,21,5,0.23809523809523808
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,FULL,OOS,0.14487455999714383,0.11659164390289434,0.036097186629228645,1.2425809873459326,1.2425809873459326,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,FULL,DD,5.355786933098977,3.6536331890803853,0.9693518839633595,1.4658797574714997,1.4658797574714997,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,FULL,CAGR,-3.2955145977555307,0.6465464841701074,0.15568976283088218,-5.097103887256582,5.097103887256582,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,IS,H1,0.009522615060228001,0.23874344917131407,0.05426081453955677,0.03988639308547017,0.03988639308547017,21,8,0.38095238095238093
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,IS,H2,0.13172069610681936,0.13515708181884367,0.036365698189927916,0.9745748749101417,0.9745748749101417,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,IS,OOS,0.13172069610681936,0.13515708181884367,0.036365698189927916,0.9745748749101417,0.9745748749101417,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,IS,DD,5.743219203217912,1.4820617485675536,0.30410573107544925,3.8751551403096824,3.8751551403096824,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,IS,CAGR,-3.434296437850623,0.9982341984058785,0.21677904886536223,-3.440371451243599,3.440371451243599,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,OOS,H1,0.11509413133588586,0.3858044512308221,0.09293188416696117,0.2983224557640639,0.2983224557640639,21,5,0.23809523809523808
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,OOS,H2,0.17736063980052652,0.23996426564470108,0.06948977041083204,0.7391127146536579,0.7391127146536579,21,2,0.09523809523809523
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,OOS,OOS,0.17736063980052652,0.23996426564470108,0.06948977041083204,0.7391127146536579,0.7391127146536579,21,2,0.09523809523809523
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,OOS,DD,5.355786933098964,3.653633189080418,0.9693518839633599,1.4658797574714828,1.4658797574714828,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,1,25.0,OOS,CAGR,-3.1808076364589266,0.99298323217285,0.3137311084721124,-3.203284338949682,3.203284338949682,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,FULL,H1,0.18487670540854784,0.1018779548474591,0.027097661308668086,1.814688032218177,1.814688032218177,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,FULL,H2,0.12104822952306427,0.1646958177152401,0.04212628277680392,0.7349805915069274,0.7349805915069274,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,FULL,OOS,0.1713795963560899,0.1568464212380628,0.04029296321756087,1.0926586338617732,1.0926586338617732,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,FULL,DD,5.732855166241585,4.625838359805012,1.0163507868552342,1.239311605882233,1.239311605882233,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,FULL,CAGR,-3.0865624204857363,0.47693790385507917,0.1274932634628726,-6.471623235513714,6.471623235513714,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,IS,H1,0.04034056648719331,0.22177478638938908,0.0572494422742927,0.1818987953678553,0.1818987953678553,21,2,0.09523809523809523
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,IS,H2,0.16069829247585043,0.1191335829776512,0.029078099468217364,1.348891626184,1.348891626184,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,IS,OOS,0.16069829247585043,0.1191335829776512,0.029078099468217364,1.348891626184,1.348891626184,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,IS,DD,5.797276789251296,1.0645924901762305,0.22146920717338286,5.445536055107459,5.445536055107459,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,IS,CAGR,-3.202726624542504,0.7341480191238148,0.20987327779360437,-4.362508024423834,4.362508024423834,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,OOS,H1,0.15821230240868178,0.4504934615149485,0.10038374347981154,0.35119777738090857,0.35119777738090857,21,2,0.09523809523809523
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,OOS,H2,0.18393699681845166,0.2402693310841041,0.06885885594782573,0.7655450489187328,0.7655450489187328,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,OOS,OOS,0.18393699681845166,0.2402693310841041,0.06885885594782573,0.7655450489187328,0.7655450489187328,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,OOS,DD,5.732855166241538,4.625838359805057,1.0163507868552377,1.239311605882211,1.239311605882211,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,10.0,OOS,CAGR,-2.9905766710422665,1.2991032812748715,0.3295322479331495,-2.302031496762499,2.302031496762499,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,FULL,H1,0.1344921847096343,0.1007520384895817,0.027420835380470875,1.3348830130473393,1.3348830130473393,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,FULL,H2,0.0660783268049212,0.165781167087925,0.04168188773856276,0.3985876560386101,0.3985876560386101,21,3,0.14285714285714285
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,FULL,OOS,0.11713219792264384,0.15795768292905132,0.03982204259093523,0.7415416315979719,0.7415416315979719,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,FULL,DD,5.6537338942739765,4.85967934770517,1.0479841868809385,1.163396489717737,1.163396489717737,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,FULL,CAGR,-3.4951662967681236,0.46109463175880716,0.1248935608849722,-7.580149617956085,7.580149617956085,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,IS,H1,-0.013537639245409294,0.22361931633363052,0.058172288107270875,-0.06053877396356812,0.06053877396356812,21,11,0.5238095238095238
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,IS,H2,0.11294513549868168,0.11766590650700315,0.028859085767041423,0.9598798738864898,0.9598798738864898,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,IS,OOS,0.11294513549868168,0.11766590650700315,0.028859085767041423,0.9598798738864898,0.9598798738864898,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,IS,DD,5.726319670199712,1.2107224139186634,0.24940169406445273,4.729671809465986,4.729671809465986,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,IS,CAGR,-3.5883775437577343,0.7468892436344854,0.2135427632199605,-4.804430609143735,4.804430609143735,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,OOS,H1,0.11272132222413822,0.44984614357516484,0.10042516781061162,0.2505775004055439,0.2505775004055439,21,5,0.23809523809523808
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,OOS,H2,0.11860498738868519,0.241579182789745,0.06886383946996516,0.4909569856932224,0.4909569856932224,21,1,0.047619047619047616
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,OOS,OOS,0.11860498738868519,0.241579182789745,0.06886383946996516,0.4909569856932224,0.4909569856932224,21,1,0.047619047619047616
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,OOS,DD,5.653733894273985,4.859679347705171,1.0479841868809372,1.1633964897177385,1.1633964897177385,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,MONTHLY21,2,25.0,OOS,CAGR,-3.4181693690530923,1.3002529812933257,0.32389035934949467,-2.628849476394304,2.628849476394304,21,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,FULL,H1,0.1893822042768798,0.05932308418238352,0.022975353568968144,3.192386351570008,3.192386351570008,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,FULL,H2,0.07533053693670766,0.13507064941602187,0.05277792255318591,0.557712110383709,0.557712110383709,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,FULL,OOS,0.1346895941176941,0.13085219478242915,0.05060962619166034,1.0293262129966216,1.0293262129966216,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,FULL,DD,8.187984146100929,2.90221729257566,1.1336610207767492,2.8212857000911384,2.8212857000911384,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,FULL,CAGR,-3.5099602802798864,0.6845875591907857,0.2833818754677358,-5.1271166604733835,5.1271166604733835,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,IS,H1,0.05368966814726173,0.09459658615357747,0.03558247215335104,0.5675645425522714,0.5675645425522714,5,1,0.2
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,IS,H2,0.16018028919847693,0.06405259874767522,0.026232953407647034,2.500761754093399,2.500761754093399,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,IS,OOS,0.16018028919847693,0.06405259874767522,0.026232953407647034,2.500761754093399,2.500761754093399,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,IS,DD,5.544484326906376,1.2696203307949965,0.5027642270916126,4.367041226753666,4.367041226753666,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,IS,CAGR,-3.2362804400394047,0.5243144910038966,0.20357846752047912,-6.172403196110316,6.172403196110316,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,OOS,H1,0.15956675483131832,0.20626086919637476,0.07854355256347492,0.7736162242165266,0.7736162242165266,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,OOS,H2,0.10443976054842463,0.06819860302952796,0.02739532793282955,1.5314061565631385,1.5314061565631385,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,OOS,OOS,0.10443976054842463,0.06819860302952796,0.02739532793282955,1.5314061565631385,1.5314061565631385,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,OOS,DD,8.187984146100872,2.9022172925756813,1.1336610207767617,2.821285700091098,2.821285700091098,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,10.0,OOS,CAGR,-3.735511982098172,0.8725983710858642,0.3578408721181181,-4.28090643516752,4.28090643516752,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,25.0,FULL,H1,0.07549192177242126,0.06103683875918464,0.023707522896480766,1.2368255517011266,1.2368255517011266,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,25.0,FULL,H2,-0.05170473128180397,0.13574859120643745,0.054373323769378375,-0.3808859511711237,0.3808859511711237,5,2,0.4
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,25.0,FULL,OOS,0.010016759249318441,0.13139395994823888,0.05190148276090188,0.07623454878188028,0.07623454878188028,5,1,0.2
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,25.0,FULL,DD,7.8132025455181555,2.638098158400304,1.0597846317100479,2.9616799968716645,2.9616799968716645,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,25.0,FULL,CAGR,-4.400708547128115,0.693614091110994,0.29131883491813204,-6.344606609821457,6.344606609821457,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,25.0,IS,H1,-0.0655140738523905,0.09616742382399524,0.03593051630259303,-0.6812501702478146,0.6812501702478146,5,0,0.0
B136,EWELIG@050,False,EWELIG,0.5,WEEKLY5,1,25.0,IS,H2,0.04710133828767549,0.07330315219975314,0.029445837220117177,0.642555427348104,0.642555427348104,5,0,0.0
