selector,n,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_4b,OOS_fail,OOS_4a,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD,posthoc
IS-SHARPE (pre-declared),20,0.14389171449040283,1.0413514019343457,-0.22463860228766375,False,DD,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310721,1.278242466157066,-0.12054943679771168,False
589's PARKED n=40,40,0.14467404859709165,1.2550900973674037,-0.17864105395961183,True,-none-,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310721,1.278242466157066,-0.12054943679771168,False
"full-sample argmax (ORACLE, not a selector)",42,0.14152457202689583,1.2643404533462206,-0.17171813966621163,True,-none-,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310721,1.278242466157066,-0.12054943679771168,False
IS-CALMAR (post-hoc),10,0.11523748855520388,0.8481769857035775,-0.17215224595455614,False,H2+OOS,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310721,1.278242466157066,-0.12054943679771168,True
IS-DD-FEASIBLE smallest n (post-hoc),10,0.11523748855520388,0.8481769857035775,-0.17215224595455614,False,H2+OOS,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310721,1.278242466157066,-0.12054943679771168,True
