panel,tau,mode,null,phi,cost,on_share,TO_base,TO_real,fid_mean,fid_max,fidb_mean,fidb_max,IS_fidb_mean,overlap_mean,switch_match
U56,0.05,half,STRAT,0.75,10,0.882051282051282,9.456222813553502,6.2656852088032755,0.05901858124008704,0.06655197759177303,0.03910566182837287,0.04409728385584429,0.04153430179991928,0.8835465116279071,0.0
U56,0.05,half,STRAT,0.75,25,0.882051282051282,9.456222813553502,6.2656852088032755,0.05901858124008704,0.06655197759177303,0.03910566182837287,0.04409728385584429,0.04153430179991928,0.8835465116279071,0.0
U56,0.05,half,STRAT,0.5,10,0.882051282051282,9.456222813553502,6.2656852088032755,0.05727114912310445,0.0644915715001219,0.037947814791068214,0.04273206052861018,0.038696276462104356,0.8825581395348838,0.0
U56,0.05,half,STRAT,0.5,25,0.882051282051282,9.456222813553502,6.2656852088032755,0.05727114912310445,0.0644915715001219,0.037947814791068214,0.04273206052861018,0.038696276462104356,0.8825581395348838,0.0
U56,0.05,half,STRAT,0.25,10,0.882051282051282,9.456222813553502,6.2656852088032755,0.05861449934609229,0.06818659705250442,0.03883791750844005,0.04518038132288439,0.03882138796191447,0.8817441860465115,0.0
U56,0.05,half,STRAT,0.25,25,0.882051282051282,9.456222813553502,6.2656852088032755,0.05861449934609229,0.06818659705250442,0.03883791750844005,0.04518038132288439,0.03882138796191447,0.8817441860465115,0.0
U56,0.1,skip,ROT,,10,0.7056410256410256,9.456222813553502,3.30665785420631,0.3077597792897227,0.3795008226275076,0.1076176303649028,0.13270408286281057,0.11016440914567141,0.7121366279069768,1.0
U56,0.1,skip,ROT,,25,0.7056410256410256,9.456222813553502,3.30665785420631,0.3077597792897227,0.3795008226275076,0.1076176303649028,0.13270408286281057,0.11016440914567141,0.7121366279069768,1.0
U56,0.1,skip,MC,,10,0.7056410256410256,9.456222813553502,3.30665785420631,0.37011249085375003,0.40429753449401434,0.1294211651894775,0.1413750124367578,0.12522805247279972,0.70625,0.0
U56,0.1,skip,MC,,25,0.7056410256410256,9.456222813553502,3.30665785420631,0.37011249085375003,0.40429753449401434,0.1294211651894775,0.1413750124367578,0.12522805247279972,0.70625,0.0
U56,0.1,skip,RUN,,10,0.7056410256410256,9.456222813553502,3.30665785420631,0.30766249376802,0.3614654883523279,0.10758361150337833,0.1263974759955546,0.0959394981558683,0.7069767441860464,1.0
U56,0.1,skip,RUN,,25,0.7056410256410256,9.456222813553502,3.30665785420631,0.30766249376802,0.3614654883523279,0.10758361150337833,0.1263974759955546,0.0959394981558683,0.7069767441860464,1.0
U56,0.1,skip,STRAT,1.0,10,0.7056410256410256,9.456222813553502,3.30665785420631,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.1,skip,STRAT,1.0,25,0.7056410256410256,9.456222813553502,3.30665785420631,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.1,skip,STRAT,0.75,10,0.7056410256410256,9.456222813553502,3.30665785420631,0.30953672403658783,0.346783491615157,0.10823899350529864,0.1212634662769158,0.1032437685123366,0.7483284883720931,0.0
U56,0.1,skip,STRAT,0.75,25,0.7056410256410256,9.456222813553502,3.30665785420631,0.30953672403658783,0.346783491615157,0.10823899350529864,0.1212634662769158,0.1032437685123366,0.7483284883720931,0.0
U56,0.1,skip,STRAT,0.5,10,0.7056410256410256,9.456222813553502,3.30665785420631,0.37742001237348144,0.42149078452030225,0.1319764638435414,0.14738715876195563,0.12240267428768574,0.7045784883720931,0.0
U56,0.1,skip,STRAT,0.5,25,0.7056410256410256,9.456222813553502,3.30665785420631,0.37742001237348144,0.42149078452030225,0.1319764638435414,0.14738715876195563,0.12240267428768574,0.7045784883720931,0.0
U56,0.1,skip,STRAT,0.25,10,0.7056410256410256,9.456222813553502,3.30665785420631,0.3827787235808761,0.42064925091887767,0.13385030129975678,0.1470928907706451,0.12995078373473956,0.7051598837209304,0.0
U56,0.1,skip,STRAT,0.25,25,0.7056410256410256,9.456222813553502,3.30665785420631,0.3827787235808761,0.42064925091887767,0.13385030129975678,0.1470928907706451,0.12995078373473956,0.7051598837209304,0.0
U56,0.1,half,ROT,,10,0.7056410256410256,9.456222813553502,6.650237256328555,0.08702310224531354,0.10558137276465032,0.061200363836985086,0.07425175914080823,0.061923962666528165,0.7092296511627907,1.0
U56,0.1,half,ROT,,25,0.7056410256410256,9.456222813553502,6.650237256328555,0.08702310224531354,0.10558137276465032,0.061200363836985086,0.07425175914080823,0.061923962666528165,0.7092296511627907,1.0
U56,0.1,half,MC,,10,0.7056410256410256,9.456222813553502,6.650237256328555,0.09384076412947293,0.11056833947383855,0.06599499166640806,0.077758921827159,0.0673692795230286,0.7040697674418606,0.0
U56,0.1,half,MC,,25,0.7056410256410256,9.456222813553502,6.650237256328555,0.09384076412947293,0.11056833947383855,0.06599499166640806,0.077758921827159,0.0673692795230286,0.7040697674418606,0.0
U56,0.1,half,RUN,,10,0.7056410256410256,9.456222813553502,6.650237256328555,0.09069761375037212,0.09722077289836946,0.06378452178160587,0.06837203593501556,0.0673261694004952,0.6992005813953488,1.0
U56,0.1,half,RUN,,25,0.7056410256410256,9.456222813553502,6.650237256328555,0.09069761375037212,0.09722077289836946,0.06378452178160587,0.06837203593501556,0.0673261694004952,0.6992005813953488,1.0
U56,0.1,half,STRAT,1.0,10,0.7056410256410256,9.456222813553502,6.650237256328555,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.1,half,STRAT,1.0,25,0.7056410256410256,9.456222813553502,6.650237256328555,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.1,half,STRAT,0.75,10,0.7056410256410256,9.456222813553502,6.650237256328555,0.07311102918584218,0.08203484781137968,0.05141647989124566,0.05769229553797606,0.049623829745956353,0.7510901162790697,0.0
U56,0.1,half,STRAT,0.75,25,0.7056410256410256,9.456222813553502,6.650237256328555,0.07311102918584218,0.08203484781137968,0.05141647989124566,0.05769229553797606,0.049623829745956353,0.7510901162790697,0.0
U56,0.1,half,STRAT,0.5,10,0.7056410256410256,9.456222813553502,6.650237256328555,0.09574774776266537,0.10706475013924427,0.06733610786625989,0.07529496758420282,0.0652613980385767,0.7030523255813953,0.0
U56,0.1,half,STRAT,0.5,25,0.7056410256410256,9.456222813553502,6.650237256328555,0.09574774776266537,0.10706475013924427,0.06733610786625989,0.07529496758420282,0.0652613980385767,0.7030523255813953,0.0
U56,0.1,half,STRAT,0.25,10,0.7056410256410256,9.456222813553502,6.650237256328555,0.09382232361911472,0.10084312429412316,0.06598202308778761,0.07091951146330237,0.06667715418397611,0.7044331395348837,0.0
U56,0.1,half,STRAT,0.25,25,0.7056410256410256,9.456222813553502,6.650237256328555,0.09382232361911472,0.10084312429412316,0.06598202308778761,0.07091951146330237,0.06667715418397611,0.7044331395348837,0.0
U56,0.2,skip,ROT,,10,0.3384615384615385,9.456222813553502,6.22338631815241,0.16590032280997372,0.20620619771666965,0.10918331975774113,0.13570966493606848,0.10214204062269587,0.34242424242424246,1.0
U56,0.2,skip,ROT,,25,0.3384615384615385,9.456222813553502,6.22338631815241,0.16590032280997372,0.20620619771666965,0.10918331975774113,0.13570966493606848,0.10214204062269587,0.34242424242424246,1.0
U56,0.2,skip,MC,,10,0.3384615384615385,9.456222813553502,6.22338631815241,0.17792158725301258,0.20552906465441265,0.11709482672376474,0.13526402604638635,0.10832473587298459,0.33681818181818185,0.0
U56,0.2,skip,MC,,25,0.3384615384615385,9.456222813553502,6.22338631815241,0.17792158725301258,0.20552906465441265,0.11709482672376474,0.13526402604638635,0.10832473587298459,0.33681818181818185,0.0
U56,0.2,skip,RUN,,10,0.3384615384615385,9.456222813553502,6.22338631815241,0.16656803780302712,0.18607698972798303,0.1096227603709887,0.12246210932512352,0.09143251983830679,0.33590909090909093,1.0
U56,0.2,skip,RUN,,25,0.3384615384615385,9.456222813553502,6.22338631815241,0.16656803780302712,0.18607698972798303,0.1096227603709887,0.12246210932512352,0.09143251983830679,0.33590909090909093,1.0
U56,0.2,skip,STRAT,1.0,10,0.3384615384615385,9.456222813553502,6.22338631815241,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.2,skip,STRAT,1.0,25,0.3384615384615385,9.456222813553502,6.22338631815241,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.2,skip,STRAT,0.75,10,0.3384615384615385,9.456222813553502,6.22338631815241,0.03372813666029741,0.04803757495672825,0.022197364462226674,0.031614778187590134,0.022903719500895765,0.7460606060606061,0.0
U56,0.2,skip,STRAT,0.75,25,0.3384615384615385,9.456222813553502,6.22338631815241,0.03372813666029741,0.04803757495672825,0.022197364462226674,0.031614778187590134,0.022903719500895765,0.7460606060606061,0.0
U56,0.2,skip,STRAT,0.5,10,0.3384615384615385,9.456222813553502,6.22338631815241,0.08769836338491686,0.10377056502562153,0.05771657516696711,0.06829410932256944,0.057390114291117,0.5030303030303032,0.0
U56,0.2,skip,STRAT,0.5,25,0.3384615384615385,9.456222813553502,6.22338631815241,0.08769836338491686,0.10377056502562153,0.05771657516696711,0.06829410932256944,0.057390114291117,0.5030303030303032,0.0
U56,0.2,skip,STRAT,0.25,10,0.3384615384615385,9.456222813553502,6.22338631815241,0.1788964067279867,0.19500253927073302,0.11773638078851534,0.12833624575375405,0.10774661490309131,0.3351515151515152,0.0
U56,0.2,skip,STRAT,0.25,25,0.3384615384615385,9.456222813553502,6.22338631815241,0.1788964067279867,0.19500253927073302,0.11773638078851534,0.12833624575375405,0.10774661490309131,0.3351515151515152,0.0
U56,0.2,half,ROT,,10,0.3384615384615385,9.456222813553502,7.85947674851998,0.07542177530297463,0.08271639091720581,0.06268630731460859,0.06874917860474651,0.05825520382882286,0.33878787878787875,1.0
U56,0.2,half,ROT,,25,0.3384615384615385,9.456222813553502,7.85947674851998,0.07542177530297463,0.08271639091720581,0.06268630731460859,0.06874917860474651,0.05825520382882286,0.33878787878787875,1.0
U56,0.2,half,MC,,10,0.3384615384615385,9.456222813553502,7.85947674851998,0.07395688551618232,0.08596514275908468,0.06146877390349474,0.0714493571079816,0.060886108650621204,0.34136363636363637,0.0
U56,0.2,half,MC,,25,0.3384615384615385,9.456222813553502,7.85947674851998,0.07395688551618232,0.08596514275908468,0.06146877390349474,0.0714493571079816,0.060886108650621204,0.34136363636363637,0.0
U56,0.2,half,RUN,,10,0.3384615384615385,9.456222813553502,7.85947674851998,0.07610067305797236,0.08653847414756254,0.06325056867194244,0.07192587768134204,0.058197212827119316,0.3353030303030303,1.0
U56,0.2,half,RUN,,25,0.3384615384615385,9.456222813553502,7.85947674851998,0.07610067305797236,0.08653847414756254,0.06325056867194244,0.07192587768134204,0.058197212827119316,0.3353030303030303,1.0
U56,0.2,half,STRAT,1.0,10,0.3384615384615385,9.456222813553502,7.85947674851998,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.2,half,STRAT,1.0,25,0.3384615384615385,9.456222813553502,7.85947674851998,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.2,half,STRAT,0.75,10,0.3384615384615385,9.456222813553502,7.85947674851998,0.014694464345609832,0.022325034032673722,0.012213206386248069,0.018555303671379975,0.0148166719115635,0.7462121212121212,0.05
U56,0.2,half,STRAT,0.75,25,0.3384615384615385,9.456222813553502,7.85947674851998,0.014694464345609832,0.022325034032673722,0.012213206386248069,0.018555303671379975,0.0148166719115635,0.7462121212121212,0.05
U56,0.2,half,STRAT,0.5,10,0.3384615384615385,9.456222813553502,7.85947674851998,0.03734430175858565,0.045521058353369406,0.031038468228629067,0.03783452513233272,0.02904554234918629,0.5013636363636362,0.0
U56,0.2,half,STRAT,0.5,25,0.3384615384615385,9.456222813553502,7.85947674851998,0.03734430175858565,0.045521058353369406,0.031038468228629067,0.03783452513233272,0.02904554234918629,0.5013636363636362,0.0
U56,0.2,half,STRAT,0.25,10,0.3384615384615385,9.456222813553502,7.85947674851998,0.07641663044375954,0.08628023050355814,0.06351317455338999,0.0717112401928306,0.06321631796444124,0.3354545454545454,0.0
U56,0.2,half,STRAT,0.25,25,0.3384615384615385,9.456222813553502,7.85947674851998,0.07641663044375954,0.08628023050355814,0.06351317455338999,0.0717112401928306,0.06321631796444124,0.3354545454545454,0.0
U56,0.3,skip,ROT,,10,0.052307692307692305,9.456222813553502,8.862824490184437,0.03065239404037747,0.03945097246878931,0.02872889037623604,0.036975339081142686,0.0349718697262147,0.05784313725490196,1.0
U56,0.3,skip,ROT,,25,0.052307692307692305,9.456222813553502,8.862824490184437,0.03065239404037747,0.03945097246878931,0.02872889037623604,0.036975339081142686,0.0349718697262147,0.05784313725490196,1.0
U56,0.3,skip,MC,,10,0.052307692307692305,9.456222813553502,8.862824490184437,0.030547948152762832,0.03808237574597771,0.028630998692748717,0.03569262474675375,0.034826170751311954,0.058823529411764705,0.0
U56,0.3,skip,MC,,25,0.052307692307692305,9.456222813553502,8.862824490184437,0.030547948152762832,0.03808237574597771,0.028630998692748717,0.03569262474675375,0.034826170751311954,0.058823529411764705,0.0
U56,0.3,skip,RUN,,10,0.052307692307692305,9.456222813553502,8.862824490184437,0.03222433537293831,0.040869368163339144,0.030202189008686302,0.03830472739466789,0.03370760736993002,0.049019607843137254,1.0
U56,0.3,skip,RUN,,25,0.052307692307692305,9.456222813553502,8.862824490184437,0.03222433537293831,0.040869368163339144,0.030202189008686302,0.03830472739466789,0.03370760736993002,0.049019607843137254,1.0
U56,0.3,skip,STRAT,1.0,10,0.052307692307692305,9.456222813553502,8.862824490184437,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.3,skip,STRAT,1.0,25,0.052307692307692305,9.456222813553502,8.862824490184437,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.3,skip,STRAT,0.75,10,0.052307692307692305,9.456222813553502,8.862824490184437,0.003547437586099894,0.007510757127590237,0.0033248282464774246,0.007039440961017224,0.005748239480394735,0.753921568627451,0.25
U56,0.3,skip,STRAT,0.75,25,0.052307692307692305,9.456222813553502,8.862824490184437,0.003547437586099894,0.007510757127590237,0.0033248282464774246,0.007039440961017224,0.005748239480394735,0.753921568627451,0.25
U56,0.3,skip,STRAT,0.5,10,0.052307692307692305,9.456222813553502,8.862824490184437,0.0029512004580851694,0.0063070482647333845,0.002766006280845212,0.005911267418671219,0.0051405689171075625,0.48921568627450973,0.2
U56,0.3,skip,STRAT,0.5,25,0.052307692307692305,9.456222813553502,8.862824490184437,0.0029512004580851694,0.0063070482647333845,0.002766006280845212,0.005911267418671219,0.0051405689171075625,0.48921568627450973,0.2
U56,0.3,skip,STRAT,0.25,10,0.052307692307692305,9.456222813553502,8.862824490184437,0.007224022682092596,0.013195932340363368,0.00677069971878533,0.012367859199485177,0.00718457596469506,0.23529411764705882,0.05
U56,0.3,skip,STRAT,0.25,25,0.052307692307692305,9.456222813553502,8.862824490184437,0.007224022682092596,0.013195932340363368,0.00677069971878533,0.012367859199485177,0.00718457596469506,0.23529411764705882,0.05
U56,0.3,half,ROT,,10,0.052307692307692305,9.456222813553502,9.155405367188385,0.016457510412447203,0.021197340438389452,0.01593397090270724,0.020523019417604184,0.020074924795884984,0.056862745098039215,1.0
U56,0.3,half,ROT,,25,0.052307692307692305,9.456222813553502,9.155405367188385,0.016457510412447203,0.021197340438389452,0.01593397090270724,0.020523019417604184,0.020074924795884984,0.056862745098039215,1.0
U56,0.3,half,MC,,10,0.052307692307692305,9.456222813553502,9.155405367188385,0.016583383096824306,0.021981152066208116,0.016055839377345626,0.021281896754325794,0.0199523884480649,0.04607843137254903,0.05
U56,0.3,half,MC,,25,0.052307692307692305,9.456222813553502,9.155405367188385,0.016583383096824306,0.021981152066208116,0.016055839377345626,0.021281896754325794,0.0199523884480649,0.04607843137254903,0.05
U56,0.3,half,RUN,,10,0.052307692307692305,9.456222813553502,9.155405367188385,0.016687197115079405,0.020492833397195532,0.016156350907018956,0.019840923862820506,0.020511923554820406,0.05784313725490196,1.0
U56,0.3,half,RUN,,25,0.052307692307692305,9.456222813553502,9.155405367188385,0.016687197115079405,0.020492833397195532,0.016156350907018956,0.019840923862820506,0.020511923554820406,0.05784313725490196,1.0
U56,0.3,half,STRAT,1.0,10,0.052307692307692305,9.456222813553502,9.155405367188385,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.3,half,STRAT,1.0,25,0.052307692307692305,9.456222813553502,9.155405367188385,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.3,half,STRAT,0.75,10,0.052307692307692305,9.456222813553502,9.155405367188385,0.0015568438794082652,0.004492985937430721,0.001507318206269355,0.00435005692836432,0.0034533196466249396,0.7519607843137257,0.05
U56,0.3,half,STRAT,0.75,25,0.052307692307692305,9.456222813553502,9.155405367188385,0.0015568438794082652,0.004492985937430721,0.001507318206269355,0.00435005692836432,0.0034533196466249396,0.7519607843137257,0.05
U56,0.3,half,STRAT,0.5,10,0.052307692307692305,9.456222813553502,9.155405367188385,0.0018577537172234555,0.004738555059413564,0.0017986556248657457,0.004587814107075784,0.0033762997750870507,0.5088235294117647,0.2
U56,0.3,half,STRAT,0.5,25,0.052307692307692305,9.456222813553502,9.155405367188385,0.0018577537172234555,0.004738555059413564,0.0017986556248657457,0.004587814107075784,0.0033762997750870507,0.5088235294117647,0.2
U56,0.3,half,STRAT,0.25,10,0.052307692307692305,9.456222813553502,9.155405367188385,0.0041197156010467735,0.007596729793780042,0.0039886609134307865,0.007355065769745485,0.006811518059424813,0.25098039215686274,0.1
U56,0.3,half,STRAT,0.25,25,0.052307692307692305,9.456222813553502,9.155405367188385,0.0041197156010467735,0.007596729793780042,0.0039886609134307865,0.007355065769745485,0.006811518059424813,0.25098039215686274,0.1
U56,0.5,skip,ROT,,10,0.0041025641025641026,9.456222813553502,9.39449127326316,0.003567446671859357,0.00512137337126748,0.003544157882847121,0.005087940332215444,0.002210193367512545,0.0,1.0
U56,0.5,skip,ROT,,25,0.0041025641025641026,9.456222813553502,9.39449127326316,0.003567446671859357,0.00512137337126748,0.003544157882847121,0.005087940332215444,0.002210193367512545,0.0,1.0
U56,0.5,skip,MC,,10,0.0041025641025641026,9.456222813553502,9.39449127326316,0.004237301107103893,0.005959102116546643,0.0042096394149914165,0.005920200267504486,0.001461122403638629,0.0,1.0
U56,0.5,skip,MC,,25,0.0041025641025641026,9.456222813553502,9.39449127326316,0.004237301107103893,0.005959102116546643,0.0042096394149914165,0.005920200267504486,0.001461122403638629,0.0,1.0
U56,0.5,skip,RUN,,10,0.0041025641025641026,9.456222813553502,9.39449127326316,0.004562567831973469,0.006383088079696062,0.00453278275335379,0.006341418391202281,0.001646461233904109,0.0,1.0
U56,0.5,skip,RUN,,25,0.0041025641025641026,9.456222813553502,9.39449127326316,0.004562567831973469,0.006383088079696062,0.00453278275335379,0.006341418391202281,0.001646461233904109,0.0,1.0
U56,0.5,skip,STRAT,1.0,10,0.0041025641025641026,9.456222813553502,9.39449127326316,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.5,skip,STRAT,1.0,25,0.0041025641025641026,9.456222813553502,9.39449127326316,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.5,skip,STRAT,0.75,10,0.0041025641025641026,9.456222813553502,9.39449127326316,0.001363031233701447,0.0036182424325280444,0.0013541331758638463,0.003594622041711566,0.005085231753663033,0.7125,1.0
U56,0.5,skip,STRAT,0.75,25,0.0041025641025641026,9.456222813553502,9.39449127326316,0.001363031233701447,0.0036182424325280444,0.0013541331758638463,0.003594622041711566,0.005085231753663033,0.7125,1.0
U56,0.5,skip,STRAT,0.5,10,0.0041025641025641026,9.456222813553502,9.39449127326316,0.0017149120771723261,0.005426320318319891,0.0017037168921525078,0.005390896543101889,0.00443858137347823,0.5375,1.0
U56,0.5,skip,STRAT,0.5,25,0.0041025641025641026,9.456222813553502,9.39449127326316,0.0017149120771723261,0.005426320318319891,0.0017037168921525078,0.005390896543101889,0.00443858137347823,0.5375,1.0
U56,0.5,skip,STRAT,0.25,10,0.0041025641025641026,9.456222813553502,9.39449127326316,0.0020784046785289043,0.005817788271859902,0.0020648365631532445,0.005779808939288524,0.005730159415856058,0.2375,1.0
U56,0.5,skip,STRAT,0.25,25,0.0041025641025641026,9.456222813553502,9.39449127326316,0.0020784046785289043,0.005817788271859902,0.0020648365631532445,0.005779808939288524,0.005730159415856058,0.2375,1.0
U56,0.5,half,ROT,,10,0.0041025641025641026,9.456222813553502,9.42438076250936,0.0021886528190545405,0.0029001444058904596,0.0021812829425027365,0.0028903787152940634,0.0009176969868058707,0.0,1.0
U56,0.5,half,ROT,,25,0.0041025641025641026,9.456222813553502,9.42438076250936,0.0021886528190545405,0.0029001444058904596,0.0021812829425027365,0.0028903787152940634,0.0009176969868058707,0.0,1.0
U56,0.5,half,MC,,10,0.0041025641025641026,9.456222813553502,9.42438076250936,0.0019511429144652432,0.0031409544508976895,0.0019445728078273394,0.0031303778777854886,0.001442197388636525,0.025,0.95
U56,0.5,half,MC,,25,0.0041025641025641026,9.456222813553502,9.42438076250936,0.0019511429144652432,0.0031409544508976895,0.0019445728078273394,0.0031303778777854886,0.001442197388636525,0.025,0.95
U56,0.5,half,RUN,,10,0.0041025641025641026,9.456222813553502,9.42438076250936,0.001993988692687763,0.0028783439606170124,0.0019872743109535466,0.0028686516789181078,0.0010185064985986376,0.0,1.0
U56,0.5,half,RUN,,25,0.0041025641025641026,9.456222813553502,9.42438076250936,0.001993988692687763,0.0028783439606170124,0.0019872743109535466,0.0028686516789181078,0.0010185064985986376,0.0,1.0
U56,0.5,half,STRAT,1.0,10,0.0041025641025641026,9.456222813553502,9.42438076250936,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.5,half,STRAT,1.0,25,0.0041025641025641026,9.456222813553502,9.42438076250936,0.0,0.0,0.0,0.0,0.0,1.0,1.0
U56,0.5,half,STRAT,0.75,10,0.0041025641025641026,9.456222813553502,9.42438076250936,0.000515254989905645,0.001709652487626975,0.0005135199656773867,0.0017038955545626718,0.003306216849855357,0.6,1.0
U56,0.5,half,STRAT,0.75,25,0.0041025641025641026,9.456222813553502,9.42438076250936,0.000515254989905645,0.001709652487626975,0.0005135199656773867,0.0017038955545626718,0.003306216849855357,0.6,1.0
U56,0.5,half,STRAT,0.5,10,0.0041025641025641026,9.456222813553502,9.42438076250936,0.0009085328462222358,0.0025298959868507425,0.0009054735328118934,0.0025213770381396134,0.002108802041851493,0.5,1.0
U56,0.5,half,STRAT,0.5,25,0.0041025641025641026,9.456222813553502,9.42438076250936,0.0009085328462222358,0.0025298959868507425,0.0009054735328118934,0.0025213770381396134,0.002108802041851493,0.5,1.0
U56,0.5,half,STRAT,0.25,10,0.0041025641025641026,9.456222813553502,9.42438076250936,0.0012118550356908634,0.0023999737518765074,0.0012077743418805122,0.0023918922918455187,0.0017293014566107504,0.2125,1.0
U56,0.5,half,STRAT,0.25,25,0.0041025641025641026,9.456222813553502,9.42438076250936,0.0012118550356908634,0.0023999737518765074,0.0012077743418805122,0.0023918922918455187,0.0017293014566107504,0.2125,1.0
BROAD136,0.05,skip,ROT,,10,0.9364102564102564,13.77325913183038,0.48393841342573113,1.7558951039908397,2.1543062776980566,0.061695280879712176,0.07569389002875324,0.05260972132429478,0.9368017524644031,1.0
BROAD136,0.05,skip,ROT,,25,0.9364102564102564,13.77325913183038,0.48393841342573113,1.7558951039908397,2.1543062776980566,0.061695280879712176,0.07569389002875324,0.05260972132429478,0.9368017524644031,1.0
