panel,grid,book,cost,phase,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,oCAGR,oSharpe,oMaxDD,p4b,p4b_oos,p4a,p4a_oos,m_L1_H1,m_L2_H2,m_L3_OOS,m_L4_DD,m_L5_CAGR
U56,DOM21,TOP20,0.0,0,0.15193244036323983,1.2388925581062815,-0.19447150126932689,1.2489620967397315,1.2379343975486232,1.1361984805810454,0.17184220853092924,1.3173608272458972,-0.194471501269327,True,True,False,False,0.2919154500428336,0.4130257285088813,0.4436996907732226,0.007832233934715604,0.04607425096253602
U56,DOM21,TOP20,0.0,1,0.1504474426619602,1.2121490103674646,-0.2086180873380722,1.181221597916465,1.2463769605748265,1.0676304477894778,0.17541703191670566,1.3206475324701683,-0.20861808733807208,False,False,False,False,0.2241749512195672,0.4214682915350846,0.4469863959974937,-0.006314352134029699,0.04458925326125639
U56,DOM21,TOP20,0.0,2,0.14631476886982253,1.1759378645510736,-0.2115036322734154,1.1363363780464508,1.2194434424792657,1.0262251559441369,0.17368452308495175,1.286842873974698,-0.21150363227341562,False,False,False,False,0.17928973134955295,0.3945347734395238,0.41318173750202336,-0.009199897069372909,0.04045657946911872
U56,DOM21,TOP20,0.0,3,0.14036555086698455,1.1260280691848386,-0.21739291203467714,1.1216692687911083,1.1414943320813788,1.0165239735983693,0.1635629896139963,1.2085859380124584,-0.21739291203467714,False,False,False,False,0.1646226220942104,0.31658566304163693,0.33492480153978377,-0.015089176830634654,0.034507361466280737
U56,DOM21,TOP20,0.0,4,0.13763157226815692,1.1096229923486192,-0.21388767832590772,1.1085497697484463,1.1226788782132642,0.9949921920033495,0.16147999416293857,1.195609267563738,-0.21388767832590772,False,False,False,False,0.15150312305154845,0.29777020917352226,0.32194813109106335,-0.011583943121865226,0.03177338286745311
U56,DOM21,TOP20,0.0,5,0.14643333803589198,1.1591423599869657,-0.22006584425973508,1.22427688827554,1.1229017280060423,1.122557205498465,0.164131814756574,1.1929783886195011,-0.2200658442597353,False,False,False,False,0.26723024157864206,0.29799305896630035,0.3193172521468265,-0.017762109055692588,0.04057514863518817
U56,DOM21,TOP20,0.0,6,0.14837706721433364,1.1840384901532803,-0.21639211934296498,1.2404062877937332,1.14961251162428,1.1405884891725628,0.16469609210110447,1.220907918094607,-0.21639211934296487,False,False,False,False,0.2833596410968353,0.324703842584538,0.34724678162193234,-0.014088384138922494,0.04251887781362983
U56,DOM21,TOP20,0.0,7,0.13686614993983026,1.0939751143415581,-0.22209440044172346,1.0923219590283315,1.1055959719428414,0.9811211624327668,0.15938420509797013,1.1787049223367967,-0.22209440044172324,False,False,False,False,0.13527531233143364,0.2806873029030995,0.30504378586412206,-0.01979066523768097,0.031007960539126453
U56,DOM21,TOP20,0.0,8,0.13327256877283689,1.0594135502855648,-0.21730166445540322,1.079606694978,1.0517392456797037,0.9703535522800281,0.1521112659116337,1.127268460051682,-0.2173016644554031,False,False,False,False,0.12256004828110223,0.22683057663996176,0.2536073235790074,-0.014997929251360731,0.027414379372133077
U56,DOM21,TOP20,0.0,9,0.13239269384870345,1.059316207914201,-0.2241518271958739,1.068655715266602,1.0612664558146894,0.9541405398783588,0.15326834792738553,1.138532566675873,-0.224151827195874,False,False,False,False,0.1116090685697042,0.23635778677494745,0.26487143020319837,-0.02184809199183141,0.026534504447999638
