panel,family,thr,depth,bps,pass4a,pass4b,fail4a,fail4b,CAGR,Sharpe,MaxDD,Sharpe_OOS,CAGR_OOS,MaxDD_OOS
U56,DDCTL,0.03,0.5,10,False,False,DD,"H1,CAGR",0.09155721193141897,0.9748057136778391,-0.14126444739166788,1.103772398064698,0.10866468275173857,-0.14126444739166788
U56,DDCTL,0.03,0.5,25,True,False,-,"H1,CAGR",0.076404534654271,0.8269444743828884,-0.1424660449861045,0.9664779476463282,0.09386996592299202,-0.14246604498610427
U56,DDCTL,0.03,1.0,10,False,False,"H1,DD","H1,H2,OOS,CAGR",0.05422102535965734,0.6534576150310272,-0.15331922374616702,0.825604854892938,0.0718494368532705,-0.13520717115667413
U56,DDCTL,0.03,1.0,25,False,False,DD,"H1,H2,OOS,CAGR",0.039607379689874156,0.49200172926586316,-0.1623060912046893,0.6785641096480604,0.05798572339502717,-0.1437409180800735
U56,DDCTL,0.06,0.5,10,False,True,DD,-,0.11037494290325367,1.0517039613545796,-0.14126444739166755,1.1409733186203768,0.1246260322347601,-0.14126444739166755
U56,DDCTL,0.06,0.5,25,True,False,-,"H1,CAGR",0.09503879779281776,0.9190415770387997,-0.14246604498610405,1.0141765854205984,0.10932181535530616,-0.14246604498610393
U56,DDCTL,0.06,1.0,10,False,False,DD,"H1,CAGR",0.09162903551059287,0.917509655214365,-0.14782594361079315,1.0049809481858012,0.10362911181005519,-0.14782594361079326
U56,DDCTL,0.06,1.0,25,True,False,-,"H1,H2,OOS,CAGR",0.07673571428462789,0.781607081009502,-0.15240010083540323,0.8742785675169141,0.08883366781621649,-0.15240010083540312
U56,DDCTL,0.1,0.5,10,False,True,DD,-,0.12061955297637694,1.0577578348139667,-0.18791683143400628,1.1249115873824227,0.13515161393118325,-0.18791683143400606
U56,DDCTL,0.1,0.5,25,False,False,DD,"H1,CAGR",0.10466364773262615,0.9316569722578878,-0.1895152690778199,1.0061079035009437,0.11922287900734174,-0.1895152690778198
U56,DDCTL,0.1,1.0,10,False,True,DD,-,0.11262481758907072,0.9984247630172658,-0.19380174059936284,1.0578791610575058,0.125389722119031,-0.19380174059936295
U56,DDCTL,0.1,1.0,25,False,False,DD,"H1,CAGR",0.09656412128383551,0.8699990140936995,-0.19577726861234956,0.9370433413979841,0.1094339642772737,-0.19577726861234945
U56,DDCTL,0.15,0.5,10,False,True,DD,-,0.12856589643909921,1.1074502656826464,-0.1820705506780066,1.1774914098378444,0.14486780221909457,-0.1820705506780067
U56,DDCTL,0.15,0.5,25,False,True,DD,-,0.11267755632593568,0.9843759134585204,-0.18334964014435562,1.0617576564122284,0.1289245657348439,-0.18334964014435562
U56,DDCTL,0.15,1.0,10,False,True,DD,-,0.12856589643909921,1.1074502656826464,-0.1820705506780066,1.1774914098378444,0.14486780221909457,-0.1820705506780067
U56,DDCTL,0.15,1.0,25,False,True,DD,-,0.11267755632593568,0.9843759134585204,-0.18334964014435562,1.0617576564122284,0.1289245657348439,-0.18334964014435562
U56,DDCTL,0.25,0.5,10,False,True,DD,-,0.12856589643909921,1.1074502656826464,-0.1820705506780066,1.1774914098378444,0.14486780221909457,-0.1820705506780067
U56,DDCTL,0.25,0.5,25,False,True,DD,-,0.11267755632593568,0.9843759134585204,-0.18334964014435562,1.0617576564122284,0.1289245657348439,-0.18334964014435562
U56,DDCTL,0.25,1.0,10,False,True,DD,-,0.12856589643909921,1.1074502656826464,-0.1820705506780066,1.1774914098378444,0.14486780221909457,-0.1820705506780067
U56,DDCTL,0.25,1.0,25,False,True,DD,-,0.11267755632593568,0.9843759134585204,-0.18334964014435562,1.0617576564122284,0.1289245657348439,-0.18334964014435562
U56,BUDGET,0.05,skip,10,False,False,DD,"H2,OOS,CAGR",0.10560877882617059,0.8631660525284317,-0.2012166680175248,0.8600062958366635,0.11606860334843638,-0.20121666801752502
U56,BUDGET,0.05,skip,25,False,False,DD,"H2,OOS,CAGR",0.10321892543718914,0.8457125607486673,-0.20121666801752502,0.8440887265792496,0.11365070903713925,-0.2012166680175247
U56,BUDGET,0.05,half,10,False,True,DD,-,0.13247817740882373,1.1206696976101735,-0.1817375979041439,1.2057250646223874,0.15184105916609858,-0.18173759790414423
U56,BUDGET,0.05,half,25,False,True,DD,-,0.12188881777456229,1.0404493391603449,-0.1825033809272214,1.1302916378294015,0.1411602147254718,-0.1825033809272213
U56,BUDGET,0.1,skip,10,False,False,DD,"H2,DD",0.11305886194139547,0.9006982775149397,-0.25723910436495434,0.9050653107857995,0.12459589220261247,-0.2572391043649549
U56,BUDGET,0.1,skip,25,False,False,DD,"H2,OOS,DD",0.10754400220645421,0.8615021278248816,-0.2582139550507755,0.8700863802949592,0.11911420510301185,-0.25821395505077505
U56,BUDGET,0.1,half,10,False,True,DD,-,0.12963779378822915,1.0988895399429937,-0.1817462908837203,1.183303908516841,0.14869593587119545,-0.1817462908837203
U56,BUDGET,0.1,half,25,False,True,DD,-,0.11842874788047908,1.0137046198010284,-0.18251217059766278,1.103433580416348,0.13741752212745828,-0.18251217059766278
U56,BUDGET,0.2,skip,10,False,False,DD,DD,0.12255986940536778,0.9951978428191717,-0.21774859024482007,1.065740235304603,0.14245897505377147,-0.21774859024481985
U56,BUDGET,0.2,skip,25,False,False,DD,"H1,DD",0.11213528147309759,0.9199575487404189,-0.2189266746553541,0.997458772008948,0.1320786949263557,-0.21892667465535465
U56,BUDGET,0.2,half,10,False,True,DD,-,0.12759588006817513,1.0853077373367401,-0.1810044029717317,1.1719877734686077,0.14671344198163738,-0.18100440297173148
U56,BUDGET,0.2,half,25,False,True,DD,-,0.11438711047686101,0.9846149650013153,-0.18176616653447886,1.077793225620695,0.13346027499518098,-0.18176616653447886
U56,BUDGET,0.3,skip,10,False,False,DD,DD,0.12521068897942467,1.049296692835314,-0.20761918795424683,1.1245503674251152,0.1429236946061201,-0.20761918795424694
U56,BUDGET,0.3,skip,25,False,False,DD,"H1,DD",0.11035976089721222,0.9379774291620712,-0.2093215313580784,1.0197206902884306,0.12793819019879904,-0.20932153135807863
U56,BUDGET,0.3,half,10,False,True,DD,-,0.12681961138110887,1.0819679551848782,-0.18182177769954222,1.1555479502516033,0.14363914537157063,-0.1818217776995421
U56,BUDGET,0.3,half,25,False,False,DD,H1,0.11145752672894882,0.9643122387301366,-0.18282132057413836,1.0444833451487507,0.12816694363618986,-0.18282132057413825
U56,BUDGET,0.5,skip,10,False,False,DD,DD,0.12620504436436897,1.0676615384208463,-0.20899347242016275,1.102572058035907,0.13948547785571264,-0.20899347242016297
U56,BUDGET,0.5,skip,25,False,False,DD,DD,0.11045147833822999,0.9480385098208645,-0.21123989817912658,0.9920574324394549,0.12379134866508035,-0.21123989817912603
U56,BUDGET,0.5,half,10,False,True,DD,-,0.1274394667576444,1.091346365647756,-0.1818217776995419,1.1464313452558323,0.14233445935247357,-0.1818217776995421
U56,BUDGET,0.5,half,25,False,True,DD,-,0.11161862936899714,0.9695271893119046,-0.18283886495912527,1.0326341769795033,0.1265155563223399,-0.1828388649591255
U56,SLEEVE,50.0,0.5,10,False,False,DD,"H1,CAGR",0.10265760031389748,1.0106306446177284,-0.1406543837025085,1.1139849072634873,0.12080773957830626,-0.1406543837025085
U56,SLEEVE,50.0,0.5,25,True,False,-,"H1,CAGR",0.08063558313590091,0.8122685167053368,-0.14234297327781686,0.9370094806416822,0.09968205179106016,-0.14234297327781686
U56,SLEEVE,50.0,1.0,10,False,False,"H1,DD","H1,CAGR",0.07554153644591222,0.7627941901424014,-0.15358914735473705,0.9150198356863269,0.0957346166961115,-0.1535891473547366
U56,SLEEVE,50.0,1.0,25,False,False,DD,"H1,H2,OOS,DD,CAGR",0.04735793040337111,0.5020865420658494,-0.20509780638719777,0.6840396890557823,0.06937938210130312,-0.20509780638719866
U56,SLEEVE,100.0,0.5,10,False,True,DD,-,0.11674622726000017,1.0978163706873023,-0.1450538500262777,1.1882348448318947,0.13395490911925423,-0.1450538500262769
U56,SLEEVE,100.0,0.5,25,False,False,DD,"H1,CAGR",0.09833413682220771,0.9400973912545237,-0.1638800516982274,1.0444971793319648,0.11607095150452662,-0.16388005169822772
U56,SLEEVE,100.0,1.0,10,False,False,DD,"H1,CAGR",0.1038356972900345,0.9785740202232616,-0.18556276994274423,1.0978044139533794,0.12208028303313956,-0.18556276994274346
U56,SLEEVE,100.0,1.0,25,False,False,DD,"H1,DD,CAGR",0.08274664402883802,0.7964002690842147,-0.21071202019694735,0.9334558906160975,0.10210142751613116,-0.21071202019694601
U56,SLEEVE,200.0,0.5,10,False,True,DD,-,0.12379358046223232,1.1245129628291524,-0.1406543837025087,1.2332910565931994,0.14375457293094462,-0.1406543837025087
U56,SLEEVE,200.0,0.5,25,True,False,-,"H1,CAGR",0.10628760570830242,0.9804315243837196,-0.14234297327781642,1.0989124147273595,0.12634114330490887,-0.14234297327781686
U56,SLEEVE,200.0,1.0,10,True,True,-,-,0.11826555216929013,1.0662782361478265,-0.13493977802339396,1.219185890654233,0.1419738257986607,-0.11952840297391276
U56,SLEEVE,200.0,1.0,25,True,False,-,"H1,CAGR",0.09899298286363933,0.9085042226998392,-0.14282156084787256,1.0713027245688425,0.12293484622771111,-0.13950671232765988
U56,SLEEVE,300.0,0.5,10,False,True,DD,-,0.12357464983484112,1.0988294582487597,-0.18207055067800648,1.1994232954914426,0.1448540455668108,-0.18207055067800615
U56,SLEEVE,300.0,0.5,25,False,False,DD,H1,0.10677914957176182,0.9639015629945394,-0.18334964014435584,1.0747220364433943,0.12804016324559808,-0.18334964014435584
U56,SLEEVE,300.0,1.0,10,False,True,DD,-,0.11805090301565557,1.04376121818249,-0.18207055067800648,1.1872217603309998,0.14441824928402935,-0.18207055067800648
U56,SLEEVE,300.0,1.0,25,False,False,DD,"H1,CAGR",0.10026968061764974,0.9015599760664046,-0.18334964014435584,1.0560644560666437,0.12665615576581502,-0.18334964014435595
U56,SLEEVE,400.0,0.5,10,False,True,DD,-,0.1273660420018783,1.1158339121747098,-0.18207055067800648,1.2087531011470387,0.14664281532361967,-0.18207055067800648
