panel,a_N,a_g,b_N,b_g,crosses_fine,crosses_coarse,both_4b,c_sweep_fine,c_sweep_coarse,c_exact,c_lin,err_exact,err_lin,err_coarse,d_sharpe0,d_turnover,u_disp
U56,10,0.55,20,0.85,False,False,False,,,,456.242822662801,,,,-0.04851624780687147,-0.9490310052894193,2.0458556297914043
U56,10,0.55,25,0.55,False,False,True,,,,142.38515403074862,,,,-0.015912270784540494,0.2222634649975861,2.328971869829938
U56,10,0.55,25,0.6,False,False,True,,,,154.89333681041683,,,,-0.01591638209632462,0.054354213236622595,2.321359088400214
U56,10,0.55,25,0.65,False,False,True,,,,168.12317827563044,,,,-0.015918104064623018,-0.11314474886617365,2.3146659086693453
U56,10,0.55,25,0.7,False,False,False,,,,181.65773463409147,,,,-0.01591744736379308,-0.28057227986603017,2.3090033814340987
U56,10,0.55,25,0.75,False,False,False,,,,195.09818706848787,,,,-0.01591442154308309,-0.44816671666795393,2.3044156519260217
U56,10,0.55,25,0.8,False,False,False,,,,207.8997083608316,,,,-0.0159090349984512,-0.6161748414505896,2.3009541418684787
U56,10,0.55,25,0.85,False,False,False,,,,218.7903453885529,,,,-0.015901294940001476,-0.7851265937990966,2.2989145872574257
U56,10,0.55,30,0.55,False,False,True,,,,424.0968266675971,,,,-0.044534826619737844,0.29465164665691934,2.5062985402817177
U56,10,0.55,30,0.6,False,False,True,,,,465.48124496585166,,,,-0.0445423837269896,0.13325309637105143,2.500422795738563
U56,10,0.55,30,0.65,False,False,True,,,,510.3914341864778,,,,-0.04454745185502884,-0.02770038163431554,2.495346522901042
U56,10,0.55,30,0.7,False,False,False,,,,558.2094548040159,,,,-0.044550030401360186,-0.18845842189485706,2.491146280281076
U56,10,0.55,30,0.75,False,False,False,,,,607.3654100834258,,,,-0.04455011689710586,-0.34933570195316843,2.487819256685313
U56,10,0.55,30,0.8,False,False,False,,,,656.0726906338062,,,,-0.04454770694110333,-0.5105718269632535,2.485447082753378
U56,10,0.55,30,0.85,False,False,False,,,,701.0777118914539,,,,-0.044542794126761986,-0.6725090386867341,2.4841466343838943
U56,10,0.6,10,0.65,False,False,True,,,,-15.699112691617644,,,,-0.00011537787638915553,-0.18665872744043277,0.018046994369724345
U56,10,0.6,10,0.7,False,False,True,,,,-16.8951969130327,,,,-0.00022868310014723114,-0.3735037707831652,0.03313348118971238
U56,10,0.6,10,0.75,False,False,False,,,,-18.440411059676553,,,,-0.0003399336077722914,-0.5610532111416604,0.04485236640085599
U56,10,0.6,10,0.8,False,False,False,,,,-20.32444001660834,,,,-0.0004491466897100782,-0.7495997044659126,0.053256499773371324
U56,10,0.6,10,0.85,False,False,False,,,,-22.52820681597345,,,,-0.0005563390223415343,-0.9392309270419918,0.05874787461500652
U56,10,0.6,15,0.55,False,False,True,,,,448.7433549927422,,,,-0.06663034594499528,0.17616473077513772,1.1903701468618664
U56,10,0.6,15,0.6,False,False,True,,,,478.08160098708163,,,,-0.06673760570503107,-0.01196180698988103,1.1765357099889
U56,10,0.6,15,0.65,False,False,True,,,,507.4555902378927,,,,-0.0668423383726815,-0.19973069150752343,1.16440785002208
U56,10,0.6,15,0.7,False,False,True,,,,535.6384355301346,,,,-0.06694458015548244,-0.38757340913150395,1.1542705037180347
U56,10,0.6,15,0.75,False,False,True,,,,561.752582883851,,,,-0.06704436639148681,-0.5757644240177582,1.1461092831371253
U56,10,0.6,15,0.8,False,False,False,,,,584.6021625768248,,,,-0.06714173156652081,-0.7646466311339997,1.1400449597899822
U56,10,0.6,15,0.85,False,False,False,,,,602.6398043687996,,,,-0.06723670932909331,-0.9546614175980173,1.136253705051275
U56,10,0.6,20,0.55,False,False,True,,,,312.2709244127811,,,,-0.04789519246073026,0.30169326890366577,2.102876727141199
U56,10,0.6,20,0.6,False,False,True,,,,332.4486244369534,,,,-0.04798236506642173,0.12449552768975947,2.0937749314803047
U56,10,0.6,20,0.65,False,False,True,,,,352.7358419737049,,,,-0.04806822272921352,-0.05232386350277629,2.0856907806244984
U56,10,0.6,20,0.7,False,False,True,,,,372.6956507562848,,,,-0.04815277953187258,-0.22901629251375422,2.0787843494860927
U56,10,0.6,20,0.75,False,False,True,,,,391.4383642138815,,,,-0.04823604909986856,-0.4059781360314605,2.0732321921108188
U56,10,0.6,20,0.8,False,False,False,,,,407.79855450946536,,,,-0.04831804458762723,-0.5836742276925473,2.0692820886978938
U56,10,0.6,20,0.85,False,False,False,,,,421.64205322667044,,,,-0.04839877866281572,-0.7621512577955523,2.066659141738155
U56,10,0.6,25,0.55,False,False,True,,,,131.40118713196375,,,,-0.015794801640484746,0.40914321249145313,2.3497753817766887
U56,10,0.6,25,0.6,False,False,True,,,,142.07041443860314,,,,-0.015798912952268873,0.24123396073048964,2.3421626003469647
U56,10,0.6,25,0.65,False,False,True,,,,153.2123991105233,,,,-0.01580063492056727,0.0737349986276934,2.335469420616096
U56,10,0.6,25,0.7,False,False,False,,,,164.46140037557925,,,,-0.015799978219737332,-0.09369253237216313,2.3298068933808493
U56,10,0.6,25,0.75,False,False,False,,,,175.48444519850122,,,,-0.015796952399027342,-0.2612869691740869,2.3252191638727724
U56,10,0.6,25,0.8,False,False,False,,,,185.84784556217028,,,,-0.01579156585439545,-0.4292950939567226,2.3217576538152294
U56,10,0.6,25,0.85,False,False,False,,,,194.55942832677357,,,,-0.015783825795945727,-0.5982468463052295,2.3197180992041764
U56,10,0.6,30,0.55,False,False,True,,,,391.4846506252082,,,,-0.044417357475682095,0.4815313941507864,2.5271020522284684
U56,10,0.6,30,0.6,False,False,True,,,,426.59331577150357,,,,-0.04442491458293385,0.32013284386491847,2.5212263076853136
U56,10,0.6,30,0.65,False,False,True,,,,464.12388896986386,,,,-0.04442998271097309,0.1591793658595515,2.5161500348477928
U56,10,0.6,30,0.7,False,False,False,,,,503.4476627433901,,,,-0.04443256125730444,-0.001578674400990021,2.511949792227827
U56,10,0.6,30,0.75,False,False,False,,,,543.2027759497859,,,,-0.044432647753050114,-0.1624559544593014,2.5086227686320637
U56,10,0.6,30,0.8,False,False,False,,,,581.941232336586,,,,-0.04443023779704758,-0.3236920794693865,2.506250594700129
U56,10,0.6,30,0.85,False,False,False,,,,617.1683754075417,,,,-0.04442532498270624,-0.485629291192867,2.504950146330645
U56,10,0.65,10,0.7,False,False,True,,,,-18.316198646535188,,,,-0.00011330522375807561,-0.18684504334273244,0.015086486819988032
U56,10,0.65,10,0.75,False,False,False,,,,-20.257910315925855,,,,-0.0002245557313831359,-0.37439448370122763,0.026805372031131647
U56,10,0.65,10,0.8,False,False,False,,,,-22.629127016237398,,,,-0.0003337688133209227,-0.5629409770254798,0.03520950540364698
U56,10,0.65,10,0.85,False,False,False,,,,-25.421642365728264,,,,-0.0004409611459523788,-0.7525721996015591,0.04070088024528218
U56,10,0.65,15,0.55,False,False,True,,,,426.8393072390219,,,,-0.06651496806860613,0.3628234582155705,1.2084171412315907
U56,10,0.65,15,0.6,False,False,True,,,,453.3854115471446,,,,-0.06662222782864191,0.17469692045055174,1.1945827043586243
U56,10,0.65,15,0.65,False,False,True,,,,479.8088170369265,,,,-0.06672696049629234,-0.013071964067090658,1.1824548443918044
U56,10,0.65,15,0.7,False,False,True,,,,505.01838410475,,,,-0.06682920227909328,-0.20091468169107118,1.172317498087759
U56,10,0.65,15,0.75,False,False,True,,,,528.2565246158728,,,,-0.06692898851509765,-0.3891056965773254,1.1641562775068497
U56,10,0.65,15,0.8,False,False,False,,,,548.498867452782,,,,-0.06702635369013166,-0.5779879036935669,1.1580919541597066
U56,10,0.65,15,0.85,False,False,False,,,,564.4259845361679,,,,-0.06712133145270416,-0.7680026901575845,1.1543006994209994
U56,10,0.65,20,0.55,False,False,True,,,,297.27426734085725,,,,-0.04777981458434111,0.48835199634409854,2.1209237215109233
U56,10,0.65,20,0.6,False,False,True,,,,315.57982595764804,,,,-0.04786698719003257,0.31115425513019224,2.111821925850029
U56,10,0.65,20,0.65,False,False,True,,,,333.88253307533864,,,,-0.04795284485282436,0.13433486393765648,2.1037377749942228
U56,10,0.65,20,0.7,False,False,True,,,,351.7917678388123,,,,-0.048037401655483425,-0.042357565073321446,2.096831343855817
U56,10,0.65,20,0.75,False,False,True,,,,368.52326465650526,,,,-0.048120671223479405,-0.21931940859102772,2.091279186480543
U56,10,0.65,20,0.8,False,False,False,,,,383.0642868657237,,,,-0.048202666711238074,-0.3970155002521145,2.087329083067618
U56,10,0.65,20,0.85,False,False,False,,,,395.32574074996006,,,,-0.04828340078642657,-0.5754925303551195,2.0847061361078794
U56,10,0.65,25,0.55,False,False,True,,,,122.92553722925597,,,,-0.01567942376409559,0.5958019399318859,2.367822376146413
U56,10,0.65,25,0.6,False,False,True,,,,132.2900763949106,,,,-0.015683535075879718,0.4278926881709224,2.360209594716689
U56,10,0.65,25,0.65,False,False,True,,,,141.97593232454324,,,,-0.015685257044178114,0.26039372606812616,2.3535164149858203
U56,10,0.65,25,0.7,False,False,False,,,,151.65871809182397,,,,-0.015684600343348176,0.09296619506826964,2.3478538877505737
U56,10,0.65,25,0.75,False,False,False,,,,161.05399715723573,,,,-0.015681574522638186,-0.07462824173365412,2.3432661582424967
U56,10,0.65,25,0.8,False,False,False,,,,169.8032350171462,,,,-0.015676187978006295,-0.24263636651628984,2.3398046481849537
U56,10,0.65,25,0.85,False,False,False,,,,177.09401065371586,,,,-0.015668447919556572,-0.41158811886479674,2.3377650935739007
U56,10,0.65,30,0.55,False,False,True,,,,366.71374195251497,,,,-0.04430197959929294,0.6681901215912192,2.5451490465981927
U56,10,0.65,30,0.6,False,False,True,,,,397.4372889143731,,,,-0.044309536706544694,0.5067915713053512,2.539273302055038
U56,10,0.65,30,0.65,False,False,True,,,,429.9131579788744,,,,-0.04431460483458394,0.3458380932999843,2.534197029217517
U56,10,0.65,30,0.7,False,False,False,,,,463.54030732874907,,,,-0.04431718338091528,0.18508005303944275,2.5299967865975512
U56,10,0.65,30,0.75,False,False,False,,,,497.1265430102997,,,,-0.04431726987666096,0.024202772981131382,2.526669763001788
U56,10,0.65,30,0.8,False,False,False,,,,529.4636179226269,,,,-0.04431485992065842,-0.13703335202895373,2.524297589069853
U56,10,0.65,30,0.85,False,False,False,,,,558.5393391872168,,,,-0.04430994710631708,-0.29897056375243425,2.5229971407003693
U56,10,0.7,10,0.75,False,False,False,,,,-22.7098614570836,,,,-0.00011125050762506028,-0.1875494403584952,0.011718885211143615
U56,10,0.7,10,0.8,False,False,False,,,,-25.744698898251034,,,,-0.00022046358956284706,-0.3760959336827474,0.020123018583658947
U56,10,0.7,10,0.85,False,False,False,,,,-29.360300281295125,,,,-0.0003276559221943032,-0.5657271562588266,0.025614393425294146
U56,10,0.7,15,0.55,False,False,True,,,,409.84261180109166,,,,-0.06640166284484805,0.5496685015583029,1.2235036280515788
U56,10,0.7,15,0.6,False,False,True,,,,434.329851665573,,,,-0.06650892260488384,0.3615419637932842,1.2096691911786124
U56,10,0.7,15,0.65,False,False,True,,,,458.5949919938302,,,,-0.06661365527253427,0.17377307927564178,1.1975413312117924
U56,10,0.7,15,0.7,False,False,True,,,,481.6465319705401,,,,-0.0667158970553352,-0.014069638348338742,1.1874039849077471
U56,10,0.7,15,0.75,False,False,True,,,,502.8122553658193,,,,-0.06681568329133958,-0.20226065323459297,1.1792427643268377
U56,10,0.7,15,0.8,False,False,False,,,,521.1877567788199,,,,-0.06691304846637358,-0.39114286035083445,1.1731784409796946
U56,10,0.7,15,0.85,False,False,False,,,,535.6112949344742,,,,-0.06700802622894608,-0.581157646814852,1.1693871862409875
U56,10,0.7,20,0.55,False,False,True,,,,285.57793339633326,,,,-0.04766650936058303,0.675197039686831,2.1360102083309114
U56,10,0.7,20,0.6,False,False,True,,,,302.49588878779053,,,,-0.0477536819662745,0.4979992984729247,2.126908412670017
U56,10,0.7,20,0.65,False,False,True,,,,319.3390825743953,,,,-0.047839539629066286,0.3211799072803889,2.118824261814211
U56,10,0.7,20,0.7,False,False,True,,,,335.7516609688042,,,,-0.04792409643172535,0.144487478269411,2.111917830675805
U56,10,0.7,20,0.75,False,False,True,,,,351.02574648904664,,,,-0.04800736599972133,-0.03247436524829528,2.106365673300531
U56,10,0.7,20,0.8,False,False,False,,,,364.2568522225576,,,,-0.04808936148748,-0.21017045690938208,2.102415569887606
U56,10,0.7,20,0.85,False,False,False,,,,375.3851188943076,,,,-0.04817009556266849,-0.38864748701238705,2.0997926229278674
U56,10,0.7,25,0.55,False,False,True,,,,116.39239795522914,,,,-0.015566118540337515,0.7826469832746183,2.382908862966401
U56,10,0.7,25,0.6,False,False,True,,,,124.8212695722587,,,,-0.015570229852121642,0.6147377315136549,2.375296081536677
U56,10,0.7,25,0.65,False,False,True,,,,133.4765252262734,,,,-0.015571951820420038,0.4472387694108586,2.3686029018058083
U56,10,0.7,25,0.7,False,False,False,,,,142.0655207872372,,,,-0.0155712951195901,0.2798112384110021,2.3629403745705617
U56,10,0.7,25,0.75,False,False,False,,,,150.33890484493315,,,,-0.01556826929888011,0.11221680160907832,2.3583526450624848
U56,10,0.7,25,0.8,False,False,False,,,,157.98952014446292,,,,-0.01556288275424822,-0.055791323173557394,2.3548911350049417
U56,10,0.7,25,0.85,False,False,False,,,,164.32406611708058,,,,-0.015555142695798496,-0.2247430755220643,2.3528515803938888
U56,10,0.7,30,0.55,False,False,True,,,,347.95838134338857,,,,-0.044188674375534864,0.8550351649339516,2.5602355334181808
U56,10,0.7,30,0.6,False,False,True,,,,375.5813595260779,,,,-0.04419623148278662,0.6936366146480837,2.554359788875026
U56,10,0.7,30,0.65,False,False,True,,,,404.5363277665013,,,,-0.04420129961082586,0.5326831366427167,2.549283516037505
U56,10,0.7,30,0.7,False,False,False,,,,434.2570856464478,,,,-0.044203878157157206,0.3719250963821752,2.5450832734175393
U56,10,0.7,30,0.75,False,False,False,,,,463.6799338659178,,,,-0.04420396465290288,0.21104781632386382,2.541756249821776
U56,10,0.7,30,0.8,False,False,False,,,,491.7637699774346,,,,-0.04420155469690035,0.049811691313778717,2.539384075889841
U56,10,0.7,30,0.85,False,False,False,,,,516.8116196102131,,,,-0.04419664188255901,-0.1121255204097018,2.5380836275203573
U56,10,0.75,10,0.8,False,False,False,,,,-29.80152914718527,,,,-0.00010921308193778678,-0.18854649332425222,0.008404133372515332
U56,10,0.75,10,0.85,False,False,False,,,,-34.563738567254575,,,,-0.0002164054145692429,-0.37817771590033145,0.013895508214150532
U56,10,0.75,15,0.55,False,False,False,,,,397.1477577977633,,,,-0.06629041233722299,0.7372179419167981,1.2352225132627224
U56,10,0.75,15,0.6,False,False,False,,,,420.16195669693525,,,,-0.06639767209725878,0.5490914041517794,1.221388076389756
U56,10,0.75,15,0.65,False,False,False,,,,442.89249465774895,,,,-0.0665024047649092,0.361322519634137,1.209260216422936
U56,10,0.75,15,0.7,False,False,False,,,,464.4187156738504,,,,-0.06660464654771014,0.17347980201015645,1.1991228701188907
U56,10,0.75,15,0.75,False,False,False,,,,484.1276592458534,,,,-0.06670443278371452,-0.014711212876097779,1.1909616495379813
U56,10,0.75,15,0.8,False,False,False,,,,501.1971881491974,,,,-0.06680179795874852,-0.20359341999233926,1.1848973261908382
U56,10,0.75,15,0.85,False,False,False,,,,514.5728663984203,,,,-0.06689677572132102,-0.39360820645635686,1.181106071452131
U56,10,0.75,20,0.55,False,False,False,,,,276.78786324955445,,,,-0.04755525885295797,0.8627464800453262,2.147729093542055
U56,10,0.75,20,0.6,False,False,False,,,,292.7080571168953,,,,-0.04764243145864944,0.6855487388314199,2.1386272978811607
U56,10,0.75,20,0.65,False,False,False,,,,308.5081333049123,,,,-0.047728289121441225,0.5087293476388841,2.1305431470253544
U56,10,0.75,20,0.7,False,False,False,,,,323.8573516881613,,,,-0.04781284592410029,0.3320369186279062,2.1236367158869487
U56,10,0.75,20,0.75,False,False,False,,,,338.1016843899193,,,,-0.04789611549209627,0.1550750751101999,2.1180845585116748
U56,10,0.75,20,0.8,False,False,False,,,,350.41173543479607,,,,-0.04797811097985494,-0.022621016550886885,2.1141344550987498
U56,10,0.75,20,0.85,False,False,False,,,,360.74640573239856,,,,-0.04805884505504343,-0.20109804665389186,2.111511508139011
U56,10,0.75,25,0.55,False,False,False,,,,111.47718440969788,,,,-0.015454868032712454,0.9701964236331135,2.3946277481775446
U56,10,0.75,25,0.6,False,False,False,,,,119.24638850917003,,,,-0.015458979344496582,0.80228717187215,2.3870149667478207
U56,10,0.75,25,0.65,False,False,False,,,,127.18249471695329,,,,-0.015460701312794978,0.6347882097693538,2.380321787016952
U56,10,0.75,25,0.7,False,False,False,,,,135.01608109152164,,,,-0.01546004461196504,0.4673606787694973,2.3746592597817053
U56,10,0.75,25,0.75,False,False,False,,,,142.52238609934957,,,,-0.01545701879125505,0.2997662419675735,2.3700715302736284
U56,10,0.75,25,0.8,False,False,False,,,,149.42891505941327,,,,-0.01545163224662316,0.1317581171849378,2.3666100202160854
U56,10,0.75,25,0.85,False,False,False,,,,155.12121598518465,,,,-0.015443892188173436,-0.037193635163569105,2.3645704656050324
U56,10,0.75,30,0.55,False,False,False,,,,334.19099697124966,,,,-0.044077423867909804,1.0425846052924468,2.5719544186293244
U56,10,0.75,30,0.6,False,False,False,,,,359.6631738870373,,,,-0.04408498097516156,0.8811860550065789,2.5660786740861696
U56,10,0.75,30,0.65,False,False,False,,,,386.2030212827721,,,,-0.0440900491032008,0.7202325770012119,2.5610024012486488
U56,10,0.75,30,0.7,False,False,False,,,,413.2751469939502,,,,-0.044092627649532146,0.5594745367406704,2.556802158628683
U56,10,0.75,30,0.75,False,False,False,,,,439.9078709547844,,,,-0.04409271414527782,0.398597256682359,2.5534751350329197
U56,10,0.75,30,0.8,False,False,False,,,,465.17351384375195,,,,-0.04409030418927529,0.2373611316722739,2.551102961100985
U56,10,0.75,30,0.85,False,False,False,,,,487.5803453749856,,,,-0.04408539137493395,0.07542391994879338,2.549802512731501
U56,10,0.8,10,0.85,False,False,False,,,,-41.28541377855957,,,,-0.00010719233263145611,-0.18963122257607923,0.005491374841635199
U56,10,0.8,15,0.55,False,False,False,,,,387.97537986045035,,,,-0.0661811992552852,0.9257644352410503,1.2436266466352377
U56,10,0.8,15,0.6,False,False,False,,,,409.96381620522214,,,,-0.06628845901532099,0.7376378974760316,1.2297922097622713
U56,10,0.8,15,0.65,False,False,False,,,,431.6307656764818,,,,-0.06639319168297142,0.5498690129583892,1.2176643497954514
U56,10,0.8,15,0.7,False,False,False,,,,452.10458561425406,,,,-0.06649543346577236,0.36202629533440867,1.207527003491406
U56,10,0.8,15,0.75,False,False,False,,,,470.8125607661785,,,,-0.06659521970177673,0.17383528044815444,1.1993657829104967
U56,10,0.8,15,0.8,False,False,False,,,,486.98796723218624,,,,-0.06669258487681073,-0.015046926668087046,1.1933014595633535
U56,10,0.8,15,0.85,False,False,False,,,,499.6482699235616,,,,-0.06678756263938324,-0.20506171313210464,1.1895102048246464
U56,10,0.8,20,0.55,False,False,False,,,,270.3849771899915,,,,-0.047446045771020184,1.0512929733695784,2.1561332269145703
U56,10,0.8,20,0.6,False,False,False,,,,285.60656342945384,,,,-0.04753321837671165,0.8740952321556721,2.147031431253676
U56,10,0.8,20,0.65,False,False,False,,,,300.6797210147181,,,,-0.04761907603950344,0.6972758409631363,2.1389472803978697
U56,10,0.8,20,0.7,False,False,False,,,,315.2912899152933,,,,-0.0477036328421625,0.5205834119521584,2.132040849259464
U56,10,0.8,20,0.75,False,False,False,,,,328.8243172752974,,,,-0.04778690241015848,0.34362156843445213,2.12648869188419
U56,10,0.8,20,0.8,False,False,False,,,,340.50050197637023,,,,-0.04786889789791715,0.16592547677336533,2.122538588471265
U56,10,0.8,20,0.85,False,False,False,,,,350.2906897846572,,,,-0.047949631973105644,-0.012551553329639642,2.1199156415115263
U56,10,0.8,25,0.55,False,False,False,,,,107.83884958621542,,,,-0.015345654950774668,1.1587429169573658,2.40303188155006
U56,10,0.8,25,0.6,False,False,False,,,,115.14887895835751,,,,-0.015349766262558795,0.9908336651964023,2.395419100120336
U56,10,0.8,25,0.65,False,False,False,,,,122.58849667025662,,,,-0.015351488230857191,0.823334703093606,2.3887259203894673
U56,10,0.8,25,0.7,False,False,False,,,,129.90476314488734,,,,-0.015350831530027254,0.6559071720937495,2.3830633931542207
U56,10,0.8,25,0.75,False,False,False,,,,136.88981713273776,,,,-0.015347805709317264,0.48831273529182573,2.3784756636461437
U56,10,0.8,25,0.8,False,False,False,,,,143.29435891841857,,,,-0.015342419164685372,0.32030461050919,2.3750141535886007
U56,10,0.8,25,0.85,False,False,False,,,,148.55610231777408,,,,-0.015334679106235649,0.1513528581606831,2.3729745989775477
U56,10,0.8,30,0.55,False,False,False,,,,324.3507786906325,,,,-0.04396821078597202,1.231131098616699,2.5803585520018397
U56,10,0.8,30,0.6,False,False,False,,,,348.3570083824098,,,,-0.04397576789322377,1.069732548330831,2.574482807458685
U56,10,0.8,30,0.65,False,False,False,,,,373.2644205938338,,,,-0.043980836021263015,0.9087790703254641,2.569406534621164
U56,10,0.8,30,0.7,False,False,False,,,,398.561464923377,,,,-0.04398341456759436,0.7480210300649226,2.565206292001198
U56,10,0.8,30,0.75,False,False,False,,,,423.3400671113447,,,,-0.043983501063340036,0.5871437500066112,2.561879268405435
U56,10,0.8,30,0.8,False,False,False,,,,446.7481456431246,,,,-0.0439810911073375,0.4259076249965261,2.5595070944735
U56,10,0.8,30,0.85,False,False,False,,,,467.42715629528124,,,,-0.04397617829299616,0.2639704132730456,2.5582066461040163
U56,10,0.85,15,0.55,False,False,False,,,,381.53965684205093,,,,-0.06607400692265375,1.1153956578171296,1.249118021476873
U56,10,0.85,15,0.6,False,False,False,,,,402.83244696751626,,,,-0.06618126668268953,0.9272691200521108,1.2352835846039065
U56,10,0.85,15,0.65,False,False,False,,,,423.7807474173535,,,,-0.06628599935033996,0.7395002355344684,1.2231557246370865
U56,10,0.85,15,0.7,False,False,False,,,,443.54594340041183,,,,-0.0663882411331409,0.5516575179104879,1.2130183783330413
U56,10,0.85,15,0.75,False,False,False,,,,461.58205273693613,,,,-0.06648802736914528,0.36346650302423367,1.2048571577521319
U56,10,0.85,15,0.8,False,False,False,,,,477.1589539640288,,,,-0.06658539254417928,0.17458429590799218,1.1987928344049887
U56,10,0.85,15,0.85,False,False,False,,,,489.3414402612895,,,,-0.06668037030675178,-0.015430490556025411,1.1950015796662816
U56,10,0.85,20,0.55,False,False,False,,,,265.84068407070885,,,,-0.04733885343838873,1.2409241959456576,2.1616246017562055
U56,10,0.85,20,0.6,False,False,False,,,,280.5852260003214,,,,-0.047426026044080194,1.0637264547317513,2.152522806095311
U56,10,0.85,20,0.65,False,False,False,,,,295.16390329834513,,,,-0.04751188370687198,0.8869070635392156,2.144438655239505
U56,10,0.85,20,0.7,False,False,False,,,,309.2755213714965,,,,-0.047596440509531046,0.7102146345282376,2.137532224101099
U56,10,0.85,20,0.75,False,False,False,,,,322.32807647838735,,,,-0.04767971007752703,0.5332527910105314,2.1319800667258253
U56,10,0.85,20,0.8,False,False,False,,,,333.5773524184902,,,,-0.047761705565285695,0.35555669934944456,2.1280299633129003
U56,10,0.85,20,0.85,False,False,False,,,,343.0017185043185,,,,-0.04784243964047419,0.17707966924643959,2.1254070163531615
U56,10,0.85,25,0.55,False,False,False,,,,105.16674969548221,,,,-0.015238462618143211,1.348374139533445,2.408523256391695
U56,10,0.85,25,0.6,False,False,False,,,,112.16019837700416,,,,-0.015242573929927339,1.1804648877724815,2.400910474961971
U56,10,0.85,25,0.65,False,False,False,,,,119.25987916862326,,,,-0.015244295898225735,1.0129659256696852,2.3942172952311025
U56,10,0.85,25,0.7,False,False,False,,,,126.22431846345826,,,,-0.015243639197395797,0.8455383946698287,2.388554767995856
U56,10,0.85,25,0.75,False,False,False,,,,132.85710925957633,,,,-0.015240613376685808,0.677943957867905,2.383967038487779
U56,10,0.85,25,0.8,False,False,False,,,,138.9243664620817,,,,-0.015235226832053916,0.5099358330852692,2.380505528430236
U56,10,0.85,25,0.85,False,False,False,,,,143.89825165732302,,,,-0.015227486773604193,0.34098408073676234,2.378465973819183
U56,10,0.85,30,0.55,False,False,False,,,,317.4792573144009,,,,-0.04386101845334056,1.4207623211927782,2.585849926843475
U56,10,0.85,30,0.6,False,False,False,,,,340.5046019954617,,,,-0.043868575560592316,1.2593637709069103,2.57997418230032
U56,10,0.85,30,0.65,False,False,False,,,,364.32661265209634,,,,-0.04387364368863156,1.0984102929015434,2.5748979094627993
U56,10,0.85,30,0.7,False,False,False,,,,388.4508982582169,,,,-0.0438762222349629,0.9376522526410018,2.5706976668428334
U56,10,0.85,30,0.75,False,False,False,,,,412.012150485979,,,,-0.04387630873070858,0.7767749725826905,2.56737064324707
U56,10,0.85,30,0.8,False,False,False,,,,434.2078378253893,,,,-0.043873898774706044,0.6155388475726054,2.5649984693151353
U56,10,0.85,30,0.85,False,False,False,,,,453.76519243214915,,,,-0.043868985960364704,0.45360163584912483,2.5636980209456515
U56,15,0.55,15,0.6,False,False,True,,,,-12.068626481305287,,,,-0.00010725976003578275,-0.18812653776501875,0.013834436872966371
