panel,arm,cost,conv,window,ceiling,ceiling_tag,admissible,g_min,g_break,g_max,dd_never_breached,level_width,width,sharpe_ok,sharpe_detail,is_empty,claimset,nonmono,insolvent
U56,BAND03,0.0,c804,FULL,1.0,PROTO,True,0.8989385280609131,,1.0,True,0.10106147193908688,0.10106147193908688,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,c804,FULL,1.25,LEV125,False,0.8989387054443361,,1.25,True,0.3510612945556639,0.3510612945556639,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,c804,FULL,1.5,LEV150,False,0.89893838596344,1.2891858892440795,1.2891848892440796,False,0.3902465032806396,0.3902465032806396,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,c804,FULL,2.0,LEV200,False,0.8989388484954832,1.2891856088638303,1.2891846088638304,False,0.3902457603683471,0.3902457603683471,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,c804,FULL,3.0,LEV300,False,0.8989388732910156,1.2891859946250919,1.289184994625092,False,0.3902461213340763,0.3902461213340763,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,cwin,IS,1.0,PROTO,True,,,1.0,True,,0.0,True,yyyy,True,REPRO,False,False
U56,BAND03,0.0,cwin,IS,1.25,LEV125,False,1.004885452270508,,1.25,True,0.24511454772949204,0.24511454772949204,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,cwin,IS,1.5,LEV150,False,1.0048858108520506,1.299693272590637,1.299692272590637,False,0.2948064617385864,0.2948064617385864,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,cwin,IS,2.0,LEV200,False,1.0048851947784425,1.2996931648254393,1.2996921648254394,False,0.29480697004699685,0.29480697004699685,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,cwin,IS,3.0,LEV300,False,1.004885546207428,1.299693244457245,1.2996922444572452,False,0.2948066982498172,0.2948066982498172,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,cwin,OOS,1.0,PROTO,True,0.8285306148529054,,1.0,True,0.17146938514709464,0.17146938514709464,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,cwin,OOS,1.25,LEV125,False,0.8285303039550781,,1.25,True,0.4214696960449219,0.4214696960449219,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,cwin,OOS,1.5,LEV150,False,0.8285303459167481,1.2891858892440795,1.2891848892440796,False,0.46065454332733147,0.46065454332733147,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,cwin,OOS,2.0,LEV200,False,0.8285308876037598,1.2891856088638303,1.2891846088638304,False,0.46065372126007054,0.46065372126007054,True,yyyy,False,REPRO,False,False
U56,BAND03,0.0,cwin,OOS,3.0,LEV300,False,0.8285302925109863,1.2891859946250919,1.289184994625092,False,0.46065470211410564,0.46065470211410564,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,c804,FULL,1.0,PROTO,True,0.9190027275085448,,1.0,True,0.08099727249145516,0.08099727249145516,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,c804,FULL,1.25,LEV125,False,0.9190022583007811,,1.25,True,0.3309977416992189,0.3309977416992189,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,c804,FULL,1.5,LEV150,False,0.9190024166107177,1.2865172567367553,1.2865162567367554,False,0.3675138401260377,0.3675138401260377,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,c804,FULL,2.0,LEV200,False,0.9190021924972533,1.2865170383453366,1.2865160383453367,False,0.36751384584808333,0.36751384584808333,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,c804,FULL,3.0,LEV300,False,0.9190020022392273,1.286517010211945,1.286516010211945,False,0.3675140079727177,0.3675140079727177,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,cwin,IS,1.0,PROTO,True,,,1.0,True,,0.0,True,yyyy,True,REPRO,False,False
U56,BAND03,10.0,cwin,IS,1.25,LEV125,False,1.030141189575195,,1.25,True,0.21985881042480493,0.21985881042480493,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,cwin,IS,1.5,LEV150,False,1.0301413888931275,1.2752191410064695,1.2752181410064696,False,0.24507675211334212,0.24507675211334212,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,cwin,IS,2.0,LEV200,False,1.0301418190002443,1.2752187242507933,1.2752177242507934,False,0.24507590525054912,0.24507590525054912,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,cwin,IS,3.0,LEV300,False,1.030141543865204,1.2752192149162291,1.2752182149162292,False,0.24507667105102526,0.24507667105102526,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,cwin,OOS,1.0,PROTO,True,0.8454977645874023,,1.0,True,0.15450223541259767,0.15450223541259767,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,cwin,OOS,1.25,LEV125,False,0.845497589111328,,1.25,True,0.404502410888672,0.404502410888672,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,cwin,OOS,1.5,LEV150,False,0.8454978771209716,1.2865172567367553,1.2865162567367554,False,0.44101837961578383,0.44101837961578383,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,cwin,OOS,2.0,LEV200,False,0.8454978895187379,1.2865170383453366,1.2865160383453367,False,0.44101814882659873,0.44101814882659873,True,yyyy,False,REPRO,False,False
U56,BAND03,10.0,cwin,OOS,3.0,LEV300,False,0.8454977140426636,1.286517010211945,1.286516010211945,False,0.44101829616928145,0.44101829616928145,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,c804,FULL,1.0,PROTO,True,0.9508812103271485,,1.0,True,0.04911878967285155,0.04911878967285155,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,c804,FULL,1.25,LEV125,False,0.9508807830810546,,1.25,True,0.2991192169189454,0.2991192169189454,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,c804,FULL,1.5,LEV150,False,0.9508810033798216,1.2825357370376587,1.2825347370376587,False,0.3316537336578371,0.3316537336578371,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,c804,FULL,2.0,LEV200,False,0.9508811779022216,1.2825356187820431,1.2825346187820432,False,0.3316534408798216,0.3316534408798216,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,c804,FULL,3.0,LEV300,False,0.9508811411857603,1.2825356917381283,1.2825346917381284,False,0.3316535505523681,0.3316535505523681,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,cwin,IS,1.0,PROTO,True,,,1.0,True,,0.0,True,yyyy,True,REPRO,False,False
U56,BAND03,25.0,cwin,IS,1.25,LEV125,False,1.0705997619628906,1.2214266204833983,1.2214256204833984,False,0.15082585852050778,0.15082585852050778,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,cwin,IS,1.5,LEV150,False,1.070599457740784,1.2214271955490115,1.2214261955490116,False,0.15082673780822753,0.15082673780822753,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,cwin,IS,2.0,LEV200,False,1.0706000537872313,1.2214271640777585,1.2214261640777586,False,0.15082611029052728,0.15082611029052728,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,cwin,IS,3.0,LEV300,False,1.0705994591712948,1.2214270992279053,1.2214260992279053,False,0.1508266400566105,0.1508266400566105,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,cwin,OOS,1.0,PROTO,True,0.8723185577392578,,1.0,True,0.12768144226074218,0.12768144226074218,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,cwin,OOS,1.25,LEV125,False,0.8723184204101564,,1.25,True,0.3776815795898436,0.3776815795898436,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,cwin,OOS,1.5,LEV150,False,0.8723184909820557,1.2825357370376587,1.2825347370376587,False,0.41021624605560303,0.41021624605560303,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,cwin,OOS,2.0,LEV200,False,0.8723179283142088,1.2825356187820431,1.2825346187820432,False,0.4102166904678344,0.4102166904678344,True,yyyy,False,REPRO,False,False
U56,BAND03,25.0,cwin,OOS,3.0,LEV300,False,0.8723183627128601,1.2825356917381283,1.2825346917381284,False,0.4102163290252683,0.4102163290252683,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,c804,FULL,1.0,PROTO,True,0.9183031787872312,,1.0,True,0.08169682121276878,0.08169682121276878,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,c804,FULL,1.25,LEV125,False,0.9183024291992188,1.0661841735839845,1.0661831735839846,False,0.14788074438476584,0.14788074438476584,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,c804,FULL,1.5,LEV150,False,0.9183024005889892,1.066184356689453,1.0661833566894532,False,0.14788095610046403,0.14788095610046403,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,c804,FULL,2.0,LEV200,False,0.9183028955459593,1.066184193611145,1.066183193611145,False,0.14788029806518566,0.14788029806518566,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,c804,FULL,3.0,LEV300,False,0.918302948474884,1.0661842699050903,1.0661832699050904,False,0.14788032143020635,0.14788032143020635,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,cwin,IS,1.0,PROTO,True,0.9729612522125245,,1.0,True,0.027038747787475503,0.027038747787475503,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,cwin,IS,1.25,LEV125,False,0.9729611053466796,1.1920629577636719,1.192061957763672,False,0.2191008524169924,0.2191008524169924,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,cwin,IS,1.5,LEV150,False,0.9729615087509155,1.192062952041626,1.192061952041626,False,0.21910044329071054,0.21910044329071054,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,cwin,IS,2.0,LEV200,False,0.9729614315032957,1.192063361167908,1.192062361167908,False,0.21910092966461225,0.21910092966461225,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,cwin,IS,3.0,LEV300,False,0.9729613761901854,1.1920632672309872,1.1920622672309873,False,0.21910089104080188,0.21910089104080188,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,cwin,OOS,1.0,PROTO,True,0.8783784580230712,,1.0,True,0.12162154197692876,0.12162154197692876,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,cwin,OOS,1.25,LEV125,False,0.8783782501220702,1.0661841735839845,1.0661831735839846,False,0.18780492346191446,0.18780492346191446,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,cwin,OOS,1.5,LEV150,False,0.8783786296844481,1.066184356689453,1.0661833566894532,False,0.18780472700500506,0.18780472700500506,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,cwin,OOS,2.0,LEV200,False,0.8783781843185423,1.066184193611145,1.066183193611145,False,0.1878050092926027,0.1878050092926027,True,yyyy,False,REPRO,False,False
U56,BAND08,0.0,cwin,OOS,3.0,LEV300,False,0.878378258228302,1.0661842699050903,1.0661832699050904,False,0.18780501167678842,0.18780501167678842,True,yyyy,False,REPRO,False,False
U56,BAND08,10.0,c804,FULL,1.0,PROTO,True,0.931462308883667,,1.0,True,0.06853769111633301,0.06853769111633301,True,yyyy,False,REPRO,False,False
U56,BAND08,10.0,c804,FULL,1.25,LEV125,False,0.9314617156982421,1.0654200744628908,1.0654190744628909,False,0.13395735876464876,0.13395735876464876,True,yyyy,False,REPRO,False,False
U56,BAND08,10.0,c804,FULL,1.5,LEV150,False,0.9314619874954224,1.0654200534820557,1.0654190534820558,False,0.13395706598663337,0.13395706598663337,True,yyyy,False,REPRO,False,False
