split,claim_set,book,cost_bps,sleeve,phi,v_full,share,efficiency_err
SPLIT4,CORE_W,CAND20,0.0,MEGA20,0.6765651268849278,1.1512760588609559,0.5876654184525514,0.0
SPLIT4,CORE_W,CAND20,0.0,SECT16,0.17217479569530503,1.1512760588609559,0.14955126910712493,0.0
SPLIT4,CORE_W,CAND20,0.0,ETF8,0.17896132794148442,1.1512760588609559,0.155446060537856,0.0
SPLIT4,CORE_W,CAND20,0.0,BFC12,0.12357480833923869,1.1512760588609559,0.10733725190246773,0.0
SPLIT4,CORE_W,CAND20,10.0,MEGA20,0.6725927726487425,1.0595867666452303,0.6347689437253412,0.0
SPLIT4,CORE_W,CAND20,10.0,SECT16,0.15025097952104852,1.0595867666452303,0.14180148738244425,0.0
SPLIT4,CORE_W,CAND20,10.0,ETF8,0.16023248659124484,1.0595867666452303,0.15122167587894547,0.0
SPLIT4,CORE_W,CAND20,10.0,BFC12,0.07651052788419448,1.0595867666452303,0.07220789301326906,0.0
SPLIT4,CORE_W,CAND20,25.0,MEGA20,0.666479960322306,0.9217003319373287,0.7230983186492154,0.0
SPLIT4,CORE_W,CAND20,25.0,SECT16,0.1173330558583714,0.9217003319373287,0.12730065487960515,0.0
SPLIT4,CORE_W,CAND20,25.0,ETF8,0.13194266337034224,0.9217003319373287,0.1431513679646952,0.0
SPLIT4,CORE_W,CAND20,25.0,BFC12,0.0059446523863089795,0.9217003319373287,0.006449658506484283,0.0
SPLIT4,CORE_W,CAND20,50.0,MEGA20,0.6554410539206044,0.6913793753395103,0.9480193903654445,1.1102230246251565e-16
SPLIT4,CORE_W,CAND20,50.0,SECT16,0.062423454310432294,0.6913793753395103,0.09028827954229686,1.1102230246251565e-16
SPLIT4,CORE_W,CAND20,50.0,ETF8,0.08442261913432006,0.6913793753395103,0.12210751744346336,1.1102230246251565e-16
SPLIT4,CORE_W,CAND20,50.0,BFC12,-0.11090775202584646,0.6913793753395103,-0.16041518735120475,1.1102230246251565e-16
SPLIT4,CORE_W,EWELIG,0.0,MEGA20,0.6823107721980898,1.128100019792783,0.6048318058920176,0.0
SPLIT4,CORE_W,EWELIG,0.0,SECT16,0.16538238302021394,1.128100019792783,0.1466025885280921,0.0
SPLIT4,CORE_W,EWELIG,0.0,ETF8,0.16736866739772333,1.128100019792783,0.14836332280932565,0.0
SPLIT4,CORE_W,EWELIG,0.0,BFC12,0.11303819717675591,1.128100019792783,0.10020228277056455,0.0
SPLIT4,CORE_W,EWELIG,10.0,MEGA20,0.681822218699047,1.0449824470869484,0.6524724129096453,0.0
SPLIT4,CORE_W,EWELIG,10.0,SECT16,0.1464658549384615,1.0449824470869484,0.14016106715166166,0.0
SPLIT4,CORE_W,EWELIG,10.0,ETF8,0.1520716168164013,1.0449824470869484,0.14552552269210325,0.0
SPLIT4,CORE_W,EWELIG,10.0,BFC12,0.06462275663303864,1.0449824470869484,0.06184099724658979,0.0
SPLIT4,CORE_W,EWELIG,25.0,MEGA20,0.6809352078372296,0.9199793787458974,0.7401635553673721,1.1102230246251565e-16
SPLIT4,CORE_W,EWELIG,25.0,SECT16,0.11805444351519498,0.9199793787458974,0.1283229235813145,1.1102230246251565e-16
SPLIT4,CORE_W,EWELIG,25.0,ETF8,0.12893292043343343,0.9199793787458974,0.1401476200577375,1.1102230246251565e-16
