sel,panel,book,cost,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,v1_OOS_Sharpe,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,pick,family,dial,n_admitted,IS_rate,OOS_rate,OOS_lever,OOS_vs_matchedDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_m_Sharpe,OOS_m_DD,OOS_m_CAGR,OOS_pass4b,beat_spy,beat_v2,beat_ctl
S_price,u56,TOP20,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1676752607259366,0.16638958865609776,-0.22210408719864583,SLV3-5,SLV3,0.05,33,0.5921545928884572,0.8164669307869575,1.0781083644565228,0.007722807556792333,0.15964640830047427,1.1645140375220044,-0.2138451117259662,0.2825032703397202,-0.011541700025576501,0.05149138443902142,False,True,False,False
S_sharpe,u56,TOP20,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1676752607259366,0.16638958865609776,-0.22210408719864583,SLV3-50,SLV3,0.5,35,0.8160418667309456,0.6348207973992681,0.8382527029569236,1.5654890351415816,0.10312782582771884,1.2411311241726726,-0.12245114090648035,0.35912035699038836,0.07985227079390936,-0.005027198033734012,False,True,False,True
S_4bIS,u56,TOP20,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1676752607259366,0.16638958865609776,-0.22210408719864583,SLV3-25,SLV3,0.25,16,0.7051536210954273,0.5995341885941866,0.7916583013081075,1.0794890702876252,0.13563825006048558,1.2019248169120222,-0.1708120355014453,0.319914049729738,0.031491376198944404,0.02748322619903272,True,True,False,True
S_4bIS_sleeve,u56,TOP20,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1676752607259366,0.16638958865609776,-0.22210408719864583,SLV3-25,SLV3,0.25,10,0.7051536210954273,0.5995341885941866,0.7916583013081075,1.0794890702876252,0.13563825006048558,1.2019248169120222,-0.1708120355014453,0.319914049729738,0.031491376198944404,0.02748322619903272,True,True,False,True
S_4bIS_price,u56,TOP20,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1676752607259366,0.16638958865609776,-0.22210408719864583,SLV3-5,SLV3,0.05,15,0.5921545928884572,0.8164669307869575,1.0781083644565228,0.007722807556792333,0.15964640830047427,1.1645140375220044,-0.2138451117259662,0.2825032703397202,-0.011541700025576501,0.05149138443902142,False,True,False,False
S_fam:SLV3,u56,TOP20,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1676752607259366,0.16638958865609776,-0.22210408719864583,SLV3-5,SLV3,0.05,6,0.5921545928884572,0.8164669307869575,1.0781083644565228,0.007722807556792333,0.15964640830047427,1.1645140375220044,-0.2138451117259662,0.2825032703397202,-0.011541700025576501,0.05149138443902142,False,True,False,False
S_fam:SLV4,u56,TOP20,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1676752607259366,0.16638958865609776,-0.22210408719864583,SLV4-10,SLV4,0.1,6,0.722375801397145,0.6573360296683471,0.8679830684153005,0.28253035865093956,0.15515273206852864,1.176132136454832,-0.20500954790610382,0.29412136927254784,-0.0027061362057141103,0.046997708207075786,False,True,False,True
S_fam:g200,u56,TOP20,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1676752607259366,0.16638958865609776,-0.22210408719864583,g200-dg,g200,,2,2.401290803457836,0.35465380338992236,0.46830461529220613,1.2521135391808471,0.15682566417148802,1.1718923326214017,-0.1951371566506186,0.2898815654391175,0.007166255049771114,0.048670640310035165,True,True,False,True
S_fam:band3,u56,TOP20,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1676752607259366,0.16638958865609776,-0.22210408719864583,band3-dg,band3,,1,13.022965392981279,0.26115458039873013,0.344843038863347,1.3712334248418863,0.15998008930537622,1.188571734487914,-0.19756115427005028,0.3065609673056299,0.0047422574303394305,0.05182506544392336,True,True,False,True
S_fam:DEGROSS,u56,TOP20,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1676752607259366,0.16638958865609776,-0.22210408719864583,degross-0.10,DEGROSS,0.1,18,1.2054983146113543,0.7572321154268106,0.9998914183699756,0.0,0.01634856872686452,1.165028448985569,-0.023960061248738396,0.2830176818032847,0.1783433504516513,-0.09180645513458834,False,True,False,False
S_price,u56,EWall,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1357379992068701,0.1381731378987332,-0.2252589051154077,SLV3-5,SLV3,0.05,34,0.46233750867751333,0.3484749310629131,0.5621990772219079,0.41128181862011814,0.13376922537331892,1.1519573003245795,-0.21262123126041466,0.26994653314229533,-0.010317819560024949,0.025614201511866067,False,True,False,True
S_sharpe,u56,EWall,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1357379992068701,0.1381731378987332,-0.2252589051154077,SLV3-50,SLV3,0.5,35,0.5777955138375099,0.4626867589583782,0.7464584845049687,1.9286102144592912,0.08962036274851393,1.3150173029358512,-0.12032230554743317,0.43300653575356696,0.08198110615295653,-0.01853466111293893,False,True,True,True
S_4bIS,u56,EWall,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1357379992068701,0.1381731378987332,-0.2252589051154077,SLV3-25,SLV3,0.25,16,0.49354090488915103,0.39364276327806214,0.6350689204385102,1.56089423498892,0.11511368660190935,1.2211283413479683,-0.1666792652795419,0.3391175741656841,0.035624146420847796,0.006958662740456492,True,True,False,True
S_4bIS_sleeve,u56,EWall,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1357379992068701,0.1381731378987332,-0.2252589051154077,SLV3-25,SLV3,0.25,10,0.49354090488915103,0.39364276327806214,0.6350689204385102,1.56089423498892,0.11511368660190935,1.2211283413479683,-0.1666792652795419,0.3391175741656841,0.035624146420847796,0.006958662740456492,True,True,False,True
S_4bIS_price,u56,EWall,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1357379992068701,0.1381731378987332,-0.2252589051154077,SLV3-5,SLV3,0.05,15,0.46233750867751333,0.3484749310629131,0.5621990772219079,0.41128181862011814,0.13376922537331892,1.1519573003245795,-0.21262123126041466,0.26994653314229533,-0.010317819560024949,0.025614201511866067,False,True,False,True
S_fam:SLV3,u56,EWall,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1357379992068701,0.1381731378987332,-0.2252589051154077,SLV3-5,SLV3,0.05,6,0.46233750867751333,0.3484749310629131,0.5621990772219079,0.41128181862011814,0.13376922537331892,1.1519573003245795,-0.21262123126041466,0.26994653314229533,-0.010317819560024949,0.025614201511866067,False,True,False,True
S_fam:SLV4,u56,EWall,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1357379992068701,0.1381731378987332,-0.2252589051154077,SLV4-5,SLV4,0.05,6,0.5545078170389754,0.3545590518772722,0.5720146673910663,0.3434218961711508,0.1343716872917755,1.15154227334925,-0.2145372761319414,0.26953150616696575,-0.012233864431551694,0.026216663430322654,False,True,False,True
S_fam:g200,u56,EWall,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1357379992068701,0.1381731378987332,-0.2252589051154077,g200-rw,g200,,2,1.2486587351229428,0.3578165661833993,0.577270057015094,1.1956036207135998,0.124295319280882,1.1117793930546764,-0.18647417592895044,0.22976862587239222,0.01582923577143927,0.016140295419429143,True,True,False,False
S_fam:band3,u56,EWall,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1357379992068701,0.1381731378987332,-0.2252589051154077,band3-rw,band3,,2,0.6659226105746371,0.08453393735964286,0.13637968571387912,2.784228662629566,0.13410612540663402,1.2025269424250273,-0.17714790237343914,0.3205161752427431,0.02515550932695057,0.02595110154518117,True,True,False,True
S_fam:DEGROSS,u56,EWall,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.747063834691694,1.1357379992068701,0.1381731378987332,-0.2252589051154077,degross-0.10,DEGROSS,0.1,18,1.0098135591348933,0.6198310947458904,0.9999814575949298,0.0,0.013635198098998158,1.135457599744519,-0.02433652342884296,0.2534468325622349,0.17796688827154675,-0.0945198257624547,False,True,False,False
S_price,u56,V1u,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,0.3592038657013107,0.032674555494910607,-0.19948029385500987,SLV3-5,SLV3,0.05,30,-0.10570493743552678,0.03230191553094234,0.19838792993468538,0.0790452470503924,0.03245426853543343,0.3666951282453613,-0.1926606685833704,-0.5153156389369229,0.00964274311701932,-0.07570075532601943,False,False,False,True
S_sharpe,u56,V1u,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,0.3592038657013107,0.032674555494910607,-0.19948029385500987,SLV3-50,SLV3,0.5,35,-0.039236741965873054,0.054968655865777136,0.3375997264947802,0.7580891387584567,0.028508088962459155,0.4515724596054584,-0.12368316061920437,-0.43043830757682583,0.07862025108118534,-0.0796469348989937,False,False,False,True
S_4bIS,u56,V1u,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,0.3592038657013107,0.032674555494910607,-0.19948029385500987,(none),(none),,0,,,,,,,,,,,,,,
S_4bIS_sleeve,u56,V1u,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,0.3592038657013107,0.032674555494910607,-0.19948029385500987,(none),(none),,0,,,,,,,,,,,,,,
S_4bIS_price,u56,V1u,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,0.3592038657013107,0.032674555494910607,-0.19948029385500987,(none),(none),,0,,,,,,,,,,,,,,
S_fam:SLV3,u56,V1u,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,0.3592038657013107,0.032674555494910607,-0.19948029385500987,SLV3-5,SLV3,0.05,6,-0.10570493743552678,0.03230191553094234,0.19838792993468538,0.0790452470503924,0.03245426853543343,0.3666951282453613,-0.1926606685833704,-0.5153156389369229,0.00964274311701932,-0.07570075532601943,False,False,False,True
S_fam:SLV4,u56,V1u,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,0.3592038657013107,0.032674555494910607,-0.19948029385500987,SLV4-5,SLV4,0.05,6,-0.05844749919749672,0.019398498230297094,0.1191393093720355,0.08108124307098796,0.03255245076267066,0.3673386398951268,-0.1931857482262539,-0.5146721272871575,0.009117663474135812,-0.0756025730987822,False,False,False,True
S_fam:g200,u56,V1u,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,0.3592038657013107,0.032674555494910607,-0.19948029385500987,(none),(none),,0,,,,,,,,,,,,,,
S_fam:band3,u56,V1u,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,0.3592038657013107,0.032674555494910607,-0.19948029385500987,(none),(none),,0,,,,,,,,,,,,,,
S_fam:DEGROSS,u56,V1u,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,0.3592038657013107,0.032674555494910607,-0.19948029385500987,degross-0.95,DEGROSS,0.95,18,0.10801870290622231,0.14821040595653037,0.9102604334510699,0.0,0.031316610414194423,0.35949586695104807,-0.1903180149181688,-0.5225149002312361,0.011985396782220908,-0.07683841344725843,False,False,False,True
S_price,u56,TOP20,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.0721876011978528,0.15087237124064035,-0.22340270136729112,SLV3-10,SLV3,0.1,33,0.45941603364298295,0.6107002876677383,0.8951108087659276,0.24995804090696971,0.13850438895410533,1.0704653416723076,-0.2031505702707621,0.18845457449002334,-0.0008471585703724027,0.030349365092652472,False,True,False,False
S_sharpe,u56,TOP20,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.0721876011978528,0.15087237124064035,-0.22340270136729112,SLV3-50,SLV3,0.5,35,0.7469798501963346,0.6116883859088119,0.8965590763262481,0.9855472136609595,0.08988091438644807,1.0931997743121238,-0.12369268846002524,0.21118900712983957,0.07861072324036447,-0.018274109475004782,False,True,False,True
S_4bIS,u56,TOP20,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.0721876011978528,0.15087237124064035,-0.22340270136729112,SLV3-25,SLV3,0.25,8,0.5935862448625195,0.5794124845885492,0.8492518968180113,0.7460513547543091,0.12115740287102494,1.0861847896529095,-0.17211804810215392,0.20417402247062533,0.030185363598235787,0.013002379009572088,True,True,False,True
S_4bIS_sleeve,u56,TOP20,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.0721876011978528,0.15087237124064035,-0.22340270136729112,SLV3-25,SLV3,0.25,8,0.5935862448625195,0.5794124845885492,0.8492518968180113,0.7460513547543091,0.12115740287102494,1.0861847896529095,-0.17211804810215392,0.20417402247062533,0.030185363598235787,0.013002379009572088,True,True,False,True
S_4bIS_price,u56,TOP20,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.0721876011978528,0.15087237124064035,-0.22340270136729112,SLV3-10,SLV3,0.1,8,0.45941603364298295,0.6107002876677383,0.8951108087659276,0.24995804090696971,0.13850438895410533,1.0704653416723076,-0.2031505702707621,0.18845457449002334,-0.0008471585703724027,0.030349365092652472,False,True,False,False
S_fam:SLV3,u56,TOP20,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.0721876011978528,0.15087237124064035,-0.22340270136729112,SLV3-10,SLV3,0.1,6,0.45941603364298295,0.6107002876677383,0.8951108087659276,0.24995804090696971,0.13850438895410533,1.0704653416723076,-0.2031505702707621,0.18845457449002334,-0.0008471585703724027,0.030349365092652472,False,True,False,False
S_fam:SLV4,u56,TOP20,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.0721876011978528,0.15087237124064035,-0.22340270136729112,SLV4-15,SLV4,0.15,6,0.579523825077768,0.5943444682258978,0.8711378860995139,0.37241905365422845,0.13477568790427252,1.0806939125189643,-0.19631961370195794,0.19868314533668008,0.005983797998431767,0.026620664042819667,True,True,False,True
S_fam:g200,u56,TOP20,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.0721876011978528,0.15087237124064035,-0.22340270136729112,g200-dg,g200,,2,2.6681739372392226,0.34087428656008734,0.49962357066436186,1.0513458016073027,0.14170746536497103,1.072083723393323,-0.19651623255159834,0.1900729562110387,0.0057871791487913715,0.033552441503518174,True,True,False,False
S_fam:band3,u56,TOP20,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.0721876011978528,0.15087237124064035,-0.22340270136729112,band3-dg,band3,,1,8.451712435468318,0.2257776579010219,0.33092504792631494,1.2312310828877333,0.14538822501569348,1.092858601852864,-0.19911267074189132,0.21084783467057988,0.0031907409584983892,0.03723320115424063,True,True,False,True
S_fam:DEGROSS,u56,TOP20,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.0721876011978528,0.15087237124064035,-0.22340270136729112,degross-0.10,DEGROSS,0.1,18,1.0056707608263253,0.6820448038132049,0.999681330243604,0.0,0.014956770164714417,1.067192304464626,-0.02412605514692079,0.18518153728234188,0.17817735655346892,-0.09319825369673844,False,True,False,False
S_price,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.1250416500196643,0.13671134762230652,-0.22547617750089244,SLV3-5,SLV3,0.05,34,0.5226119393765544,0.37487267056444223,0.6117003595327597,0.3665194778717762,0.13199847601956982,1.1382899007439908,-0.21290425115683387,0.2562791335617066,-0.010600839456444161,0.023843452158116965,False,True,False,True
S_sharpe,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.1250416500196643,0.13671134762230652,-0.22547617750089244,SLV3-50,SLV3,0.5,35,0.6980242076047087,0.5071126942270783,0.8274836810996744,1.3822543502055868,0.0837627021123899,1.2339933583889293,-0.12106418759671755,0.3519825912066451,0.08123922410367215,-0.02439232174906296,False,True,False,True
S_4bIS,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.1250416500196643,0.13671134762230652,-0.22547617750089244,SLV3-20,SLV3,0.2,12,0.5648368875731631,0.4080798242245503,0.665886298994185,1.207185367566284,0.11682023444407541,1.1746165310725294,-0.17673298561183248,0.2926057638902452,0.025570426088557224,0.008665210582622554,True,True,False,True
S_4bIS_sleeve,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.1250416500196643,0.13671134762230652,-0.22547617750089244,SLV3-20,SLV3,0.2,8,0.5648368875731631,0.4080798242245503,0.665886298994185,1.207185367566284,0.11682023444407541,1.1746165310725294,-0.17673298561183248,0.2926057638902452,0.025570426088557224,0.008665210582622554,True,True,False,True
S_4bIS_price,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.1250416500196643,0.13671134762230652,-0.22547617750089244,SLV3-5,SLV3,0.05,11,0.5226119393765544,0.37487267056444223,0.6117003595327597,0.3665194778717762,0.13199847601956982,1.1382899007439908,-0.21290425115683387,0.2562791335617066,-0.010600839456444161,0.023843452158116965,False,True,False,True
S_fam:SLV3,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.1250416500196643,0.13671134762230652,-0.22547617750089244,SLV3-5,SLV3,0.05,6,0.5226119393765544,0.37487267056444223,0.6117003595327597,0.3665194778717762,0.13199847601956982,1.1382899007439908,-0.21290425115683387,0.2562791335617066,-0.010600839456444161,0.023843452158116965,False,True,False,True
S_fam:SLV4,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.1250416500196643,0.13671134762230652,-0.22547617750089244,SLV4-5,SLV4,0.05,6,0.6218761300392974,0.3859248350294642,0.6297347843060827,0.29996226303218343,0.13259791003726562,1.1379301654225498,-0.21481752790989928,0.25591939824026555,-0.012514116209509568,0.024442886175812764,False,True,False,True
S_fam:g200,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.1250416500196643,0.13671134762230652,-0.22547617750089244,g200-dg,g200,,2,1.677510908422634,0.4854027586218764,0.792058384838041,1.61235313688106,0.08589709240623744,1.196046729815989,-0.12079145061483687,0.3140359626337047,0.08151196108555284,-0.022257931455215416,False,True,False,True
S_fam:band3,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.1250416500196643,0.13671134762230652,-0.22547617750089244,band3-rw,band3,,2,1.1456671816075013,0.21302619782276355,0.34760656625589015,2.064696312677743,0.12679061450189266,1.1426969456337832,-0.1789056935800939,0.260686178451499,0.023397718120295813,0.018635590640439806,True,True,False,True
S_fam:DEGROSS,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0.39920030769495,1.1250416500196643,0.13671134762230652,-0.22547617750089244,degross-0.10,DEGROSS,0.1,18,0.9975111935789357,0.6127732369253093,0.9998958013527133,0.0,0.013483148383957033,1.1229215393459722,-0.02437699135388105,0.24091077216368795,0.17792642034650866,-0.09467187547749582,False,True,False,False
S_price,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.5726795060813383,0.05825091721868203,-0.23464470864180642,g200-rw,g200,,32,-0.09206192775676304,-0.12657206766713386,-0.5078244290568242,0.864378498081706,0.061128162640717854,0.5902319040623647,-0.2119126361153264,-0.2917920195348669,-0.009616916270968362,-0.047024947149754526,False,False,False,True
S_sharpe,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.5726795060813383,0.05825091721868203,-0.23464470864180642,SLV3-50,SLV3,0.5,35,0.31361747438113335,0.14897668645167073,0.597714820769589,0.9187796269550113,0.04501146805848011,0.6659821500224241,-0.14577544006335064,-0.21604177357480747,0.056520279781007404,-0.06314164173199227,False,False,False,True
S_4bIS,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.5726795060813383,0.05825091721868203,-0.23464470864180642,(none),(none),,0,,,,,,,,,,,,,,
