panel,claim_set,family,offset,cost,turn_yr,drag_bp_yr,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,pass4b,pass4a,fail4b,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_oos_Sharpe,spy_oos_CAGR,v2_Sharpe,v2_MaxDD
U56,CORE,DOM,DOM00,0.0,4.325825386050146,0.0,0.15184791074241044,1.2381657720489143,-0.19447151366170612,1.2544881765029536,1.2321433433324955,0.17171850307291625,1.3162531957561818,-0.1944715136617059,0.1281724962369759,1.1364808721824804,-0.1173356293977964,True,False,-,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.8741369266172683,0.15271636385461385,1.1884136699399324,-0.1436470697810197
U56,CORE,DOM,DOM00,5.0,4.325825386050146,21.629126930250727,0.1493631965618083,1.220341945830079,-0.19477006797450958,1.235393786024496,1.2152791168190336,0.1691914335479543,1.299407901493593,-0.1947700679745097,0.12573825897534152,1.117228557814991,-0.11811439494398213,True,False,-,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.8741369266172683,0.15271636385461385,1.180227037902548,-0.14373195331884536
U56,CORE,DOM,DOM00,10.0,4.325825386050146,43.258253860501455,0.1468833373149223,1.2024771431708956,-0.1950686222873137,1.2162537654007883,1.1983771430463082,0.16666929967619315,1.28252208770893,-0.19506862228731392,0.12330878040452298,1.097935074502241,-0.11889265607419874,True,False,-,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.8741369266172683,0.15271636385461385,1.1720312022068704,-0.14381683685667024
U56,CORE,DOM,DOM00,25.0,4.325825386050146,108.14563465125364,0.1394728040244444,1.1486523675485214,-0.19596428522572462,1.1585788709890112,1.1474579062391062,0.15913242544388373,1.2316346242508143,-0.19596428522572495,0.11604881333581751,1.0398270838382826,-0.12122441508593729,True,False,-,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.8741369266172683,0.15271636385461385,1.1473902489758243,-0.14407148747014653
U56,CORE,DOM,DOM01,0.0,4.349853223901124,0.0,0.1499904223751971,1.2086781681829755,-0.20861806153044138,1.1871606188199553,1.2352217373922727,0.17460709191632873,1.3148415584820068,-0.20861806153044116,0.12079212486694324,1.0678969272756638,-0.12992299981603472,False,False,L4_DD,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.8741369266172683,0.15271636385461385,1.1607063651889242,-0.1525125855936207
U56,CORE,DOM,DOM01,5.0,4.349853223901124,21.74926611950562,0.1474910999517891,1.1906678152814978,-0.20886187284260493,1.1674098472368195,1.2185335651836071,0.1720956872724051,1.2981290994776908,-0.20886187284260505,0.1183082742731818,1.048001242706883,-0.13087871630425663,False,False,L4_DD,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.8741369266172683,0.15271636385461385,1.152500494227852,-0.1525787124547271
U56,CORE,DOM,DOM01,10.0,4.349853223901124,43.49853223901124,0.1449967000094763,1.1726285317371756,-0.20910568415476927,1.1476294729934142,1.2018172851932836,0.1695891465575492,1.2813869027133655,-0.20910568415476904,0.11582941484342246,1.0280791658643942,-0.13183367379232525,False,False,L4_DD,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.8741369266172683,0.15271636385461385,1.1442872719227997,-0.1526448393158334
U56,CORE,DOM,DOM01,25.0,4.349853223901124,108.7463305975281,0.13754294800607214,1.1183529345347396,-0.20983711809126093,1.0881315339282311,1.1515124176815599,0.1620986234241979,1.230994627669079,-0.20983711809126127,0.10842269342562383,0.9681757076199957,-0.1346939961288044,False,False,L4_DD,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.8741369266172683,0.15271636385461385,1.119605284681593,-0.1528432198991524
U56,CORE,DOM,DOM02,0.0,4.334826381430469,0.0,0.14601155937241983,1.1736064659852916,-0.21150359997130963,1.1423258839767227,1.2105668651154189,0.17316414075121966,1.283070384264355,-0.21150359997130985,0.11388495923013209,1.0264792688021356,-0.11996878593029936,False,False,L4_DD,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.8741369266172683,0.15271636385461385,1.1357809613200054,-0.17967829174709127
U56,CORE,DOM,DOM02,5.0,4.334826381430469,21.674131907152344,0.14353237669713947,1.1559726360698437,-0.2116960422716383,1.122719645827167,1.1943710522625994,0.17067436373448786,1.2668572000372784,-0.21169604227163852,0.11141977262978142,1.0066545175665662,-0.12047614646745186,False,False,L4_DD,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.8741369266172683,0.15271636385461385,1.1279173589540508,-0.17970185260368743
