panel,family,cost,arm,dial_pos,control,CAGR,Sharpe,MaxDD,H1,H2,TO,IS_Sharpe,IS_CAGR,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,pass4b,bind4b,pass4b_oos,bind4b_oos,pass4a_v2,pass4a_v1,scope,selector,n_arms,is_control,same_as_dialmid,pool_IS,pool_OOS,lift,d_vs_ctl,d_vs_v2,d_vs_spy,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,gap,abstained
u56,BAND,0.0,b=0.00,0,False,0.08542212785980086,1.2163631667126533,-0.11966686612957456,1.2263856086966807,1.210054612410764,3.1357134243871645,1.1008615016335033,0.07450669986662195,1.307336825550846,0.09451351142383047,-0.11966686612957489,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,10.0,b=0.00,0,False,0.08202502414265123,1.1711895991924972,-0.12011679204930847,1.1807382612308237,1.1652020819232172,3.1357134243871645,1.0547596656011253,0.07117775381206015,1.2628712338456778,0.09105937807219888,-0.12011679204930858,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,25.0,b=0.00,0,False,0.07694872921123364,1.1033227642134038,-0.12079148998233358,1.1121599211838473,1.0978175242930592,3.1357134243871645,0.985510433232664,0.06620309824616522,1.1960597890487739,0.08589804221843567,-0.1207914899823338,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,0.0,b=0.01,1,False,0.08682051096077936,1.226888947354356,-0.11984992916165471,1.237543782402685,1.2200205595291902,2.612955248540673,1.1160265845001391,0.07616760659835631,1.314279968285613,0.09569115988008026,-0.11984992916165438,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,10.0,b=0.01,1,False,0.08398543306300388,1.1895205785105483,-0.12025472635326107,1.200337553264626,1.1824121256799378,2.612955248540673,1.0782568229408172,0.07341752633531717,1.2772156323081356,0.0927848767534416,-0.12025472635326073,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,25.0,b=0.01,1,False,0.07974626353775327,1.1333870606667211,-0.1208617736307881,1.1444544924685747,1.1259125605041744,2.612955248540673,1.0215355008164364,0.06930517174055884,1.2215279995412813,0.08843947973151955,-0.12086177363078854,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,0.0,b=0.02,2,False,0.08747018871706813,1.2290530963647972,-0.11825631711974827,1.234197297698707,1.2275547513522045,2.151050710080775,1.1157669139504962,0.07632601146558193,1.3180224922738328,0.09675373364024775,-0.11825631711974793,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,10.0,b=0.02,2,False,0.08513441878703976,1.1984745645026318,-0.11858553782433645,1.2034559011782473,1.1970412815152895,2.151050710080775,1.084532513138305,0.0740435722703432,1.2879406163565927,0.09437330638519259,-0.11858553782433601,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,25.0,b=0.02,2,False,0.08163987437937337,1.1525475078588698,-0.11907927820689934,1.1572836930325987,1.151212498147552,2.151050710080775,1.0376284098855306,0.07062869336670152,1.242754057144958,0.0908120555608114,-0.11907927820689967,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,0.0,b=0.03,3,True,0.08853001193364474,1.2306524494146924,-0.12029817082125338,1.2511216287670823,1.2157985127425868,1.7745075608568108,1.129945506757042,0.07798691056713891,1.3096108938377815,0.09730828776460765,-0.12029817082125305,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,10.0,b=0.03,3,True,0.08660060029784411,1.2056281407093048,-0.1205494676867116,1.2259292260997596,1.1908515172982777,1.7745075608568108,1.104257834694668,0.07609423859009046,1.285084661948574,0.09534815248934558,-0.12054946768671182,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,25.0,b=0.03,3,True,0.08371267641165203,1.1680530085974434,-0.12092635506895333,1.1880997716532633,1.1533940644925453,1.7745075608568108,1.0656893217788863,0.07326123949119756,1.2482558034007076,0.09241429872042128,-0.12092635506895355,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,0.0,b=0.05,4,False,0.08494093676469228,1.169379209126267,-0.12547712557825164,1.2067226659135368,1.1402782274824246,1.415504368011523,1.0824292905030972,0.07506104458568319,1.2372947969428103,0.09316263154302917,-0.12547712557825197,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,10.0,b=0.05,4,False,0.0834066934717963,1.1496936642641158,-0.1256730877177472,1.1871089700190884,1.1204599876525108,1.415504368011523,1.0624917014775994,0.07358397070687461,1.2177841906241138,0.09158051381176469,-0.12567308771774666,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,25.0,b=0.05,4,False,0.08110923989934626,1.1201381615778463,-0.12596699364478892,1.1576612724602189,1.0907054512110135,1.415504368011523,1.0325609582272681,0.07137201715954689,1.188489086966596,0.08921146653109613,-0.12596699364478858,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
u56,BAND,0.0,b=0.08,5,False,0.08673250902840546,1.1653447050111236,-0.14455858772185926,1.2509287076253692,1.09558889934056,1.1261375001298137,1.137498895054223,0.08055593914184755,1.188039892801148,0.0918562844467139,-0.14455858772185948,False,CAGR,False,CAGR,False,False,arm,,,,,,,,,,,,,,,,,,
u56,BAND,10.0,b=0.08,5,False,0.08550931115745986,1.1499820863617745,-0.1446691867564126,1.2358277682237262,1.0799388546651,1.1261375001298137,1.122239255275937,0.07940309668891943,1.1725783987824188,0.09057445172143797,-0.1446691867564125,False,CAGR,False,CAGR,False,False,arm,,,,,,,,,,,,,,,,,,
u56,BAND,25.0,b=0.08,5,False,0.0836769831415396,1.12692317156573,-0.14483507024745013,1.2131597758563386,1.0564502714405943,1.1261375001298137,1.099335196315147,0.07767604013454821,1.1493708707085168,0.08865440016157455,-0.14483507024745024,False,CAGR,False,CAGR,False,True,arm,,,,,,,,,,,,,,,,,,
