pick,family,level,panel,isSharpe,oCAGR,oSharpe,oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,live_oCAGR,live_oSharpe,ctrl_oSharpe,beats_SPY_oos,beats_LIVE_oos,beats_CTRL_oos,full_Sharpe,full_CAGR,full_MaxDD,dd_margin_pp,p4a,p4b,f4b
POOLED-IS,QUANTILE,0.95,U56,1.1628418607945488,0.13575410158252565,1.1357800919346892,-0.2221377080494482,0.153780735432695,0.878646168321868,-0.3371728920067377,0.0950629792087272,1.2816876607860581,1.1382169351146856,True,False,False,1.1472337153594736,0.13371161159289424,-0.22213770804944832,-1.98339728454055,False,False,DD
POOLED-IS,QUANTILE,0.95,B136,1.148851281503931,0.1383461886825843,1.1108293905664817,-0.24743507168326695,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09534818985375493,1.2850848109016457,1.103817145654307,True,False,True,1.12793893117248,0.13963885560413591,-0.2474350716832674,-4.513935183890935,False,False,DD
POOLED-IS,QUANTILE,0.95,SMALL439,0.6860180234807763,0.09418126582550546,0.6032304049834641,-0.3699753011797132,0.15450723909089636,0.882010501050508,-0.3371728920067377,0.09534818985375493,1.2850848109016457,0.6372397047059918,False,False,False,0.6272659820128582,0.09255372795766648,-0.36997530117971456,-16.76715659756718,False,False,"H1,H2,OOS,DD,CAGR"
POOLED-IS,MA-THRESH,-0.12,U56,1.1738303356004536,0.1223446310362839,1.1096223318176048,-0.20099753682503996,0.153780735432695,0.878646168321868,-0.3371728920067377,0.0950629792087272,1.2816876607860581,1.1382169351146856,True,False,False,1.1367702270768454,0.12159091819892831,-0.20099753682503962,0.13061983790031984,False,True,-
POOLED-IS,MA-THRESH,-0.12,B136,1.1162003503870754,0.11922375896271697,1.0304052641469255,-0.22927185581588727,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09534818985375493,1.2850848109016457,1.103817145654307,True,False,False,1.068286434896108,0.12202176319638025,-0.22927185581588738,-2.6976135971529343,False,False,DD
POOLED-IS,MA-THRESH,-0.12,SMALL439,0.574978535116339,0.0754161060329106,0.5467135672429139,-0.35268770808470484,0.15450723909089636,0.882010501050508,-0.3371728920067377,0.09534818985375493,1.2850848109016457,0.6372397047059918,False,False,False,0.5543358019059746,0.07266115088217551,-0.35268770808470484,-15.038397288066207,False,False,"H1,H2,OOS,DD,CAGR"
POOLED-IS,QUANTxMA,0.2,U56,1.1222707972420427,0.18016900843972627,1.0877079201493876,-0.209292473461696,0.153780735432695,0.878646168321868,-0.3371728920067377,0.0950629792087272,1.2816876607860581,1.1382169351146856,True,False,False,1.0962071312593353,0.1675029751607786,-0.2092924734616961,-0.6988738257653282,False,False,DD
POOLED-IS,QUANTxMA,0.2,B136,1.082199331728995,0.15153996334405484,1.046157829359207,-0.21425120705139578,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09534818985375493,1.2850848109016457,1.103817145654307,True,False,False,1.0603329355177744,0.1474125334486558,-0.21425120705139544,-1.1955487207037403,False,False,DD
POOLED-IS,QUANTxMA,0.2,SMALL439,0.5270565297736902,0.09367210029923179,0.6027929019032632,-0.3746944502842927,0.15450723909089636,0.882010501050508,-0.3371728920067377,0.09534818985375493,1.2850848109016457,0.6372397047059918,False,False,False,0.5748551287562108,0.08341542101331201,-0.3746944502842934,-17.239071508025063,False,False,"H1,H2,OOS,DD,CAGR"
PANEL-IS,MA-THRESH,-0.4,B136,1.1517827560501228,0.13784887333182372,1.0985848874211734,-0.2508160193074087,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09534818985375493,1.2850848109016457,1.103817145654307,True,False,False,1.1222595169783958,0.13936829021107977,-0.2508160193074085,-4.852029946305045,False,False,DD
PANEL-IS,QUANTILE,0.95,B136,1.148851281503931,0.1383461886825843,1.1108293905664817,-0.24743507168326695,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09534818985375493,1.2850848109016457,1.103817145654307,True,False,True,1.12793893117248,0.13963885560413591,-0.2474350716832674,-4.513935183890935,False,False,DD
PANEL-IS,QUANTxMA,0.2,B136,1.082199331728995,0.15153996334405484,1.046157829359207,-0.21425120705139578,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09534818985375493,1.2850848109016457,1.103817145654307,True,False,False,1.0603329355177744,0.1474125334486558,-0.21425120705139544,-1.1955487207037403,False,False,DD
PANEL-IS,MA-THRESH,-0.4,SMALL439,0.6528767170399418,0.08130539924796198,0.5506856757360068,-0.3556408721035229,0.15450723909089636,0.882010501050508,-0.3371728920067377,0.09534818985375493,1.2850848109016457,0.6372397047059918,False,False,False,0.5828139405061556,0.08232683791479278,-0.3556408721035228,-15.333713689948002,False,False,"H1,H2,OOS,DD,CAGR"
PANEL-IS,QUANTILE,0.95,SMALL439,0.6860180234807763,0.09418126582550546,0.6032304049834641,-0.3699753011797132,0.15450723909089636,0.882010501050508,-0.3371728920067377,0.09534818985375493,1.2850848109016457,0.6372397047059918,False,False,False,0.6272659820128582,0.09255372795766648,-0.36997530117971456,-16.76715659756718,False,False,"H1,H2,OOS,DD,CAGR"
PANEL-IS,QUANTxMA,0.2,SMALL439,0.5270565297736902,0.09367210029923179,0.6027929019032632,-0.3746944502842927,0.15450723909089636,0.882010501050508,-0.3371728920067377,0.09534818985375493,1.2850848109016457,0.6372397047059918,False,False,False,0.5748551287562108,0.08341542101331201,-0.3746944502842934,-17.239071508025063,False,False,"H1,H2,OOS,DD,CAGR"
PANEL-IS,MA-THRESH,-0.12,U56,1.1738303356004536,0.1223446310362839,1.1096223318176048,-0.20099753682503996,0.153780735432695,0.878646168321868,-0.3371728920067377,0.0950629792087272,1.2816876607860581,1.1382169351146856,True,False,False,1.1367702270768454,0.12159091819892831,-0.20099753682503962,0.13061983790031984,False,True,-
PANEL-IS,QUANTILE,0.5,U56,1.2101501616899863,0.15194669653475756,1.1862260802214328,-0.20930372861964963,0.153780735432695,0.878646168321868,-0.3371728920067377,0.0950629792087272,1.2816876607860581,1.1382169351146856,True,False,True,1.19420588134956,0.1452165007723225,-0.2093037286196493,-0.6999993415606476,False,False,DD
PANEL-IS,QUANTxMA,0.2,U56,1.1222707972420427,0.18016900843972627,1.0877079201493876,-0.209292473461696,0.153780735432695,0.878646168321868,-0.3371728920067377,0.0950629792087272,1.2816876607860581,1.1382169351146856,True,False,False,1.0962071312593353,0.1675029751607786,-0.2092924734616961,-0.6988738257653282,False,False,DD
