panel,window,book,leg,margin,passes,text_halfwidth,SD_L42,SD_L63,SD_L126,ratio,inside_b1,inside_b2,inside_text
U56,FULL,G=0.30,L_DD,0.12240027501500061,True,0.0005,0.03595960370573526,0.03585881060110434,0.030275600409111352,3.413394726796406,False,False,False
U56,FULL,G=0.35,L_H1,0.25149455537175336,True,0.005,0.1617621856640763,0.15368621546161093,0.13276408053091723,1.6364158269911582,False,True,False
U56,FULL,G=0.35,L_H2,0.28731056969613444,True,0.005,0.16600988268533723,0.14976054390662166,0.13446145108584756,1.9184663877508195,False,True,False
U56,FULL,G=0.35,L_CAGR,-0.03290087940976484,False,0.0005,0.019346300487861307,0.017009378079811722,0.014380945313246227,1.9342787993415584,False,True,False
U56,FULL,G=0.35,L_DD,0.10954098531420398,True,0.0005,0.035088865330898104,0.035088477272554854,0.029940954240330525,3.121850642401163,False,False,False
U56,FULL,G=0.40,L_H1,0.2516792644264516,True,0.005,0.16172523175393902,0.15366313524920988,0.13276764122492457,1.6378636555754236,False,True,False
U56,FULL,G=0.40,L_H2,0.2875717486636804,True,0.005,0.16595903248625654,0.14971619493442645,0.134442673927367,1.9207791701467747,False,True,False
U56,FULL,G=0.40,L_CAGR,-0.022364575550492774,False,0.0005,0.018349333748705548,0.016061484285635048,0.013522990872191906,1.3924351668105195,False,True,False
U56,FULL,G=0.40,L_DD,0.09681092741744113,True,0.0005,0.034505162792410476,0.03456472137667373,0.029764420638954604,2.8008594764132755,False,False,False
U56,FULL,G=0.45,L_H1,0.2518544884231686,True,0.005,0.1616883026006653,0.1536400000602673,0.13277100196485406,1.6392507701404282,False,True,False
U56,FULL,G=0.45,L_H2,0.28782484003229736,True,0.005,0.16590828466235152,0.14967187407009436,0.13442373175347508,1.9230389264552348,False,True,False
U56,FULL,G=0.45,L_CAGR,-0.01180736106282966,False,0.0005,0.01749583726047838,0.015266107375130476,0.012817326719382972,0.7734362645755166,True,True,False
U56,FULL,G=0.45,L_DD,0.08420944434100763,True,0.0005,0.034199781109731466,0.03427713480022147,0.029739441692660646,2.4567235514814247,False,False,False
U56,FULL,G=0.50,L_H1,0.25202027613309474,True,0.005,0.16165143646328556,0.15361689771833045,0.13277423085557186,1.6405765243039552,False,True,False
U56,FULL,G=0.50,L_H2,0.2880692046657116,True,0.005,0.16585770104014907,0.1496276206955975,0.13440463319857737,1.925240830045408,False,True,False
U56,FULL,G=0.50,L_CAGR,-0.0012309097045654221,False,0.0005,0.016821001691173416,0.014661986527703097,0.012304304707180065,0.08395245093423591,True,True,False
U56,FULL,G=0.50,L_DD,0.07173593970755054,True,0.0005,0.034157570811913,0.034213654308480876,0.02985492764330947,2.09670498979025,False,False,False
U56,FULL,G=0.55,L_H1,0.2521757334436414,True,0.005,0.16161468865562756,0.15359390362432496,0.13277754439871706,1.641834262253257,False,True,False
U56,FULL,G=0.55,L_H2,0.2883029690645136,True,0.005,0.16580733193184288,0.1495835026695982,0.1343856112323175,1.9273714274582845,False,True,False
U56,FULL,G=0.55,L_CAGR,0.009362940327443212,True,0.0005,0.016361031576181222,0.014288044475968684,0.012023493750701348,0.6552989349375912,True,True,False
U56,FULL,G=0.55,L_DD,0.059389143229386154,True,0.0005,0.03435767453022611,0.03435652940823223,0.03009932175365636,1.7286129959085976,False,True,False
U56,FULL,G=0.60,L_H1,0.25231878378296413,True,0.005,0.1615779308675789,0.1535709528287417,0.13278079305301255,1.6430111237529628,False,True,False
U56,FULL,G=0.60,L_H2,0.28852801098448966,True,0.005,0.1657569526097316,0.14953945260755133,0.13436643561590103,1.92944407615091,False,True,False
U56,FULL,G=0.60,L_CAGR,0.01997244578352496,True,0.0005,0.01614894238348044,0.014177648448606892,0.012006502630036695,1.4087276783539846,False,True,False
U56,FULL,G=0.60,L_DD,0.04716890846393662,True,0.0005,0.03477332956357377,0.03468658494125547,0.030460634546176965,1.3598602613610125,False,True,False
U56,FULL,G=0.65,L_H1,0.2524489146832749,True,0.005,0.16154118266230263,0.15354802242057852,0.1327840206608307,1.6441039793518153,False,True,False
U56,FULL,G=0.65,L_H2,0.288743812000817,True,0.005,0.16570668799919377,0.1494955423745089,0.13434712204065494,1.9314543257582233,False,True,False
U56,FULL,G=0.65,L_CAGR,0.030595742018100766,True,0.0005,0.016209425661363214,0.014352197069007235,0.012269778794571614,2.1317810695458297,False,False,False
U56,FULL,G=0.65,L_DD,0.0350189245216429,True,0.0005,0.03537799890957062,0.035182974674960336,0.030923524118970747,0.9953372290196318,True,True,False
U56,FULL,G=0.70,L_H1,0.2525669296941391,True,0.005,0.1615045335409634,0.1535253734803785,0.13278746816585513,1.6451152273302803,False,True,False
U56,FULL,G=0.70,L_H2,0.28894971573480355,True,0.005,0.1656566394980388,0.1494519572008107,0.13432796381221826,1.9333953274801017,False,True,False
U56,FULL,G=0.70,L_CAGR,0.041230991629612176,True,0.0005,0.01655449972277096,0.014816819502754333,0.01281114534191786,2.7827153878703625,False,False,False
U56,FULL,G=0.70,L_DD,0.02296639940050582,True,0.0005,0.036143808698605125,0.03582146196379189,0.031476519684150626,0.6411351782269554,True,True,False
U56,FULL,G=0.75,L_H1,0.25267129130323407,True,0.005,0.16146809117178787,0.15350301562755958,0.13279118416293956,1.646034706681489,False,True,False
U56,FULL,G=0.75,L_H2,0.2891449743857839,True,0.005,0.16560673061683445,0.14940868623023784,0.13430895902883533,1.935262143595944,False,True,False
U56,FULL,G=0.75,L_CAGR,0.051876146924860186,True,0.0005,0.017181820632118913,0.015560340351615349,0.01361201431302118,3.3338696810365605,False,False,False
U56,FULL,G=0.75,L_DD,0.011027970338509552,True,0.0005,0.03704574892854513,0.0365764634100197,0.03210718592033869,0.3015045553991031,True,True,False
U56,FULL,C=W,L_H1,0.25267129130323407,True,0.005,0.16146809117178787,0.15350301562755958,0.13279118416293956,1.646034706681489,False,True,False
U56,FULL,C=W,L_H2,0.2891449743857839,True,0.005,0.16560673061683445,0.14940868623023784,0.13430895902883533,1.935262143595944,False,True,False
U56,FULL,C=W,L_CAGR,0.051876146924860186,True,0.0005,0.017181820632118913,0.015560340351615349,0.01361201431302118,3.3338696810365605,False,False,False
U56,FULL,C=W,L_DD,0.011027970338509552,True,0.0005,0.03704574892854513,0.0365764634100197,0.03210718592033869,0.3015045553991031,True,True,False
U56,FULL,C=M,L_H1,0.2603292431119171,True,0.005,0.16388756051805545,0.16141013046255281,0.14802057838786098,1.6128432730082796,False,True,False
U56,FULL,C=M,L_H2,0.14501321921189325,True,0.005,0.1670852619387911,0.15540082203927108,0.14369779997226248,0.9331560625544645,True,True,False
U56,FULL,C=M,L_CAGR,0.038350812200750636,True,0.0005,0.017298302826310757,0.01608864293713684,0.01572052944575846,2.383719518830692,False,False,False
U56,FULL,C=M,L_DD,-0.028469949251354265,False,0.0005,0.03411500567504471,0.029877306581073206,0.026020513967519185,0.9528954416992033,True,True,False
U56,FULL,"N=5,H=21",L_H1,0.1696419693670732,True,0.005,0.2757659811163488,0.24820335615565112,0.22598624464724723,0.6834797562555472,True,True,False
U56,FULL,"N=5,H=21",L_H2,-0.048895925713249855,False,0.005,0.263571836339492,0.2559795518749126,0.2250063922015201,0.19101496723122408,True,True,False
U56,FULL,"N=5,H=21",L_CAGR,0.06249459651935872,True,0.0005,0.038959100921480194,0.03497837647869051,0.03264553411751659,1.786663728015839,False,True,False
U56,FULL,"N=5,H=21",L_DD,-0.0521790693023495,False,0.0005,0.060197162562047844,0.06035300427949686,0.04454543462911782,0.8645645718099868,True,True,False
U56,FULL,"N=5,H=63",L_H1,0.25914928127828385,True,0.005,0.26399393263271936,0.22105271118891165,0.21330251346185883,1.1723415645276338,False,True,False
U56,FULL,"N=5,H=63",L_H2,0.04342181512051291,True,0.005,0.25852085375471356,0.22493698696189526,0.2136576576001931,0.19303990734022164,True,True,False
U56,FULL,"N=5,H=63",L_CAGR,0.08412837520739723,True,0.0005,0.03766013790814446,0.03155238810739848,0.03175198773199229,2.6663076950321427,False,False,False
U56,FULL,"N=5,H=63",L_DD,-0.06034250578913092,False,0.0005,0.052561685965509766,0.04645476348257239,0.0341491769935841,1.2989519538027257,False,True,False
U56,FULL,"N=5,H=126",L_H1,0.23467263678805095,True,0.005,0.2979440648779882,0.2802432861585422,0.2420588872634589,0.8373889701510617,True,True,False
U56,FULL,"N=5,H=126",L_H2,0.011709284609277448,True,0.005,0.2794483122928066,0.263771919232414,0.24268770240158735,0.04439170266248165,True,True,False
U56,FULL,"N=5,H=126",L_CAGR,0.0730446683527902,True,0.0005,0.03853241809227203,0.0367517023648157,0.036153334322542474,1.987517955704812,False,True,False
U56,FULL,"N=5,H=126",L_DD,-0.05623234408579603,False,0.0005,0.06969161690325128,0.06916238362056092,0.05361748437939455,0.8130480926495861,True,True,False
U56,FULL,"N=10,H=21",L_H1,0.25062082761716264,True,0.005,0.2264212154075547,0.20972109327056002,0.1787337330046863,1.1950196506645048,False,True,False
U56,FULL,"N=10,H=21",L_H2,0.24324542612798195,True,0.005,0.2297320155291324,0.21254283849582148,0.18140864149999683,1.1444536444955968,False,True,False
U56,FULL,"N=10,H=21",L_CAGR,0.06570458060345961,True,0.0005,0.027119785671787116,0.023998667489464155,0.021281213460596537,2.737842866996891,False,False,False
U56,FULL,"N=10,H=21",L_DD,0.0015286572165451595,True,0.0005,0.043952358660547676,0.04350933998293855,0.03289751323889591,0.03513400150736822,True,True,False
U56,FULL,"N=10,H=63",L_H1,0.32922726179146933,True,0.005,0.22264564985270405,0.18841583431826,0.16940829781893232,1.7473439160923154,False,True,False
U56,FULL,"N=10,H=63",L_H2,0.3096700188709902,True,0.005,0.22334259011730925,0.19850998362038186,0.16813287199841034,1.5599720136151132,False,True,False
U56,FULL,"N=10,H=63",L_CAGR,0.08969932460985218,True,0.0005,0.028000922715888197,0.024198225537399542,0.023947985493604242,3.7068554663736597,False,False,False
U56,FULL,"N=10,H=63",L_DD,-0.07456713944415294,False,0.0005,0.044264138285692464,0.03790382863061092,0.030610873405828645,1.9672719653426498,False,True,False
U56,FULL,"N=10,H=126",L_H1,0.27304892665365266,True,0.005,0.2348393324726771,0.215051185687543,0.18406891988633345,1.2696927281785697,False,True,False
U56,FULL,"N=10,H=126",L_H2,0.17782220754805822,True,0.005,0.2274706505149299,0.20412647610618176,0.18046627780289493,0.8711373994207362,True,True,False
U56,FULL,"N=10,H=126",L_CAGR,0.06463415934979776,True,0.0005,0.02694131348119463,0.024676394438545853,0.023223094184333805,2.6192707978778182,False,False,False
U56,FULL,"N=10,H=126",L_DD,-0.005406948941134138,False,0.0005,0.050478990652926096,0.04967999651332865,0.04168361772476556,0.10883553382866094,True,True,False
U56,FULL,"N=20,H=21",L_H1,0.22824875486030227,True,0.005,0.1771078583676622,0.16160875706691516,0.14029955526122329,1.4123538786069272,False,True,False
U56,FULL,"N=20,H=21",L_H2,0.23117156681380657,True,0.005,0.17147773775047306,0.16941139820883605,0.14449556700696678,1.3645573394585753,False,True,False
U56,FULL,"N=20,H=21",L_CAGR,0.03586867911124113,True,0.0005,0.018187132647767147,0.016397642045453662,0.014585681814929334,2.187429083511792,False,False,False
U56,FULL,"N=20,H=21",L_DD,0.0003806608490762864,True,0.0005,0.03303514328719545,0.034359560580810966,0.026383990301985714,0.011078746137658024,True,True,True
U56,FULL,"N=20,H=63",L_H1,0.2545920534514987,True,0.005,0.1714243570193817,0.15433975509726028,0.1251634194470772,1.6495558988742884,False,True,False
U56,FULL,"N=20,H=63",L_H2,0.23950218331283657,True,0.005,0.17348108929396164,0.15640254231892187,0.12573675774438114,1.5313189911226983,False,True,False
U56,FULL,"N=20,H=63",L_CAGR,0.046661306981071834,True,0.0005,0.018245466945722447,0.016413766650778906,0.014187225961895205,2.842815300950897,False,False,False
U56,FULL,"N=20,H=63",L_DD,-0.05302926393366347,False,0.0005,0.03413026827538382,0.031791644448200596,0.025421043594833555,1.6680251951127028,False,True,False
U56,FULL,"N=20,H=126",L_H1,0.25267129130323407,True,0.005,0.16146809117178787,0.15350301562755958,0.13279118416293956,1.646034706681489,False,True,False
U56,FULL,"N=20,H=126",L_H2,0.2891449743857839,True,0.005,0.16560673061683445,0.14940868623023784,0.13430895902883533,1.935262143595944,False,True,False
U56,FULL,"N=20,H=126",L_CAGR,0.051876146924860186,True,0.0005,0.017181820632118913,0.015560340351615349,0.01361201431302118,3.3338696810365605,False,False,False
U56,FULL,"N=20,H=126",L_DD,0.011027970338509552,True,0.0005,0.03704574892854513,0.0365764634100197,0.03210718592033869,0.3015045553991031,True,True,False
U56,FULL,"N=40,H=21",L_H1,0.22058730556619488,True,0.005,0.13404301790704987,0.12285430734084667,0.10257430012925231,1.7955195087641334,False,True,False
U56,FULL,"N=40,H=21",L_H2,0.2298124484984223,True,0.005,0.127834261667194,0.1260630373791216,0.10565227659172159,1.8229962824652957,False,True,False
U56,FULL,"N=40,H=21",L_CAGR,0.015201620966209459,True,0.0005,0.013382251922641523,0.012229784451287386,0.010085540307979868,1.2429999095044753,False,True,False
U56,FULL,"N=40,H=21",L_DD,0.012304047625917747,True,0.0005,0.026136481597099755,0.025867885492050467,0.02110580993592351,0.47564953191473414,True,True,False
U56,FULL,"N=40,H=63",L_H1,0.2911378103573625,True,0.005,0.12827689766102038,0.11980027889010679,0.10767241392734685,2.4301930934937492,False,False,False
U56,FULL,"N=40,H=63",L_H2,0.2234116445435559,True,0.005,0.1256947263997294,0.12384886524828469,0.11045787799126043,1.8039054624818225,False,True,False
U56,FULL,"N=40,H=63",L_CAGR,0.024688218849509988,True,0.0005,0.012331898011734486,0.011792746409842549,0.010374750041007519,2.09350883937473,False,False,False
U56,FULL,"N=40,H=63",L_DD,-0.012385127575149424,False,0.0005,0.025782373031429467,0.02574314822251281,0.019386057992839337,0.4811038443354968,True,True,False
U56,FULL,"N=40,H=126",L_H1,0.3062781650896653,True,0.005,0.11618308697025648,0.10870928047266316,0.0874453900788103,2.8174058714948838,False,False,False
U56,FULL,"N=40,H=126",L_H2,0.21910313661719494,True,0.005,0.11658054710226654,0.110385789578415,0.09334965529023655,1.984885350315406,False,True,False
U56,FULL,"N=40,H=126",L_CAGR,0.02849665723971727,True,0.0005,0.011421281639606318,0.010654333781818301,0.008724611584681732,2.6746540725377894,False,False,False
U56,FULL,"N=40,H=126",L_DD,-0.022251604604432762,False,0.0005,0.025879212476354437,0.0244887725838412,0.018834987789346985,0.9086451568060776,True,True,False
U56,IS,N=5,L_H1,0.19682815216323357,True,0.005,0.4063516322003134,0.4001511635688996,0.30027327556782624,0.4918844928695126,True,True,False
U56,IS,N=5,L_H2,0.14903108639644325,True,0.005,0.4039229723715746,0.39773741717621663,0.3026458716927541,0.37469717446879125,True,True,False
U56,IS,N=5,L_CAGR,0.08293515772343521,True,0.0005,0.05178108723436356,0.049469099589543535,0.04320073477597254,1.676504290790963,False,True,False
U56,IS,N=5,L_DD,-0.11001113577297991,False,0.0005,0.05440194971790492,0.05428835932023839,0.05438596537509398,2.0264221860904237,False,False,False
U56,IS,N=10,L_H1,0.1452133607090258,True,0.005,0.3508820292951393,0.3452246959580245,0.2659518943153773,0.4206343358665225,True,True,False
U56,IS,N=10,L_H2,0.21863770918366066,True,0.005,0.35165703839190254,0.3539831431345555,0.2692409157187525,0.617650058835012,True,True,False
U56,IS,N=10,L_CAGR,0.058274686516693014,True,0.0005,0.03721193066430216,0.035844994126358415,0.028775226545587944,1.625741276767041,False,True,False
U56,IS,N=10,L_DD,-0.054767841010400636,False,0.0005,0.04683428827535807,0.046156247801086944,0.04155160732948685,1.1865748109860632,False,True,False
U56,IS,N=15,L_H1,0.11334251132565687,True,0.005,0.2986297812181674,0.27548639581476,0.21639301471240918,0.411426890937546,True,True,False
U56,IS,N=15,L_H2,0.3095014738734905,True,0.005,0.2863653790433188,0.2754090839052163,0.21817734340721773,1.1237881826004232,False,True,False
U56,IS,N=15,L_CAGR,0.04436438809053847,True,0.0005,0.028168146495398002,0.02728313544065328,0.02108556984997998,1.6260736669009546,False,True,False
U56,IS,N=15,L_DD,-0.012410604965951894,False,0.0005,0.039817039507988254,0.035976767203157914,0.03240669323691848,0.34496164971883675,True,True,False
U56,IS,N=20,L_H1,0.0927166277709256,True,0.005,0.27029378234025875,0.2500951371551953,0.20073785209807402,0.3707254320318541,True,True,False
U56,IS,N=20,L_H2,0.2801796784581323,True,0.005,0.26585568929276804,0.25674825723602673,0.20610998015701967,1.0912622405867598,False,True,False
U56,IS,N=20,L_CAGR,0.03508750232932381,True,0.0005,0.02465277013318603,0.023980904731436267,0.018806745639565678,1.4631433935571265,False,True,False
U56,IS,N=20,L_DD,-0.007150809900672267,False,0.0005,0.037334936050449984,0.03519017002359704,0.0327359069916752,0.2032047556427615,True,True,False
U56,IS,N=30,L_H1,0.16997534163929973,True,0.005,0.22876349067776391,0.21487362454698952,0.1834965662528787,0.7910479566659367,True,True,False
U56,IS,N=30,L_H2,0.21574292779131166,True,0.005,0.22774768801191625,0.21558480103584932,0.18007566079838094,1.0007334782169364,False,True,False
U56,IS,N=30,L_CAGR,0.02328846492044903,True,0.0005,0.020404692828766467,0.019645481451716924,0.015994473059027608,1.1854362020948959,False,True,False
U56,IS,N=30,L_DD,-0.013828388168580646,False,0.0005,0.03237379900332317,0.0325284579763352,0.03078838830661688,0.4251166218405111,True,True,False
U56,IS,N=40,L_H1,0.21887957640371924,True,0.005,0.21694597423505996,0.19606198348556556,0.17075472136075254,1.1163794862854357,False,True,False
U56,IS,N=40,L_H2,0.25209766448303617,True,0.005,0.21343992478273774,0.19407990500293684,0.1586613149377543,1.2989374890678218,False,True,False
U56,IS,N=40,L_CAGR,0.021026521276900995,True,0.0005,0.019327382215094238,0.017818264606291375,0.014985155158026736,1.1800543847281755,False,True,False
U56,IS,N=40,L_DD,0.006557401821645464,True,0.0005,0.032233329854208945,0.03136124849180666,0.027855532939456484,0.20909249908716582,True,True,False
U56,IS,H=21,L_H1,0.09817173302210302,True,0.005,0.2901991910069912,0.2501751250651171,0.21593181898868738,0.3924120473470346,True,True,False
U56,IS,H=21,L_H2,0.27091074240161905,True,0.005,0.26993007664862073,0.2500553356646921,0.2202525209713381,1.083403166269136,False,True,False
U56,IS,H=21,L_CAGR,0.025272030436606113,True,0.0005,0.02466366977069815,0.023793109761790374,0.021376529334529715,1.0621575191146622,False,True,False
U56,IS,H=21,L_DD,0.01503972031670911,True,0.0005,0.03682271027318248,0.03424027686847982,0.029217261234158666,0.4392406163793042,True,True,False
U56,IS,H=63,L_H1,0.12119673420643373,True,0.005,0.26288721363598183,0.2299587235779659,0.1872109513649106,0.5270369061052073,True,True,False
U56,IS,H=63,L_H2,0.24177433146411254,True,0.005,0.2503531206946523,0.23359174646269093,0.1827938644670003,1.0350294268754419,False,True,False
U56,IS,H=63,L_CAGR,0.030164696714182454,True,0.0005,0.02320649807203578,0.021997201372684374,0.017731260999981478,1.3712970210674296,False,True,False
U56,IS,H=63,L_DD,0.004768982836676844,True,0.0005,0.036154582196247016,0.033526614622188866,0.02984520460280714,0.14224468800141232,True,True,False
U56,IS,H=126,L_H1,0.0927166277709256,True,0.005,0.27029378234025875,0.2500951371551953,0.20073785209807402,0.3707254320318541,True,True,False
U56,IS,H=126,L_H2,0.2801796784581323,True,0.005,0.26585568929276804,0.25674825723602673,0.20610998015701967,1.0912622405867598,False,True,False
U56,IS,H=126,L_CAGR,0.03508750232932381,True,0.0005,0.02465277013318603,0.023980904731436267,0.018806745639565678,1.4631433935571265,False,True,False
U56,IS,H=126,L_DD,-0.007150809900672267,False,0.0005,0.037334936050449984,0.03519017002359704,0.0327359069916752,0.2032047556427615,True,True,False
U56,IS,H=252,L_H1,0.14261312659084413,True,0.005,0.2707841073541907,0.2514202867208602,0.2081992543038905,0.5672299894764681,True,True,False
U56,IS,H=252,L_H2,0.2855668380949312,True,0.005,0.2551972012018507,0.25824753840608156,0.2113959372847831,1.1057872607710646,False,True,False
U56,IS,H=252,L_CAGR,0.0370879954877297,True,0.0005,0.024040043467917327,0.022622455328278793,0.020569269599983786,1.6394328091066455,False,True,False
U56,IS,H=252,L_DD,-0.028370875106008747,False,0.0005,0.03548273508998794,0.03559007696042993,0.035345484368695244,0.7971568911624525,True,True,False
U56,IS,G=0.30,L_H1,0.0934187438038181,True,0.005,0.270553672866627,0.25056004018201267,0.20070491804823898,0.37283975423996796,True,True,False
U56,IS,G=0.30,L_H2,0.27698398941080815,True,0.005,0.2662677626338619,0.2570971756639673,0.20599291917041412,1.0773513504980445,False,True,False
U56,IS,G=0.30,L_CAGR,-0.04911994696797348,False,0.0005,0.028906547656436726,0.028335009068281885,0.022154303604784528,1.7335426591748715,False,True,False
U56,IS,G=0.30,L_DD,0.07553826446052495,True,0.0005,0.03207262801422445,0.03184057216996476,0.026169779436792225,2.372390296798129,False,False,False
U56,IS,G=0.35,L_H1,0.09338250414641847,True,0.005,0.2705241044396264,0.2505072734641815,0.20070742636926336,0.37277362391543756,True,True,False
U56,IS,G=0.35,L_H2,0.2773801066131869,True,0.005,0.266221611693689,0.25705830069975666,0.20600472141174,1.0790552410021805,False,True,False
U56,IS,G=0.35,L_CAGR,-0.03979926084464666,False,0.0005,0.02741349437762392,0.026880798584432732,0.020960525562533982,1.4805832765584315,False,True,False
