panel,book,cadence,cost_bps,floor,admitted_IS,abstained,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,oos_floor,oos_4b,oos_4b_incumbent_floor
U56,RULESV2,W,25,F_GROSS,4,False,1.0,0.12270310220667491,1.2393793945502616,-0.15958968117256078,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07528650187111971,True,True
U56,RULESV2,W,25,F_NONE,4,False,1.0,0.12270310220667491,1.2393793945502616,-0.15958968117256078,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,RULESV2,W,50,F_SPY70,0,True,1.0,0.11606960208680461,1.1782213798635122,-0.16038908808615815,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,True,True
U56,RULESV2,W,50,F_BETA,4,False,1.0,0.11606960208680461,1.1782213798635122,-0.16038908808615815,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04371971207680588,True,True
U56,RULESV2,W,50,F_GROSS,4,False,1.0,0.11606960208680461,1.1782213798635122,-0.16038908808615815,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07528650187111971,True,True
U56,RULESV2,W,50,F_NONE,4,False,1.0,0.11606960208680461,1.1782213798635122,-0.16038908808615815,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,RULESV2,M,0,F_SPY70,1,False,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,True,True
U56,RULESV2,M,0,F_BETA,4,False,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.047595774698662476,True,True
U56,RULESV2,M,0,F_GROSS,4,False,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07537785806099385,True,True
U56,RULESV2,M,0,F_NONE,4,False,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,RULESV2,M,10,F_SPY70,1,False,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,True,True
U56,RULESV2,M,10,F_BETA,4,False,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.047593951187236694,True,True
U56,RULESV2,M,10,F_GROSS,4,False,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07537785806099385,True,True
U56,RULESV2,M,10,F_NONE,4,False,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,RULESV2,M,25,F_SPY70,1,False,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,True,True
U56,RULESV2,M,25,F_BETA,4,False,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04759121592009805,True,True
U56,RULESV2,M,25,F_GROSS,4,False,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07537785806099385,True,True
U56,RULESV2,M,25,F_NONE,4,False,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,RULESV2,M,50,F_SPY70,0,True,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,True,True
U56,RULESV2,M,50,F_BETA,4,False,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.047586657141533616,True,True
U56,RULESV2,M,50,F_GROSS,4,False,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07537785806099385,True,True
U56,RULESV2,M,50,F_NONE,4,False,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,BAND06,W,0,F_SPY70,0,True,1.0,0.1235357291666459,1.2183195357321992,-0.17741424322790234,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,True,True
U56,BAND06,W,0,F_BETA,4,False,1.0,0.1235357291666459,1.2183195357321992,-0.17741424322790234,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.0446234109348901,True,True
U56,BAND06,W,0,F_GROSS,4,False,1.0,0.1235357291666459,1.2183195357321992,-0.17741424322790234,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07155347977181069,True,True
U56,BAND06,W,0,F_NONE,4,False,1.0,0.1235357291666459,1.2183195357321992,-0.17741424322790234,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,BAND06,W,10,F_SPY70,0,True,1.0,0.1215613762188823,1.2006211150758233,-0.17760027281132917,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,True,True
U56,BAND06,W,10,F_BETA,4,False,1.0,0.1215613762188823,1.2006211150758233,-0.17760027281132917,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04462933926889059,True,True
U56,BAND06,W,10,F_GROSS,4,False,1.0,0.1215613762188823,1.2006211150758233,-0.17760027281132917,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07155347977181069,True,True
U56,BAND06,W,10,F_NONE,4,False,1.0,0.1215613762188823,1.2006211150758233,-0.17760027281132917,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,BAND06,W,25,F_SPY70,0,True,1.0,0.11860608931088001,1.1740521262947263,-0.17787927515507607,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,True,True
U56,BAND06,W,25,F_BETA,4,False,1.0,0.11860608931088001,1.1740521262947263,-0.17787927515507607,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04463823176989128,True,True
U56,BAND06,W,25,F_GROSS,4,False,1.0,0.11860608931088001,1.1740521262947263,-0.17787927515507607,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07155347977181069,True,True
U56,BAND06,W,25,F_NONE,4,False,1.0,0.11860608931088001,1.1740521262947263,-0.17787927515507607,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,BAND06,W,50,F_SPY70,0,True,1.0,0.11369721281659984,1.1297185202837638,-0.17834416698435573,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,True,True
U56,BAND06,W,50,F_BETA,4,False,1.0,0.11369721281659984,1.1297185202837638,-0.17834416698435573,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04465305260489247,True,True
U56,BAND06,W,50,F_GROSS,4,False,1.0,0.11369721281659984,1.1297185202837638,-0.17834416698435573,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07155347977181069,True,True
U56,BAND06,W,50,F_NONE,4,False,1.0,0.11369721281659984,1.1297185202837638,-0.17834416698435573,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,BAND06,M,0,F_SPY70,1,False,1.0,0.12877825540022747,1.1659688306649152,-0.22707976391767926,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,False,False
U56,BAND06,M,0,F_BETA,4,False,1.0,0.12877825540022747,1.1659688306649152,-0.22707976391767926,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04722910428996237,False,False
U56,BAND06,M,0,F_GROSS,4,False,1.0,0.12877825540022747,1.1659688306649152,-0.22707976391767926,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07120018360951402,False,False
U56,BAND06,M,0,F_NONE,4,False,1.0,0.12877825540022747,1.1659688306649152,-0.22707976391767926,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,False,False
U56,BAND06,M,10,F_SPY70,1,False,1.0,0.1272854247371078,1.1538510209999835,-0.2271826939142374,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,False,False
U56,BAND06,M,10,F_BETA,4,False,1.0,0.1272854247371078,1.1538510209999835,-0.2271826939142374,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.0472300603127511,False,False
U56,BAND06,M,10,F_GROSS,4,False,1.0,0.1272854247371078,1.1538510209999835,-0.2271826939142374,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07120018360951402,False,False
U56,BAND06,M,10,F_NONE,4,False,1.0,0.1272854247371078,1.1538510209999835,-0.2271826939142374,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,False,False
U56,BAND06,M,25,F_SPY70,0,True,1.0,0.12504942434191668,1.1356358420000137,-0.22733708890907456,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,False,False
U56,BAND06,M,25,F_BETA,4,False,1.0,0.12504942434191668,1.1356358420000137,-0.22733708890907456,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04723149434693417,False,False
U56,BAND06,M,25,F_GROSS,4,False,1.0,0.12504942434191668,1.1356358420000137,-0.22733708890907456,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07120018360951402,False,False
U56,BAND06,M,25,F_NONE,4,False,1.0,0.12504942434191668,1.1356358420000137,-0.22733708890907456,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,False,False
U56,BAND06,M,50,F_SPY70,0,True,1.0,0.12133139722081365,1.1051799771058373,-0.22759441390046953,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,False,False
U56,BAND06,M,50,F_BETA,4,False,1.0,0.12133139722081365,1.1051799771058373,-0.22759441390046953,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04723388440390598,False,False
U56,BAND06,M,50,F_GROSS,4,False,1.0,0.12133139722081365,1.1051799771058373,-0.22759441390046953,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07120018360951402,False,False
U56,BAND06,M,50,F_NONE,4,False,1.0,0.12133139722081365,1.1051799771058373,-0.22759441390046953,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,False,False
U56,V1N20,W,0,F_SPY70,0,True,1.0,0.15608500870383235,1.119335388244916,-0.22683416354046726,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,False,False
U56,V1N20,W,0,F_BETA,3,False,0.75,0.11694689584660445,1.1205566645130431,-0.17293308563658705,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04559336040065845,True,True
U56,V1N20,W,0,F_GROSS,3,False,0.75,0.11694689584660445,1.1205566645130431,-0.17293308563658705,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07717882541639205,True,True
U56,V1N20,W,0,F_NONE,3,False,0.75,0.11694689584660445,1.1205566645130431,-0.17293308563658705,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,V1N20,W,10,F_SPY70,0,True,1.0,0.13946185774096143,1.0146773451835933,-0.22794294548798189,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,False,False
U56,V1N20,W,10,F_BETA,3,False,0.75,0.10487357132315012,1.015746862150942,-0.17381915267386716,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04559687603743052,True,False
U56,V1N20,W,10,F_GROSS,3,False,0.75,0.10487357132315012,1.015746862150942,-0.17381915267386716,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.07717882541639205,True,False
U56,V1N20,W,10,F_NONE,3,False,0.75,0.10487357132315012,1.015746862150942,-0.17381915267386716,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,False
U56,V1N20,W,25,F_SPY70,0,True,1.0,0.11496365824667198,0.8572386290808048,-0.22960449170652975,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,False,False
U56,V1N20,W,25,F_BETA,3,False,0.75,0.08700204565391911,0.8580799123427628,-0.17514728512606448,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04560214949258862,False,False
U56,V1N20,W,25,F_GROSS,0,True,1.0,0.11496365824667198,0.8572386290808048,-0.22960449170652975,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10287821865205388,False,False
U56,V1N20,W,25,F_NONE,3,False,0.75,0.08700204565391911,0.8580799123427628,-0.17514728512606448,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,False,False
U56,V1N20,W,50,F_SPY70,0,True,1.0,0.07527098093893714,0.5942184887191478,-0.23638485964342038,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,False,False
U56,V1N20,W,50,F_BETA,2,False,0.5,0.03934554467740914,0.5938149295898691,-0.12075860861931276,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.030392138736098348,False,False
U56,V1N20,W,50,F_GROSS,0,True,1.0,0.07527098093893714,0.5942184887191478,-0.23638485964342038,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10287821865205388,False,False
U56,V1N20,W,50,F_NONE,2,False,0.5,0.03934554467740914,0.5938149295898691,-0.12075860861931276,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,False,False
U56,V1N20,M,0,F_SPY70,1,False,0.75,0.11930815172068732,1.086597411220336,-0.18134310015285293,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,True,True
U56,V1N20,M,0,F_BETA,3,False,0.75,0.11930815172068732,1.086597411220336,-0.18134310015285293,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04899906431035553,True,True
U56,V1N20,M,0,F_GROSS,3,False,0.75,0.11930815172068732,1.086597411220336,-0.18134310015285293,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.077003462709341,True,True
U56,V1N20,M,0,F_NONE,3,False,0.75,0.11930815172068732,1.086597411220336,-0.18134310015285293,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,V1N20,M,10,F_SPY70,1,False,0.75,0.11374198404655256,1.0412970757503597,-0.18194885885285428,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,True,True
U56,V1N20,M,10,F_BETA,3,False,0.75,0.11374198404655256,1.0412970757503597,-0.18194885885285428,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.04898803323773893,True,True
U56,V1N20,M,10,F_GROSS,3,False,0.75,0.11374198404655256,1.0412970757503597,-0.18194885885285428,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.077003462709341,True,True
U56,V1N20,M,10,F_NONE,3,False,0.75,0.11374198404655256,1.0412970757503597,-0.18194885885285428,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,True
U56,V1N20,M,25,F_SPY70,0,True,1.0,0.14039464264159007,0.9737950299672381,-0.23754291888021095,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,False,False
U56,V1N20,M,25,F_BETA,3,False,0.75,0.10543981531106783,0.9729451761608107,-0.1828574969028568,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.048971486628814065,True,False
U56,V1N20,M,25,F_GROSS,3,False,0.75,0.10543981531106783,0.9729451761608107,-0.1828574969028568,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.077003462709341,True,False
U56,V1N20,M,25,F_NONE,3,False,0.75,0.10543981531106783,0.9729451761608107,-0.1828574969028568,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,True,False
U56,V1N20,M,50,F_SPY70,0,True,1.0,0.12159871462212712,0.8594356677662965,-0.23942496623785203,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.10700876349880425,False,False
U56,V1N20,M,50,F_BETA,3,False,0.75,0.09172757233848916,0.8581655465668384,-0.18437189365286155,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.048943908947272595,False,False
U56,V1N20,M,50,F_GROSS,3,False,0.75,0.09172757233848916,0.8581655465668384,-0.18437189365286155,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.077003462709341,False,False
U56,V1N20,M,50,F_NONE,3,False,0.75,0.09172757233848916,0.8581655465668384,-0.18437189365286155,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-inf,False,False
B136,RULESV2,W,0,F_SPY70,1,False,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,True,True
B136,RULESV2,W,0,F_BETA,4,False,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.049673056096350095,True,True
B136,RULESV2,W,0,F_GROSS,4,False,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07640506630508595,True,True
B136,RULESV2,W,0,F_NONE,4,False,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,True,True
B136,RULESV2,W,10,F_SPY70,1,False,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,False,False
B136,RULESV2,W,10,F_BETA,4,False,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.04968225502905568,True,False
B136,RULESV2,W,10,F_GROSS,4,False,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07640506630508595,True,False
B136,RULESV2,W,10,F_NONE,4,False,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,True,False
B136,RULESV2,W,25,F_SPY70,0,True,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,False,False
B136,RULESV2,W,25,F_BETA,4,False,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.04969605342811404,True,False
B136,RULESV2,W,25,F_GROSS,4,False,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07640506630508595,True,False
B136,RULESV2,W,25,F_NONE,4,False,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,True,False
B136,RULESV2,W,50,F_SPY70,0,True,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,False,False
B136,RULESV2,W,50,F_BETA,4,False,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.04971905075987796,True,False
B136,RULESV2,W,50,F_GROSS,4,False,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07640506630508595,True,False
B136,RULESV2,W,50,F_NONE,4,False,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,True,False
B136,RULESV2,M,0,F_SPY70,1,False,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,False,False
B136,RULESV2,M,0,F_BETA,4,False,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.052965333410589004,False,False
B136,RULESV2,M,0,F_GROSS,4,False,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07637012416541482,False,False
B136,RULESV2,M,0,F_NONE,4,False,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,False,False
B136,RULESV2,M,10,F_SPY70,1,False,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,False,False
B136,RULESV2,M,10,F_BETA,4,False,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.05296243194862615,False,False
B136,RULESV2,M,10,F_GROSS,4,False,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07637012416541482,False,False
B136,RULESV2,M,10,F_NONE,4,False,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,False,False
B136,RULESV2,M,25,F_SPY70,1,False,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,False,False
B136,RULESV2,M,25,F_BETA,4,False,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.05295807975568182,False,False
B136,RULESV2,M,25,F_GROSS,4,False,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07637012416541482,False,False
B136,RULESV2,M,25,F_NONE,4,False,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,False,False
B136,RULESV2,M,50,F_SPY70,1,False,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,False,False
B136,RULESV2,M,50,F_BETA,4,False,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.052950826100774666,False,False
B136,RULESV2,M,50,F_GROSS,4,False,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07637012416541482,False,False
B136,RULESV2,M,50,F_NONE,4,False,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,False,False
B136,BAND06,W,0,F_SPY70,1,False,1.0,0.10870548674163816,1.1047793987700736,-0.18014691262306082,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,True,True
B136,BAND06,W,0,F_BETA,4,False,1.0,0.10870548674163816,1.1047793987700736,-0.18014691262306082,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0509907901687333,True,True
B136,BAND06,W,0,F_GROSS,4,False,1.0,0.10870548674163816,1.1047793987700736,-0.18014691262306082,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07544223025572493,True,True
B136,BAND06,W,0,F_NONE,4,False,1.0,0.10870548674163816,1.1047793987700736,-0.18014691262306082,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,True,True
B136,BAND06,W,10,F_SPY70,1,False,1.0,0.10646083032138787,1.0839977568057917,-0.18040514145609488,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,False,False
B136,BAND06,W,10,F_BETA,4,False,1.0,0.10646083032138787,1.0839977568057917,-0.18040514145609488,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.05099808003920972,True,False
B136,BAND06,W,10,F_GROSS,4,False,1.0,0.10646083032138787,1.0839977568057917,-0.18040514145609488,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07544223025572493,True,False
B136,BAND06,W,10,F_NONE,4,False,1.0,0.10646083032138787,1.0839977568057917,-0.18040514145609488,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,True,False
B136,BAND06,W,25,F_SPY70,1,False,1.0,0.10310208040214741,1.052803970505415,-0.18079240842480448,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,False,False
B136,BAND06,W,25,F_BETA,4,False,1.0,0.10310208040214741,1.052803970505415,-0.18079240842480448,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.05100901484492432,True,False
B136,BAND06,W,25,F_GROSS,4,False,1.0,0.10310208040214741,1.052803970505415,-0.18079240842480448,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07544223025572493,True,False
B136,BAND06,W,25,F_NONE,4,False,1.0,0.10310208040214741,1.052803970505415,-0.18079240842480448,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,True,False
B136,BAND06,W,50,F_SPY70,0,True,1.0,0.0975260537874647,1.0007640412590941,-0.1814376499700513,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,False,False
B136,BAND06,W,50,F_BETA,4,False,1.0,0.0975260537874647,1.0007640412590941,-0.1814376499700513,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.05102723952111536,True,False
B136,BAND06,W,50,F_GROSS,4,False,1.0,0.0975260537874647,1.0007640412590941,-0.1814376499700513,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07544223025572493,True,False
B136,BAND06,W,50,F_NONE,4,False,1.0,0.0975260537874647,1.0007640412590941,-0.1814376499700513,0.15257181383948715,0.8736721309012504,-0.3371595330739301,-inf,True,False
B136,BAND06,M,0,F_SPY70,1,False,1.0,0.11564441401998793,1.0626072940644995,-0.24562533921121377,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.106800269687641,False,False
