panel,N,gross,CAGR,S,DD,H1,H2,IS_S,OOS_S,OOS_CAGR,OOS_DD,turn,p4a,p4b
U56,5,0.5,0.12360138603207438,1.0008746307329643,-0.19108239032961494,1.2521368490554297,0.8046174002361222,1.2769311686237554,0.8144764114968998,0.10458222408306717,-0.19108239032961483,5.163204930921618,False,False
U56,5,0.65,0.16088288845841436,1.004648898287204,-0.24087620617778804,1.2546482879535223,0.8094812686331092,1.278735750224318,0.8195732340839356,0.1351767450671717,-0.24087620617778793,6.691414094093525,False,False
U56,5,0.8,0.19814553158401926,1.0083575496417798,-0.2877331777127704,1.2570869796819195,0.8143241213581247,1.280468990559471,0.8246381626088516,0.165292559484447,-0.2877331777127705,8.217192756858262,False,False
U56,5,1.0,0.24768620999702828,1.0132287842212926,-0.3460669940909792,1.2602449573675254,0.8207885722302126,1.2826910955720021,0.8313779266580696,0.20458641020838608,-0.3460669940909791,10.252086661510694,False,False
U56,10,0.5,0.1106995621011777,1.1217274883496386,-0.16098641088108845,1.2105226828290245,1.0560679863762075,1.1642897901482758,1.0962765601089632,0.11473458224383215,-0.16098641088108867,4.08449202622054,False,True
U56,10,0.65,0.1445521266158285,1.1242354466583542,-0.2043639166429616,1.2133927444463868,1.0582092375018355,1.1669577321189244,1.0986040122197716,0.14963116492242312,-0.20436391664296127,5.292821048659559,False,False
U56,10,0.8,0.17864586877422828,1.1266871837587895,-0.24572021866305804,1.2162104371928042,1.060302613524385,1.1695816573736717,1.1008721598630502,0.18467422877699757,-0.24572021866305827,6.4997578606400035,False,False
U56,10,1.0,0.22442184562182876,1.1298811546635397,-0.2979275564887721,1.219895365705731,1.063035424832663,1.173022092495978,1.1038185907088658,0.23155094462483095,-0.297927556488772,8.111964002738032,False,False
U56,15,0.5,0.1027360335060361,1.1584540299563144,-0.150182982730938,1.1543901487761108,1.1716755532899605,1.0541578179864182,1.237586200886097,0.11784879202691023,-0.15018298273093778,3.394509788305066,False,False
U56,15,0.65,0.13422857014386214,1.1602929164734348,-0.191335904001523,1.1567256076729926,1.1731018384938938,1.0565600221621902,1.2390375396310305,0.15418653565784735,-0.19133590400152267,4.3969445477233755,False,True
U56,15,0.8,0.16599149048688822,1.1620769882479571,-0.2308402011059415,1.1590130701438757,1.1744741920595672,1.0589273162211599,1.2404192618139362,0.19092901903739867,-0.23084020110594128,5.397655654012323,False,False
U56,15,1.0,0.20871799916049594,1.1643648447785686,-0.2810818496645252,1.1619768495195555,1.1762200414637862,1.0620161214700734,1.2421530767667956,0.24049423961133232,-0.2810818496645253,6.736660572886136,False,False
U56,20,0.5,0.09709782613749995,1.2001903460349919,-0.13402048732307836,1.2128090465476336,1.1968904027133502,1.0940479689768263,1.2810528831678514,0.1099773323418547,-0.13402048732307836,2.897726763465788,False,False
U56,20,0.65,0.1269174036663534,1.2019044341618108,-0.1710974497518325,1.2149148130184615,1.1982433281224982,1.0962297906015743,1.2824435367380915,0.14392585352513976,-0.1710974497518325,3.7535502647744106,False,True
U56,20,0.8,0.15702656650605107,1.2035652464204833,-0.20683618772313728,1.2169639636981286,1.1995490232318422,1.0983684621137315,1.283772574186455,0.17828101958055242,-0.2068361877231375,4.607718421323852,False,False
U56,20,1.0,0.19758880187369554,1.2056865669802683,-0.2524989183564459,1.2195991166676057,1.2012052926660524,1.101145075677545,1.285436766699359,0.22467984269798502,-0.25249891835644567,5.750744539174705,False,False
U56,25,0.5,0.0894741514025792,1.1949442053266792,-0.12379841133028835,1.2048595261352972,1.1912880294254744,1.0971986126248525,1.2702854031452826,0.09948913302982398,-0.12379841133028857,2.5068025901683333,False,False
U56,25,0.65,0.11690981703756798,1.1967025330729835,-0.15820071764570753,1.2070085263122134,1.1926624082863897,1.0994385130248072,1.271708061875028,0.13010457222879301,-0.15820071764570753,3.2469620939593606,False,True
U56,25,0.8,0.1445954713985691,1.19840673062049,-0.19142765489916225,1.2090963732470543,1.193989513532095,1.101628530155859,1.273072711631011,0.161046653318339,-0.19142765489916236,3.9862471691598915,False,True
U56,25,1.0,0.18187110946067375,1.2005865613626763,-0.23397922346180688,1.2117720240337724,1.1956812951681688,1.1044583466717193,1.2747971032663037,0.20277903999232616,-0.23397922346180733,4.9766516330937085,False,False
U56,30,0.5,0.08332426840765872,1.1887408332249967,-0.11176916665920511,1.1998373180325492,1.1821766072517126,1.093003150476768,1.2634745979328164,0.09152931488432348,-0.11176916665920544,2.1141742891712796,False,False
U56,30,0.65,0.10882971871863911,1.1903571709331366,-0.14305213521749638,1.2018345894530147,1.183402381897777,1.095109895848654,1.264753203815253,0.11962273068500617,-0.14305213521749638,2.738352125998441,False,True
U56,30,0.8,0.1345491608037075,1.1919198292381277,-0.17336307333540446,1.203774107505339,1.184578187079535,1.0971691653523905,1.2659729008760103,0.1479850996387586,-0.1733630733354048,3.3625538409678013,False,True
U56,30,1.0,0.16915251359371553,1.1939203114506327,-0.21232363347480332,1.206266779296414,1.1860720465695498,1.0998385089088016,1.2675103230998612,0.1861943657105405,-0.21232363347480343,4.199568517161749,False,False
U56,40,0.5,0.0716165362442096,1.1876002883528707,-0.09390964446354344,1.1871866915613372,1.189569802524779,1.0593351478343918,1.2899548171766495,0.07929936211107602,-0.093909644463544,1.5759225952048845,False,False
U56,40,0.65,0.09348705053169781,1.188985360251751,-0.12044246736620612,1.1887484087968543,1.1907534574322136,1.061055313673558,1.2911655361902092,0.10360834380239581,-0.12044246736620623,2.0415604725638334,False,False
U56,40,0.8,0.11552152447039665,1.1903170255962618,-0.14626071285384545,1.1902502344492096,1.1918891338024236,1.0627266711416454,1.2923207238247323,0.12814184602568912,-0.14626071285384556,2.507669422259546,False,True
U56,40,1.0,0.14514186050562272,1.1920165862459955,-0.1796122253738508,1.1921651111364617,1.1933371576782792,1.0648838409045625,1.293783863303996,0.16118739273887606,-0.17961222537385046,3.132862194836523,False,True
B136,5,0.5,0.1608011086974197,1.1444870602809425,-0.2192135332009839,1.2219254322756088,1.0968436229911003,1.1824679348516351,1.1287464255017765,0.17207139976505714,-0.2192135332009837,6.3385694544066915,False,False
B136,5,0.65,0.2104050306081111,1.1499605568407145,-0.27632545240354334,1.2254202555300897,1.103836780327052,1.1851558415215235,1.1360120396688862,0.22530422974995767,-0.2763254524035431,8.212358130713751,False,False
B136,5,0.8,0.26050930729330823,1.155243214136985,-0.3300630640465354,1.2288398196340276,1.1105947107674794,1.1877906913999159,1.1430242588938926,0.2791322167949386,-0.3300630640465355,10.080083728628166,False,False
B136,5,1.0,0.3279521741077551,1.1620051854718743,-0.3969539109926935,1.2332879109065524,1.1192683853770284,1.1912257993181565,1.1520047867237857,0.35166801189507657,-0.3969539109926935,12.568548187309375,False,False
B136,10,0.5,0.122326723954306,1.0680142433261537,-0.19269034481486436,1.27877778331306,0.909553947846879,1.203462411924235,0.9818710407067273,0.11977893744787704,-0.19269034481486436,5.213508127414698,False,True
B136,10,0.65,0.1598116768638529,1.0721598783831074,-0.24490165899373506,1.2817636699788149,0.9149427125567763,1.206121553954906,0.9871524344688852,0.15620073933287548,-0.24490165899373495,6.757442479854729,False,False
B136,10,0.8,0.19758760266673403,1.0761987559060398,-0.2947923377479106,1.2846922340301317,0.9202480273759834,1.2087458174833512,0.9923137542730086,0.19275996267491435,-0.29479233774791047,8.29758875788187,False,False
B136,10,1.0,0.24833006880445607,1.0814208458111576,-0.35792666087771485,1.2885135385643967,0.9272056473991181,1.2121948000526046,0.9990182787920102,0.24162589703390558,-0.35792666087771496,10.351554328019851,False,False
B136,15,0.5,0.11053098229411518,1.0573169193905474,-0.18109835209395775,1.2937786073870172,0.8738663344147337,1.2101585000015056,0.9561766061744974,0.10571185477602874,-0.18109835209395764,4.690317797707517,False,True
B136,15,0.65,0.14435155934552268,1.0607241223813768,-0.23058673955050113,1.2969437679028786,0.877939807352421,1.2131443441854568,0.9600881016263103,0.13770492069382323,-0.23058673955050157,6.079439018548409,False,False
B136,15,0.8,0.17842050885780614,1.0640540039788422,-0.27803640018658105,1.3000562254076564,0.8819784261198794,1.2160954736803342,0.9639279005045872,0.16975511576840474,-0.2780364001865807,7.46533553634794,False,False
B136,15,1.0,0.2241719765175103,1.0683758710590736,-0.33830187857636773,1.304124268779957,0.8873255253793007,1.219976007178291,0.968947680826514,0.21250384873300487,-0.3383018785763676,9.312836320785618,False,False
B136,20,0.5,0.10719208574143813,1.089467923358399,-0.17999419967845853,1.3275965925032827,0.9012854709343683,1.2288091995311152,0.9952659531240393,0.10315841554205885,-0.17999419967845864,4.219983786813115,False,True
B136,20,0.65,0.14008129405341818,1.0923479070569142,-0.22929588386559896,1.3306720774414436,0.9045705469749058,1.231892363619638,0.9982573464002874,0.13450833557697428,-0.22929588386559907,5.469160911348771,False,False
B136,20,0.8,0.1732627177446353,1.0951477507653746,-0.27660787113103336,1.333705476376119,0.9078099549593838,1.2349480981563694,1.001167058612703,0.16598465183863542,-0.27660787113103336,6.71482117958321,False,False
B136,20,1.0,0.21790885109126057,1.0987446399152963,-0.3367517238642155,1.337675701627913,0.9120580888053026,1.2389729832119272,1.0049127553375174,0.208085983692732,-0.33675172386421526,8.375765768184792,False,False
B136,25,0.5,0.10100573738669949,1.0778358762260816,-0.18745750959931573,1.2811626645887009,0.9172244595624875,1.1779824520794233,1.0098902490348542,0.09956125632707713,-0.18745750959931606,3.939855583665979,False,False
B136,25,0.65,0.13188559909936437,1.0796957794681623,-0.2388458285916547,1.2836293755371129,0.919132099036779,1.180577692769886,1.011456744115746,0.12976856022717276,-0.23884582859165449,5.105790724543303,False,False
B136,25,0.8,0.16298712358916334,1.0814619809194987,-0.28816671135934235,1.2860504569881923,0.9209742796193923,1.183142668660447,1.012918738928539,0.16007346142418655,-0.28816671135934224,6.2691586993674155,False,False
B136,25,1.0,0.20475213797661063,1.0836609925184206,-0.35086162682419864,1.2892071881003515,0.9233268624666252,1.1865164323272126,1.0146967325941934,0.20056948299297805,-0.3508616268241985,7.821374419200198,False,False
B136,30,0.5,0.09663507665164195,1.0746366074969924,-0.1730512045285888,1.244377969730007,0.9378726397396767,1.1454869834988084,1.025621543009064,0.09648391007731938,-0.17305120452858913,3.7490932918962505,False,False
B136,30,0.65,0.12618570394979156,1.076696568385312,-0.22070648533909254,1.2468864614826904,0.939962885957831,1.1481144763528184,1.0274201749404015,0.12584198472189367,-0.2207064853390931,4.858323406385318,False,False
B136,30,0.8,0.1559568039424215,1.0786871215115559,-0.2665386924449342,1.2493527291064,0.942006467607161,1.150714117729726,1.0291401555374775,0.15534313780251252,-0.2665386924449338,5.965095047181139,False,False
B136,30,1.0,0.19595386149896976,1.0812295679004598,-0.3249381874901802,1.2525763494985742,0.9446605512529609,1.154139042722943,1.0313083118266912,0.1948501471662838,-0.3249381874901802,7.441778740819455,False,False
B136,40,0.5,0.09283787790531606,1.100756985967329,-0.16290282394903322,1.2272045870739252,0.9965347603584138,1.1097727285206092,1.0958037814629908,0.09614690559882066,-0.16290282394903322,3.2664899831576153,False,False
B136,40,0.65,0.12125288208349061,1.102643026517801,-0.20806311309535808,1.2296977918530747,0.9981409574015346,1.1125090751428817,1.0971039464114356,0.1255295384789521,-0.20806311309535785,4.232265444782892,False,False
B136,40,0.8,0.14989646477436191,1.1044699232469168,-0.2516167308317552,1.2321456877075043,0.9997024417719748,1.115213959475975,1.0983323760369526,0.1551219169335718,-0.25161673083175473,5.195937650299052,False,False
B136,40,1.0,0.1884093544220311,1.106810613501497,-0.3072834164762178,1.2353340935093675,1.001718232333519,1.1187682041653224,1.0998576846551134,0.19486352635854542,-0.3072834164762174,6.482339684341651,False,False
SMALL,5,0.5,0.04781332958839912,0.36366945602936473,-0.2895266892045498,0.26330880929017936,0.45281826449503704,0.266797341241825,0.41619914495812427,0.059450392584994516,-0.2892840388711495,8.806397951431352,False,False
SMALL,5,0.65,0.05715311003232815,0.36465886578132917,-0.3679944060656981,0.267448842409597,0.4508673775840436,0.2707632918267657,0.41560054821366504,0.07143792597445353,-0.36799440606569833,11.437962359967145,False,False
SMALL,5,0.8,0.06406311672486309,0.36583717108843616,-0.4434167523882042,0.2716187630112722,0.4492137395962615,0.2748567991830098,0.41520416319407477,0.08054937197079415,-0.443416752388204,14.070454786073094,False,False
SMALL,5,1.0,0.06938284999135513,0.3678227580928779,-0.5392308056218911,0.27726913387143254,0.4476420420717625,0.2805496909077707,0.41515079142595107,0.08805105966678073,-0.5392308056218909,17.589853741421003,False,False
SMALL,10,0.5,0.06861590529759365,0.5596694575340734,-0.25483821802361417,0.6739723839130584,0.46764110560166317,0.656850810051994,0.5091234909117468,0.06396617255238857,-0.25483821802361417,7.723428220380654,False,False
SMALL,10,0.65,0.08660382564699609,0.5605801447439422,-0.32605213285557455,0.6771531007578684,0.46708795486218546,0.6598372376315638,0.5090874276460687,0.0799118064467681,-0.32605213285557444,10.028968814685449,False,False
