file,selector,n,a,gain
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.walkforward.csv,both,54,0.0,0.11631172055773009
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.walkforward.csv,none,54,0.0,0.2120014018148303
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.walkforward.csv,vol60,54,0.0,0.11381470050284122
2026-09-05_gross-as-the-missing-third-bar_B.walkforward.csv,S0,180,0.2777777777777778,-0.06686889684916271
2026-09-05_gross-as-the-missing-third-bar_B.walkforward.csv,S1,180,0.7222222222222222,-0.029368721360931493
2026-09-05_gross-as-the-missing-third-bar_B.walkforward.csv,S2,180,0.7222222222222222,-0.029368721360931493
2026-09-05_gross-as-the-missing-third-bar_B.walkforward.csv,S3,180,0.7444444444444445,-0.028660875591689085
2026-09-05_gross-dispersion-not-gross-level_cloud.walkforward.csv,S0 none,18,0.2777777777777778,-0.0668688968491627
2026-09-05_gross-dispersion-not-gross-level_cloud.walkforward.csv,S1 CAGR floor,18,0.7222222222222222,-0.029368721360931493
2026-09-05_gross-dispersion-not-gross-level_cloud.walkforward.csv,S2 no adequacy bar,18,0.7222222222222222,-0.029368721360931493
2026-09-05_gross-dispersion-not-gross-level_cloud.walkforward.csv,S3 gross level 0.50,18,0.7222222222222222,-0.029368721360931493
2026-09-05_gross-dispersion-not-gross-level_cloud.walkforward.csv,S4 cv bar 0.020,18,0.6111111111111112,0.024342525629163773
2026-09-05_is-the-defensive-class-one-book_cloud.walkforward.csv,S0,6,0.0,-0.01279209462575942
2026-09-05_is-the-defensive-class-one-book_cloud.walkforward.csv,S1,6,0.3333333333333333,-0.0022855637179797217
2026-09-05_is-the-defensive-class-one-book_cloud.walkforward.csv,S2,6,0.3333333333333333,0.010765237880140444
2026-09-05_is-the-ladder-even-a-candidate_C.walkforward.csv,S0,18,0.2777777777777778,-0.0668688968491627
2026-09-05_is-the-ladder-even-a-candidate_C.walkforward.csv,S1,18,0.1111111111111111,-0.029368721360931493
2026-09-05_is-the-ladder-even-a-candidate_C.walkforward.csv,S2,18,0.1111111111111111,-0.029368721360931493
2026-09-05_is-the-ladder-even-a-candidate_C.walkforward.csv,S3,18,0.05555555555555555,-0.032293311412871666
2026-09-05_is-the-ladder-even-a-candidate_C.walkforward.csv,S4,18,0.0,-0.03171454709489659
2026-09-05_is-the-ladder-even-a-candidate_C.walkforward.csv,S5,18,0.05555555555555555,-0.02205243780869145
2026-09-05_is-the-ladder-even-a-candidate_C.walkforward.csv,S6,18,0.1111111111111111,-0.03209784141130983
2026-09-05_price-denominator-sign-test_C.walkforward.csv,S1,12,0.0,-0.05086300864365915
2026-09-05_price-denominator-sign-test_C.walkforward.csv,S2,144,0.0,-0.06720026220910197
2026-09-05_shallow-window-prices-are-not-prices_C.walkforward.csv,S0,30,1.0,0.0
2026-09-05_shallow-window-prices-are-not-prices_C.walkforward.csv,S1,30,0.0,-0.05186532584317547
2026-09-05_shallow-window-prices-are-not-prices_C.walkforward.csv,S2,30,0.0,-0.07314913320785693
2026-09-05_sleeve-f-that-clears-the-floor_cloud.walkforward.csv,S0,4,0.0,0.07125830916711964
2026-09-05_sleeve-f-that-clears-the-floor_cloud.walkforward.csv,S1,4,0.0,0.062443569202559585
2026-09-05_sleeve-f-that-clears-the-floor_cloud.walkforward.csv,S2,4,0.0,0.07125830916711964
2026-09-05_vol-threshold-sweep-on-ewall_B.walkforward.csv,dg,6,0.0,0.038928755201295205
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,CAGR@hi,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,CAGR@lo,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,CAGR@mid,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,DD@hi,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,DD@lo,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,DD@mid,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,H1@hi,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,H1@lo,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,H1@mid,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,H2@hi,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,H2@lo,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,H2@mid,18,0.7222222222222222,-0.029368721360931493
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,NOBARS,18,0.2777777777777778,-0.0668688968491627
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,PUB,18,0.7222222222222222,-0.029368721360931493
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.walkforward.csv,K_CAGR,54,0.7037037037037037,0.0019450255826442444
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.walkforward.csv,K_Calmar,54,0.5740740740740741,-0.013922055741342436
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.walkforward.csv,K_MaxDD,54,0.4074074074074074,-0.04409500545674084
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.walkforward.csv,K_Sharpe,54,0.5740740740740741,-0.029903745228480917
