arm,outcome,strata,resid,FAM2,t_IS,t_OOS,b_IS,b_OOS,claim_IS,holds
EWall,CAGR,3,none,RET,-1.6854051950868898,-0.8672331704570009,-0.0034374824192695557,-0.0017299329168372428,False,False
EWall,CAGR,3,logx,RET,2.3829123678131254,1.3042779171646728,0.05985710811773484,0.04184293173715067,True,False
EWall,CAGR,5,none,RET,0.03498799176664723,2.290052120781822,6.842757270816307e-05,0.004141159923811478,False,False
EWall,CAGR,5,logx,RET,2.776828738245199,3.109743679978129,0.07094448552086285,0.09979012568571581,True,True
EWall,CAGR,7,none,RET,1.6996060437953933,3.327054935182463,0.003050182494731528,0.005859783661993515,False,False
EWall,CAGR,7,logx,RET,3.615891680029425,4.038890901199282,0.09122722457048739,0.13345083025563198,True,True
EWall,CAGR,21,none,RET,2.605062881971817,4.370539794012824,0.004268451770319115,0.007145794672482113,True,True
EWall,CAGR,21,logx,RET,4.340007940100931,4.518735393341119,0.10540692967601628,0.14927494718170742,True,True
EWall,CAGRnorm,3,none,RET,-2.935537967150445,-2.0889944115225862,-0.047576797814157135,-0.03089805135273067,True,True
EWall,CAGRnorm,3,logx,RET,1.8726352348044193,1.0231964827770723,0.35322332431661807,0.23396659285773386,False,False
EWall,CAGRnorm,5,none,RET,-0.8576291103144987,1.3361051099764751,-0.013133918686659998,0.017699651385519724,False,False
EWall,CAGRnorm,5,logx,RET,2.462230372602901,3.0692461966602433,0.4673632586729739,0.6980981841994798,True,True
EWall,CAGRnorm,7,none,RET,0.6804056236069943,2.3469620437663146,0.009641075616781618,0.030480188916573673,False,False
EWall,CAGRnorm,7,logx,RET,3.2246555318015786,3.957417146356221,0.6101046870901091,0.928813223174773,True,True
EWall,CAGRnorm,21,none,RET,1.5133220036696498,3.3492043488314365,0.019731476069178657,0.040360813427392984,False,False
EWall,CAGRnorm,21,logx,RET,3.979532268086376,4.387646382696696,0.7301429743579086,1.0361463156298205,True,True
EWall,DDnorm,3,none,DD,-4.813581929838279,-1.2091628523823295,-0.09658792007451489,-0.031731403551180905,True,False
EWall,DDnorm,3,logx,DD,-0.8328317471692547,1.6380564816947096,-0.20849849651862584,0.6633679327008393,False,False
EWall,DDnorm,5,none,DD,-2.488036688402592,-1.07984011995457,-0.048510207313833036,-0.02837572242168708,True,False
EWall,DDnorm,5,logx,DD,-0.19106185988465946,1.2602915643740666,-0.04966197927007676,0.5455539860395838,False,False
EWall,DDnorm,7,none,DD,-1.9280963753738714,-1.075736152967904,-0.036715474217883584,-0.028176855090891028,False,False
EWall,DDnorm,7,logx,DD,-0.02428612242187217,1.057546734208027,-0.0064640499034605,0.4801210154104245,False,False
EWall,DDnorm,21,none,DD,-1.702626318283544,-0.8246167162474305,-0.02991312108499474,-0.020852240556526902,False,False
EWall,DDnorm,21,logx,DD,-0.10430770028378164,0.897535166989941,-0.02736128395226678,0.42203878547047236,False,False
EWall,MaxDD,3,none,DD,-5.985473449220124,-3.9692572624320372,-0.019858204679390583,-0.017290730967207072,True,True
EWall,MaxDD,3,logx,DD,-0.1317203829261073,2.050715343902986,-0.004490873088309089,0.10905897443346435,False,False
EWall,MaxDD,5,none,DD,-3.495418176076109,-2.880847551192464,-0.01096469510641704,-0.012484514688443327,True,True
EWall,MaxDD,5,logx,DD,0.30757936001610003,1.541032709760083,0.01086925668664901,0.08794254669724005,False,False
EWall,MaxDD,7,none,DD,-2.7217086298287847,-2.43555196150943,-0.008289986101062729,-0.010495434045416903,True,True
EWall,MaxDD,7,logx,DD,0.5175723482094711,1.4073376820546992,0.01861692688956973,0.08446578564120044,False,False
EWall,MaxDD,21,none,DD,-2.565748543230874,-1.8394100673807257,-0.006997996465086294,-0.007400977138028902,True,False
EWall,MaxDD,21,logx,DD,0.4004089631637981,1.2458760140226215,0.014065366102316235,0.07711926509805879,False,False
EWall,Sharpe,3,none,RET,-2.8985725319336004,-1.9933810450757548,-0.043617140781612385,-0.027217957591021618,True,True
EWall,Sharpe,3,logx,RET,1.8966625241205024,1.0074252240800654,0.33239533835854596,0.21378642983329904,False,False
EWall,Sharpe,5,none,RET,-0.8354609905804861,1.4217173127533338,-0.011890968128988887,0.017392238659727114,False,False
EWall,Sharpe,5,logx,RET,2.473639492661914,3.039916531958887,0.4366255913925754,0.641681777096377,True,True
EWall,Sharpe,7,none,RET,0.709794725740814,2.4101824562116465,0.009337755492206069,0.028930975042021734,False,False
EWall,Sharpe,7,logx,RET,3.2356615570669014,3.9053700180915456,0.568912158788967,0.8520000036682336,True,True
EWall,Sharpe,21,none,RET,1.5426616601111027,3.4015863572543967,0.01866031689269114,0.03796449908027304,False,False
EWall,Sharpe,21,logx,RET,3.9818206550282422,4.334216924374753,0.6786806442121283,0.952496699443122,True,True
