knob,output,declared_class,mean_ends_swing,max_ends_swing,mean_full_swing,max_full_swing,n_decisions_moving,seed_swing,ratio_knob_over_seed,exact_bitwise_invariant,cell
K_SEED,O_REACH,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_SEED,B_PPICK,BAR,0.015041666666666672,0.06,0.034694444444444444,0.08499999999999996,63,0.034694444444444444,1.0,False,2_NOISE_BOUND
K_SEED,B_Q95,BAR,0.011791459090984098,0.08930517182021691,0.026309227330538785,0.09158460845931038,72,0.026309227330538785,1.0,False,2_NOISE_BOUND
K_SEED,B_NULLMED,BAR,0.005372763229007223,0.03569047273036019,0.015343916275261807,0.05796977662426106,72,0.015343916275261807,1.0,False,2_NOISE_BOUND
K_SEED,B_RECRANGE,BAR,0.015682229101472878,0.09373217481476193,0.03505682900226586,0.1062885896459762,72,0.03505682900226586,1.0,False,2_NOISE_BOUND
K_SEED,B_BOOT95,BAR,0.0024516032928796998,0.017441500400395493,0.006611814417131531,0.04403884437142769,72,0.006611814417131531,1.0,False,2_NOISE_BOUND
K_SEED,B_PCTRANK,BAR,0.01838888888888889,0.062,0.04677777777777778,0.08299999999999996,72,0.04677777777777778,1.0,False,2_NOISE_BOUND
K_SEED,B_PMAX,BAR,0.015194444444444455,0.065,0.034277777777777775,0.08899999999999997,63,0.034277777777777775,1.0,False,2_NOISE_BOUND
K_SEED,B_MODALRUNG,BAR,0.09722222222222222,2.0,0.2222222222222222,5.0,9,0.2222222222222222,1.0,False,2_NOISE_BOUND
K_SEED,B_MODALMATCH,BAR,0.06944444444444445,1.0,0.125,1.0,9,0.125,1.0,False,2_NOISE_BOUND
K_SEED,B_SD,BAR,0.004131744351688757,0.024149244650073787,0.008955018035622783,0.03044733847090969,72,0.008955018035622783,1.0,False,2_NOISE_BOUND
K_SEED,B_GAPEXCEEDS,BAR,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_SEED,B_RESOLVED,BAR,0.0,0.0,0.027777777777777776,1.0,2,0.027777777777777776,1.0,False,2_NOISE_BOUND
K_SEED,B_Q05,BAR,0.011503074656709546,0.047577661906455626,0.025053029920993307,0.08061933507078711,72,0.025053029920993307,1.0,False,2_NOISE_BOUND
K_SEED,O_PICK,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_SEED,O_MARGIN,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_SEED,O_LEVEL,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_SEED,O_GAPRATIO,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_B,O_REACH,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_B,B_PPICK,BAR,0.016812499999999998,0.07300000000000006,0.021340277777777767,0.07533333333333336,63,0.034694444444444444,0.6150920736589268,False,2_NOISE_BOUND
K_B,B_Q95,BAR,0.009556390544103352,0.10094394890921077,0.014670990599778083,0.11499169161299938,72,0.026309227330538785,0.5576366958807846,False,2_NOISE_BOUND
K_B,B_NULLMED,BAR,0.0068405606845083605,0.04303139335730011,0.009244921930336939,0.04401865904299562,72,0.015343916275261807,0.6025138409574121,False,2_NOISE_BOUND
K_B,B_RECRANGE,BAR,0.015996315483660335,0.07782373491412642,0.02171720468550369,0.08501276812405167,72,0.03505682900226586,0.6194857123015896,False,2_NOISE_BOUND
K_B,B_BOOT95,BAR,0.003193915951976071,0.023369458678760835,0.0043464166897851375,0.03298608095378286,72,0.006611814417131531,0.6573712472212411,False,2_NOISE_BOUND
K_B,B_PCTRANK,BAR,0.02107175925925928,0.0626666666666667,0.0267013888888889,0.07100000000000001,72,0.04677777777777778,0.5708135391923993,False,2_NOISE_BOUND
K_B,B_PMAX,BAR,0.01687037037037037,0.07300000000000006,0.02098842592592592,0.07533333333333336,63,0.034277777777777775,0.6123041599135601,False,2_NOISE_BOUND
K_B,B_MODALRUNG,BAR,0.12037037037037036,1.666666666666666,0.16666666666666666,2.666666666666667,16,0.2222222222222222,0.75,False,2_NOISE_BOUND
K_B,B_MODALMATCH,BAR,0.06481481481481481,0.6666666666666666,0.0925925925925926,0.6666666666666667,15,0.125,0.7407407407407408,False,2_NOISE_BOUND
K_B,B_SD,BAR,0.004525507970946938,0.020754033454459087,0.005579621735856968,0.020754033454459087,72,0.008955018035622783,0.6230720824526993,False,2_NOISE_BOUND
K_B,B_GAPEXCEEDS,BAR,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_B,B_RESOLVED,BAR,0.027777777777777776,0.6666666666666667,0.032407407407407406,0.6666666666666667,4,0.027777777777777776,1.1666666666666667,False,2_NOISE_BOUND
K_B,B_Q05,BAR,0.012229993125030598,0.09051852460668242,0.015467085584455108,0.0984715696724795,72,0.025053029920993307,0.6173738519145897,False,2_NOISE_BOUND
K_B,O_PICK,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_B,O_MARGIN,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_B,O_LEVEL,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_B,O_GAPRATIO,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_DRAW,O_REACH,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_DRAW,B_PPICK,BAR,0.07650462962962964,0.28500000000000003,0.09235185185185187,0.30899999999999994,65,0.034694444444444444,2.6618628235922075,False,3_KNOB_DEPENDENT
K_DRAW,B_Q95,BAR,0.0344991560061276,0.19072133046957784,0.04912061363485993,0.19072133046957784,72,0.026309227330538785,1.8670488881230853,False,2_NOISE_BOUND
K_DRAW,B_NULLMED,BAR,0.0178543418198279,0.07357200624374438,0.021440937625120796,0.07357200624374438,72,0.015343916275261807,1.3973575741995474,False,2_NOISE_BOUND
K_DRAW,B_RECRANGE,BAR,0.09386608716372587,0.3242513241429015,0.11070758346693538,0.3674724358215171,72,0.03505682900226586,3.1579463008414113,False,3_KNOB_DEPENDENT
K_DRAW,B_BOOT95,BAR,0.008565209469267511,0.05176300154874275,0.01326206478027022,0.09166590335727148,72,0.006611814417131531,2.0058132221478524,False,3_KNOB_DEPENDENT
K_DRAW,B_PCTRANK,BAR,0.07791203703703704,0.2486666666666666,0.09218518518518519,0.26199999999999996,72,0.04677777777777778,1.9707046714172605,False,2_NOISE_BOUND
K_DRAW,B_PMAX,BAR,0.06847685185185186,0.25499999999999995,0.08057870370370372,0.3086666666666667,65,0.034277777777777775,2.350756347920044,False,3_KNOB_DEPENDENT
K_DRAW,B_MODALRUNG,BAR,0.25462962962962965,3.333333333333333,0.38425925925925924,5.0,19,0.2222222222222222,1.7291666666666667,False,2_NOISE_BOUND
K_DRAW,B_MODALMATCH,BAR,0.1574074074074074,1.0,0.21759259259259262,1.0,18,0.125,1.740740740740741,False,2_NOISE_BOUND
K_DRAW,B_SD,BAR,0.029073937003821968,0.09756306222144528,0.033959025361970235,0.10934376066434226,72,0.008955018035622783,3.7921783325150535,False,3_KNOB_DEPENDENT
K_DRAW,B_GAPEXCEEDS,BAR,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_DRAW,B_RESOLVED,BAR,0.05092592592592593,1.0,0.08796296296296297,1.0,8,0.027777777777777776,3.166666666666667,False,3_KNOB_DEPENDENT
K_DRAW,B_Q05,BAR,0.06563021169434695,0.21638664383351225,0.07346723228041634,0.21638664383351225,72,0.025053029920993307,2.9324689473529153,False,3_KNOB_DEPENDENT
K_DRAW,O_PICK,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_DRAW,O_MARGIN,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_DRAW,O_LEVEL,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_DRAW,O_GAPRATIO,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_RECENTRE,O_REACH,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_RECENTRE,B_PPICK,BAR,0.06865277777777777,0.3033333333333334,0.06865277777777777,0.3033333333333334,62,0.034694444444444444,1.9787830264211368,False,2_NOISE_BOUND
K_RECENTRE,B_Q95,BAR,0.016447429355528745,0.07593621561203778,0.016447429355528745,0.07593621561203778,72,0.026309227330538785,0.6251582058602372,False,2_NOISE_BOUND
K_RECENTRE,B_NULLMED,BAR,0.016447429355528738,0.07593621561203756,0.016447429355528738,0.07593621561203756,72,0.015343916275261807,1.071918606727936,False,2_NOISE_BOUND
K_RECENTRE,B_RECRANGE,BAR,6.1679056923619804e-18,2.220446049250313e-16,6.1679056923619804e-18,2.220446049250313e-16,7,0.03505682900226586,1.759402053152989e-16,False,2_NOISE_BOUND
K_RECENTRE,B_BOOT95,BAR,0.004027584465202168,0.043518739228556313,0.004027584465202168,0.043518739228556313,72,0.006611814417131531,0.6091496541050067,False,2_NOISE_BOUND
K_RECENTRE,B_PCTRANK,BAR,0.09691666666666666,0.3396666666666667,0.09691666666666666,0.3396666666666667,72,0.04677777777777778,2.071852731591449,False,3_KNOB_DEPENDENT
K_RECENTRE,B_PMAX,BAR,0.061814814814814815,0.2710000000000001,0.061814814814814815,0.2710000000000001,62,0.034277777777777775,1.803349540788763,False,2_NOISE_BOUND
K_RECENTRE,B_MODALRUNG,BAR,0.25,3.333333333333333,0.25,3.333333333333333,18,0.2222222222222222,1.125,False,2_NOISE_BOUND
K_RECENTRE,B_MODALMATCH,BAR,0.1574074074074074,1.0,0.1574074074074074,1.0,16,0.125,1.2592592592592593,False,2_NOISE_BOUND
K_RECENTRE,B_SD,BAR,3.854941057726238e-19,2.7755575615628914e-17,3.854941057726238e-19,2.7755575615628914e-17,1,0.008955018035622783,4.3047831309679134e-17,False,2_NOISE_BOUND
K_RECENTRE,B_GAPEXCEEDS,BAR,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_RECENTRE,B_RESOLVED,BAR,0.037037037037037035,1.0,0.037037037037037035,1.0,4,0.027777777777777776,1.3333333333333333,False,2_NOISE_BOUND
K_RECENTRE,B_Q05,BAR,0.016447429355528738,0.07593621561203756,0.016447429355528738,0.07593621561203756,72,0.025053029920993307,0.6565045987410303,False,2_NOISE_BOUND
K_RECENTRE,O_PICK,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_RECENTRE,O_MARGIN,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_RECENTRE,O_LEVEL,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
K_RECENTRE,O_GAPRATIO,OBS,0.0,0.0,0.0,0.0,0,0.0,,True,1_STRUCTURALLY_FREE
