panel,book,kind,Tgt,L,g,cost_bps,mean_gross,turn_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ddr_full,ddr_is,ddr_oos,v4a,v4b,pass4a,pass4b
U56,ew-band3 (LIVE),FIXED,,,0.2,10,0.14215395007339,0.48695809278110386,0.022878269894229364,1.2055364819741226,-0.03285782200307796,1.2243151226042799,1.1920140733498805,1.1027860868989834,-0.0213117168882635,0.025104451385939974,1.286120262556808,-0.03285782200307741,0.09745111580739997,0.09659944733454238,0.09745111580739826,KILL 4a(H1),KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.2,25,0.14215395007339,0.48695809278110386,0.02213143914408744,1.1668509021788667,-0.032970229855368016,1.1853325060204487,1.153484528289947,1.063053709174466,-0.022012558343162736,0.02435092795006666,1.2482237275475039,-0.032970229855367905,0.09778449976176411,0.09977614574731485,0.09778449976176372,KILL 4a(H1),KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.3,10,0.2132066314084131,0.7255629556479578,0.03438080119218401,1.205596337553671,-0.0490930691867284,1.2246473693183044,1.1918487705800238,1.1030912081444322,-0.03189251355285461,0.037749474590682786,1.2859798160691442,-0.0490930691867284,0.14560229738320482,0.14455893907880193,0.14560229738320474,KILL 4a(H1),KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.3,25,0.2132066314084131,0.7255629556479578,0.033255747367152866,1.1671709821687788,-0.04925801124768736,1.1859297952163175,1.1535752578306362,1.0636249462839849,-0.03295357412154798,0.03661303471744359,1.2483387696582569,-0.04925801124768747,0.1460914895117189,0.14936839976475452,0.14609148951171916,KILL 4a(H1),KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.4,10,0.2842435274289086,0.9615734635275075,0.045922868584929555,1.2056368253812826,-0.06519908297409271,1.2249634243779532,1.1916617186271419,1.1033808378114733,-0.042422708481589244,0.05045339949885497,1.285816873865348,-0.06519908297409271,0.19337019309586018,0.19228906874287194,0.19337019309586004,KILL 4a(H1),KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.4,25,0.2842435274289086,0.9615734635275075,0.044415522771038995,1.167446193356472,-0.06541447275288936,1.1864876420675234,1.1536166438285802,1.0641580639205166,-0.04387558783050449,0.048928943323270246,1.2484035596398622,-0.06541447275288903,0.19400900519592196,0.1988745232552802,0.19400900519592085,KILL 4a(H1),KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.5,10,0.3552649462189136,1.1954741819247134,0.05750236103984219,1.2056579555834257,-0.08117565533609505,1.2252631582950855,1.19145308896132,1.103654527893316,-0.05290185732296915,0.06321394178506701,1.2856317916245235,-0.08117565533609472,0.2407541859639495,0.2397878222182983,0.24075418596394838,KILL 4a(H1),KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.5,25,0.3552649462189136,1.1954741819247134,0.055607981152286934,1.1676766305833994,-0.08143950119273069,1.1870057231223718,1.1536092219105578,1.0646519425056522,-0.054765470188337995,0.06129562662591859,1.2484191091170482,-0.08143950119273069,0.24153671114556058,0.24823500522959824,0.2415367111455604,KILL 4a(H1),KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.6,10,0.426271196097872,1.4277807863191003,0.06911707685607915,1.2056593045402841,-0.09702261672088086,1.225545225116476,1.1912232893575894,1.1039108693713071,-0.06332959637556779,0.07602874364194889,1.2854249154591733,-0.09702261672088097,0.2877537731234239,0.287053550958557,0.28775377312342404,KILL 4a(H1),KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.6,25,0.426271196097872,1.4277807863191003,0.06683016987351587,1.1678612805635908,-0.09733307735979702,1.187480665795855,1.1535540814251908,1.065103050824557,-0.06562324324194757,0.07370995278577297,1.2483863723436024,-0.09733307735979702,0.28867455039447437,0.2974499456195104,0.2886745503944742,KILL 4a(H1),KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.75,10,0.532752804375372,1.7745075061261604,0.08660009294734339,1.2056219490390438,-0.12054942313126804,1.225930875264405,1.1908384783945227,1.1042593710951485,-0.07887438111081335,0.09534722887472857,1.2850723632064818,-0.12054942313126815,0.3575305689153711,0.3575132714133695,0.3575305689153712,"KILL 4a(H1,H2)",KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.75,25,0.532752804375372,1.7745075061261604,0.0837121705138213,1.168046810053237,-0.12092631068492754,1.1881013684970714,1.1533810545401453,1.0656908015460569,-0.0818492041209703,0.0924133776660172,1.2482435320727505,-0.12092631068492765,0.35864835793481975,0.3709972276899047,0.35864835793481986,"KILL 4a(H1,H2)",KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.85,10,0.6037224828852672,2.005402957770204,0.09829249230106685,1.205569164071717,-0.13607138888295833,1.2261611580403526,1.1905537884541912,1.1044653528551671,-0.08917261896838446,0.10828659525633966,1.284808093699492,-0.13607138888295844,0.4035662703043667,0.40419201113090375,0.40356627030436676,"KILL 4a(H2,DD)",KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,0.85,25,0.6037224828852672,2.005402957770204,0.0949942991029582,1.1681055529349167,-0.13649059165221866,1.188449410912885,1.1532021010313662,1.066017502642976,-0.0926266193528863,0.10493171517308908,1.248083283259107,-0.13649059165221888,0.40480955957686154,0.4198479308292327,0.40480955957686193,"KILL 4a(H2,DD)",KILL 4b(CAGR),False,False
U56,ew-band3 (LIVE),FIXED,,,1.0,10,0.710150684037397,2.3532100587964226,0.11588000864769898,1.2054439145255977,-0.1591098723828358,1.2264627104573145,1.1900797395647003,1.1047311694826805,-0.10452256493689493,0.12777894337213458,1.284363115339074,-0.15910987238283603,0.4718947773905369,0.47376858747843326,0.4718947773905373,"KILL 4a(H2,DD)",KEEP 4b,False,True
U56,ew-band3 (LIVE),FIXED,,,1.0,25,0.710150684037397,2.3532100587964226,0.11194892249987665,1.1680857557524442,-0.15958967536355306,1.1888637098471848,1.152826479259444,1.0664007757819205,-0.1087340404655246,0.12377276104063695,1.2477338123887933,-0.15958967536355295,0.4733177973288102,0.4928579086561473,0.4733177973288096,"KILL 4a(H2,DD)",KEEP 4b,False,True
U56,ew-band3 (LIVE),BUDGET,0.4,252.0,,10,0.49013604979307773,1.928495391699427,0.08558042640172592,1.2447427609226795,-0.08866087148668267,1.1793906464681774,1.3067138937221083,1.0903220095621151,-0.0713581654861255,0.09543930981578175,1.3704391996101326,-0.088660871486683,0.262954156061359,0.3234445814434898,0.2629541560613598,KILL 4a(H1),KILL 4b(CAGR),False,False
