panel,draw,k,cost,CAND5_CAGR,CAND5_Sharpe,CAND5_MaxDD,CAND5_H1,CAND5_H2,CAND5_IS_Sharpe,CAND5_OOS_CAGR,CAND5_OOS_Sharpe,CAND5_OOS_MaxDD,CAND5_keep4a,CAND5_keep4b,CAND20_CAGR,CAND20_Sharpe,CAND20_MaxDD,CAND20_H1,CAND20_H2,CAND20_IS_Sharpe,CAND20_OOS_CAGR,CAND20_OOS_Sharpe,CAND20_OOS_MaxDD,CAND20_keep4a,CAND20_keep4b,EWall_CAGR,EWall_Sharpe,EWall_MaxDD,EWall_H1,EWall_H2,EWall_IS_Sharpe,EWall_OOS_CAGR,EWall_OOS_Sharpe,EWall_OOS_MaxDD,EWall_keep4a,EWall_keep4b,EWmg_CAGR,EWmg_Sharpe,EWmg_MaxDD,EWmg_H1,EWmg_H2,EWmg_IS_Sharpe,EWmg_OOS_CAGR,EWmg_OOS_Sharpe,EWmg_OOS_MaxDD,EWmg_keep4a,EWmg_keep4b,SPY_Sharpe,SPY_CAGR,SPY_MaxDD,SPY_OOS_Sharpe,v2_Sharpe,v2_MaxDD,v2_OOS_Sharpe,d5_Sharpe,m5_Sharpe,d20_Sharpe,m20_Sharpe,d5_CAGR,m5_CAGR,d20_CAGR,m20_CAGR,d5_MaxDD,m5_MaxDD,d20_MaxDD,m20_MaxDD,d5_OOS_Sharpe,m5_OOS_Sharpe,d20_OOS_Sharpe,m20_OOS_Sharpe,d5_OOS_CAGR,m5_OOS_CAGR,d20_OOS_CAGR,m20_OOS_CAGR,d5_OOS_MaxDD,m5_OOS_MaxDD,d20_OOS_MaxDD,m20_OOS_MaxDD,d5_IS_Sharpe,m5_IS_Sharpe,d20_IS_Sharpe,m20_IS_Sharpe
U56,0,40,0.0,0.18038380682220678,1.0583791825992328,-0.2616810979362242,1.0069864325781153,1.1076972102166143,0.9632443004123172,0.2053102353129379,1.131006234057883,-0.2616810979362255,False,False,0.12954617425161574,1.2284566264762788,-0.17273608362060544,1.199856234048137,1.258851617133137,1.0931474705663167,0.14817822811374937,1.3317787299738673,-0.17273608362060566,False,True,0.11815233236371947,1.2211067813517391,-0.14679299329896967,1.2887092308183146,1.1648638195008698,1.1903479224803593,0.12387193032165822,1.2456962497080468,-0.14679299329897,False,True,0.1112458171407964,1.2496776087303063,-0.14728757956759664,1.2933790746828864,1.2126522182737915,1.1844255719123524,0.11852143310971375,1.3015167759011967,-0.14728757956759642,False,True,0.8834737236154954,0.15111316477020176,-0.3371725677562024,0.872122672456382,1.2248372305508213,-0.1202981548835792,1.299203156776206,-0.1627275987525063,-0.1912984261310735,0.007349845124539733,-0.021220982254027465,0.06223147445848731,0.06913798968141038,0.011393841887896272,0.018300357110819343,-0.11488810463725452,-0.11439351836862754,-0.025943090321635776,-0.025448504053008802,-0.11469001565016379,-0.1705105418433137,0.08608248026582044,0.030261954072670516,0.08143830499127969,0.08678880220322416,0.024306297792091147,0.02965679500403562,-0.11488810463725552,-0.1143935183686291,-0.025943090321635665,-0.025448504053009247,-0.22710362206804202,-0.2211812715000352,-0.09720045191404258,-0.09127810134603576
U56,0,40,10.0,0.1621456659659808,0.9672644433342752,-0.277961021069304,0.9088001741659992,1.0223421211003663,0.8634742259248246,0.1870027558152798,1.045946369498864,-0.27796102106930487,False,False,0.12102012920798177,1.155449888276835,-0.17368705581056199,1.1218546337044923,1.1898481557583507,1.0143526162681544,0.13963877309150607,1.2629194477378833,-0.17368705581056199,False,True,0.10910301356146346,1.1353950779416306,-0.15861975219286784,1.2058523505719747,1.076337939237207,1.1066169837194098,0.1143698298653546,1.158394725307447,-0.1586197521928674,False,True,0.10424474001532191,1.1774045864156835,-0.14818716848710123,1.2207690629573424,1.1405084896643027,1.1120386100225625,0.1113376737476055,1.2293253208488044,-0.14818716848710134,False,False,0.8834737236154954,0.15111316477020176,-0.3371725677562024,0.872122672456382,1.199806892667932,-0.12054945176473186,1.2746660728287855,-0.16813063460735544,-0.21014014308140827,0.020054810335204287,-0.02195469813884854,0.05304265240451733,0.05790092595065888,0.011917115646518317,0.016775389192659862,-0.11934126887643615,-0.12977385258220275,-0.01506730361769415,-0.025499887323460757,-0.11244835580858292,-0.18337895134994042,0.10452472243043642,0.033594126889078924,0.07263292594992521,0.0756650820676743,0.025268943226151475,0.02830109934390057,-0.11934126887643748,-0.12977385258220353,-0.015067303617694594,-0.025499887323460646,-0.24314275779458516,-0.24856438409773796,-0.09226436745125532,-0.09768599375440812
U56,0,40,25.0,0.1352999816281364,0.8301365129813619,-0.3017238177173559,0.7610258434496461,0.8938835265270972,0.7133529634983788,0.16004605276482198,0.917911919538419,-0.3017238177173567,False,False,0.1083483914493617,1.0456514195245166,-0.17511231342105327,1.0045211712907223,1.0860854442118872,0.8958575705659051,0.12694537202907785,1.1593540267553166,-0.17511231342105282,False,True,0.09566105086966337,1.0064620858901467,-0.17606280994439905,1.0812305831649585,0.9431683661007326,0.9807240134600765,0.1002613814087554,1.0270245374397013,-0.17606280994439893,False,False,0.09382314579698003,1.0687078723160577,-0.1495357037195203,1.111598881763672,1.031980497480215,1.003232236039782,0.10064573355487028,1.1207041290788409,-0.14953570371952007,False,False,0.8834737236154954,0.15111316477020176,-0.3371725677562024,0.872122672456382,1.1622229225040759,-0.12092633917052897,1.2378212747972102,-0.1763255729087848,-0.23857135933469575,0.03918933363436983,-0.023056452791541115,0.03963893075847302,0.041476835831156356,0.012687340579698336,0.014525245652381669,-0.12566100777295686,-0.1521881139978356,0.0009504965233457785,-0.02557660970153297,-0.10911261790128235,-0.20279220954042187,0.13232948931561528,0.03864989767647575,0.05978467135606658,0.0594003192099517,0.02668399062032245,0.026299638474207576,-0.12566100777295774,-0.1521881139978366,0.0009504965233461116,-0.02557660970153275,-0.2673710499616977,-0.2898792725414032,-0.08486644289417145,-0.10737466547387697
U56,1,40,0.0,0.1489718257511916,0.936620653514588,-0.19157189194094526,0.862636428892214,1.0051730399213707,0.8390644469662265,0.1695975939768648,1.0114696699957642,-0.17760759290059946,False,False,0.11791784842752784,1.1337899789024546,-0.17946268881190175,1.0541246856082116,1.2081029523329772,0.9496431431118036,0.1390298505320322,1.2757018945674699,-0.17946268881190186,False,True,0.11162191231940954,1.1330959417028104,-0.15842101401842357,1.1446887552487983,1.124512276849757,1.0374135860508558,0.12136979185856522,1.2099725313106944,-0.15842101401842323,False,True,0.10396869319986801,1.1536459584151413,-0.15939245558789927,1.1498839071413598,1.1587108730593665,1.030646335085651,0.11487553831378583,1.2528579613898247,-0.15939245558789916,False,False,0.8834737236154954,0.15111316477020176,-0.3371725677562024,0.872122672456382,1.2248372305508213,-0.1202981548835792,1.299203156776206,-0.19647528818822235,-0.21702530490055327,0.0006940371996442263,-0.019855979512686694,0.03734991343178207,0.0450031325513236,0.006295936108118294,0.013949155227659826,-0.03315087792252169,-0.03217943635304599,-0.021041674793478182,-0.020070233224002476,-0.19850286131493022,-0.2413882913940606,0.06572936325677547,0.022843933177645104,0.04822780211829958,0.05472205566307897,0.017660058673466983,0.024154312218246377,-0.01918657888217623,-0.018215137312700302,-0.021041674793478626,-0.020070233224002698,-0.19834913908462926,-0.19158188811942445,-0.08777044293905212,-0.08100319197384731
U56,1,40,10.0,0.13034427420644512,0.8360916081596763,-0.20391872098661668,0.7539244771026198,0.9114826741879872,0.7308511851460766,0.1509432980449481,0.9165365691713596,-0.1790868192621491,False,False,0.1098389071754653,1.0634390030602645,-0.18022017166292392,0.9785332577138731,1.1421334983454554,0.8736513157744947,0.13103115096229057,1.2095595817669833,-0.18022017166292392,False,True,0.10267185388679234,1.050095791818302,-0.15934585389404055,1.0617167700892816,1.0413194868306024,0.9534395138755984,0.11231310132864247,1.1277786323659467,-0.1593458538940402,False,False,0.0969954512864033,1.0825726957936461,-0.16019066844080498,1.0777486754621552,1.0885056168483223,0.9585186354080436,0.10784102093664383,1.1826651729742585,-0.16019066844080487,False,False,0.8834737236154954,0.15111316477020176,-0.3371725677562024,0.872122672456382,1.199806892667932,-0.12054945176473186,1.2746660728287855,-0.21400418365862572,-0.2464810876339698,0.013343211241962472,-0.019133692733381613,0.02767242031965278,0.03334882292004182,0.007167053288672953,0.012843455889061994,-0.04457286709257613,-0.04372805254581169,-0.020874317768883377,-0.02002950322211894,-0.21124206319458705,-0.26612860380289893,0.08178094940103664,0.026894408792724755,0.03863019671630563,0.04310227710830428,0.018718049633648093,0.023190130025646738,-0.019740965368108876,-0.018896150821344215,-0.02087431776888371,-0.02002950322211905,-0.22258832872952183,-0.227667450261967,-0.07978819810110371,-0.08486731963354888
U56,1,40,25.0,0.10295147892173162,0.6848730562556221,-0.22248834002815032,0.5904585455349892,0.7705123541726894,0.5681278699613141,0.12350243224894086,0.7737057956190769,-0.18130255464265332,False,False,0.09782704352187377,0.9576974281969177,-0.1813556254916454,0.8649154580490415,1.0429768977350953,0.7594460849318426,0.11913557793568641,1.1101352125305257,-0.18135562549164508,False,False,0.08937685051586186,0.9252647820922905,-0.16073223101359335,0.937006304865513,0.9161349780921654,0.8272650481820197,0.09885986035734073,1.0040620454263336,-0.16073223101359335,False,False,0.08661560456684025,0.9757246551019637,-0.16138735299807638,0.9693581659262094,0.9829175666296358,0.8501672316856025,0.0973698057069825,1.0770756190622672,-0.16138735299807605,False,False,0.8834737236154954,0.15111316477020176,-0.3371725677562024,0.872122672456382,1.1622229225040759,-0.12092633917052897,1.2378212747972102,-0.24039172583666835,-0.2908515988463416,0.03243264610462726,-0.01802722690504599,0.01357462840586976,0.016335874354891367,0.008450193006011908,0.011211438955033515,-0.06175610901455697,-0.06110098703007394,-0.02062339447805206,-0.019968272493569028,-0.23035624980725666,-0.3033698234431903,0.10607316710419212,0.033059593468258486,0.02464257189160013,0.02613262654195836,0.020275717578345676,0.021765772228703906,-0.020570323629059972,-0.019915201644577274,-0.020623394478051726,-0.019968272493569028,-0.2591371782207056,-0.28203936172428834,-0.06781896325017711,-0.09072114675375986
U56,2,40,0.0,0.1691651426329137,1.0126872292560214,-0.19998915758097346,1.0615089809143057,0.9733119966342587,0.9935245838344897,0.1788125514403971,1.028639459594407,-0.1790957399174895,False,True,0.12530881980767572,1.164208244580353,-0.17651666525900622,1.1919124618962877,1.1420632242458384,1.0618043505804218,0.13854407726538343,1.2444954709517217,-0.17651666525900578,False,True,0.11510243097422168,1.1256573324295318,-0.16109422444659793,1.1760482831560157,1.0812206129500699,1.0591866862292345,0.1223487147935407,1.1791948317900434,-0.16109422444659816,False,True,0.1078070590455864,1.1579406980618998,-0.1579651554308764,1.196116342050153,1.1228795686525157,1.0694861198851333,0.11535715183175044,1.230474101121639,-0.15796515543087675,False,True,0.8834737236154954,0.15111316477020176,-0.3371725677562024,0.872122672456382,1.2248372305508213,-0.1202981548835792,1.299203156776206,-0.11297010317351042,-0.14525346880587842,0.03855091215082118,0.006267546518453182,0.05406271165869203,0.061358083587327306,0.010206388833454039,0.017501760762089313,-0.03889493313437553,-0.04202400215009705,-0.015422440812408289,-0.01855150982812981,-0.1505553721956363,-0.20183464152723185,0.06530063916167839,0.014021369830082842,0.05646383664685639,0.06345539960864666,0.016195362471842722,0.023186925433632988,-0.01800151547089135,-0.021130584486612758,-0.015422440812407623,-0.01855150982812903,-0.06566210239474479,-0.0759615360506436,0.0026176643511872655,-0.007681769304711539
U56,2,40,10.0,0.14997119006343884,0.9144560276415186,-0.2139054607956017,0.9556093921643066,0.8814938740662621,0.8891402861669652,0.15965082533548403,0.934915908094504,-0.1879908243153644,False,False,0.11688458307225225,1.0936225888008895,-0.1773018705323436,1.1184200383975498,1.0739110995653267,0.9886134376795382,0.13003158945523352,1.1759010901781568,-0.17730187053234392,False,True,0.10599671252674447,1.0445982532813578,-0.16208348320960198,1.096836351735579,0.9983244638742687,0.978518922925633,0.11305442829818646,1.0978328171073921,-0.16208348320960142,False,True,0.10075155575119354,1.0885624561199607,-0.15872747849639224,1.1273532212969888,1.0528598026279674,1.000299797527353,0.10822232952012878,1.1609647890347299,-0.15872747849639246,False,False,0.8834737236154954,0.15111316477020176,-0.3371725677562024,0.872122672456382,1.199806892667932,-0.12054945176473186,1.2746660728287855,-0.13014222563983924,-0.17410642847844215,0.04902433551953167,0.005060132680928753,0.04397447753669437,0.0492196343122453,0.010887870545507772,0.0161330273210587,-0.05182197758599971,-0.05517798229920945,-0.015218387322741611,-0.018574392035951348,-0.16291690901288813,-0.2260488809402259,0.0780682730707647,0.014936301143426922,0.046596397037297566,0.051428495815355246,0.01697716115704706,0.02180925993510474,-0.025907341105762982,-0.029263345818971942,-0.0152183873227425,-0.01857439203595146,-0.08937863675866786,-0.11115951136038793,0.010094514753905215,-0.011686359847814853
U56,2,40,25.0,0.12175259364213908,0.7666973744357407,-0.23434029362343511,0.7962348865789987,0.7434367597789292,0.7320591151010418,0.13147423626114274,0.7939807459282046,-0.20116058713590623,False,False,0.1043633346313162,0.9875064354587825,-0.1784789387249549,1.0079503491827402,0.9714411053112678,0.8786304133256927,0.11737900053600159,1.072743880536856,-0.17847893872495468,False,False,0.09247240815933577,0.9226971108602511,-0.1635663503950091,0.9777284072789106,0.8736509226739634,0.8572674928789323,0.09925191806856404,0.9754261565627478,-0.163566350395009,False,False,0.09024995273374037,0.9842590116675974,-0.15987038568325895,1.0239933696288486,0.9475757670818185,0.896334489777922,0.09760304146708854,1.0564233764412174,-0.15987038568325873,False,False,0.8834737236154954,0.15111316477020176,-0.3371725677562024,0.872122672456382,1.1622229225040759,-0.12092633917052897,1.2378212747972102,-0.15599973642451037,-0.21756163723185673,0.06480932459853139,0.0032474237911850334,0.02928018548280331,0.031502640908398716,0.011890926471980423,0.014113381897575827,-0.070773943228426,-0.07446990794017616,-0.014912588329945797,-0.018608553041695952,-0.18144541063454322,-0.26244263051301286,0.09731772397410832,0.016320504095638677,0.0322223181925787,0.033871194794054205,0.01812708246743755,0.01977595906891305,-0.037594236740897236,-0.0412902014526475,-0.014912588329945686,-0.018608553041695952,-0.1252083777778905,-0.16427537467688014,0.02136292044676036,-0.017704076452229267
U56,3,40,0.0,0.17634396794528628,1.0365535433311914,-0.20502739778699886,1.001739935652091,1.073888658126396,0.9859398705158231,0.1978010124810321,1.0777235942860715,-0.18668279200441018,False,False,0.12854245766526762,1.2125081958233785,-0.16958779251781064,1.1401493463524262,1.2810666823109538,1.047174522896195,0.15072122937145926,1.3372515697819536,-0.16958779251781064,False,True,0.12045236070591336,1.1806747756506255,-0.1568683988435473,1.210640130367402,1.1591308312174433,1.1222179419469627,0.12951684531524976,1.226673921630788,-0.15686839884354709,False,True,0.11032482567355073,1.2136880870990199,-0.15564894487139558,1.2164726140004107,1.214590945846506,1.1148565273939457,0.12105261047178839,1.2913824166012542,-0.1556489448713959,False,True,0.8834737236154954,0.15111316477020176,-0.3371725677562024,0.872122672456382,1.2248372305508213,-0.1202981548835792,1.299203156776206,-0.14412123231943408,-0.17713454376782845,0.031833420172753035,-0.0011798912756413316,0.05589160723937292,0.06601914227173555,0.008090096959354254,0.018217631991716887,-0.04815899894345155,-0.04937845291560328,-0.012719393674263335,-0.013938847646415065,-0.14895032734471658,-0.21365882231518274,0.11057764815116555,0.045869153180699396,0.06828416716578234,0.07674840200924371,0.021204384056209502,0.029668618899670873,-0.029814393160863095,-0.03103384713301427,-0.012719393674263557,-0.013938847646414732,-0.13627807143113957,-0.1289166568781226,-0.07504341905076761,-0.06768200449775064
