panel,cost,E,chooser,pick,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,pass4b,pass4a,base_Sharpe,base_MaxDD
U56,0.0,2016-12-31,IS_SHARPE,U56-band0.08-g1.00,1.1376599186212506,0.10764565650644431,0.12163246454187004,1.176821069551332,-0.19037400936037263,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,0.0,2016-12-31,IS_LEGS,U56-band0.08-g1.00,1.1376599186212506,0.10764565650644431,0.12163246454187004,1.176821069551332,-0.19037400936037263,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,0.0,2016-12-31,IS_CAGR,U56-qroll-q0.17-w1008-d0.50,1.1038085450791386,0.13299351736707954,0.1667928733284516,1.37246057737741,-0.15517532588243754,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,0.0,2016-12-31,BM_IS_SHARPE,U56-band0.08-g1.00,1.1376599186212506,0.10764565650644431,0.12163246454187004,1.176821069551332,-0.19037400936037263,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,0.0,2016-12-31,BM_IS_LEGS,U56-band0.08-g1.00,1.1376599186212506,0.10764565650644431,0.12163246454187004,1.176821069551332,-0.19037400936037263,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,0.0,2016-12-31,BM_IS_CAGR,U56-qroll-q0.17-w1008-d0.50,1.1038085450791386,0.13299351736707954,0.1667928733284516,1.37246057737741,-0.15517532588243754,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,10.0,2016-12-31,IS_SHARPE,U56-band0.08-g1.00,1.1226115282697102,0.10609194590800497,0.11989738418987961,1.161541176122481,-0.19050611381992255,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,10.0,2016-12-31,IS_LEGS,U56-band0.08-g1.00,1.1226115282697102,0.10609194590800497,0.11989738418987961,1.161541176122481,-0.19050611381992255,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,10.0,2016-12-31,IS_CAGR,U56-qroll-q0.17-w1008-d0.50,1.0219680490358911,0.12197620669731224,0.15599769651672202,1.2933308155679046,-0.15593611048389855,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,10.0,2016-12-31,BM_IS_SHARPE,U56-band0.08-g1.00,1.1226115282697102,0.10609194590800497,0.11989738418987961,1.161541176122481,-0.19050611381992255,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,10.0,2016-12-31,BM_IS_LEGS,U56-band0.08-g1.00,1.1226115282697102,0.10609194590800497,0.11989738418987961,1.161541176122481,-0.19050611381992255,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,10.0,2016-12-31,BM_IS_CAGR,U56-qroll-q0.17-w1008-d0.50,1.0219680490358911,0.12197620669731224,0.15599769651672202,1.2933308155679046,-0.15593611048389855,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,25.0,2016-12-31,IS_SHARPE,U56-band0.08-g1.00,1.1000246306694987,0.10376528794106665,0.11729956966866739,1.1386066702144424,-0.19070424727775315,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,25.0,2016-12-31,IS_LEGS,U56-band0.08-g1.00,1.1000246306694987,0.10376528794106665,0.11729956966866739,1.1386066702144424,-0.19070424727775315,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,25.0,2016-12-31,IS_CAGR,U56-qroll-q0.17-w1008-d0.50,0.898892528999977,0.10564367088171989,0.1399859955306686,1.1742387235913283,-0.15707670734776413,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,25.0,2016-12-31,BM_IS_SHARPE,U56-band0.08-g1.00,1.1000246306694987,0.10376528794106665,0.11729956966866739,1.1386066702144424,-0.19070424727775315,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
U56,25.0,2016-12-31,BM_IS_LEGS,U56-band0.08-g1.00,1.1000246306694987,0.10376528794106665,0.11729956966866739,1.1386066702144424,-0.19070424727775315,0.8711297579081264,0.15210156343930548,True,False,1.2007324826082908,-0.12054949323437114
