panel,pair,family,TO_a,TO_b,dTO,TO_ratio,gross_a,gross_b,gross_gap,gross_matched,dSharpe@0,dCAGR@0,dSharpe@10,dCAGR@10,dSharpe@25,dCAGR@25,share_S,share_C,maj_S,maj_C,flip_S,flip_C,be_bps_S,tiny_S
U56,EWall-FWD20,RANKKEY,8.208759352934159,10.996244092602641,-2.787484739668482,1.3395744252963289,0.750208588560075,0.7502841749395268,7.558637945181967e-05,True,-0.022957363799859243,-0.02719983085853528,-0.014510376250917112,-0.023835405840474833,-0.0018127099006444158,-0.018903019515014385,0.582134288103539,0.14115241169283244,True,False,False,False,27.178166969991967,True
B136,EWall-FWD20,RANKKEY,8.266497294317862,14.310741802245708,-6.044244507927846,1.731173590546322,0.7501900409387471,0.7502793314621956,8.92905234485264e-05,True,0.059959481113781354,-0.029857016533386016,0.08293346929681589,-0.02276743668790404,0.1174021777784664,-0.012419301370977465,0.27701708824951554,0.31139121819754745,False,False,False,False,,False
SMALL439,EWall-FWD20,RANKKEY,13.36027270641697,20.446093460601475,-7.085820754184505,1.5303649790607319,0.7500295104604584,0.7501423099251968,0.00011279946473841118,True,-0.13387154134959478,-0.03541337693013302,-0.11380236013991529,-0.027386524093602427,-0.08348337487353247,-0.015821917792635753,0.176351186258398,0.2930949838357067,False,False,False,False,66.70503392785538,False
U56,FWD20-REV20,RANKKEY,10.996244092602641,16.782266303827775,-5.786022211225134,1.5261816818996852,0.7502841749395268,0.7501302856287845,0.00015388931074233891,True,0.19613778462773868,0.05612476103374009,0.29505001830940447,0.061707648430463724,0.44311137947093365,0.06978228330844449,0.3352388664417617,0.09047318345010025,False,False,False,False,,False
B136,FWD20-REV20,RANKKEY,14.310741802245708,29.922555955023128,-15.61181415277742,2.090915786792236,0.7502793314621956,0.7501077154497521,0.00017161601244353175,True,0.09661676331228308,0.058578237230251684,0.3165635054624991,0.07436693602950628,0.6449711172604495,0.09674631038602066,0.6947950043353037,0.21230804497566197,True,False,False,False,,False
SMALL439,FWD20-REV20,RANKKEY,20.446093460601475,43.33910704872928,-22.893013588127808,2.1196766576579247,0.7501423099251968,0.7499746653649885,0.0001676445602083465,True,0.3072814604131857,0.05868984232108598,0.49638573695693655,0.08032230362757908,0.7762060563613868,0.11020346223582278,0.38096234936773854,0.26932072823500897,False,False,False,False,,False
U56,FWDVS20-FWD20,SCALER,11.785408534865352,10.996244092602641,0.7891644422627113,1.0717667264946942,0.7502228420733932,0.7502841749395268,6.133286613363431e-05,True,-0.07305233955179258,-0.026579247048347243,-0.0939994930880449,-0.027158881276679647,-0.12550413026714968,-0.027997915655604944,0.22284326061877913,0.021342345526953466,False,False,False,False,,False
B136,FWDVS20-FWD20,SCALER,18.14353772733494,14.310741802245708,3.8327959250892327,1.2678265025009237,0.7501737929735106,0.7502793314621956,0.00010553848868499749,True,-0.03810507312504474,-0.040712559520021285,-0.10859726792050639,-0.04430475755050933,-0.21456238094025104,-0.04946258252004099,0.6491157295693866,0.08107928423697583,True,False,False,False,,False
SMALL439,FWDVS20-FWD20,SCALER,24.732200707438757,20.446093460601475,4.2861072468372825,1.2096296417257595,0.7501170168243647,0.7501423099251968,2.5293100832102233e-05,True,0.07459625742683285,-0.007708605004943747,0.004439286508878981,-0.012075463038041967,-0.10050335356787149,-0.018261730967539247,15.803659164064646,0.36163069021378946,True,False,False,False,10.632764848709128,True
U56,FWD20-RAND20_s0,RANKKEY,10.996244092602641,8.783885171675278,2.212358920927363,1.2518656468849783,0.7502841749395268,0.7502030628127112,8.111212681560787e-05,True,0.13897240685056755,0.03524792213402894,0.13223810356298593,0.03244686871556901,0.12214443777370054,0.028341831309469878,0.05092558881392326,0.0863273877986229,False,False,False,False,206.36493623154652,False
B136,FWD20-RAND20_s0,RANKKEY,14.310741802245708,8.905515936418787,5.405225865826921,1.6069525791001558,0.7502793314621956,0.7501554722968606,0.00012385916533497188,True,0.04633075561992206,0.04091161591873771,0.028356649754801455,0.03443089066440308,0.0014191184413432367,0.024976181177376766,0.6338585841607456,0.18822415363872158,True,False,False,False,25.77638963940262,False
SMALL439,FWD20-RAND20_s0,RANKKEY,20.446093460601475,14.553113774517534,5.89297968608394,1.4049291290776915,0.7501423099251968,0.7499953580657964,0.00014695185940039046,True,0.3278121599215541,0.06090279113934427,0.306389742411741,0.053745873685988155,0.2739944455322228,0.04343387190122816,0.06991884696004168,0.13316217529871438,False,False,False,False,153.02295353518858,False
U56,FWD20-RAND20_s1,RANKKEY,10.996244092602641,8.26139795863979,2.7348461339628507,1.3310391470856022,0.7502841749395268,0.750200324570981,8.385036854585692e-05,True,0.05177791739391546,0.028564749008121115,0.042449775093647446,0.0252466051853808,0.0284297811111901,0.02038208656777174,0.21974538804244362,0.13142930696526706,False,False,False,False,55.507212183531735,False
B136,FWD20-RAND20_s1,RANKKEY,14.310741802245708,9.239649711961315,5.0710920902843934,1.5488402968047092,0.7502793314621956,0.7501646624942239,0.00011466896797174275,True,0.0268745768089651,0.03712806762447385,0.011002459971177436,0.031050015707891454,-0.012823055946637907,0.02218663476830285,1.4425970991366486,0.19575036527397438,True,False,False,False,16.93194240164818,True
SMALL439,FWD20-RAND20_s1,RANKKEY,20.446093460601475,14.699766646265068,5.746326814336406,1.3909127915167578,0.7501423099251968,0.7500480763453168,9.4233579880032e-05,True,0.16739283829243878,0.037823798063505,0.15093223857078258,0.031152365851492725,0.1259824113716046,0.02155149038943227,0.10905953477882516,0.21415491342827175,False,False,False,False,101.69303738806691,False
U56,FWD20-RAND20_s2,RANKKEY,10.996244092602641,8.364893692728021,2.63135039987462,1.3145706922925,0.7502841749395268,0.7501786737079501,0.0001055012315767101,True,0.12108771990430167,0.040334466948019454,0.11625693224406197,0.03703383099900126,0.10897081717468127,0.03219390075673645,0.0415526847904284,0.08912488554336186,False,False,False,False,250.65833652952034,False
B136,FWD20-RAND20_s2,RANKKEY,14.310741802245708,9.272354008227216,5.038387794018492,1.5433774195363992,0.7502793314621956,0.7502146865001381,6.464496205749182e-05,True,-0.10526522993387322,0.011950816044275836,-0.1271200743718316,0.0061357909388770615,-0.15982373315196108,-0.0023383714034077574,0.1719228418167223,0.9477221703487518,False,True,False,False,,False
