panel,cost,chooser,cell,band,gross,oos_CAGR,oos_Sharpe,oos_MaxDD,keep4b_full,keep4b_oos,keep4a_full,keep4a_oos,reach_g100
B136,0,IS_DD,b0.03_g0.50,0.03,0.5,0.05372764835624988,1.1325732772973518,-0.08221546096968513,False,False,False,True,0.0
B136,0,CELL_ALPHA,b0.00_g0.50,0.0,0.5,0.05396136193458001,1.1605267826669798,-0.08472070203166704,False,False,False,True,0.0
B136,0,MAXGROSS,b0.03_g1.00,0.03,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,True,False,False,1.0
B136,0,RANDCELL,MEAN-OF-25,,,0.08043026927319427,1.1319623751427403,-0.12791562296138065,,,,,0.2
B136,10,IS_SHARPE,b0.08_g1.00,0.08,1.0,0.1097976270130907,1.0920752045528088,-0.19499212250678077,True,True,False,False,1.0
B136,10,IS_MINMARG,b0.08_g1.00,0.08,1.0,0.1097976270130907,1.0920752045528088,-0.19499212250678077,True,True,False,False,1.0
B136,10,IS_CALMAR,b0.03_g1.00,0.03,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,True,False,False,False,1.0
B136,10,IS_CAGRSLACK,b0.08_g1.00,0.08,1.0,0.1097976270130907,1.0920752045528088,-0.19499212250678077,True,True,False,False,1.0
B136,10,IS_LEGS,b0.08_g1.00,0.08,1.0,0.1097976270130907,1.0920752045528088,-0.19499212250678077,True,True,False,False,1.0
B136,10,IS_DD,b0.03_g0.50,0.03,0.5,0.05223856475356703,1.1026154838915398,-0.08242143912987199,False,False,False,True,0.0
B136,10,CELL_ALPHA,b0.00_g0.50,0.0,0.5,0.051541279938585705,1.1107936700095014,-0.08507105860159869,False,False,False,True,0.0
B136,10,MAXGROSS,b0.03_g1.00,0.03,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,True,False,False,False,1.0
B136,10,RANDCELL,MEAN-OF-25,,,0.07807596539130872,1.1008567708539763,-0.12822361992885864,,,,,0.2
B136,25,IS_SHARPE,b0.08_g1.00,0.08,1.0,0.10692303480271548,1.065988937916227,-0.19528446290347024,True,True,False,False,1.0
B136,25,IS_MINMARG,b0.08_g1.00,0.08,1.0,0.10692303480271548,1.065988937916227,-0.19528446290347024,True,True,False,False,1.0
B136,25,IS_CALMAR,b0.08_g1.00,0.08,1.0,0.10692303480271548,1.065988937916227,-0.19528446290347024,True,True,False,False,1.0
B136,25,IS_CAGRSLACK,b0.08_g1.00,0.08,1.0,0.10692303480271548,1.065988937916227,-0.19528446290347024,True,True,False,False,1.0
B136,25,IS_LEGS,b0.08_g1.00,0.08,1.0,0.10692303480271548,1.065988937916227,-0.19528446290347024,True,True,False,False,1.0
B136,25,IS_DD,b0.03_g0.50,0.03,0.5,0.05000877395192482,1.0576349141686765,-0.08273037324142196,False,False,False,True,0.0
B136,25,CELL_ALPHA,b0.00_g0.50,0.0,0.5,0.04792131480540718,1.0360900214466,-0.08559647931728787,False,False,False,False,0.0
B136,25,MAXGROSS,b0.03_g1.00,0.03,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,False,False,False,False,1.0
B136,25,RANDCELL,MEAN-OF-25,,,0.0745554621291347,1.0541487534097476,-0.1286855088118867,,,,,0.2
B136,50,IS_SHARPE,b0.08_g1.00,0.08,1.0,0.10214797934681275,1.0224796032218144,-0.19577156728140044,True,False,False,False,1.0
B136,50,IS_MINMARG,b0.08_g1.00,0.08,1.0,0.10214797934681275,1.0224796032218144,-0.19577156728140044,True,False,False,False,1.0
B136,50,IS_CALMAR,b0.08_g1.00,0.08,1.0,0.10214797934681275,1.0224796032218144,-0.19577156728140044,True,False,False,False,1.0
B136,50,IS_CAGRSLACK,b0.08_g1.00,0.08,1.0,0.10214797934681275,1.0224796032218144,-0.19577156728140044,True,False,False,False,1.0
B136,50,IS_LEGS,b0.08_g1.00,0.08,1.0,0.10214797934681275,1.0224796032218144,-0.19577156728140044,True,False,False,False,1.0
B136,50,IS_DD,b0.03_g0.50,0.03,0.5,0.046302658806729236,0.9825664726443277,-0.08324517508690821,False,False,False,False,0.0
B136,50,CELL_ALPHA,b0.00_g0.50,0.0,0.5,0.04191502872507247,0.911371047516591,-0.08647187615423102,False,False,False,False,0.0
B136,50,MAXGROSS,b0.03_g1.00,0.03,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,False,False,False,False,1.0
B136,50,RANDCELL,MEAN-OF-25,,,0.0687170284722634,0.9761932893951517,-0.1294550394547343,,,,,0.2
