panel,ranker,family,con,cad,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,keep4a,fail4b,keep4b
U56,GATE,-,DEGROSS,D,0.07633803045982601,1.1141907776800661,-0.1179671175090361,1.1407620901574624,1.0913525649305114,0.08437516235756193,1.205286779939644,-0.11796711750903643,False,CAGR,False
U56,GATE,-,DEGROSS,W,0.08177186272213732,1.1710014220220983,-0.12062094554854685,1.19732535102221,1.1499770403373528,0.09035493707201114,1.2564849609396378,-0.12062094554854674,False,CAGR,False
U56,GATE,-,DEGROSS,M,0.08897322132692231,1.2116139702352438,-0.11871487397329772,1.259031225255886,1.168485112024342,0.09446453950946476,1.2722242528628818,-0.11871487397329794,False,CAGR,False
U56,GATE,-,DEGROSS,Q,0.08192989997546829,1.0134863552532538,-0.20584806043438875,1.1948534755877607,0.8778197130652956,0.08314801372147484,0.968070753123494,-0.2058480604343884,False,"DD,CAGR",False
U56,GATE,-,RESPREAD,D,0.10025417178508089,0.9673007070432829,-0.21040032371912742,1.0812588595268053,0.8791570720780004,0.10553621748858788,0.9698114961561516,-0.2104003237191273,False,"DD,CAGR",False
U56,GATE,-,RESPREAD,W,0.11551466393347165,1.0913835754263108,-0.18623041492877734,1.1807114195285644,1.025985714122393,0.12374760726120404,1.1077813550589954,-0.1862304149287769,False,-,True
U56,GATE,-,RESPREAD,M,0.12600943140021204,1.1593950929595147,-0.18207818887341787,1.2207120270382843,1.1151307823169634,0.13601612494262416,1.1930482167782164,-0.18207818887341853,False,-,True
U56,GATE,-,RESPREAD,Q,0.12467433351966539,1.113272629811537,-0.2213943596148631,1.3019935526201003,0.9708358697117676,0.12339616262036412,1.045627191015553,-0.22139435961486298,False,DD,False
U56,MADIST,DEGEN,DEGROSS,D,0.07633803045982601,1.1141907776800661,-0.1179671175090361,1.1407620901574624,1.0913525649305114,0.08437516235756193,1.205286779939644,-0.11796711750903643,False,CAGR,False
U56,MADIST,DEGEN,DEGROSS,W,0.08177186272213732,1.1710014220220983,-0.12062094554854685,1.19732535102221,1.1499770403373528,0.09035493707201114,1.2564849609396378,-0.12062094554854674,False,CAGR,False
U56,MADIST,DEGEN,DEGROSS,M,0.08897322132692231,1.2116139702352438,-0.11871487397329772,1.259031225255886,1.168485112024342,0.09446453950946476,1.2722242528628818,-0.11871487397329794,False,CAGR,False
U56,MADIST,DEGEN,DEGROSS,Q,0.08192989997546829,1.0134863552532538,-0.20584806043438875,1.1948534755877607,0.8778197130652956,0.08314801372147484,0.968070753123494,-0.2058480604343884,False,"DD,CAGR",False
U56,MADIST,DEGEN,RESPREAD,D,0.10025417178508089,0.9673007070432829,-0.21040032371912742,1.0812588595268053,0.8791570720780004,0.10553621748858788,0.9698114961561516,-0.2104003237191273,False,"DD,CAGR",False
U56,MADIST,DEGEN,RESPREAD,W,0.11551466393347165,1.0913835754263108,-0.18623041492877734,1.1807114195285644,1.025985714122393,0.12374760726120404,1.1077813550589954,-0.1862304149287769,False,-,True
U56,MADIST,DEGEN,RESPREAD,M,0.12600943140021204,1.1593950929595147,-0.18207818887341787,1.2207120270382843,1.1151307823169634,0.13601612494262416,1.1930482167782164,-0.18207818887341853,False,-,True
U56,MADIST,DEGEN,RESPREAD,Q,0.12467433351966539,1.113272629811537,-0.2213943596148631,1.3019935526201003,0.9708358697117676,0.12339616262036412,1.045627191015553,-0.22139435961486298,False,DD,False
U56,MA50D,NEAR,DEGROSS,D,0.06380637804155564,0.9656256614676226,-0.116482768808427,0.998796468709418,0.9345992369769068,0.0675356922982675,1.0200642838976712,-0.11648276880842712,False,CAGR,False
U56,MA50D,NEAR,DEGROSS,W,0.0746510451180542,1.097726669894783,-0.1168444188737966,1.1205119765872509,1.0776599204757211,0.08017866667276019,1.1666028869644554,-0.11684441887379682,False,CAGR,False
U56,MA50D,NEAR,DEGROSS,M,0.08165264114692206,1.1388888693443167,-0.11944608132795531,1.2104621021820192,1.0716601910935095,0.08390869534924916,1.1714337323204655,-0.11944608132795553,False,CAGR,False
U56,MA50D,NEAR,DEGROSS,Q,0.07415988403754259,0.936205806372711,-0.21306472031818613,1.1742472337544185,0.7522555585653424,0.0707368680827769,0.8487149852997519,-0.21306472031818635,False,"H2,OOS,DD,CAGR",False
U56,MA50D,NEAR,RESPREAD,D,0.0883492470360916,0.8526580873854558,-0.2125697691145646,0.9755605729387828,0.735359616626892,0.08168624020832049,0.8039233735849531,-0.21256976911456438,False,"H2,OOS,DD,CAGR",False
U56,MA50D,NEAR,RESPREAD,W,0.114181689955833,1.0629219974640944,-0.1757797443799206,1.1694763195708222,0.9613688187204434,0.10882728087001659,1.030170524954483,-0.1757797443799215,False,-,True
U56,MA50D,NEAR,RESPREAD,M,0.12067418481035652,1.1044789165557727,-0.19098278974807725,1.2512156805683636,0.9746304578738189,0.11558734781823454,1.0505398502481254,-0.1909827897480768,False,-,True
U56,MA50D,NEAR,RESPREAD,Q,0.11884859700301664,1.061877506451805,-0.22918037818228454,1.2689135293501579,0.8796874590838395,0.10816552920046218,0.9608907279559444,-0.22918037818228476,False,DD,False
U56,MOM12,CLEAN,DEGROSS,D,0.07870312149131409,1.083536403856387,-0.12602342544946576,1.134950184284948,1.0418985421622013,0.08661052706697836,1.1497481380173518,-0.1260234254494662,False,CAGR,False
U56,MOM12,CLEAN,DEGROSS,W,0.08475692870027318,1.143163440292349,-0.12652274859005364,1.211007464461072,1.0893076914122517,0.09224172176349343,1.193203432465298,-0.12652274859005364,False,CAGR,False
U56,MOM12,CLEAN,DEGROSS,M,0.09023939389370628,1.1629642017608255,-0.1403048456607393,1.244225523460544,1.0941939601537714,0.0953156107707347,1.1933448709603727,-0.14030484566073909,False,CAGR,False
U56,MOM12,CLEAN,DEGROSS,Q,0.08318814469592661,0.994224941891871,-0.20117385781712915,1.1460933645172782,0.886135228645894,0.08728248781942494,0.9741422908753932,-0.2011738578171295,False,CAGR,False
U56,MOM12,CLEAN,RESPREAD,D,0.11992477262113277,0.9520316781317513,-0.21195172206367707,1.076449888731772,0.8738726739211664,0.12836485797006136,0.9411368282544189,-0.21195172206367663,False,DD,False
