panel,family,form,dial,gross,L,seed,k,tg,GAP,SD,RHO1,RHO5,DRHO1,RUN,LOWSHARE,TIMING,DDTIME,dU_Sharpe,dM_Sharpe,flip_Sharpe,dU_CAGR,dM_CAGR,flip_CAGR,dU_MaxDD,dM_MaxDD,flip_MaxDD,flip_any
U56,BREADTH,DG,0.1,0.5,1,0,0.9186550976138828,0.45932754880694165,0.08063063063063058,0.272267023406687,0.7782016128701059,-0.06046249364537073,0.0,4.904109589041096,0.08063063063063063,-0.1254720389227037,-0.002559728377295383,-0.05364245616067875,-0.053502162072628145,False,-0.007024482352628203,0.00019272737148479102,True,-1.1102230246251565e-16,-0.011908357387759527,False,True
U56,BREADTH,DG,0.1,0.5,1,1,0.9186550976138828,0.4593275488069416,0.08130630630630631,0.27330494115754916,0.7949595084223299,0.01391772975575173,0.0,5.3088235294117645,0.08130630630630631,0.14295411687880233,0.0011925456359102686,-0.1667636107545024,-0.1666233166664518,False,-0.016156018373213454,-0.00893880864910046,False,-1.1102230246251565e-16,-0.011908357387759527,False,False
U56,BREADTH,DG,0.1,0.5,1,2,0.9186550976138828,0.4593275488069416,0.08108108108108103,0.2729595929287048,0.7823486148565822,-0.04222897029205134,0.0,5.0,0.08108108108108109,0.3067852949875144,-0.003933940423248189,-0.18192661398169352,-0.1817863198936429,False,-0.02037135227765763,-0.013154142553544634,False,-0.010060281981909891,-0.021968639369669307,False,False
U56,BREADTH,DG,0.1,0.5,4,0,0.9186550976138828,0.4593275488069416,0.08130630630630631,0.27330494115754916,0.9125562609448173,0.5717930202609078,0.0,12.448275862068966,0.08130630630630631,-0.1759345845690893,-0.009935629213159484,0.042344059920758736,0.042484354008809344,False,-0.0013556431500012511,0.005861566574111743,True,-1.1102230246251565e-16,-0.011908357387759527,False,True
U56,BREADTH,DG,0.1,0.5,4,1,0.9186550976138828,0.45932754880694154,0.08243243243243248,0.27502241093355445,0.9196004878186204,0.5979698560487329,0.0,13.555555555555555,0.08243243243243244,0.05476769042360472,0.0066534222140593804,-0.10545477616289234,-0.10531448207484173,False,-0.011193759801676029,-0.003976550077563035,False,-4.440892098500626e-16,-0.01190835738775986,False,False
U56,BREADTH,DG,0.1,0.5,4,2,0.9186550976138828,0.45932754880694165,0.08153153153153159,0.27364966818480596,0.9127764294241918,0.5668551694015151,0.0,12.482758620689655,0.08153153153153153,-0.17253159275481078,-0.0026455317123583837,0.016252134020299236,0.016392428108349844,False,-0.0017914201076063563,0.005425789616506638,True,-4.440892098500626e-16,-0.01190835738775986,False,True
U56,BREADTH,DG,0.1,0.5,13,0,0.9186550976138828,0.4593275488069416,0.08198198198198203,0.2743372679974195,0.9431396211150801,0.7216609845570792,0.0,19.157894736842106,0.08198198198198198,-0.11335487254955608,0.0020363233826271553,-0.02336450123209599,-0.023224207144045383,False,-0.004374394093868084,0.0028428156302449104,True,-5.551115123125783e-16,-0.011908357387759971,False,True
U56,BREADTH,DG,0.1,0.5,13,1,0.9186550976138828,0.45932754880694165,0.08175675675675675,0.2739937763551816,0.9399968099227621,0.702960350062513,0.0,18.15,0.08175675675675675,0.07826063319627972,0.0073162229876794615,-0.10875436351007917,-0.10861406942202856,False,-0.010524843502398795,-0.003307633778285801,False,-5.551115123125783e-16,-0.011908357387759971,False,False
U56,BREADTH,DG,0.1,0.5,13,2,0.9186550976138828,0.45932754880694165,0.08108108108108103,0.2729595929287048,0.9425642178093767,0.724890933878668,0.0,18.94736842105263,0.08108108108108109,-0.06680980428780257,0.010255126083388338,-0.05046448026146999,-0.05032418617341938,False,-0.00603777965430119,0.0011794300698118043,True,-2.220446049250313e-16,-0.011908357387759638,False,True
U56,BREADTH,DG,0.1,0.5,52,0,0.9186550976138828,0.4593275488069416,0.08198198198198203,0.2743372679974195,0.9521175756758579,0.766554374144647,0.0,22.75,0.08198198198198198,-0.19829861032327753,-0.010416763313746514,0.060087372325784205,0.06022766641383481,False,-0.001466919544116152,0.005750290179996842,True,0.026754970148564095,0.014846612760804678,False,True
U56,BREADTH,DG,0.1,0.5,52,1,0.9186550976138828,0.45932754880694154,0.07950450450450453,0.270524561302662,0.9538360101999639,0.7741636101343267,0.0,23.533333333333335,0.07950450450450451,0.039597449824065406,-0.004675127710555775,-0.0789954702055371,-0.07885517611748649,False,-0.010085940448577357,-0.0028687307244643634,False,0.0,-0.011908357387759416,True,True
