arm,cell,beta,k,draw,selector,ratio,n,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,anchor,edge,spy_OOS_S,spy_OOS_CAGR,spy_OOS_DD,v2_OOS_S,v2_OOS_CAGR,v2_OOS_DD,pass4a,pass4b
CROSS,BSTK-HI,0.15,20,7,RATIO-MIN,0.1,2,0.952319403896053,0.2010052129731612,-0.3282225398391353,0.9184257132715099,0.03389369062454306,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0369969642120387,0.09729398204503115,-0.1379023417158166,False,False
CROSS,BSTK-HI,0.15,20,7,RANDOM,0.1,2,0.952319403896053,0.2010052129731612,-0.3282225398391353,0.9184257132715099,0.03389369062454306,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0369969642120387,0.09729398204503115,-0.1379023417158166,False,False
CROSS,BSTK-HI,0.15,20,8,IS-SHARPE-MAX,0.35,7,0.923254935226317,0.14019162806356666,-0.21907070092301384,1.0098390153191863,-0.08658408009286933,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.1359938222934796,0.10728625545689963,-0.12949983229824757,False,False
CROSS,BSTK-HI,0.15,20,8,RATIO-MAX,0.5,10,1.0787573588516708,0.14999298273755612,-0.1951089030661255,1.0098390153191863,0.0689183435324845,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.1359938222934796,0.10728625545689963,-0.12949983229824757,False,True
CROSS,BSTK-HI,0.15,20,8,RATIO-MIN,0.1,2,0.9985024789135071,0.22067193902544946,-0.3101980107753701,1.0098390153191863,-0.01133653640567922,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.1359938222934796,0.10728625545689963,-0.12949983229824757,False,False
CROSS,BSTK-HI,0.15,20,8,RANDOM,0.5,10,1.0787573588516708,0.14999298273755612,-0.1951089030661255,1.0098390153191863,0.0689183435324845,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.1359938222934796,0.10728625545689963,-0.12949983229824757,False,True
CROSS,BSTK-HI,0.15,20,9,IS-SHARPE-MAX,0.1,2,0.8397704453146767,0.17881883106308982,-0.4279218197877104,0.8997331000607789,-0.059962654746102184,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0111426588316104,0.1004767448515782,-0.15536815556748285,False,False
CROSS,BSTK-HI,0.15,20,9,RATIO-MAX,0.5,10,1.0097845721421128,0.14609103412873292,-0.20686206665162432,0.8997331000607789,0.11005147208133392,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0111426588316104,0.1004767448515782,-0.15536815556748285,False,False
CROSS,BSTK-HI,0.15,20,9,RATIO-MIN,0.1,2,0.8397704453146767,0.17881883106308982,-0.4279218197877104,0.8997331000607789,-0.059962654746102184,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0111426588316104,0.1004767448515782,-0.15536815556748285,False,False
CROSS,BSTK-HI,0.15,20,9,RANDOM,0.5,10,1.0097845721421128,0.14609103412873292,-0.20686206665162432,0.8997331000607789,0.11005147208133392,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0111426588316104,0.1004767448515782,-0.15536815556748285,False,False
CROSS,BSTK-HI,0.15,20,10,IS-SHARPE-MAX,0.2,4,0.9351487496862128,0.17816827223896547,-0.2261663579428267,0.9700273159630219,-0.034878566276809186,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0625671742626464,0.1069900540767672,-0.13052057212387402,False,False
CROSS,BSTK-HI,0.15,20,10,RATIO-MAX,0.5,10,1.0018583120579718,0.14798889834838858,-0.1834068863056969,0.9700273159630219,0.03183099609494988,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0625671742626464,0.1069900540767672,-0.13052057212387402,False,True
CROSS,BSTK-HI,0.15,20,10,RATIO-MIN,0.1,2,0.9611598214884515,0.215676930331963,-0.2768544229714256,0.9700273159630219,-0.00886749447457047,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0625671742626464,0.1069900540767672,-0.13052057212387402,False,False
CROSS,BSTK-HI,0.15,20,10,RANDOM,0.1,2,0.9611598214884515,0.215676930331963,-0.2768544229714256,0.9700273159630219,-0.00886749447457047,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0625671742626464,0.1069900540767672,-0.13052057212387402,False,False
CROSS,BSTK-HI,0.15,20,11,IS-SHARPE-MAX,0.2,4,0.5793428703798199,0.0840392415983926,-0.3010039495789558,0.6688978495963885,-0.08955497921656863,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9060023842029299,0.07810451865934831,-0.12241036148092377,False,False
CROSS,BSTK-HI,0.15,20,11,RATIO-MAX,0.5,10,0.8089389294116388,0.10237210341457859,-0.18547021643699602,0.6688978495963885,0.14004107981525027,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9060023842029299,0.07810451865934831,-0.12241036148092377,False,False
CROSS,BSTK-HI,0.15,20,11,RATIO-MIN,0.1,2,0.5709908135100863,0.09706148372200674,-0.32083480227411143,0.6688978495963885,-0.09790703608630225,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9060023842029299,0.07810451865934831,-0.12241036148092377,False,False
CROSS,BSTK-HI,0.15,20,11,RANDOM,0.1,2,0.5709908135100863,0.09706148372200674,-0.32083480227411143,0.6688978495963885,-0.09790703608630225,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9060023842029299,0.07810451865934831,-0.12241036148092377,False,False
CROSS,BSTK-HI,0.15,30,0,IS-SHARPE-MAX,0.2,6,0.7637018756528074,0.12166206627511933,-0.22882047976315711,0.8130723594472072,-0.04937048379439979,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.981615555264384,0.08707185330415901,-0.13003242555264904,False,False
CROSS,BSTK-HI,0.15,30,0,RATIO-MAX,0.5,15,0.9827339066323607,0.12794348204052652,-0.1954140090464469,0.8130723594472072,0.16966154718515347,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.981615555264384,0.08707185330415901,-0.13003242555264904,False,True
CROSS,BSTK-HI,0.15,30,0,RATIO-MIN,0.1,3,0.6388867994217587,0.1124271993088568,-0.3988220290093363,0.8130723594472072,-0.1741855600254485,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.981615555264384,0.08707185330415901,-0.13003242555264904,False,False
CROSS,BSTK-HI,0.15,30,0,RANDOM,0.5,15,0.9827339066323607,0.12794348204052652,-0.1954140090464469,0.8130723594472072,0.16966154718515347,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.981615555264384,0.08707185330415901,-0.13003242555264904,False,True
CROSS,BSTK-HI,0.15,30,1,IS-SHARPE-MAX,0.2,6,0.9306073067274522,0.1600548725435902,-0.20222444379823834,0.9680082855292307,-0.037400978801778506,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0647789178378997,0.0990001151057307,-0.13086151299614024,False,True
CROSS,BSTK-HI,0.15,30,1,RATIO-MAX,0.5,15,1.0477229274261946,0.14033230126639018,-0.18907920121767763,0.9680082855292307,0.07971464189696387,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0647789178378997,0.0990001151057307,-0.13086151299614024,False,True
CROSS,BSTK-HI,0.15,30,1,RATIO-MIN,0.1,3,0.9468598867000187,0.19212593442536274,-0.23966610942272537,0.9680082855292307,-0.021148398829211934,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0647789178378997,0.0990001151057307,-0.13086151299614024,False,False
CROSS,BSTK-HI,0.15,30,1,RANDOM,0.35,10,0.9468430212632573,0.14104011440065856,-0.18785278873971445,0.9680082855292307,-0.021165264265973427,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0647789178378997,0.0990001151057307,-0.13086151299614024,False,True
CROSS,BSTK-HI,0.15,30,2,IS-SHARPE-MAX,0.2,6,0.9103084902784475,0.15745435331131552,-0.20693003766635576,0.9480707669355929,-0.03776227665714538,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0740983520930425,0.10172617633637882,-0.13044564430599492,False,False
CROSS,BSTK-HI,0.15,30,2,RATIO-MAX,0.5,15,1.03960803349002,0.14120364038662925,-0.18649161244432122,0.9480707669355929,0.09153726655442707,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0740983520930425,0.10172617633637882,-0.13044564430599492,False,True
CROSS,BSTK-HI,0.15,30,2,RATIO-MIN,0.1,3,0.8960278102086853,0.18034494971421378,-0.2898822995281005,0.9480707669355929,-0.05204295672690762,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0740983520930425,0.10172617633637882,-0.13044564430599492,False,False
CROSS,BSTK-HI,0.15,30,2,RANDOM,0.2,6,0.9103084902784475,0.15745435331131552,-0.20693003766635576,0.9480707669355929,-0.03776227665714538,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0740983520930425,0.10172617633637882,-0.13044564430599492,False,False
CROSS,BSTK-HI,0.15,30,3,IS-SHARPE-MAX,0.2,6,0.8840287043806894,0.15265466841544817,-0.21800761077256303,0.9342453216994353,-0.05021661731874594,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0611985279326746,0.10120116155360281,-0.1380307584599525,False,False
CROSS,BSTK-HI,0.15,30,3,RATIO-MAX,0.5,15,1.0506400868683057,0.14364511094042554,-0.1928276346011576,0.9342453216994353,0.11639476516887037,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0611985279326746,0.10120116155360281,-0.1380307584599525,False,True
CROSS,BSTK-HI,0.15,30,3,RATIO-MIN,0.1,3,0.8794648636298632,0.1757192275317161,-0.30202544637101736,0.9342453216994353,-0.0547804580695721,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0611985279326746,0.10120116155360281,-0.1380307584599525,False,False
CROSS,BSTK-HI,0.15,30,3,RANDOM,0.1,3,0.8794648636298632,0.1757192275317161,-0.30202544637101736,0.9342453216994353,-0.0547804580695721,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0611985279326746,0.10120116155360281,-0.1380307584599525,False,False
CROSS,BSTK-HI,0.15,30,4,IS-SHARPE-MAX,0.1,3,0.9423786925409761,0.19215813100492452,-0.2552172917791158,0.949946069794581,-0.007567377253604901,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.025551177336084,0.09623326576537883,-0.1304498883767441,False,False
CROSS,BSTK-HI,0.15,30,4,RATIO-MAX,0.5,15,0.9836505346975627,0.13236542133398577,-0.18518630569224315,0.949946069794581,0.033704464902981734,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.025551177336084,0.09623326576537883,-0.1304498883767441,False,True
CROSS,BSTK-HI,0.15,30,4,RATIO-MIN,0.1,3,0.9423786925409761,0.19215813100492452,-0.2552172917791158,0.949946069794581,-0.007567377253604901,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.025551177336084,0.09623326576537883,-0.1304498883767441,False,False
CROSS,BSTK-HI,0.15,30,4,RANDOM,0.2,6,0.9174774947634906,0.15612828284026192,-0.20906070942966326,0.949946069794581,-0.03246857503109035,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.025551177336084,0.09623326576537883,-0.1304498883767441,False,False
CROSS,BSTK-HI,0.15,30,5,IS-SHARPE-MAX,0.2,6,0.8545812192844527,0.14439784761426977,-0.2162465852960188,0.9423669379430286,-0.08778571865857587,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0687830830616252,0.10052441617512176,-0.1313294881503685,False,False
CROSS,BSTK-HI,0.15,30,5,RATIO-MAX,0.5,15,1.0596654525368514,0.14362765474767825,-0.1939454601404107,0.9423669379430286,0.11729851459382279,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0687830830616252,0.10052441617512176,-0.1313294881503685,False,True
CROSS,BSTK-HI,0.15,30,5,RATIO-MIN,0.1,3,0.9191866866857166,0.18589616498643702,-0.2792263287754514,0.9423669379430286,-0.023180251257312046,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0687830830616252,0.10052441617512176,-0.1313294881503685,False,False
CROSS,BSTK-HI,0.15,30,5,RANDOM,0.5,15,1.0596654525368514,0.14362765474767825,-0.1939454601404107,0.9423669379430286,0.11729851459382279,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0687830830616252,0.10052441617512176,-0.1313294881503685,False,True
CROSS,BSTK-HI,0.15,30,6,IS-SHARPE-MAX,0.2,6,0.882439523085389,0.14478788242546647,-0.2537859147382374,0.9020353292464087,-0.019595806161019746,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.01650606800834,0.09300932614256663,-0.13230039972844487,False,False
CROSS,BSTK-HI,0.15,30,6,RATIO-MAX,0.5,15,0.9628484992900195,0.12547120491641173,-0.18548308949744619,0.9020353292464087,0.060813170043610754,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.01650606800834,0.09300932614256663,-0.13230039972844487,False,True
CROSS,BSTK-HI,0.15,30,6,RATIO-MIN,0.1,3,0.838283767395687,0.16149595742516754,-0.36261403122844726,0.9020353292464087,-0.06375156185072173,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.01650606800834,0.09300932614256663,-0.13230039972844487,False,False
CROSS,BSTK-HI,0.15,30,6,RANDOM,0.35,10,0.9245695272145397,0.1341221794570817,-0.20843572142698097,0.9020353292464087,0.022534197968130942,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.01650606800834,0.09300932614256663,-0.13230039972844487,False,False
CROSS,BSTK-HI,0.15,30,7,IS-SHARPE-MAX,0.2,6,0.8450406417211799,0.1412242777286039,-0.20795579846694978,0.9263066860522464,-0.08126604433106654,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0586099428288416,0.09778250995343485,-0.13110016179361395,False,False
CROSS,BSTK-HI,0.15,30,7,RATIO-MAX,0.5,15,1.0273640026415283,0.13803056931617252,-0.18618700272679856,0.9263066860522464,0.10105731658928185,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0586099428288416,0.09778250995343485,-0.13110016179361395,False,True
CROSS,BSTK-HI,0.15,30,7,RATIO-MIN,0.1,3,0.8982233565774358,0.18037266192660395,-0.2897664779374821,0.9263066860522464,-0.028083329474810625,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0586099428288416,0.09778250995343485,-0.13110016179361395,False,False
CROSS,BSTK-HI,0.15,30,7,RANDOM,0.5,15,1.0273640026415283,0.13803056931617252,-0.18618700272679856,0.9263066860522464,0.10105731658928185,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0586099428288416,0.09778250995343485,-0.13110016179361395,False,True
CROSS,BSTK-HI,0.15,30,8,IS-SHARPE-MAX,0.35,10,0.8766795358367069,0.12239811560337799,-0.1973283530180998,0.8303770880677046,0.046302447769002275,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9627696344557078,0.08323458454007349,-0.12620245206092928,False,False
CROSS,BSTK-HI,0.15,30,8,RATIO-MAX,0.5,15,0.9436416786867543,0.11857806867322807,-0.1872235358218748,0.8303770880677046,0.1132645906190497,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9627696344557078,0.08323458454007349,-0.12620245206092928,False,True
CROSS,BSTK-HI,0.15,30,8,RATIO-MIN,0.1,3,0.6714766294215028,0.11662881547496373,-0.3745170989637543,0.8303770880677046,-0.15890045864620184,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9627696344557078,0.08323458454007349,-0.12620245206092928,False,False
CROSS,BSTK-HI,0.15,30,8,RANDOM,0.2,6,0.8297105083258546,0.12749094599214184,-0.21660755137879384,0.8303770880677046,-0.0006665797418500263,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9627696344557078,0.08323458454007349,-0.12620245206092928,False,False
CROSS,BSTK-HI,0.15,30,9,IS-SHARPE-MAX,0.2,6,0.8400693722237681,0.1407944298461099,-0.22601098622285498,0.9312158390922097,-0.09114646686844163,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0368901430376538,0.09544247222766877,-0.12878515356487208,False,False
CROSS,BSTK-HI,0.15,30,9,RATIO-MAX,0.5,15,1.047808342201059,0.1398841193073772,-0.18996588196668218,0.9312158390922097,0.11659250310884917,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0368901430376538,0.09544247222766877,-0.12878515356487208,False,True
CROSS,BSTK-HI,0.15,30,9,RATIO-MIN,0.1,3,0.893275647478266,0.18021465801078107,-0.26424015738735696,0.9312158390922097,-0.037940191613943686,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0368901430376538,0.09544247222766877,-0.12878515356487208,False,False
CROSS,BSTK-HI,0.15,30,9,RANDOM,0.35,10,0.9437099944657457,0.13994224571726255,-0.18098816248012972,0.9312158390922097,0.012494155373535931,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0368901430376538,0.09544247222766877,-0.12878515356487208,False,True
CROSS,BSTK-HI,0.15,30,10,IS-SHARPE-MAX,0.2,6,0.8468421037100973,0.1432712244812755,-0.2358722123316105,0.9247110572874168,-0.07786895357731949,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0458167488067232,0.09930450844943817,-0.13080052610977744,False,False
CROSS,BSTK-HI,0.15,30,10,RATIO-MAX,0.5,15,1.0315333916449392,0.14066684997483203,-0.19816536467359147,0.9247110572874168,0.10682233435752242,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0458167488067232,0.09930450844943817,-0.13080052610977744,False,True
CROSS,BSTK-HI,0.15,30,10,RATIO-MIN,0.1,3,0.8765357009167603,0.17556627574687367,-0.2718263605814183,0.9247110572874168,-0.04817535637065651,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0458167488067232,0.09930450844943817,-0.13080052610977744,False,False
CROSS,BSTK-HI,0.15,30,10,RANDOM,0.5,15,1.0315333916449392,0.14066684997483203,-0.19816536467359147,0.9247110572874168,0.10682233435752242,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0458167488067232,0.09930450844943817,-0.13080052610977744,False,True
CROSS,BSTK-HI,0.15,30,11,IS-SHARPE-MAX,0.35,10,0.9359089816895091,0.14084544143902833,-0.20341704282081052,0.9482762065388184,-0.0123672248493093,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.082098120238975,0.10050509511768335,-0.13466809116214162,False,False
CROSS,BSTK-HI,0.15,30,11,RATIO-MAX,0.5,15,1.0674309345257433,0.14475292137805318,-0.19425785758610392,0.9482762065388184,0.11915472798692495,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.082098120238975,0.10050509511768335,-0.13466809116214162,False,True
CROSS,BSTK-HI,0.15,30,11,RATIO-MIN,0.1,3,0.9005515495434794,0.18134324912334354,-0.27733683308968027,0.9482762065388184,-0.04772465699533901,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.082098120238975,0.10050509511768335,-0.13466809116214162,False,False
CROSS,BSTK-HI,0.15,30,11,RANDOM,0.35,10,0.9359089816895091,0.14084544143902833,-0.20341704282081052,0.9482762065388184,-0.0123672248493093,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.082098120238975,0.10050509511768335,-0.13466809116214162,False,False
