panel,cadence,bps,L,band,mo,da,dS,dSo,dDD,dC
U56,M,25,5,0.03,True,False,-0.03430700689235877,-0.046866151129657974,0.02726956010337056,-0.007506993833902076
U56,M,50,5,0.03,True,False,-0.03544431400431791,-0.05004406790925586,0.02714769044076948,-0.0072554798743229565
U56,W,0,5,0.03,True,True,-0.018969838834936636,-0.0590075930203664,0.006878179300640386,0.00014021387356288884
U56,W,10,5,0.03,True,True,-0.010513013696626272,-0.05280917771858018,0.007103348121343167,0.0010020922850695335
U56,W,25,5,0.03,True,True,0.002190110068741924,-0.04350892032232834,0.007440186898699075,0.002264334150200442
U56,W,50,5,0.03,False,False,0.02333632023483534,-0.02804819816414217,0.007999148016655355,0.00428840822016352
U56,M,0,5,0.05,False,False,-0.02766999205475207,-0.004716676892477123,0.0014775596660516754,-0.0029996919103489894
U56,M,10,5,0.05,False,False,-0.026624981764039157,-0.004479919565473889,0.0014784042163255018,-0.002870433239844594
U56,M,25,5,0.05,False,False,-0.025030964785236476,-0.00412244195365874,0.0014796710417356307,-0.0026783664093184
U56,M,50,5,0.05,False,False,-0.022316069146489537,-0.00352363692430413,0.001481782417419808,-0.002363069145174368
U56,W,0,5,0.05,True,True,-0.026851960086585747,-0.01377450159441218,-0.004969971066024259,0.0009855568472147969
U56,W,10,5,0.05,True,True,-0.02029750950670195,-0.008764959311929,-0.004953848941356087,0.001497379598299764
U56,W,25,5,0.05,True,True,-0.010389586359698666,-0.001186844240975704,-0.004929771186362508,0.0022474558094447428
U56,W,50,5,0.05,False,False,0.00625970983418489,0.011566595074227526,-0.004889922536277513,0.0034515409182052093
U56,M,0,5,0.08,False,False,-0.0060398172756717106,-0.016770245895087355,0.009477019504565476,0.00033439493495612815
U56,M,10,5,0.08,False,False,-0.003195744891528962,-0.015274095326963,0.009471107050576855,0.00069882275119304
U56,M,25,5,0.08,False,False,0.0011187212552055126,-0.013003627702286913,0.0094622383695937,0.0012402191605638269
U56,M,50,5,0.08,False,False,0.00841408935759147,-0.009162629714838832,0.009447457234621592,0.0021286791447583386
U56,W,0,5,0.08,True,True,0.014410218653229334,0.002263495799281312,0.0024245768814880053,0.004763767943237296
U56,W,10,5,0.08,True,True,0.0213873971312184,0.005629215193273085,0.0024809923354931485,0.005451490816569038
U56,W,25,5,0.08,True,True,0.031927992683468465,0.010748042846339567,0.0025655111566594835,0.006460151724300367
U56,W,50,5,0.08,False,False,0.04962941297944623,0.01943475780799364,0.0027060977177135737,0.008081417634082655
U56,M,0,7,0.0,True,True,0.008291847513834272,0.014369273686991813,0.0165175686918706,-0.002588336757433529
U56,M,10,7,0.0,True,True,0.006050775574510059,0.012297457247332666,0.016507095779922265,-0.0027300846775517584
U56,M,25,7,0.0,True,True,0.0026486664098006596,0.009160113292060679,0.016491386411998543,-0.002940251009387662
U56,M,50,7,0.0,True,True,-0.0031008601261990343,0.003876778699519523,0.016465204132125266,-0.0032840458538281325
U56,W,0,7,0.0,True,True,0.0128663822564139,0.033434812269139025,0.01855293564295868,0.001955995531677246
U56,W,10,7,0.0,True,True,0.021153202707428376,0.04066463814100918,0.01872831238378414,0.0029206047996730433
U56,W,25,7,0.0,True,False,0.03354487217558633,0.051463249703425085,0.01899074867653705,0.004330861248897477
U56,W,50,7,0.0,False,False,0.05403302086914319,0.06928954597039161,0.019426466785906427,0.0065859259060663256
U56,M,0,7,0.02,True,True,-0.023116354954660245,-0.033848187793788176,-0.002550858643055598,-0.0033603813630980195
U56,M,10,7,0.02,False,True,-0.022998303743310355,-0.03377329970235898,-0.0026064087529107383,-0.00331978456141635
U56,M,25,7,0.02,False,True,-0.02281445492385603,-0.033653031837621805,-0.002689733917694559,-0.0032594204719360587
U56,M,50,7,0.02,False,False,-0.02249124592015972,-0.03343244125969724,-0.002828609192333853,-0.0031602173449853943
U56,W,0,7,0.02,True,True,-0.0087807421583741,-0.007921160386298531,-0.0006986566726867594,0.0005219630921160512
U56,W,10,7,0.02,True,True,-0.0021733058356891988,-0.0021029298795984808,-0.0006958179349394467,0.0012134503741214608
U56,W,25,7,0.02,True,False,0.007750103145566123,0.006627977204532787,-0.0006915678994692254,0.0022252634837982566
U56,W,50,7,0.02,False,False,0.02426899610852784,0.021147570573463947,-0.0006845060160743932,0.003845448014925479
U56,M,0,7,0.03,False,False,-0.03524747450767585,-0.031653097073152114,1.1102230246251565e-16,-0.004159328572933552
U56,M,10,7,0.03,False,False,-0.034209906822451286,-0.03064713933053187,1.1102230246251565e-16,-0.004022578221775541
U56,M,25,7,0.03,False,False,-0.032626625430169254,-0.02911565591014975,1.1102230246251565e-16,-0.0038194426163824513
U56,M,50,7,0.03,False,False,-0.029928746143768836,-0.026514685157072226,-1.1102230246251565e-16,-0.003486141232349471
U56,W,0,7,0.03,True,True,-0.03969391939175981,-0.04891890539449073,-0.003557985581378542,-0.0017832831297359686
U56,W,10,7,0.03,True,True,-0.032159995724449164,-0.043472616279702114,-0.003490782231123424,-0.0010780275296693453
U56,W,25,7,0.03,True,True,-0.020836796497819,-0.03528852357816836,-0.0033901767412730655,-4.5079752689192176e-05
U56,W,50,7,0.03,False,False,-0.0019701374750003,-0.021653016583338958,-0.0032230326722065827,0.0016115403527918737
U56,M,0,7,0.05,False,False,0.01010822378157128,0.016243493950599097,0.0027168279142364415,0.0022878814407432113
U56,M,10,7,0.05,False,False,0.010434145682029161,0.016500164949589724,0.0026622653279311237,0.0022878412042761642
U56,M,25,7,0.05,False,False,0.01092143594307049,0.01687981720909426,0.002580421448473147,0.0022876931635522624
U56,M,50,7,0.05,False,False,0.01172629622116994,0.017496456333759736,0.0024440149827104074,0.002287215664090514
U56,W,0,7,0.05,True,True,0.015497216264202196,0.03894056759362052,-0.0011905571817365512,0.005420822057750074
U56,W,10,7,0.05,True,True,0.01957596922178273,0.04295160925618302,-0.0012469045267062828,0.005651155339284841
U56,W,25,7,0.05,True,True,0.025736354112000592,0.049014696999440055,-0.001331319100900119,0.005987725003610445
U56,W,50,7,0.05,False,False,0.0360785100517973,0.05920532030440839,-0.0014717263661324642,0.006525415820018088
U56,M,0,7,0.08,False,False,0.007329043993943296,0.016406468181986433,0.0042693671406873746,0.004507543379911105
U56,M,10,7,0.08,False,False,0.008103824090369915,0.017125582929272243,0.0043201002635749886,0.004482335793476011
U56,M,25,7,0.08,False,False,0.009277145268671516,0.018213118902802305,0.004396199947906965,0.0044447894315002845
U56,M,50,7,0.08,False,False,0.01125436985433148,0.020042590075994404,0.004523032755127221,0.0043829128433352516
U56,W,0,7,0.08,True,True,-0.008992509304583285,0.011426784368791632,-0.004322674126878812,0.0030657080655349667
U56,W,10,7,0.08,True,True,-0.0070815306271616585,0.013480690417644547,-0.004265073356391813,0.002993427079093891
U56,W,25,7,0.08,True,True,-0.004156404855523932,0.01662772768746379,-0.004178746565972946,0.0028869785203453624
U56,W,50,7,0.08,False,False,0.0008532739449425009,0.022030562016835176,-0.004035066803275589,0.0027147189465654975
U56,M,0,10,0.0,True,True,-0.024154520450600625,-0.03200169649252915,-0.014426347922384064,-0.0013911022397961048
U56,M,10,10,0.0,False,True,-0.023877642344595884,-0.03146089402906349,-0.014471375027238942,-0.0014185223031091265
U56,M,25,10,0.0,False,True,-0.02345405955915192,-0.030638036439905036,-0.014538915684522036,-0.0014591581979797041
U56,M,50,10,0.0,False,True,-0.022728980578432312,-0.029240390497149438,-0.014651483446660452,-0.0015255799689037897
U56,W,0,10,0.0,True,True,0.017661279186317103,0.04351413639553536,0.002615858566937801,0.005690393741665245
U56,W,10,10,0.0,True,True,0.027617863037851187,0.052420434343838584,0.002670863363776199,0.006594087715130703
U56,W,25,10,0.0,False,False,0.042565359851808315,0.06579159049107486,0.0027532849020325267,0.007914642341349865
U56,W,50,10,0.0,False,False,0.06741509189347217,0.08802557157471602,0.002890425826661658,0.010024561539144994
U56,M,0,10,0.02,False,True,-0.007701205677841605,-0.011734815400656684,-0.014208066529219687,0.0018499990028666424
U56,M,10,10,0.02,False,True,-0.006788942579208923,-0.010655175098522873,-0.014196666672149583,0.0018555953063514874
U56,M,25,10,0.02,False,True,-0.005410374782848892,-0.009022314158227296,-0.01417956688654487,0.0018637857833230242
U56,M,50,10,0.02,False,False,-0.0030946474307289584,-0.006274654637067778,-0.014151067243870052,0.001876899622121453
U56,W,0,10,0.02,True,True,0.012697003675815388,0.022149257625510232,-0.0029530601612907104,0.004596522865965236
U56,W,10,10,0.02,True,True,0.019997417169929976,0.02852384943330022,-0.0030741809914580642,0.005239339807151078
U56,W,25,10,0.02,True,False,0.030971252146399175,0.038117200320211264,-0.0032554814783118946,0.006179222331967438
U56,W,50,10,0.02,False,False,0.049257127996411465,0.054132228909697155,-0.003556634271060455,0.007682334397460577
U56,M,0,10,0.03,False,False,-0.0009543899069108797,-0.0036173914505865934,-0.0027168279142361085,0.002348446552563388
U56,M,10,10,0.03,False,False,0.000504724890146413,-0.0025125541305133225,-0.0026622653279312347,0.0024480918919780326
U56,M,25,10,0.03,False,False,0.002715064842688797,-0.0008394038000649751,-0.002580421448473369,0.0025958492110687015
U56,M,50,10,0.03,False,False,0.0064416969920055855,0.001980639683990315,-0.0024440149827107405,0.0028375947252345934
U56,W,0,10,0.03,True,True,-0.0029616845312840923,-0.010138602141214648,-0.0055655871301879545,0.003487996837072682
U56,W,10,10,0.03,True,True,0.00350743008658827,-0.005350226900424193,-0.00543846800257497,0.003982501920854142
U56,W,25,10,0.03,True,True,0.01325773891957438,0.0018765132169258347,-0.005248099486704461,0.004705811290755202
U56,W,50,10,0.03,False,False,0.02957322955147601,0.013996370640883438,-0.00493164525228551,0.005863293113530066
U56,M,0,10,0.05,False,False,0.015500658631609543,0.031599263064670646,5.551115123125783e-16,0.00412471054326069
U56,M,10,10,0.05,False,False,0.016473061320988913,0.032249496882870154,0.0,0.004165344547720995
U56,M,25,10,0.05,False,False,0.017934994683888927,0.03321716759681581,-2.220446049250313e-16,0.004225515261708113
U56,M,50,10,0.05,False,False,0.02037091185261164,0.034804701019800266,0.0,0.0043237396684936424
U56,W,0,10,0.05,True,True,0.004659774790513493,0.04170519063803568,0.0,0.004275791969349463
U56,W,10,10,0.05,True,True,0.009015463768284215,0.04633464481669747,0.0,0.0045283052662659085
U56,W,25,10,0.05,True,True,0.015588536402860731,0.053315174814764665,-3.3306690738754696e-16,0.004897585005717131
U56,W,50,10,0.05,False,False,0.02660740187479882,0.06500788179758188,-1.1102230246251565e-16,0.005488327988431685
U56,M,0,10,0.08,False,False,0.009857499036240336,0.0032749002801384375,0.0,0.002903058251262358
U56,M,10,10,0.08,False,False,0.009973074440724039,0.0034095472906536806,-2.220446049250313e-16,0.0028519079548610105
U56,M,25,10,0.08,False,False,0.010141349545556455,0.003609872217099408,2.220446049250313e-16,0.002775849635761496
U56,M,50,10,0.08,False,False,0.010407281627275333,0.0039392462512444215,0.0,0.0026508498432564753
U56,W,0,10,0.08,True,True,0.012332000935836973,0.032339348719497396,-0.0025008539317736833,0.0038657654871276925
U56,W,10,10,0.08,True,True,0.013118336446649614,0.0337501602341741,-0.0024963790775415218,0.003782008493433908
U56,W,25,10,0.08,True,True,0.014332044607670014,0.035931973590341504,-0.0024896737773992816,0.003658596399678915
U56,W,50,10,0.08,False,False,0.016436697407813727,0.03972857259812157,-0.0024785168828067583,0.003458720763200418
U56,M,0,13,0.0,False,True,-0.04628746876871492,-0.07859417499371046,-0.027920927282742758,-0.002223758507029272
U56,M,10,13,0.0,False,True,-0.045190487677814195,-0.07724953903922671,-0.02784478487783526,-0.00222068879538595
U56,M,25,13,0.0,False,True,-0.04351808230208287,-0.07519574535145268,-0.02773057127047518,-0.0022160205166106284
U56,M,50,13,0.0,False,True,-0.04067272042633974,-0.07168922781712717,-0.02754021525820871,-0.002208073225386853
U56,W,0,13,0.0,True,True,-0.017599194600593115,-0.010430926905045546,-0.0014583096076704605,0.0016265010423592852
U56,W,10,13,0.0,True,True,-0.007243873378102839,-0.0014774272238362585,-0.0014669613138913462,0.0025898793903864625
U56,W,25,13,0.0,False,False,0.008334279557491109,0.012001703823188103,-0.0014797635494077088,0.003998524488676436
U56,W,50,13,0.0,False,False,0.03431813591348054,0.034515492640550205,-0.0015006334507673413,0.0062515063947612415
U56,M,0,13,0.02,False,True,-0.03531987677918136,-0.0548907302007795,-0.01604543800341396,-0.0018589212487007956
U56,M,10,13,0.02,False,True,-0.034376167596593676,-0.05412483546681823,-0.015979818603507612,-0.0018397589176550877
U56,M,25,13,0.02,False,True,-0.032947610785100556,-0.05295901324617658,-0.015881389503647814,-0.00181126937802234
U56,M,50,13,0.02,False,False,-0.030542260870346172,-0.050978199798725754,-0.01571734100388178,-0.0017644575147823804
U56,W,0,13,0.02,True,True,-0.018440918606073886,-0.019050773830270762,-0.004772824847295354,0.000628720116466086
U56,W,10,13,0.02,True,True,-0.011684436034076207,-0.012903712547954749,-0.004833642612606326,0.0012287627686040636
U56,W,25,13,0.02,True,False,-0.0015327335790157326,-0.0036491559580811295,-0.00492461635090935,0.0021067230366693668
U56,W,50,13,0.02,False,False,0.015367711188509547,0.011813992836708365,-0.005075565293503059,0.003512449161251485
U56,M,0,13,0.03,False,False,-0.021382202932564764,-0.017419434230740105,-0.0027168279142362195,-0.0006045477452059078
U56,M,10,13,0.03,False,False,-0.020261253718371952,-0.01709725780008342,-0.0026622653279313457,-0.0005429372324265991
U56,M,25,13,0.03,False,False,-0.01856780630768662,-0.016610927815293053,-0.002580421448473591,-0.0004514870769902757
U56,M,50,13,0.03,False,False,-0.015725684857923583,-0.01579595536013123,-0.0024440149827105184,-0.00030162044945436506
U56,W,0,13,0.03,True,True,-0.03023829404428624,-0.03883872636031516,-0.0055655871301879545,0.0004915198739159354
U56,W,10,13,0.03,True,True,-0.02324411243307134,-0.03445272865672333,-0.005438468002574637,0.0010270271722159219
U56,W,25,13,0.03,True,True,-0.012725649977948894,-0.027840483371658786,-0.0052480994867042385,0.0018109058116917431
U56,W,50,13,0.03,False,False,0.004813074035291076,-0.01676700306129053,-0.004931645252285843,0.0030668920984204817
U56,M,0,13,0.05,False,False,0.013668149398635698,0.016535496741749478,3.3306690738754696e-16,0.003667377822696105
U56,M,10,13,0.05,False,False,0.014839909189523715,0.017418048465769553,-1.1102230246251565e-16,0.0037416892084136677
U56,M,25,13,0.05,False,False,0.01659902569260474,0.018735417295995926,-1.1102230246251565e-16,0.0038518441332358044
U56,M,50,13,0.05,False,False,0.01952431547296718,0.020908123296357828,0.0,0.004031971038991777
U56,W,0,13,0.05,True,True,0.005598410591484804,0.027237862008322233,-0.0023378589725935317,0.004146594725972896
U56,W,10,13,0.05,True,True,0.010346713546160125,0.032460850186664114,-0.00233361222726014,0.00446110327487248
U56,W,25,13,0.05,True,True,0.01748708309457714,0.04032674749355014,-0.0023272486926820823,0.0049212656288468715
U56,W,50,13,0.05,False,False,0.02939217458160237,0.053475563418198035,-0.002316660347399524,0.005657977007459181
U56,M,0,13,0.08,False,False,-0.019115496857130987,-0.006470484923109421,1.1102230246251565e-16,-0.001198669150502596
U56,M,10,13,0.08,False,False,-0.01850300028438756,-0.0060457777456992545,-2.220446049250313e-16,-0.0011533793927751557
U56,M,25,13,0.08,False,False,-0.017568745806961994,-0.005402911468454841,2.220446049250313e-16,-0.0010860876195502023
U56,M,50,13,0.08,False,False,-0.015975655838707192,-0.00431770555497879,-1.1102230246251565e-16,-0.0009756337048785202
U56,W,0,13,0.08,True,True,0.00957262284958671,0.036816019814120526,-0.002330093418569823,0.0038034849551904504
U56,W,10,13,0.08,True,True,0.011968263325122797,0.038932566894043674,-0.002325860101163313,0.003901861122107775
U56,W,25,13,0.08,True,True,0.015588822744059705,0.042161442667673854,-0.002319516690405532,0.004045633187320208
U56,W,50,13,0.08,False,False,0.021666938228339983,0.04766420093900314,-0.002308961836661072,0.004275366400019465
U56,M,0,16,0.0,False,True,-0.07188508880837818,-0.08045972768067333,-0.027920927282742647,-0.006112019602527052
U56,M,10,16,0.0,False,True,-0.07121473745284446,-0.07910022660317395,-0.02784478487783537,-0.006126749199410586
U56,M,25,16,0.0,False,True,-0.07017552730384224,-0.07702589188838971,-0.02773057127047529,-0.006148349872089343
U56,M,50,16,0.0,False,True,-0.06836215440338411,-0.07348929793459036,-0.02754021525820871,-0.006183049577470845
U56,W,0,16,0.0,True,True,-0.06121141706506372,-0.03518772707389761,-0.0014583096076704605,-0.004373906110667125
U56,W,10,16,0.0,True,True,-0.05113748685145447,-0.0255835303438936,-0.0014669613138911242,-0.003360840615121763
U56,W,25,16,0.0,False,False,-0.03598169066589063,-0.01112671007549837,-0.0014797635494077088,-0.001878365325923781
U56,W,50,16,0.0,False,False,-0.010701204243163787,0.01301679332500949,-0.0015006334507675634,0.0004958190463191237
U56,M,0,16,0.02,False,True,-0.05278973037199708,-0.0473697149621779,-0.01692489444345613,-0.004484372112804946
U56,M,10,16,0.02,False,True,-0.0517501138000096,-0.04588676337083086,-0.01685893200008093,-0.0044212084743897595
U56,M,25,16,0.02,False,True,-0.050159307770687,-0.04363773343310884,-0.016759988335018572,-0.004327311995122596
U56,M,50,16,0.02,False,False,-0.047436219697572946,-0.03983812197687164,-0.01659508222658046,-0.0041730612459349725
U56,W,0,16,0.02,True,True,-0.050142306922878355,-0.025785802455516427,-0.0045009670153081105,-0.0038745233293107084
U56,W,10,16,0.02,True,True,-0.043458834470824215,-0.01889503448423313,-0.004562563233558192,-0.0032078753726805243
U56,W,25,16,0.02,False,False,-0.03341504683822427,-0.00853162786037287,-0.0046547030922711174,-0.0022316375449671355
U56,W,50,16,0.02,False,False,-0.016685388870503304,0.008757053117174562,-0.004807591413980905,-0.0006663765618464268
U56,M,0,16,0.03,False,False,-0.027683855846502015,-0.015964374347257504,-0.0027168279142362195,-0.0019117832201682727
U56,M,10,16,0.03,False,False,-0.026229011828682314,-0.015060331684083161,-0.0026622653279310127,-0.0017691415426537294
U56,M,25,16,0.03,False,False,-0.02401016327243699,-0.013696034572632465,-0.002580421448473369,-0.0015573367827594886
U56,M,50,16,0.03,False,False,-0.020231977437195292,-0.011409338526134238,-0.0024440149827106294,-0.0012100296376931219
U56,W,0,16,0.03,True,True,-0.04443162130667555,-0.043229100601913206,-0.0055655871301878435,-0.002163031891905698
U56,W,10,16,0.03,True,True,-0.03743595169088976,-0.038005229795609496,-0.005438468002574748,-0.0015465800757672454
U56,W,25,16,0.03,False,True,-0.026925365707898608,-0.03015276457225613,-0.0052480994867043496,-0.0006435821190777791
U56,W,50,16,0.03,False,False,-0.009431785530259917,-0.0170625883583575,-0.0049316452522861765,0.0008049343882208237
U56,M,0,16,0.05,False,False,-0.018017931298279333,0.015579669753147618,3.3306690738754696e-16,-0.001346006691335333
U56,M,10,16,0.05,False,False,-0.016754975799043725,0.016887920110636667,-1.1102230246251565e-16,-0.0012056314633306364
U56,M,25,16,0.05,False,False,-0.014836596526550894,0.018853875358490146,-1.1102230246251565e-16,-0.000997163923122102
U56,M,50,16,0.05,False,False,-0.011588498242707357,0.022129861431128828,0.0,-0.0006552547899489891
U56,W,0,16,0.05,True,True,-0.030476637617335545,0.021682227931683506,1.1102230246251565e-16,-0.0014904130312365371
U56,W,10,16,0.05,True,True,-0.02654078893893108,0.02642130442970969,-2.220446049250313e-16,-0.001168755382226161
U56,W,25,16,0.05,False,True,-0.020626019982463384,0.03354976916374608,-5.551115123125783e-16,-0.0006971336336478728
U56,W,50,16,0.05,False,False,-0.010779956854711004,0.04543953335803119,-2.220446049250313e-16,6.057318390073618e-05
U56,M,0,16,0.08,False,False,-0.030220626450983223,-0.02351251060654369,-2.220446049250313e-16,-0.0045591470306767246
U56,M,10,16,0.08,False,False,-0.030217883066835594,-0.023714949480898806,-1.1102230246251565e-16,-0.004518561849745861
U56,M,25,16,0.08,False,False,-0.030199733283262198,-0.02401653724103192,3.3306690738754696e-16,-0.0044581484274057726
U56,M,50,16,0.08,False,False,-0.030131894221240296,-0.024510321372223642,-3.3306690738754696e-16,-0.004358687491704982
U56,W,0,16,0.08,True,True,-0.009868497439591506,0.009172104091021538,0.0003879469954993775,-0.001431240137255374
U56,W,10,16,0.08,True,True,-0.008506843930234487,0.009881310529945564,0.00038949279901323575,-0.0012284196619063437
U56,W,25,16,0.08,True,True,-0.006444766854232897,0.010988376187921034,0.0003918077413277432,-0.0009306750150714915
U56,W,50,16,0.08,False,False,-0.002971613216247948,0.012938796758873883,0.00039565595094126493,-0.0004513639829299976
B136,M,0,5,0.0,False,False,-0.02483137734056662,-0.030991628838973773,0.03013252649469922,-0.010636941015651491
B136,M,10,5,0.0,False,False,-0.029365170773860916,-0.03610653208849235,0.030052830677723685,-0.010948135364154954
B136,M,25,5,0.0,False,False,-0.0362387872336567,-0.04385964799810205,0.029933286952260496,-0.011406028414671754
B136,M,50,5,0.0,False,False,-0.04780198854159623,-0.056905682278019176,0.02973404740982233,-0.012145829595984647
B136,W,0,5,0.0,True,True,-0.050485048787271,-0.07901814075237024,0.010699283897081191,-0.009878955007145196
B136,W,10,5,0.0,False,False,-0.050947011325567226,-0.0796999184370758,0.010576803653381206,-0.009528503517191034
B136,W,25,5,0.0,False,False,-0.05168421014307456,-0.08077990763130061,0.010393285846391764,-0.009018603815990067
B136,W,50,5,0.0,False,False,-0.05299335684477957,-0.0826866418861269,-0.006806933174904439,-0.008209415338764625
B136,M,0,5,0.02,False,False,-0.025717611919755967,-0.05134439887479392,0.011711693862407335,-0.005128642810772188
B136,M,10,5,0.02,False,False,-0.027016405537439114,-0.05271033257241231,0.011756249692140841,-0.005251154785562928
B136,M,25,5,0.02,False,False,-0.02896951611470633,-0.05476244096942762,0.011823083436739434,-0.005431422852174128
B136,M,50,5,0.02,False,False,-0.03221365448859015,-0.058168126337062476,0.011934473011071645,-0.00572268161729772
B136,W,0,5,0.02,True,True,-0.06135102658262093,-0.09018494361018892,0.0026912115933458436,-0.00928232549021435
B136,W,10,5,0.02,False,True,-0.059688314876507276,-0.08806630539218097,0.002628497697060528,-0.00888544698302196
B136,W,25,5,0.02,False,False,-0.057171403568392454,-0.08486121094133758,0.0025346285725798,-0.008308582011181453
B136,W,50,5,0.02,False,False,-0.0529360663138595,-0.07947419413584078,-0.004149677918007244,-0.007394668834988849
B136,M,0,5,0.03,False,False,-0.020499498972246233,-0.05647914174781299,0.0030168083759209985,-0.003869327002947509
B136,M,10,5,0.03,False,False,-0.021032440531899788,-0.05721198498422142,0.0030672948028491742,-0.0038995945711177704
B136,M,25,5,0.03,False,False,-0.021828462577288654,-0.05830048198051807,0.0031430244432402166,-0.003943919523958783
B136,M,50,5,0.03,False,False,-0.023136106175500104,-0.06007362722580922,0.0032692405105591016,-0.004014970431740483
B136,W,0,5,0.03,True,True,-0.05291334396894154,-0.09831275992492505,-0.0017174848015093502,-0.007653866108390472
B136,W,10,5,0.03,False,True,-0.0508586332026546,-0.09554670283544275,-0.0017138642294861617,-0.0072671791862406465
B136,W,25,5,0.03,False,False,-0.04774961107863718,-0.09136193671002935,-0.0017084419867862133,-0.006705672178324296
B136,W,50,5,0.03,False,False,-0.042529324051843065,-0.08433570597211532,-0.00894286735701788,-0.0058175198504155645
B136,M,0,5,0.05,False,False,-0.017259209683009313,-0.04000275856659807,0.0,-0.002643069340616311
B136,M,10,5,0.05,False,False,-0.017355393655460682,-0.04029856964651479,0.0,-0.0026516275640031672
B136,M,25,5,0.05,False,False,-0.017496869315984487,-0.04073536493338881,-1.1102230246251565e-16,-0.0026640098715136062
B136,M,50,5,0.05,False,False,-0.017723809585916572,-0.04144082635755508,0.0,-0.002683455112790778
B136,W,0,5,0.05,True,True,-0.07497650801660827,-0.0959384729055639,-2.220446049250313e-16,-0.010074123090661136
B136,W,10,5,0.05,False,True,-0.0731827219724771,-0.09442793660720583,0.0,-0.009788568772947093
B136,W,25,5,0.05,False,False,-0.07043437246670115,-0.09211492286693035,-3.3306690738754696e-16,-0.009371982646220411
B136,W,50,5,0.05,False,False,-0.06573135969315214,-0.08815823668200867,-2.220446049250313e-16,-0.008707988024138302
B136,M,0,5,0.08,False,False,0.01865955328304736,-0.010958881840710921,-4.440892098500626e-16,0.0037510507255451575
B136,M,10,5,0.08,False,False,0.019360594069008696,-0.010670409349316623,0.0,0.003817403105085715
B136,M,25,5,0.08,False,False,0.02042693219946501,-0.010223152902678168,-1.1102230246251565e-16,0.003914985545245608
B136,M,50,5,0.08,False,False,0.022231691435941947,-0.009443515246707945,1.1102230246251565e-16,0.004072513554383983
B136,W,0,5,0.08,True,True,-0.019614327934188935,-0.042039237276287444,-0.009042403758519946,-0.0011967163789794455
B136,W,10,5,0.08,False,False,-0.01686612575596458,-0.0406295389088992,-0.009811320338198759,-0.000958100450906052
B136,W,25,5,0.08,False,False,-0.012685231124733298,-0.03841948489761682,-0.010960451805908544,-0.0006129757062338648
B136,W,50,5,0.08,False,False,-0.0056138066914387386,-0.03451151204075975,-0.012864382409720432,-7.068076664151768e-05
B136,M,0,7,0.0,False,False,-0.007474211807533049,0.014528778561335276,1.1102230246251565e-16,-0.001535285742531256
B136,M,10,7,0.0,False,False,-0.007809668416507876,0.014213048563445962,2.220446049250313e-16,-0.0015627598771974505
B136,M,25,7,0.0,False,False,-0.008313934781350785,0.013724440890824807,-2.220446049250313e-16,-0.001603151946391268
B136,M,50,7,0.0,False,False,-0.009151333571861042,0.012875068468255702,-2.220446049250313e-16,-0.001668322122683863
B136,W,0,7,0.0,True,True,-0.013232701683756565,-0.0125432171044908,0.00017158898526337119,-0.001992699097482342
B136,W,10,7,0.0,False,False,-0.011594212519704827,-0.010253692326289587,0.0001711832844620842,-0.0017238227674714057
B136,W,25,7,0.0,False,False,-0.009141377755411795,-0.006825755731663441,0.00017057575175805084,-0.001334915032896511
