panel,cons,cost,selector,ladder,pick,pick_shuffled,oos_argmax,oos_argmax_shuffled,OOS_Sharpe_pick,OOS_Sharpe_s0,OOS_best,margin,regret,room,OOS_CAGR_pick,OOS_MaxDD_pick,OOS_CAGR_s0,OOS_MaxDD_s0,OOS_CAGR_spy,OOS_Sharpe_spy,OOS_MaxDD_spy
U56,CONSTn-dg,25.0,det-only,70,MOM/TOP@S0.40,False,COMP/TOP@S0.95,False,0.8992182053980254,0.9885997681100179,1.158808029446759,-0.08938156271199249,0.25958982404873365,0.17020826133674116,0.12033814327862502,-0.19204918297576734,0.09953119500223595,-0.16113542154882055,0.15450717694493354,0.8820109845896832,-0.33717289200673795
U56,CONSTn-dg,25.0,COMP-only,7,COMP/TOP@S0.55,False,COMP/TOP@S0.95,False,1.0495602857825128,0.9885997681100179,1.158808029446759,0.060960517672494885,0.10924774366424628,0.17020826133674116,0.1273070413346047,-0.18440704734541347,0.09953119500223595,-0.16113542154882055,0.15450717694493354,0.8820109845896832,-0.33717289200673795
U56,CONSTn-rw,10.0,all-arms,490,SHUFF/TOP@S0.40#40,True,SHUFF/TOP@S0.40#40,True,1.2669633278197994,1.1132972039271836,1.2669633278197994,0.1536661238926158,0.0,0.1536661238926158,0.13341584374565651,-0.1585028006299336,0.11341461812571652,-0.15874706519136672,0.15450717694493354,0.8820109845896832,-0.33717289200673795
U56,CONSTn-rw,10.0,det-only,70,MOM/TOP@S0.40,False,LOWVOL/BOT@S0.40,False,1.0111047677136005,1.1132972039271836,1.1845502033605582,-0.1021924362135831,0.1734454356469577,0.0712529994333746,0.14061600548382525,-0.19067624652422255,0.11341461812571652,-0.15874706519136672,0.15450717694493354,0.8820109845896832,-0.33717289200673795
U56,CONSTn-rw,10.0,COMP-only,7,COMP/TOP@S0.40,False,COMP/TOP@S0.85,False,1.0792313146039663,1.1132972039271836,1.1636349096398764,-0.0340658893232173,0.0844035950359101,0.050337705712692804,0.1484375052152327,-0.19171819071087037,0.11341461812571652,-0.15874706519136672,0.15450717694493354,0.8820109845896832,-0.33717289200673795
U56,CONSTn-rw,25.0,all-arms,490,SHUFF/TOP@S0.40#40,True,SHUFF/TOP@S0.40#40,True,1.132265213491563,0.9885997681100179,1.132265213491563,0.14366544538154502,0.0,0.14366544538154502,0.11788769579901603,-0.1599142707366813,0.09953119500223595,-0.16113542154882055,0.15450717694493354,0.8820109845896832,-0.33717289200673795
U56,CONSTn-rw,25.0,det-only,70,MOM/TOP@S0.40,False,COMP/TOP@S0.85,False,0.8923679170960417,0.9885997681100179,1.0401884195570292,-0.09623185101397624,0.14782050246098755,0.0515886514470113,0.12185946447631268,-0.19204918297576756,0.09953119500223595,-0.16113542154882055,0.15450717694493354,0.8820109845896832,-0.33717289200673795
U56,CONSTn-rw,25.0,COMP-only,7,COMP/TOP@S1.00,False,COMP/TOP@S0.85,False,0.9885997681100179,0.9885997681100179,1.0401884195570292,0.0,0.0515886514470113,0.0515886514470113,0.09953119500223595,-0.16113542154882055,0.09953119500223595,-0.16113542154882055,0.15450717694493354,0.8820109845896832,-0.33717289200673795
B136,CANDq,10.0,all-arms,420,SHUFF/TOP@S0.40#51,True,SHUFF/TOP@S0.55#6,True,1.1221160333312497,1.0190519497098374,1.1575539103942147,0.10306408362141228,0.035437877062965084,0.13850196068437737,0.13147750342481612,-0.18082535696431246,0.10588426010291863,-0.1768793110522644,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CANDq,10.0,det-only,60,R6/TOP@S0.40,False,R6/TOP@S0.55,False,0.9949226257173012,1.0190519497098374,1.0318502920908292,-0.0241293239925362,0.03692766637352807,0.012798342380991867,0.12679297664989186,-0.20355971352955093,0.10588426010291863,-0.1768793110522644,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CANDq,10.0,COMP-only,6,COMP/TOP@S0.95,False,COMP/TOP@S0.95,False,1.0232606201653656,1.0190519497098374,1.0232606201653656,0.004208670455528196,0.0,0.004208670455528196,0.10841551538828109,-0.17762761602012178,0.10588426010291863,-0.1768793110522644,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CANDq,25.0,all-arms,420,SHUFF/TOP@S0.40#51,True,SHUFF/TOP@S0.55#6,True,0.996771425520772,0.8958630391723802,1.0294074308832741,0.10090838634839183,0.03263600536250211,0.13354439171089394,0.11511425165554967,-0.19596701311239306,0.09186507164492186,-0.1821704348434574,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CANDq,25.0,det-only,60,COMP/TOP@S0.95,False,COMP/TOP@S1.00,False,0.8954076799293573,0.8958630391723802,0.8958630391723802,-0.0004553592430228681,0.0004553592430228681,0.0,0.0935437441925735,-0.18274589712622114,0.09186507164492186,-0.1821704348434574,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CANDq,25.0,COMP-only,6,COMP/TOP@S0.95,False,COMP/TOP@S1.00,False,0.8954076799293573,0.8958630391723802,0.8958630391723802,-0.0004553592430228681,0.0004553592430228681,0.0,0.0935437441925735,-0.18274589712622114,0.09186507164492186,-0.1821704348434574,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-dg,10.0,all-arms,490,SHUFF/TOP@S0.40#58,True,SHUFF/TOP@S0.85#17,True,1.091110424850814,1.0190519497098374,1.1409537795888747,0.07205847514097674,0.049843354738060563,0.1219018298790373,0.11299570715324148,-0.16966188871506394,0.10588426010291863,-0.1768793110522644,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-dg,10.0,det-only,70,LOWVOL/TOP@S0.40,False,COMP/TOP@S0.95,False,0.6949239277274596,1.0190519497098374,1.107783406052372,-0.3241280219823778,0.4128594783249123,0.08873145634253454,0.05547406779127373,-0.15231886442410014,0.10588426010291863,-0.1768793110522644,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-dg,10.0,COMP-only,7,COMP/TOP@S1.00,False,COMP/TOP@S0.95,False,1.0912228925249763,1.0190519497098374,1.107783406052372,0.07217094281513892,0.016560513527395626,0.08873145634253454,0.10067930238355371,-0.15895934016231017,0.10588426010291863,-0.1768793110522644,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-dg,25.0,all-arms,490,SHUFF/TOP@S0.40#58,True,SHUFF/TOP@S0.95#17,True,0.9741387897623058,0.8958630391723802,1.037600782122987,0.07827575058992564,0.06346199236068106,0.1417377429506067,0.09969154884331166,-0.17125862334282949,0.09186507164492186,-0.1821704348434574,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-dg,25.0,det-only,70,COMP/TOP@S1.00,False,COMP/TOP@S0.95,False,0.9971113525008072,0.8958630391723802,1.0115148389006634,0.10124831332842699,0.014403486399856225,0.11565179972828321,0.09122291069659871,-0.16002734665706053,0.09186507164492186,-0.1821704348434574,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-dg,25.0,COMP-only,7,COMP/TOP@S1.00,False,COMP/TOP@S0.95,False,0.9971113525008072,0.8958630391723802,1.0115148389006634,0.10124831332842699,0.014403486399856225,0.11565179972828321,0.09122291069659871,-0.16002734665706053,0.09186507164492186,-0.1821704348434574,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-rw,10.0,all-arms,490,SHUFF/TOP@S0.40#58,True,SHUFF/TOP@S0.40#5,True,1.0768921350514467,1.0190519497098374,1.1228119918476256,0.057840185341609285,0.04591985679617894,0.10376004213778822,0.11449381259762936,-0.17501379666354278,0.10588426010291863,-0.1768793110522644,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-rw,10.0,det-only,70,MOM/TOP@S0.85,False,LOWVOL/BOT@S0.40,False,0.9826541104975264,1.0190519497098374,1.0404618111968016,-0.03639783921231099,0.05780770069927521,0.02140986148696422,0.10689283043440279,-0.18421095842906998,0.10588426010291863,-0.1768793110522644,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-rw,10.0,COMP-only,7,COMP/TOP@S1.00,False,COMP/TOP@S0.85,False,1.0170658505345473,1.0190519497098374,1.0371790679715225,-0.0019860991752900237,0.02011321743697514,0.018127118261685116,0.10901431265133055,-0.18409054034390804,0.10588426010291863,-0.1768793110522644,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-rw,25.0,all-arms,490,SHUFF/TOP@S0.40#58,True,SHUFF/TOP@S0.40#5,True,0.9509271892411313,0.8958630391723802,0.9991953446349516,0.055064150068751094,0.048268155393820344,0.10333230546257144,0.09980136046540111,-0.18113241350304,0.09186507164492186,-0.1821704348434574,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-rw,25.0,det-only,70,MOM/TOP@S0.85,False,COMP/TOP@S0.85,False,0.8609827974500286,0.8958630391723802,0.9149688747575031,-0.0348802417223516,0.05398607730747451,0.01910583558512291,0.09232144801848396,-0.18948948918954966,0.09186507164492186,-0.1821704348434574,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,CONSTn-rw,25.0,COMP-only,7,COMP/TOP@S1.00,False,COMP/TOP@S0.85,False,0.8953452905172353,0.8958630391723802,0.9149688747575031,-0.0005177486551448673,0.019623584240267777,0.01910583558512291,0.09468834278911875,-0.1893811889008895,0.09186507164492186,-0.1821704348434574,0.1545044425578177,0.8820239235972316,-0.3371595330739301
SMALL439,CANDq,10.0,all-arms,420,SHUFF/TOP@S0.40#49,True,SHUFF/TOP@S0.40#7,True,0.3326380094414035,0.2883872057000964,0.4679956379885034,0.044250803741307076,0.13535762854709993,0.179608432288407,0.038536796373878746,-0.34306753796246936,0.031061337634294528,-0.4021705189040332,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CANDq,10.0,det-only,60,LOWVOL/TOP@S0.55,False,COMP/TOP@S0.40,False,0.29701405066287356,0.2883872057000964,0.45068023066551666,0.008626844962777158,0.1536661800026431,0.16229302496542025,0.029787359154442417,-0.3765209655448932,0.031061337634294528,-0.4021705189040332,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CANDq,10.0,COMP-only,6,COMP/TOP@S0.70,False,COMP/TOP@S0.40,False,0.33987650819217785,0.2883872057000964,0.45068023066551666,0.051489302492081446,0.1108037224733388,0.16229302496542025,0.03971099662250488,-0.3877213665548812,0.031061337634294528,-0.4021705189040332,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CANDq,25.0,all-arms,420,SHUFF/TOP@S0.40#49,True,SHUFF/TOP@S0.40#7,True,0.16720445562704564,0.13282758014824392,0.30277579541054933,0.03437687547880172,0.1355713397835037,0.1699482152623054,0.01380462211845912,-0.36598371035486643,0.008777132265783472,-0.42208016967251294,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CANDq,25.0,det-only,60,LOWVOL/TOP@S0.55,False,COMP/TOP@S0.40,False,0.057441192967767445,0.13282758014824392,0.268588117538125,-0.07538638718047647,0.21114692457035755,0.1357605373898811,-0.0006960933221838994,-0.40515053943780877,0.008777132265783472,-0.42208016967251294,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CANDq,25.0,COMP-only,6,COMP/TOP@S0.85,False,COMP/TOP@S0.40,False,0.15390941305368278,0.13282758014824392,0.268588117538125,0.021081832905438858,0.11467870448444223,0.1357605373898811,0.011804928440317886,-0.4300126794592636,0.008777132265783472,-0.42208016967251294,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-dg,10.0,all-arms,490,SHUFF/TOP@S0.40#42,True,MOM/TOP@S0.40,False,0.2439879061145127,0.2883872057000964,0.49111644898192314,-0.044399299585583696,0.24712854286741043,0.20272924328182673,0.02443133113634688,-0.3817447990603352,0.031061337634294528,-0.4021705189040332,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-dg,10.0,det-only,70,LOWVOL/TOP@S0.55,False,MOM/TOP@S0.40,False,0.27363429000467937,0.2883872057000964,0.49111644898192314,-0.014752915695417035,0.21748215897724377,0.20272924328182673,0.025326249820333713,-0.2876125849947698,0.031061337634294528,-0.4021705189040332,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-dg,10.0,COMP-only,7,COMP/TOP@S1.00,False,COMP/TOP@S0.55,False,0.2951833001229594,0.2883872057000964,0.43268111421566163,0.006796094422862997,0.13749781409270223,0.14429390851556523,0.028261528938559044,-0.26646907063040937,0.031061337634294528,-0.4021705189040332,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-dg,25.0,all-arms,490,SHUFF/TOP@S0.40#42,True,MOM/TOP@S0.40,False,0.08481027365676118,0.13282758014824392,0.32832542299144235,-0.04801730649148274,0.24351514933468116,0.19549784284319843,0.0021449571458471706,-0.40241112985119354,0.008777132265783472,-0.42208016967251294,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-dg,25.0,det-only,70,LOWVOL/TOP@S0.85,False,MOM/TOP@S0.40,False,0.16252646472875987,0.13282758014824392,0.32832542299144235,0.02969888458051595,0.16579895826268248,0.19549784284319843,0.012080730779023385,-0.27928577500671614,0.008777132265783472,-0.42208016967251294,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-dg,25.0,COMP-only,7,COMP/TOP@S1.00,False,COMP/TOP@S0.55,False,0.15611874015898072,0.13282758014824392,0.27306009672682524,0.023291160010736806,0.11694135656784452,0.14023251657858132,0.01152365814661116,-0.28399461085258904,0.008777132265783472,-0.42208016967251294,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-rw,10.0,all-arms,490,SHUFF/TOP@S0.40#42,True,MOM/TOP@S0.40,False,0.25914761491849064,0.2883872057000964,0.5000506685203493,-0.029239590781605762,0.24090305360185865,0.2116634628202529,0.027516497745124324,-0.4515269994854949,0.031061337634294528,-0.4021705189040332,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-rw,10.0,det-only,70,LOWVOL/TOP@S0.40,False,MOM/TOP@S0.40,False,0.30416583607359116,0.2883872057000964,0.5000506685203493,0.01577863037349475,0.19588483244675814,0.2116634628202529,0.030629372414066047,-0.39027197757113485,0.031061337634294528,-0.4021705189040332,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-rw,10.0,COMP-only,7,COMP/TOP@S1.00,False,COMP/TOP@S0.55,False,0.2883872057000964,0.2883872057000964,0.4411440135421175,0.0,0.15275680784202111,0.15275680784202111,0.031061337634294528,-0.4021705189040332,0.031061337634294528,-0.4021705189040332,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-rw,25.0,all-arms,490,SHUFF/TOP@S0.40#42,True,MOM/TOP@S0.40,False,0.099019947346454,0.13282758014824392,0.33574719693236704,-0.033807632801789916,0.23672724958591304,0.20291961678412312,0.0037366473450164417,-0.4713307813951447,0.008777132265783472,-0.42208016967251294,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-rw,25.0,det-only,70,LOWVOL/TOP@S0.55,False,MOM/TOP@S0.40,False,0.06027250500115968,0.13282758014824392,0.33574719693236704,-0.07255507514708423,0.2754746919312074,0.20291961678412312,-0.0006585745046651104,-0.4119126523370237,0.008777132265783472,-0.42208016967251294,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,CONSTn-rw,25.0,COMP-only,7,COMP/TOP@S1.00,False,COMP/TOP@S0.55,False,0.13282758014824392,0.13282758014824392,0.2788425681014008,0.0,0.14601498795315687,0.14601498795315687,0.008777132265783472,-0.42208016967251294,0.008777132265783472,-0.42208016967251294,0.15450717694493354,0.8820109845896832,-0.33717289200673795
