scheme,decile,n_names,size,arm,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dCAGR_vs_EWall,dSharpe_vs_EWall,dCAGR0_vs_EWall,keep4a,keep4b
capQ,1,44,$148M cap,EWall,0.09126399786121198,0.5868261090426177,-0.459772519142284,0.8732968699298617,0.40546561432737405,0.8886493214307712,0.1287888849615868,0.06871447042672307,0.4458363843474998,-0.45977251914228434,0.0,0.0,0.0,False,False
capQ,1,44,$148M cap,MA-RS,0.04141022334760125,0.30547345852085556,-0.46563966337973306,0.044401793478905174,0.4982247119287486,-0.09962702195188372,-0.030422671802769474,0.0884079870368859,0.5083128133346293,-0.43325010447254164,-0.04985377451361073,-0.2813526505217621,-0.03896452078024515,False,False
capQ,1,44,$148M cap,MA-DG,0.02379248840556003,0.33786457825320504,-0.20200685860672007,0.14385684659188575,0.5237089271748269,0.0413024654428551,0.00012244047397946822,0.038690070208392324,0.5239274777037776,-0.14890864378499147,-0.06747150945565195,-0.24896153078941263,-0.06583946856486822,False,False
capQ,2,43,$256M cap,EWall,0.10684981161342422,0.6853740349859704,-0.42185756321162315,0.9115946308447056,0.5535719961017181,1.0394012259505485,0.14579295075673726,0.08346263310777058,0.5269833367537956,-0.4218575632116224,0.0,0.0,0.0,False,False
capQ,2,43,$256M cap,MA-RS,0.09414361729819642,0.5851854609254374,-0.4457737409353777,0.7373193657481903,0.514115791470191,0.5317846739321348,0.06738312563721127,0.1110049312168091,0.6196568152952209,-0.4457737409353788,-0.012706194315227792,-0.10018857406053294,-0.002413653520267456,False,False
capQ,2,43,$256M cap,MA-DG,0.04865848018873131,0.6346981210536502,-0.19184024815698775,0.8330582919540559,0.47624135995837097,0.7757581997641503,0.05735134240296791,0.0433255162244679,0.5556175509984799,-0.19184024815698708,-0.058191331424692905,-0.05067591393232018,-0.05639669907362599,False,False
capQ,3,44,$371M cap,EWall,0.07908596392132772,0.5163329913485841,-0.3825983745527084,0.4481137371016008,0.5784196967760156,0.5084737394728551,0.06597309290705144,0.08726490428845102,0.5265268845634776,-0.3825983745527082,0.0,0.0,0.0,False,False
capQ,3,44,$371M cap,MA-RS,0.06640925415396626,0.4455983613160623,-0.5305906710757767,0.6044620273581307,0.3541219180000698,0.6134071630350135,0.08226632296685787,0.056732220824772917,0.3764835650646119,-0.5305906710757762,-0.01267670976736146,-0.07073463003252184,-0.00318598136931314,False,False
capQ,3,44,$371M cap,MA-DG,0.043187809032144475,0.5527644433859159,-0.16183408738135008,0.5803753353666706,0.5373810121769463,0.6167492595216822,0.04427093929473003,0.042519430452516715,0.5210507448284086,-0.16183408738134908,-0.03589815488918324,0.03643145203733178,-0.03422103801354481,False,False
capQ,4,43,$531M cap,EWall,0.10162061371664555,0.64857602106437,-0.4668512908274003,0.6415568781370977,0.6654083897167109,0.644967682220587,0.09265705506494903,0.10719318772371778,0.6528364595709076,-0.46685129082739973,0.0,0.0,0.0,False,False
capQ,4,43,$531M cap,MA-RS,0.04151519815764959,0.32497516799357523,-0.5192580743445204,0.2491079450557648,0.3874922281649695,0.25662483446063683,0.027708225759196514,0.05013486434968839,0.36202716577369914,-0.5192580743445201,-0.060105415558995956,-0.3236008530707947,-0.04990569389843347,False,False
capQ,4,43,$531M cap,MA-DG,0.02955487747596308,0.3958568743245814,-0.18466722686064774,0.20348505879557596,0.5619171976978918,0.22322881389181104,0.014515569950139362,0.038954288472798915,0.4951445490183328,-0.18293533580343546,-0.07206573624068247,-0.25271914673978857,-0.06987477588556179,False,False
capQ,5,44,$652M cap,EWall,0.1101210056882358,0.6854760977623312,-0.3544845570597356,0.9509544109365485,0.49756322641788703,0.8112503030786524,0.12070684781927588,0.1036332104529536,0.6241027671296777,-0.3544845570597355,0.0,0.0,0.0,False,False
capQ,5,44,$652M cap,MA-RS,0.08031010806592231,0.5149908982205382,-0.37178863159937925,0.6823808782277938,0.3922714591611337,0.5570289489190315,0.08049918932086686,0.08019334826000346,0.4956428202010288,-0.3717886315993787,-0.02981089762231348,-0.17048519954179298,-0.020011414139041284,False,False
capQ,5,44,$652M cap,MA-DG,0.036464917543153064,0.47282342607431954,-0.14980688271619036,0.6293902518498778,0.3215971445763301,0.5008111823268978,0.039555395519674796,0.03456083349837513,0.45499116696853165,-0.14980688271618958,-0.07365608814508273,-0.21265267168801166,-0.07192759276149308,False,False
capQ,6,43,$835M cap,EWall,0.12401280285902638,0.6991121894995698,-0.4106776102071188,0.6619589104260563,0.7369307678800545,0.6051761149486029,0.09730947654131383,0.14082834370908515,0.7523477644931588,-0.41067761020711957,0.0,0.0,0.0,False,False
capQ,6,43,$835M cap,MA-RS,0.06350215474001097,0.41023728154580047,-0.5627021867491901,0.26093006481759773,0.5340476863192815,0.2611500729741697,0.03160575710213753,0.08369203212430376,0.49335933582092273,-0.4962349894129868,-0.06051064811901541,-0.2888749079537693,-0.04998534705485813,False,False
capQ,6,43,$835M cap,MA-DG,0.0406519834441883,0.48417970216395817,-0.2358944262185798,0.2667460346712699,0.6822284665828378,0.3255103808912635,0.02544642860808244,0.05015532832622993,0.5798898903796497,-0.18730628527905346,-0.08336081941483808,-0.2149324873356116,-0.08167826936947908,False,False
capQ,7,43,$1053M cap,EWall,0.09307246423445581,0.6198442639063279,-0.32816642407193153,0.6975671729602532,0.5663195858667075,0.6782433178074023,0.09701867391136387,0.09064238435649719,0.5889963349920769,-0.3281664240719313,0.0,0.0,0.0,False,False
capQ,7,43,$1053M cap,MA-RS,0.059487424514227616,0.45131750100600737,-0.29838935452488735,0.4141096864907456,0.48576023301112764,0.40431803193995797,0.049539840104283694,0.06567807878605447,0.4784265885123034,-0.29838935452488646,-0.033585039720228194,-0.16852676290032048,-0.023858171955325913,False,False
capQ,7,43,$1053M cap,MA-DG,0.027929473762556833,0.3907477820080681,-0.16377308806206636,0.44611023784195575,0.3381164133039253,0.5083241959280702,0.03787135267599284,0.0218370115172557,0.31664400355204714,-0.1637730880620648,-0.06514299047189898,-0.22909648189825976,-0.06302466342576918,False,False
capQ,8,44,$1227M cap,EWall,0.09474375504410837,0.617138087346939,-0.3511462203137786,0.7027577839927027,0.5669095637321984,0.6578767288819265,0.09162422089512723,0.09667482661741555,0.5998032389763853,-0.3511462203137784,0.0,0.0,0.0,False,False
capQ,8,44,$1227M cap,MA-RS,0.0402813678525451,0.317959294614119,-0.5838982121547361,0.6848603545899288,0.05877055960026924,0.7994537124886087,0.11313021364921694,-0.0023081753050333553,0.07874812964308561,-0.5838982121547365,-0.054462387191563266,-0.29917879273282,-0.044393700341358366,False,False
capQ,8,44,$1227M cap,MA-DG,0.03235431682599077,0.45085267703583604,-0.16850998378180748,0.6263464710023844,0.2931456851904542,0.7629797384190932,0.05609908551468412,0.01795702177282399,0.2660764943098343,-0.16850998378180715,-0.0623894382181176,-0.16628541031110294,-0.06023385802985026,False,False
capQ,9,43,$1442M cap,EWall,0.09092572362250095,0.5736922143956552,-0.41799912431963904,0.6726254851187439,0.5108232714604296,0.6233335663635909,0.09096052819420852,0.09090422891945127,0.5509388187790821,-0.41799912431963926,0.0,0.0,0.0,False,False
capQ,9,43,$1442M cap,MA-RS,0.034664960603861816,0.2859576687651809,-0.48119251458088885,0.3174821072449185,0.2660643043905414,0.2112240026890344,0.020817324871727827,0.04331091259240272,0.3264863323389464,-0.4811925145808891,-0.05626076301863914,-0.2877345456304743,-0.046542959078883506,False,False
capQ,9,43,$1442M cap,MA-DG,0.03225071468888596,0.4345759375820079,-0.18240818726544994,0.34308819200008794,0.5291157448820326,0.3053701629835874,0.022457943362421684,0.038345510725793064,0.5213804033504627,-0.1443957926209971,-0.05867500893361499,-0.1391162768136473,-0.056676908711134955,False,False
capQ,10,44,$1809M cap,EWall,0.11268179783330634,0.7155589974583492,-0.3659624333481537,0.6869965963583119,0.7530610031478243,0.6566338304506814,0.08981537135127526,0.12704309376565281,0.7501700486467774,-0.36596243334815404,0.0,0.0,0.0,False,False
capQ,10,44,$1809M cap,MA-RS,0.06950493508994016,0.486839942963557,-0.386711765302966,0.3177370536577397,0.6167551557119534,0.2507120241892189,0.025568838108172676,0.09757496189463533,0.6045546319179753,-0.386711765302967,-0.043176862743366184,-0.22871905449479218,-0.03265557308942979,False,False
capQ,10,44,$1809M cap,MA-DG,0.03254213745916723,0.43979683837910793,-0.1607009988441631,0.3594463230805788,0.5105264385358808,0.35132337549113374,0.023625780412603437,0.03808762034719693,0.4894250100427336,-0.15271357855347512,-0.08013966037413911,-0.27576215907924123,-0.07778326224707865,False,False
advQ,1,33,$0.05M adv,EWall,0.317244288425504,2.028038059547141,-0.2454163026009376,1.5841471430374794,2.4025021522307024,1.6948026637046838,0.22997444937686273,0.37420771278975096,2.213063682402129,-0.2454163026009375,0.0,0.0,0.0,False,False
advQ,1,33,$0.05M adv,MA-RS,0.2371287191296627,1.3210444652031332,-0.36751209148867703,0.4061759226717312,1.9990419661516678,0.3928615967049383,0.04681198821814636,0.3715742635235708,1.77238463433885,-0.3504249223125552,-0.0801155692958413,-0.7069935943440078,-0.06769833262185831,False,False
advQ,1,33,$0.05M adv,MA-DG,0.12130551007855739,1.610262333755509,-0.1751925046995405,0.6183242196092134,2.471296156171603,0.6538072241149968,0.04336312870939962,0.1723240508427999,2.15414075205815,-0.07306863325634572,-0.19593877834694662,-0.4177757257916319,-0.19579332392390647,False,False
advQ,2,33,$0.30M adv,EWall,0.19592798599600014,1.214593351850912,-0.3627983706140183,1.4539590327801042,1.1477106126703895,1.3817591258887263,0.163373724400262,0.21648688130753224,1.1836836339226997,-0.3627983706140183,0.0,0.0,0.0,False,False
advQ,2,33,$0.30M adv,MA-RS,0.18361323663633122,1.1343993236781285,-0.3110429972895221,1.2722027899526087,1.1066644144703086,1.2665581074437338,0.15667628764858987,0.200561889864185,1.106195519096965,-0.3110429972895219,-0.01231474935966892,-0.08019402817278354,-0.0014985846018720217,False,False
advQ,2,33,$0.30M adv,MA-DG,0.09483698226695303,1.250433382563002,-0.0813906828187283,1.3637491906861363,1.2029098404304024,1.4046363518080656,0.08743791428873493,0.09943176276514532,1.1967224963460215,-0.07916655423793384,-0.10109100372904711,0.035840030712090076,-0.10197386257215402,True,False
advQ,3,33,$0.74M adv,EWall,0.13087896850586067,0.7844848931944568,-0.4134890992890865,0.8923161674191211,0.721846528682678,0.8732282706467679,0.13009325149737005,0.13136449914818726,0.7458370202663361,-0.41348909928908784,0.0,0.0,0.0,False,False
advQ,3,33,$0.74M adv,MA-RS,0.11708816380625553,0.7266369117398812,-0.39817644093296534,0.6603261699763747,0.7887117478277943,0.559493611504146,0.07681952039951168,0.1427066934205068,0.8166398668471797,-0.39817644093296556,-0.013790804699605141,-0.05784798145457559,-0.0031854848651349243,False,False
advQ,3,33,$0.74M adv,MA-DG,0.05130788847180501,0.6384783271990924,-0.14854436776957258,0.515690318409198,0.7476649109671417,0.4701980303349844,0.03445169522934055,0.061855168436130814,0.7335088650439662,-0.12451426924414521,-0.07957108003405566,-0.14600656599536443,-0.08067519664679867,False,False
advQ,4,33,$1.48M adv,EWall,0.1196608636928882,0.707515250222183,-0.39863234944164383,0.7269053565998141,0.7058800740332034,0.6028349203545298,0.08997698175352276,0.13839600594588575,0.7656841136840858,-0.3986323494416435,0.0,0.0,0.0,False,False
advQ,4,33,$1.48M adv,MA-RS,0.08111894583548618,0.5383531113888127,-0.4202831952431201,0.5382019218148617,0.5459433065658713,0.398532294363574,0.052094228130169284,0.09944315105237544,0.6159450920328959,-0.4202831952431204,-0.03854191785740202,-0.16916213883337028,-0.028652430251438155,False,False
