gross,freq,n_cells,n_units,distinct_ewall,rho_ewall_cells,rho_IS_cells,rho_ewall_units,rho_IS_units
0.5,W,4507,219,3,0.6378551376588095,0.7414986353903873,0.7953832486769002,0.801989248233271
0.5,M,4507,219,3,0.6378551376588095,0.7414986353903873,0.7977017041195387,0.801989248233271
0.75,W,4507,219,3,0.6378551376588095,0.7414986353903873,0.7987389759709143,0.801989248233271
0.75,M,4507,219,3,0.6378551376588095,0.7414986353903873,0.8013149821927755,0.801989248233271
1.0,W,4507,219,3,0.6378551376588095,0.7414986353903873,0.8013149821927755,0.801989248233271
1.0,M,4507,219,3,0.6378551376588095,0.7414986353903873,0.8013149821927755,0.801989248233271
