panel,cadence,rule,picked,IS_CAGR,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_CAGR,spy_OOS_Sharpe,spy_MaxDD,base_OOS_Sharpe,base_OOS_MaxDD,base_OOS_H1,base_OOS_H2,OOS_pass4a,OOS_pass4b,OOS_fail4b
U56,M,IS_CAGR_max,TOP05/ph01,0.23104500049590504,1.3256276046922895,0.19035037784451725,0.9883502947582123,-0.2521525702760917,0.15130245537273979,0.8741369266172683,-0.33717267708462395,1.2774465281362168,-0.1205494795164489,1.41040412116031,1.1322959947492135,False,False,L4_DD
U56,M,IS_Sharpe_max,TOP05/ph01,0.23104500049590504,1.3256276046922895,0.19035037784451725,0.9883502947582123,-0.2521525702760917,0.15130245537273979,0.8741369266172683,-0.33717267708462395,1.2774465281362168,-0.1205494795164489,1.41040412116031,1.1322959947492135,False,False,L4_DD
U56,M,CANONICAL_phase0_bestISbook,TOP05/ph00,0.22379370153632006,1.2802157549941744,0.15560200936364366,0.8240474169784968,-0.27242461974291876,0.15130245537273979,0.8741369266172683,-0.33717267708462395,1.2774465281362168,-0.1205494795164489,1.41040412116031,1.1322959947492135,False,False,"L2_H2,L3_OOS,L4_DD"
U56,Q,IS_CAGR_max,TOP05/ph50,0.2566556441696479,1.3694969321823065,0.2120076655018741,0.9983736759552723,-0.24512969908134252,0.15130245537273979,0.8741369266172683,-0.33717267708462395,1.2774465281362168,-0.1205494795164489,1.41040412116031,1.1322959947492135,False,False,L4_DD
U56,Q,IS_Sharpe_max,TOP05/ph50,0.2566556441696479,1.3694969321823065,0.2120076655018741,0.9983736759552723,-0.24512969908134252,0.15130245537273979,0.8741369266172683,-0.33717267708462395,1.2774465281362168,-0.1205494795164489,1.41040412116031,1.1322959947492135,False,False,L4_DD
U56,Q,CANONICAL_phase0_bestISbook,TOP05/ph00,0.23552987253510693,1.3009555697701167,0.09325745539696073,0.5387889554313778,-0.2938127753936667,0.15130245537273979,0.8741369266172683,-0.33717267708462395,1.2774465281362168,-0.1205494795164489,1.41040412116031,1.1322959947492135,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
B136,M,IS_CAGR_max,TOP05/ph08,0.25756152282694034,1.3321130670962442,0.16587193467664552,0.8083491900397355,-0.24407002987993065,0.15163389387763448,0.8769078511614361,-0.3371595330739303,1.1061149281164175,-0.12240985403190019,1.279428081760618,0.9037574908540386,False,False,"L2_H2,L3_OOS,L4_DD"
B136,M,IS_Sharpe_max,TOP05/ph01,0.25695168745188846,1.3535896655909618,0.20576469357253502,0.9581742085438558,-0.28368799624649776,0.15163389387763448,0.8769078511614361,-0.3371595330739303,1.1061149281164175,-0.12240985403190019,1.279428081760618,0.9037574908540386,False,False,L4_DD
B136,M,CANONICAL_phase0_bestISbook,TOP20/ph00,0.17034458257656926,1.2342405889547707,0.15548074428192016,1.000411926222563,-0.2610525610883291,0.15163389387763448,0.8769078511614361,-0.3371595330739303,1.1061149281164175,-0.12240985403190019,1.279428081760618,0.9037574908540386,False,False,L4_DD
B136,Q,IS_CAGR_max,TOP05/ph50,0.35441240307126276,1.6973409530638095,0.24566095279863998,1.025782409654581,-0.2829985807327312,0.15163389387763448,0.8769078511614361,-0.3371595330739303,1.1061149281164175,-0.12240985403190019,1.279428081760618,0.9037574908540386,False,False,L4_DD
B136,Q,IS_Sharpe_max,TOP05/ph50,0.35441240307126276,1.6973409530638095,0.24566095279863998,1.025782409654581,-0.2829985807327312,0.15163389387763448,0.8769078511614361,-0.3371595330739303,1.1061149281164175,-0.12240985403190019,1.279428081760618,0.9037574908540386,False,False,L4_DD
B136,Q,CANONICAL_phase0_bestISbook,TOP05/ph00,0.27951847650291706,1.4318577572038924,0.17605813389690383,0.837885904483108,-0.28627132368997754,0.15163389387763448,0.8769078511614361,-0.3371595330739303,1.1061149281164175,-0.12240985403190019,1.279428081760618,0.9037574908540386,False,False,"L2_H2,L3_OOS,L4_DD"
SMALL,M,IS_CAGR_max,TOP10/ph05,0.18395101761682153,1.0193941216187372,0.047370825877687706,0.3272032856302375,-0.35548258718423353,0.14058393631844446,0.876893989426703,-0.33717267708462384,0.5601459249085718,-0.13891550803383257,0.9478817201695052,0.15927161753217295,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL,M,IS_Sharpe_max,TOP10/ph05,0.18395101761682153,1.0193941216187372,0.047370825877687706,0.3272032856302375,-0.35548258718423353,0.14058393631844446,0.876893989426703,-0.33717267708462384,0.5601459249085718,-0.13891550803383257,0.9478817201695052,0.15927161753217295,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL,M,CANONICAL_phase0_bestISbook,BAND03/ph00,0.0634105883605296,0.9937203765698005,0.04124823918077247,0.5933476390914286,-0.16793146817034577,0.14058393631844446,0.876893989426703,-0.33717267708462384,0.5601459249085718,-0.13891550803383257,0.9478817201695052,0.15927161753217295,False,False,"L2_H2,L3_OOS,L5_CAGR"
SMALL,Q,IS_CAGR_max,TOP10/ph44,0.1799131896045938,0.954583983056329,0.045873380623442594,0.3120719515978432,-0.5211727099321105,0.14058393631844446,0.876893989426703,-0.33717267708462384,0.5601459249085718,-0.13891550803383257,0.9478817201695052,0.15927161753217295,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL,Q,IS_Sharpe_max,BAND03/ph43,0.06620808498803843,0.9976932614243568,0.037416343248252604,0.48449290558414293,-0.22380530097008566,0.14058393631844446,0.876893989426703,-0.33717267708462384,0.5601459249085718,-0.13891550803383257,0.9478817201695052,0.15927161753217295,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL,Q,CANONICAL_phase0_bestISbook,BAND03/ph00,0.05980520889001317,0.9145334396036718,0.034974438559640886,0.4700654819390615,-0.24076967162014873,0.14058393631844446,0.876893989426703,-0.33717267708462384,0.5601459249085718,-0.13891550803383257,0.9478817201695052,0.15927161753217295,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
