panel,family,level,cad,con,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,gross_mean,nheld_mean,turn_yr,p4a,f4b,dd_margin_pp,b4b_H1,b4b_H2,b4b_OOS,b4b_DD,b4b_CAGR,Sharpe25,CAGR25,MaxDD25,H1_25,H2_25,oSharpe25,f4b_25,dSharpe_ctrl,dSharpe_live,spy_Sharpe,spy_oSharpe,spy_MaxDD,spy_CAGR,live_oSharpe,ctrl_oSharpe,p4b,p4b_25
U56,QUANTILE,0.2,W,RESPREAD,0.16672225888227232,1.0943359555070329,-0.20929247346169566,1.1498257864993393,1.0634798385831905,0.15306105834268013,1.1268935890307106,-0.13132842550717772,0.17811322845272115,1.0809915377565495,-0.20929247346169566,0.7503901041791983,10.917117117117117,11.238105809507065,False,DD,-0.6988738257652838,True,True,True,False,True,0.9829588752230776,0.1472274543996237,-0.21071408554656135,1.0210933680421275,0.9645044274737019,0.9802111898027728,DD,-0.034035691028306614,-0.10939487363209266,0.8871396799528589,0.878646168321868,-0.33717289200673806,0.15188355769560324,1.2816876607860581,1.1382169351146856,False,False
U56,QUANTILE,0.2,W,DEGROSS,0.034014892467273405,1.0970461073399267,-0.04528285746357463,1.1524523330228067,1.0612561987359752,0.03182796671157684,1.1313244666359439,-0.02898022519893495,0.035822392347722776,1.0791737936129213,-0.045282857463573856,0.15454001382538274,10.917117117117117,2.3469730228568944,False,CAGR,15.702087774046818,True,True,True,True,False,0.9831342258678586,0.030381446347627072,-0.04563554293696015,1.0212346814817232,0.9605188050065501,0.9765449919060086,CAGR,-0.03132553919541281,-0.10668472179919886,0.8871396799528589,0.878646168321868,-0.33717289200673806,0.15188355769560324,1.2816876607860581,1.1382169351146856,False,False
U56,QUANTILE,0.3,W,RESPREAD,0.14896507561218697,1.108862684854253,-0.2087882420403151,1.1641685203801446,1.0737087043152551,0.13503723395814826,1.1069943848070694,-0.1148574597199099,0.160582804452031,1.1161161972949616,-0.20878824204031532,0.7503354498585646,16.38220720720721,10.139941330345394,False,DD,-0.6484506836272275,True,True,True,False,True,0.9945800566214131,0.131626304291119,-0.21022989796524028,1.0356591262978199,0.9700039937085773,1.009603760005938,DD,-0.0195089616810864,-0.09486814428487245,0.8871396799528589,0.878646168321868,-0.33717289200673806,0.15188355769560324,1.2816876607860581,1.1382169351146856,False,False
U56,QUANTILE,0.3,W,DEGROSS,0.04560562379581046,1.1048992190838114,-0.06928132154616784,1.162351107126615,1.0700223408684177,0.041173512711178306,1.1069548461526943,-0.03689083193323561,0.04927590289065176,1.110307454797504,-0.06928132154616762,0.23163865180594584,16.38220720720721,3.164831096121291,False,CAGR,13.302241365787498,True,True,True,True,False,0.9893050203172208,0.040654127686083674,-0.0698170428138839,1.0320724558696777,0.9650444318549886,1.0026562685296352,CAGR,-0.02347242745152811,-0.09883161005531416,0.8871396799528589,0.878646168321868,-0.33717289200673806,0.15188355769560324,1.2816876607860581,1.1382169351146856,False,False
U56,QUANTILE,0.4,W,RESPREAD,0.14547138766139356,1.1480676908919354,-0.21183091193692194,1.2053280511426616,1.110574800146352,0.12966884239273546,1.119422268652435,-0.1283655544925102,0.15867327769909045,1.1734912481576911,-0.21183091193692205,0.7503111820652673,21.53490990990991,8.568692027434084,False,DD,-0.9527176732879117,True,True,True,False,True,1.0451980134578507,0.1308463943827478,-0.2133561271166572,1.0907633396673837,1.0164440310968055,1.0781228513337957,DD,0.019696044356595888,-0.05566313824719016,0.8871396799528589,0.878646168321868,-0.33717289200673806,0.15188355769560324,1.2816876607860581,1.1382169351146856,False,False
U56,QUANTILE,0.4,W,DEGROSS,0.05847768154014399,1.1476488157071756,-0.0904083217167807,1.2074225552940978,1.1067510731441115,0.05248290950005963,1.1197803360613996,-0.054117504075182454,0.06344850634366295,1.1722020173846988,-0.09040832171678126,0.30452366115166435,21.53490990990991,3.5148627977696116,False,CAGR,11.189541348726213,True,True,True,True,False,1.0433570430212211,0.05291242786029238,-0.09112156226959778,1.091308975879773,1.0114598571394948,1.0755679172844563,CAGR,0.019277169171836084,-0.05608201343194996,0.8871396799528589,0.878646168321868,-0.33717289200673806,0.15188355769560324,1.2816876607860581,1.1382169351146856,False,False
U56,QUANTILE,0.5,W,RESPREAD,0.1452165007723225,1.19420588134956,-0.2093037286196493,1.2879015145722048,1.123816577560988,0.1371104771743381,1.2101501616899863,-0.1055840159281406,0.15194669653475756,1.1862260802214328,-0.20930372861964963,0.7502952666971138,26.870495495495497,6.995101733247321,False,DD,-0.6999993415606476,True,True,True,False,True,1.1063369702650585,0.1332668685850904,-0.21056632403245468,1.1944042308971097,1.0400387187246956,1.1014542768972928,DD,0.06583423481422046,-0.009524947789565585,0.8871396799528589,0.878646168321868,-0.33717289200673806,0.15188355769560324,1.2816876607860581,1.1382169351146856,False,False
U56,QUANTILE,0.5,W,DEGROSS,0.072857799642986,1.1950117791155426,-0.10871707120384044,1.2871837673584385,1.1260379809892735,0.06854181541869653,1.2086149897456184,-0.05466222203450455,0.07643120592775654,1.1888600467278205,-0.10871707120383967,0.37979717136845753,26.870495495495497,3.5753009236712234,False,CAGR,9.358666400020239,True,True,True,True,False,1.1060837425011167,0.06712058564567913,-0.1094318398468741,1.1926732802529363,1.0411455195464272,1.1029656275640645,CAGR,0.06664013258020307,-0.008719050023582975,0.8871396799528589,0.878646168321868,-0.33717289200673806,0.15188355769560324,1.2816876607860581,1.1382169351146856,False,False
U56,QUANTILE,0.6,W,RESPREAD,0.1431561663354135,1.2069298452507284,-0.20267064792152545,1.2799482749602233,1.1504563881050822,0.1328613095595228,1.1858665786250497,-0.11137892578331088,0.15171885127723184,1.2248634102957838,-0.20267064792152567,0.7502797819044893,32.19189189189189,5.531533840523648,False,DD,-0.03669127174826259,True,True,True,False,True,1.1356164902865598,0.13371334059328488,-0.2037975092983605,1.2056078623253643,1.0813463843716504,1.155124181318382,DD,0.07855819871538894,0.0031990161116028926,0.8871396799528589,0.878646168321868,-0.33717289200673806,0.15188355769560324,1.2816876607860581,1.1382169351146856,False,False
U56,QUANTILE,0.6,W,DEGROSS,0.08612537453700253,1.2059086237413792,-0.12737375130053796,1.2799752605426646,1.1473780582377635,0.08057863913495389,1.187208169085741,-0.06939159968890707,0.09072234249534739,1.2217975367110927,-0.12737375130053818,0.45502971237332623,32.19189189189189,3.384309521386465,False,CAGR,7.492998390350486,True,True,True,True,False,1.1338834704116463,0.08062680744239836,-0.12813704346896304,1.2048523234669881,1.0776711130206817,1.1514628235048856,CAGR,0.07753697720603969,0.0021777946022536465,0.8871396799528589,0.878646168321868,-0.33717289200673806,0.15188355769560324,1.2816876607860581,1.1382169351146856,False,False
