panel,cap,rho,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is_CAGR,is_Sharpe,is_MaxDD,turnover,n_held,max_cluster,share_days_maxclu_gt5,blocked_per_reb,over_cap_per_reb,pass4a,fail4a,pass4b,fail4b,m4b_DD,m4b_CAGR,m4b_OOS,spy_sharpe,live_sharpe,wdev
U56,2,0.5,0.12274164927546227,1.1137017040338957,-0.20607895190713943,0.13820695262687233,1.346736191299466,-0.15923781883442456,0.10748647959719393,0.9239125281866943,-0.20607895190713965,0.1118833428118613,0.9804588051825218,-0.20607895190713987,0.13609100387383766,1.3006337901933622,-0.15923781883442456,3.266478377997062,13.170281995661606,2.229934924078091,0.010801080108010801,24.906724511930587,0.23969631236442515,False,"H2,DD",False,DD,-0.37752167030969397,1.6883459874758464,0.10661865812780824,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
U56,3,0.5,0.1295969049003276,1.1767232897312476,-0.2175081924710306,0.13144813191588045,1.3512633800492495,-0.14246535614811662,0.12774870678319816,1.0553245635567574,-0.21750819247103037,0.12989236536995197,1.0992790751862336,-0.21750819247103037,0.1292376572548659,1.303966357571798,-0.14246535614811662,3.072478754216782,15.489154013015185,3.2559652928416485,0.0369036903690369,21.339479392624728,0.27114967462039047,False,"H2,DD",False,DD,-1.5204457266988103,2.3738715499623795,0.22543892813152,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
U56,4,0.5,0.13713664161931183,1.2578255140445538,-0.20132860363221283,0.14153075249409675,1.467611209944161,-0.12431256576502858,0.13275944505922022,1.1095115716877264,-0.20132860363221228,0.13410539677627464,1.148330136013492,-0.20132860363221272,0.1408342938362812,1.433609549278122,-0.12431256576502858,2.9070126290009446,16.815618221258134,4.209327548806941,0.05288028802880288,17.463123644251628,0.23101952277657267,False,"H2,DD",True,-,0.09751315718296572,3.127845221860802,0.2744899889587785,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
U56,5,0.5,0.13295605317167802,1.2072195303925202,-0.2156013558327441,0.14314096911165186,1.5106062660529955,-0.11373501000888842,0.12286188064437753,1.0045195903123154,-0.21560135583274376,0.12669819652892245,1.0602440978260819,-0.21560135583274398,0.14061399090086013,1.4582310908993887,-0.11373501000888842,2.8658243873836637,17.665943600867678,5.164859002169197,0.06998199819981998,15.477223427331888,0.2017353579175705,False,"H2,DD",False,DD,-1.32976206287016,2.7097863770974215,0.1864039507713683,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
U56,6,0.5,0.1351159591237885,1.2113549947424136,-0.21428738604128816,0.14449460209820542,1.5210558593012327,-0.10793719737051455,0.12581417011083218,1.01000004024068,-0.21428738604128872,0.13033325740227286,1.070119027532502,-0.21428738604128805,0.14096016957911117,1.4608302221533767,-0.10793719737051455,2.8615545436753886,18.297180043383946,6.116052060737527,0.9671467146714672,13.260303687635576,0.18004338394793926,False,"H2,DD",False,DD,-1.1983650837245674,2.925776972308468,0.19627888047778852,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
U56,20,0.5,0.1580277627432507,1.1536628182453896,-0.19127562163086143,0.1490084941685923,1.2066818207823389,-0.1395226227032641,0.1671178290587736,1.1203431790756466,-0.19127562163086176,0.17323365236641508,1.1856777042016955,-0.19127562163086176,0.1397990664530524,1.115763165916695,-0.1395226227032641,2.753962000112679,19.79175704989154,13.634490238611713,0.9815481548154815,0.0,0.0,False,"H1,H2,DD",True,-,1.1028113573181064,5.216957334254689,0.3118375571469819,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
U56,2,0.65,0.13649283424127567,1.1215034772968042,-0.20744346860823226,0.14184315319455676,1.372668956303021,-0.11797607898713758,0.13116758520484062,0.9628257542806269,-0.20744346860823215,0.1394469057547436,1.0426742855121214,-0.20744346860823204,0.13291028487855194,1.2720651221186592,-0.11797607898713758,2.811522478918413,18.52060737527115,2.546637744034707,0.04927992799279928,11.203904555314534,0.559652928416486,False,"H2,DD",False,DD,-0.5139733404189772,3.0634644840571865,0.1688341384574078,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
U56,3,0.65,0.1346987764261085,1.1152894091493382,-0.19404158018890516,0.13862913516257902,1.3498946647943217,-0.10530867080906492,0.13078198463546808,0.9672612307260253,-0.1940415801889046,0.13752520847891536,1.0371037982213562,-0.19404158018890583,0.13127061118102645,1.263815291601571,-0.10530867080906492,2.773052940887296,19.36008676789588,3.4511930585683297,0.05715571557155716,6.654013015184382,0.4761388286334056,False,"H2,DD",True,-,0.8262155015137329,2.8840587025404694,0.16326365116664265,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
U56,4,0.65,0.12683137389879606,1.0455678780355067,-0.21654562868405358,0.14619785683852005,1.40185021025867,-0.0993125875940426,0.10779211252838183,0.808142662060312,-0.21654562868405436,0.11882476969329958,0.901637069457225,-0.21654562868405447,0.13664661344071716,1.2985514951073702,-0.0993125875940426,2.7891272842712906,19.567245119305856,4.301518438177874,0.08010801080108011,4.8644251626898045,0.41865509761388287,False,"H2,DD",False,"H2,DD",-1.4241893480011092,2.0973184498092254,0.027796922402511415,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
U56,5,0.65,0.14254168784896182,1.1530682908450354,-0.20553049450036032,0.15127561269422918,1.404468229082064,-0.11848341286771646,0.133874021197963,0.9820339524414602,-0.20553049450036043,0.14278221787171486,1.0645845397782148,-0.20553049450036043,0.14224921308681582,1.3079087301939853,-0.11848341286771646,2.740205772724382,19.669197396963124,5.103036876355748,0.11633663366336634,3.610629067245119,0.40563991323210413,False,"H2,DD",False,DD,-0.3226759296317827,3.668349844825801,0.1907443927235012,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
U56,6,0.65,0.13646285277429904,1.0947594662808615,-0.2252808993315365,0.15101217051194915,1.3647866337132493,-0.12351317756653524,0.12209744503521769,0.9012434232711015,-0.22528089933153672,0.13113110370844727,0.9828265370059651,-0.22528089933153683,0.14298143903340743,1.2764365480084363,-0.12351317756653524,2.861890538731555,19.72125813449024,5.74295010845987,0.7155715571557155,2.8817787418655096,0.31778741865509763,False,"H2,DD",False,DD,-2.297716412749401,3.060466337359523,0.10898638995125154,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
U56,20,0.65,0.1580277627432507,1.1536628182453896,-0.19127562163086143,0.1490084941685923,1.2066818207823389,-0.1395226227032641,0.1671178290587736,1.1203431790756466,-0.19127562163086176,0.17323365236641508,1.1856777042016955,-0.19127562163086176,0.1397990664530524,1.115763165916695,-0.1395226227032641,2.753962000112679,19.79175704989154,9.197396963123644,0.7837533753375338,0.0,0.0,False,"H1,H2,DD",True,-,1.1028113573181064,5.216957334254689,0.3118375571469819,0.8844382267420076,1.2011323521926403,2.220446049250313e-16
B136,2,0.5,0.1630244394041862,1.3005370873652031,-0.20275578353487334,0.19322281113438855,1.676069231218556,-0.11220525582853191,0.1335903353754102,1.0062581850414538,-0.20275578353487322,0.1444851141013237,1.1059992052442942,-0.2027557835348731,0.18597798664795118,1.5839470686565449,-0.11220525582853191,3.0964478319698148,17.887201735357916,2.7169197396963125,0.059180918091809184,29.924078091106292,0.737527114967462,False,DD,False,DD,-0.04600636905152111,5.716423434413927,0.23214806150827882,0.8844567259452163,1.0973256635620152,2.220446049250313e-16
