panel,N,D,stat,pick,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos,binding
U56,20,240,IS_CAGRSLACK,166,0.11747057302217012,1.334328975207519,-0.13162177194496794,1.472195005801451,1.2103949596518901,0.11736610777457424,1.3111899435181773,-0.13162177194496794,True,True,True,False,False,none
U56,20,240,IS_MINMARG,166,0.11747057302217012,1.334328975207519,-0.13162177194496794,1.472195005801451,1.2103949596518901,0.11736610777457424,1.3111899435181773,-0.13162177194496794,True,True,True,False,False,none
U56,20,480,IS_SHARPE,367,0.10461231883789113,1.240979441970463,-0.14205665104051202,1.505228038230753,1.002834795911634,0.09663540305468432,1.12736059391424,-0.14205665104051202,False,False,False,False,False,O5_CAGR
U56,20,480,IS_LEGS,18,0.11070522882990486,1.2354014948579801,-0.14752474457065357,1.4073273114714826,1.0744181735667768,0.10850756921706983,1.199225476072456,-0.1475247445706538,True,True,True,False,False,none
U56,20,480,IS_CAGRSLACK,166,0.11747057302217012,1.334328975207519,-0.13162177194496794,1.472195005801451,1.2103949596518901,0.11736610777457424,1.3111899435181773,-0.13162177194496794,True,True,True,False,False,none
U56,20,480,IS_MINMARG,166,0.11747057302217012,1.334328975207519,-0.13162177194496794,1.472195005801451,1.2103949596518901,0.11736610777457424,1.3111899435181773,-0.13162177194496794,True,True,True,False,False,none
U56,40,24,IS_SHARPE,19,0.08130919597407327,1.187865839920524,-0.11564310859252369,1.313878313623287,1.0703192129606551,0.08011408535112996,1.1656270609691588,-0.11564310859252358,False,False,False,False,False,O5_CAGR
U56,40,24,IS_LEGS,0,0.08695155337089933,1.2197256274249675,-0.12186559206534386,1.2039633342821165,1.237339598206901,0.09743722454951653,1.3220192238505108,-0.12186559206534375,False,False,False,False,False,O5_CAGR
U56,40,24,IS_CAGRSLACK,22,0.09219835549619337,1.2327577664156402,-0.12661294684374558,1.3311730713429966,1.148291585072626,0.09651982583071672,1.2561247329019893,-0.12661294684374524,False,False,False,False,False,O5_CAGR
U56,40,24,IS_MINMARG,22,0.09219835549619337,1.2327577664156402,-0.12661294684374558,1.3311730713429966,1.148291585072626,0.09651982583071672,1.2561247329019893,-0.12661294684374524,False,False,False,False,False,O5_CAGR
U56,40,96,IS_SHARPE,68,0.0969585514818716,1.277535577224598,-0.11484310550905175,1.3427663095519158,1.2214696359735646,0.10266559838200884,1.3158050791759506,-0.11484310550905208,False,False,False,True,True,O5_CAGR
U56,40,96,IS_LEGS,0,0.08695155337089933,1.2197256274249675,-0.12186559206534386,1.2039633342821165,1.237339598206901,0.09743722454951653,1.3220192238505108,-0.12186559206534375,False,False,False,False,False,O5_CAGR
U56,40,96,IS_CAGRSLACK,77,0.10026065135912199,1.223882242114704,-0.13631854194390025,1.3214566196357054,1.1474002595106,0.1081787045178968,1.2555529352251422,-0.13631854194390058,False,True,False,False,False,none
U56,40,96,IS_MINMARG,77,0.10026065135912199,1.223882242114704,-0.13631854194390025,1.3214566196357054,1.1474002595106,0.1081787045178968,1.2555529352251422,-0.13631854194390058,False,True,False,False,False,none
U56,40,240,IS_SHARPE,142,0.09971238341993738,1.27045442137883,-0.1317043897225052,1.4137332661944024,1.1511474082115316,0.10222555705054948,1.2542161538106313,-0.1317043897225051,False,False,False,False,False,O5_CAGR
U56,40,240,IS_LEGS,0,0.08695155337089933,1.2197256274249675,-0.12186559206534386,1.2039633342821165,1.237339598206901,0.09743722454951653,1.3220192238505108,-0.12186559206534375,False,False,False,False,False,O5_CAGR
U56,40,240,IS_CAGRSLACK,142,0.09971238341993738,1.27045442137883,-0.1317043897225052,1.4137332661944024,1.1511474082115316,0.10222555705054948,1.2542161538106313,-0.1317043897225051,False,False,False,False,False,O5_CAGR
U56,40,240,IS_MINMARG,142,0.09971238341993738,1.27045442137883,-0.1317043897225052,1.4137332661944024,1.1511474082115316,0.10222555705054948,1.2542161538106313,-0.1317043897225051,False,False,False,False,False,O5_CAGR
U56,40,480,IS_SHARPE,142,0.09971238341993738,1.27045442137883,-0.1317043897225052,1.4137332661944024,1.1511474082115316,0.10222555705054948,1.2542161538106313,-0.1317043897225051,False,False,False,False,False,O5_CAGR
U56,40,480,IS_LEGS,0,0.08695155337089933,1.2197256274249675,-0.12186559206534386,1.2039633342821165,1.237339598206901,0.09743722454951653,1.3220192238505108,-0.12186559206534375,False,False,False,False,False,O5_CAGR
U56,40,480,IS_CAGRSLACK,142,0.09971238341993738,1.27045442137883,-0.1317043897225052,1.4137332661944024,1.1511474082115316,0.10222555705054948,1.2542161538106313,-0.1317043897225051,False,False,False,False,False,O5_CAGR
U56,40,480,IS_MINMARG,142,0.09971238341993738,1.27045442137883,-0.1317043897225052,1.4137332661944024,1.1511474082115316,0.10222555705054948,1.2542161538106313,-0.1317043897225051,False,False,False,False,False,O5_CAGR
B136,20,24,IS_SHARPE,16,0.08393607123938662,1.1939580430231505,-0.11360468848853611,1.6931604284065347,0.7152433755013573,0.06228878057260312,0.9106785013138158,-0.11360468848853567,False,False,False,False,False,O5_CAGR
B136,20,24,IS_LEGS,5,0.08900695462665498,1.0775726204327398,-0.11568756808656155,1.3752548316718927,0.7601736874951825,0.06862296488414654,0.8954558532306167,-0.11568756808656155,False,False,False,False,False,O5_CAGR
B136,20,24,IS_CAGRSLACK,5,0.08900695462665498,1.0775726204327398,-0.11568756808656155,1.3752548316718927,0.7601736874951825,0.06862296488414654,0.8954558532306167,-0.11568756808656155,False,False,False,False,False,O5_CAGR
B136,20,24,IS_MINMARG,5,0.08900695462665498,1.0775726204327398,-0.11568756808656155,1.3752548316718927,0.7601736874951825,0.06862296488414654,0.8954558532306167,-0.11568756808656155,False,False,False,False,False,O5_CAGR
B136,20,96,IS_SHARPE,16,0.08393607123938662,1.1939580430231505,-0.11360468848853611,1.6931604284065347,0.7152433755013573,0.06228878057260312,0.9106785013138158,-0.11360468848853567,False,False,False,False,False,O5_CAGR
B136,20,96,IS_LEGS,5,0.08900695462665498,1.0775726204327398,-0.11568756808656155,1.3752548316718927,0.7601736874951825,0.06862296488414654,0.8954558532306167,-0.11568756808656155,False,False,False,False,False,O5_CAGR
B136,20,96,IS_CAGRSLACK,75,0.09421983098015141,1.1804001817111185,-0.12047603397602535,1.4854929002133053,0.8749099316915244,0.07594750794536131,0.9860932002480939,-0.12047603397602569,False,False,False,False,False,O5_CAGR
B136,20,96,IS_MINMARG,75,0.09421983098015141,1.1804001817111185,-0.12047603397602535,1.4854929002133053,0.8749099316915244,0.07594750794536131,0.9860932002480939,-0.12047603397602569,False,False,False,False,False,O5_CAGR
B136,20,240,IS_SHARPE,16,0.08393607123938662,1.1939580430231505,-0.11360468848853611,1.6931604284065347,0.7152433755013573,0.06228878057260312,0.9106785013138158,-0.11360468848853567,False,False,False,False,False,O5_CAGR
B136,20,240,IS_LEGS,5,0.08900695462665498,1.0775726204327398,-0.11568756808656155,1.3752548316718927,0.7601736874951825,0.06862296488414654,0.8954558532306167,-0.11568756808656155,False,False,False,False,False,O5_CAGR
B136,20,240,IS_CAGRSLACK,75,0.09421983098015141,1.1804001817111185,-0.12047603397602535,1.4854929002133053,0.8749099316915244,0.07594750794536131,0.9860932002480939,-0.12047603397602569,False,False,False,False,False,O5_CAGR
B136,20,240,IS_MINMARG,75,0.09421983098015141,1.1804001817111185,-0.12047603397602535,1.4854929002133053,0.8749099316915244,0.07594750794536131,0.9860932002480939,-0.12047603397602569,False,False,False,False,False,O5_CAGR
B136,20,480,IS_SHARPE,16,0.08393607123938662,1.1939580430231505,-0.11360468848853611,1.6931604284065347,0.7152433755013573,0.06228878057260312,0.9106785013138158,-0.11360468848853567,False,False,False,False,False,O5_CAGR
B136,20,480,IS_LEGS,5,0.08900695462665498,1.0775726204327398,-0.11568756808656155,1.3752548316718927,0.7601736874951825,0.06862296488414654,0.8954558532306167,-0.11568756808656155,False,False,False,False,False,O5_CAGR
B136,20,480,IS_CAGRSLACK,297,0.11142845157572756,1.2664265111667388,-0.10962202785114705,1.5093451769474033,1.0219563927677366,0.09643318220370944,1.1402971616652646,-0.10962202785114561,True,False,False,False,False,O5_CAGR
B136,20,480,IS_MINMARG,297,0.11142845157572756,1.2664265111667388,-0.10962202785114705,1.5093451769474033,1.0219563927677366,0.09643318220370944,1.1402971616652646,-0.10962202785114561,True,False,False,False,False,O5_CAGR
B136,40,24,IS_SHARPE,15,0.10547659789126262,1.2631030161003969,-0.12615142397238854,1.369204975156699,1.1650428717639083,0.10726275805412855,1.2712180140814138,-0.12615142397238843,False,True,False,False,False,none
B136,40,24,IS_LEGS,3,0.07726388028799525,1.0692691232471019,-0.11848409512443747,1.1651833885228562,0.9704425080514377,0.07434918790186007,1.0713114345314747,-0.1184840951244378,False,False,False,False,False,O5_CAGR
B136,40,24,IS_CAGRSLACK,15,0.10547659789126262,1.2631030161003969,-0.12615142397238854,1.369204975156699,1.1650428717639083,0.10726275805412855,1.2712180140814138,-0.12615142397238843,False,True,False,False,False,none
B136,40,24,IS_MINMARG,15,0.10547659789126262,1.2631030161003969,-0.12615142397238854,1.369204975156699,1.1650428717639083,0.10726275805412855,1.2712180140814138,-0.12615142397238843,False,True,False,False,False,none
B136,40,96,IS_SHARPE,89,0.09042776108443773,1.1423436943734826,-0.14899911645716712,1.4422947644675501,0.8496626459701382,0.07732952568703455,1.0007898548900414,-0.14899911645716735,False,False,False,False,False,O5_CAGR
B136,40,96,IS_LEGS,89,0.09042776108443773,1.1423436943734826,-0.14899911645716712,1.4422947644675501,0.8496626459701382,0.07732952568703455,1.0007898548900414,-0.14899911645716735,False,False,False,False,False,O5_CAGR
B136,40,96,IS_CAGRSLACK,89,0.09042776108443773,1.1423436943734826,-0.14899911645716712,1.4422947644675501,0.8496626459701382,0.07732952568703455,1.0007898548900414,-0.14899911645716735,False,False,False,False,False,O5_CAGR
B136,40,96,IS_MINMARG,89,0.09042776108443773,1.1423436943734826,-0.14899911645716712,1.4422947644675501,0.8496626459701382,0.07732952568703455,1.0007898548900414,-0.14899911645716735,False,False,False,False,False,O5_CAGR
B136,40,240,IS_SHARPE,212,0.09127082566945766,1.2284991835177115,-0.1220569871893381,1.3749366278666844,1.0836244105963888,0.08306214034346615,1.143727973868014,-0.122056987189339,False,False,False,False,False,O5_CAGR
B136,40,240,IS_LEGS,89,0.09042776108443773,1.1423436943734826,-0.14899911645716712,1.4422947644675501,0.8496626459701382,0.07732952568703455,1.0007898548900414,-0.14899911645716735,False,False,False,False,False,O5_CAGR
B136,40,240,IS_CAGRSLACK,115,0.10517424573793277,1.2749178487795063,-0.14641636790043655,1.4528902526325367,1.1148330986885884,0.10386668419615774,1.2392752887214964,-0.14641636790043644,False,False,False,False,False,O5_CAGR
B136,40,240,IS_MINMARG,115,0.10517424573793277,1.2749178487795063,-0.14641636790043655,1.4528902526325367,1.1148330986885884,0.10386668419615774,1.2392752887214964,-0.14641636790043644,False,False,False,False,False,O5_CAGR
B136,40,480,IS_SHARPE,261,0.08742700950236881,1.190854423792469,-0.1197878685906617,1.4608283389927121,0.92150222306838,0.07591476578417633,1.0673259527007084,-0.11978786859066193,False,False,False,False,False,O5_CAGR
B136,40,480,IS_LEGS,89,0.09042776108443773,1.1423436943734826,-0.14899911645716712,1.4422947644675501,0.8496626459701382,0.07732952568703455,1.0007898548900414,-0.14899911645716735,False,False,False,False,False,O5_CAGR
B136,40,480,IS_CAGRSLACK,115,0.10517424573793277,1.2749178487795063,-0.14641636790043655,1.4528902526325367,1.1148330986885884,0.10386668419615774,1.2392752887214964,-0.14641636790043644,False,False,False,False,False,O5_CAGR
B136,40,480,IS_MINMARG,115,0.10517424573793277,1.2749178487795063,-0.14641636790043655,1.4528902526325367,1.1148330986885884,0.10386668419615774,1.2392752887214964,-0.14641636790043644,False,False,False,False,False,O5_CAGR
SMALL665,20,24,IS_SHARPE,16,0.05622118787774122,0.6744174045389332,-0.21741815409857024,1.257943579545846,0.12917583257272416,0.02016361267671396,0.2708378265082654,-0.21741815409857002,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,24,IS_LEGS,16,0.05622118787774122,0.6744174045389332,-0.21741815409857024,1.257943579545846,0.12917583257272416,0.02016361267671396,0.2708378265082654,-0.21741815409857002,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,24,IS_CAGRSLACK,16,0.05622118787774122,0.6744174045389332,-0.21741815409857024,1.257943579545846,0.12917583257272416,0.02016361267671396,0.2708378265082654,-0.21741815409857002,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,24,IS_MINMARG,16,0.05622118787774122,0.6744174045389332,-0.21741815409857024,1.257943579545846,0.12917583257272416,0.02016361267671396,0.2708378265082654,-0.21741815409857002,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,96,IS_SHARPE,16,0.05622118787774122,0.6744174045389332,-0.21741815409857024,1.257943579545846,0.12917583257272416,0.02016361267671396,0.2708378265082654,-0.21741815409857002,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,96,IS_LEGS,16,0.05622118787774122,0.6744174045389332,-0.21741815409857024,1.257943579545846,0.12917583257272416,0.02016361267671396,0.2708378265082654,-0.21741815409857002,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,96,IS_CAGRSLACK,16,0.05622118787774122,0.6744174045389332,-0.21741815409857024,1.257943579545846,0.12917583257272416,0.02016361267671396,0.2708378265082654,-0.21741815409857002,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,96,IS_MINMARG,16,0.05622118787774122,0.6744174045389332,-0.21741815409857024,1.257943579545846,0.12917583257272416,0.02016361267671396,0.2708378265082654,-0.21741815409857002,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,240,IS_SHARPE,154,0.06459790181736325,0.8020763687734614,-0.15180283583369025,1.0972492356450758,0.5110895671836598,0.030422804117147706,0.41356262351413,-0.15180283583369136,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,20,240,IS_LEGS,16,0.05622118787774122,0.6744174045389332,-0.21741815409857024,1.257943579545846,0.12917583257272416,0.02016361267671396,0.2708378265082654,-0.21741815409857002,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,240,IS_CAGRSLACK,189,0.07421573811483073,0.790266040191479,-0.21828224086294534,1.216618401424261,0.3360517206871946,0.0453966125067351,0.5269191389937478,-0.21828224086294556,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,240,IS_MINMARG,154,0.06459790181736325,0.8020763687734614,-0.15180283583369025,1.0972492356450758,0.5110895671836598,0.030422804117147706,0.41356262351413,-0.15180283583369136,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,20,480,IS_SHARPE,154,0.06459790181736325,0.8020763687734614,-0.15180283583369025,1.0972492356450758,0.5110895671836598,0.030422804117147706,0.41356262351413,-0.15180283583369136,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,20,480,IS_LEGS,16,0.05622118787774122,0.6744174045389332,-0.21741815409857024,1.257943579545846,0.12917583257272416,0.02016361267671396,0.2708378265082654,-0.21741815409857002,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,480,IS_CAGRSLACK,189,0.07421573811483073,0.790266040191479,-0.21828224086294534,1.216618401424261,0.3360517206871946,0.0453966125067351,0.5269191389937478,-0.21828224086294556,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,20,480,IS_MINMARG,154,0.06459790181736325,0.8020763687734614,-0.15180283583369025,1.0972492356450758,0.5110895671836598,0.030422804117147706,0.41356262351413,-0.15180283583369136,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,24,IS_SHARPE,23,0.05017724838544768,0.6770354391448479,-0.1740566551294096,0.9482953489735174,0.4411935850431399,0.03228569112086932,0.44840283769264433,-0.1740566551294106,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,24,IS_LEGS,4,0.04197884938247598,0.581324645423903,-0.1600673467535041,0.7407477871964573,0.45986889880787063,0.0253136531374738,0.3527848260569572,-0.16006734675350254,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,24,IS_CAGRSLACK,23,0.05017724838544768,0.6770354391448479,-0.1740566551294096,0.9482953489735174,0.4411935850431399,0.03228569112086932,0.44840283769264433,-0.1740566551294106,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,24,IS_MINMARG,23,0.05017724838544768,0.6770354391448479,-0.1740566551294096,0.9482953489735174,0.4411935850431399,0.03228569112086932,0.44840283769264433,-0.1740566551294106,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,96,IS_SHARPE,36,0.04502795894927791,0.6073579174677193,-0.16261999457633725,0.8701763500381084,0.36673296885753165,0.016199883437918894,0.24659215192544273,-0.16261999457633702,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,96,IS_LEGS,36,0.04502795894927791,0.6073579174677193,-0.16261999457633725,0.8701763500381084,0.36673296885753165,0.016199883437918894,0.24659215192544273,-0.16261999457633702,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,96,IS_CAGRSLACK,36,0.04502795894927791,0.6073579174677193,-0.16261999457633725,0.8701763500381084,0.36673296885753165,0.016199883437918894,0.24659215192544273,-0.16261999457633702,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,96,IS_MINMARG,36,0.04502795894927791,0.6073579174677193,-0.16261999457633725,0.8701763500381084,0.36673296885753165,0.016199883437918894,0.24659215192544273,-0.16261999457633702,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,240,IS_SHARPE,140,0.059882890499930674,0.7641548061408053,-0.22422953005422241,1.1274202767441357,0.483047094758553,0.03128718313876977,0.4022100025658671,-0.22422953005422286,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,40,240,IS_LEGS,36,0.04502795894927791,0.6073579174677193,-0.16261999457633725,0.8701763500381084,0.36673296885753165,0.016199883437918894,0.24659215192544273,-0.16261999457633702,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,240,IS_CAGRSLACK,140,0.059882890499930674,0.7641548061408053,-0.22422953005422241,1.1274202767441357,0.483047094758553,0.03128718313876977,0.4022100025658671,-0.22422953005422286,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,40,240,IS_MINMARG,140,0.059882890499930674,0.7641548061408053,-0.22422953005422241,1.1274202767441357,0.483047094758553,0.03128718313876977,0.4022100025658671,-0.22422953005422286,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
SMALL665,40,480,IS_SHARPE,406,0.07104373996346602,0.8907145116865463,-0.14055733239447454,1.332988221614035,0.5288971604808889,0.045835518727280755,0.5721385610478529,-0.14055733239447554,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,480,IS_LEGS,36,0.04502795894927791,0.6073579174677193,-0.16261999457633725,0.8701763500381084,0.36673296885753165,0.016199883437918894,0.24659215192544273,-0.16261999457633702,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,480,IS_CAGRSLACK,406,0.07104373996346602,0.8907145116865463,-0.14055733239447454,1.332988221614035,0.5288971604808889,0.045835518727280755,0.5721385610478529,-0.14055733239447554,False,False,False,False,False,O3_OOS|O5_CAGR
SMALL665,40,480,IS_MINMARG,140,0.059882890499930674,0.7641548061408053,-0.22422953005422241,1.1274202767441357,0.483047094758553,0.03128718313876977,0.4022100025658671,-0.22422953005422286,False,False,False,False,False,O3_OOS|O4_DD|O5_CAGR
