etest,cadence,SET,window,chooser,npicks,moves,move_rate,mean_OOS_Sharpe,delta_vs_ANCHOR,SE,t,p_NL_COUNT,p_NL_PERM,publish_COUNT,publish_PERM,publish_BOTH
E_KEY,QUARTER,ALL4,L252,H_RUNNERUP,193,6,0.031088082901554404,1.3000954403968739,0.012613252051746805,0.006791702790427932,1.8571560683608874,0.07575,0.21475,False,False,False
E_KEY,QUARTER,ALL4,L252,H_NARROWEST,193,156,0.8082901554404145,1.2492035712770995,-0.038278617068027744,0.062236260979952295,-0.615053289919813,0.7176666666666667,0.799,False,False,False
E_KEY,QUARTER,ALL4,L252,H_ANY,193,156,0.8082901554404145,1.2492035712770995,-0.038278617068027744,0.062236260979952295,-0.615053289919813,0.7081666666666666,0.7935,False,False,False
E_KEY,QUARTER,ALL4,L252,CH_RAW,193,187,0.9689119170984456,1.2664178542804339,-0.021064334064693498,0.06343720340668771,-0.33205016825304823,0.5408333333333334,0.6178333333333333,False,False,False
E_KEY,QUARTER,ALL4,L252,CH_ANCHOR,193,0,0.0,1.287482188345127,0.0,0.0,0.0,,,False,False,False
E_KEY,QUARTER,ALL4,L504,H_RUNNERUP,193,5,0.025906735751295335,1.2975398458876626,0.01005765754253563,0.008688729421749804,1.1575521637673625,0.22999999999999998,0.5038333333333334,False,False,False
E_KEY,QUARTER,ALL4,L504,H_NARROWEST,193,149,0.772020725388601,1.2787756124399106,-0.008706575905216587,0.06322295371741543,-0.1377122610267775,0.5196666666666666,0.601,False,False,False
E_KEY,QUARTER,ALL4,L504,H_ANY,193,149,0.772020725388601,1.2787756124399106,-0.008706575905216587,0.06322295371741543,-0.1377122610267775,0.5211666666666667,0.6111666666666666,False,False,False
E_KEY,QUARTER,ALL4,L504,CH_RAW,193,184,0.9533678756476683,1.3070097893432868,0.0195276009981595,0.061953217307190625,0.31519914294899776,0.36033333333333334,0.4931666666666667,False,False,False
E_KEY,QUARTER,ALL4,L504,CH_ANCHOR,193,0,0.0,1.287482188345127,0.0,0.0,0.0,,,False,False,False
E_KEY,QUARTER,ALL4,L756,H_RUNNERUP,193,10,0.05181347150259067,1.27932451481563,-0.008157673529497193,0.01024398286947041,-0.7963380682536153,0.6686666666666666,0.7996666666666666,False,False,False
E_KEY,QUARTER,ALL4,L756,H_NARROWEST,193,155,0.8031088082901554,1.3280483503581468,0.040566162013019644,0.06321031915901822,0.6417648661283822,0.23549999999999996,0.4951666666666667,False,False,False
E_KEY,QUARTER,ALL4,L756,H_ANY,193,155,0.8031088082901554,1.3280483503581468,0.040566162013019644,0.06321031915901822,0.6417648661283822,0.2353333333333333,0.4896666666666667,False,False,False
E_KEY,QUARTER,ALL4,L756,CH_RAW,193,183,0.9481865284974094,1.3011916231997696,0.013709434854642539,0.06315677016003671,0.21706991696857492,0.5076666666666666,0.5321666666666668,False,False,False
E_KEY,QUARTER,ALL4,L756,CH_ANCHOR,193,0,0.0,1.287482188345127,0.0,0.0,0.0,,,False,False,False
E_KEY,QUARTER,ALL4,L1260,H_RUNNERUP,193,4,0.02072538860103627,1.288730381299849,0.0012481929547217662,0.001773077504584575,0.7039697652778089,0.29075,0.49675,False,False,False
E_KEY,QUARTER,ALL4,L1260,H_NARROWEST,193,156,0.8082901554404145,1.2990529509267366,0.01157076258160944,0.05709379157064228,0.20266236071032187,0.5415,0.7254999999999999,False,False,False
E_KEY,QUARTER,ALL4,L1260,H_ANY,193,156,0.8082901554404145,1.2990529509267366,0.01157076258160944,0.05709379157064228,0.20266236071032187,0.5436666666666666,0.7316666666666668,False,False,False
E_KEY,QUARTER,ALL4,L1260,CH_RAW,193,179,0.927461139896373,1.2754212179000401,-0.01206097044508693,0.06045382781541408,-0.19950714257355448,0.5525,0.7508333333333334,False,False,False
E_KEY,QUARTER,ALL4,L1260,CH_ANCHOR,193,0,0.0,1.287482188345127,0.0,0.0,0.0,,,False,False,False
E_KEY,QUARTER,ALL4,L2520,H_RUNNERUP,193,5,0.025906735751295335,1.280051486244645,-0.007430702100482126,0.007165128275810009,-1.03706476903822,0.5507500000000001,0.70375,False,False,False
E_KEY,QUARTER,ALL4,L2520,H_NARROWEST,193,167,0.8652849740932642,1.2584594112247405,-0.029022777120386666,0.059208949635988016,-0.4901755106080487,0.6401666666666667,0.8775000000000001,False,False,False
E_KEY,QUARTER,ALL4,L2520,H_ANY,193,167,0.8652849740932642,1.2584594112247405,-0.029022777120386666,0.059208949635988016,-0.4901755106080487,0.6395000000000001,0.8821666666666667,False,False,False
E_KEY,QUARTER,ALL4,L2520,CH_RAW,193,189,0.9792746113989638,1.2243392445501209,-0.06314294379500628,0.05692547012587017,-1.1092212968182504,0.7748333333333334,0.9086666666666666,False,False,False
