cadence,panel,claim_set,book,cost,book_turn,drag,null_base_rate_4b,book_pass4b,outside_null
W,U56,EXT,TOP10,25.0,18.52067369235712,0.04630168423089281,0.0,False,False
W,U56,EXT,TOP20,0.0,12.848240939104782,0.0,0.288,False,False
W,U56,EXT,TOP20,5.0,12.848240939104782,0.00642412046955239,0.084,False,False
W,U56,EXT,TOP20,10.0,12.848240939104782,0.01284824093910478,0.0,False,False
W,U56,EXT,TOP20,25.0,12.848240939104782,0.032120602347761956,0.0,False,False
W,U56,EXT,EWELIG,0.0,10.85606562915869,0.0,0.0,False,False
W,U56,EXT,EWELIG,5.0,10.85606562915869,0.005428032814579345,0.0,False,False
W,U56,EXT,EWELIG,10.0,10.85606562915869,0.01085606562915869,0.0,False,False
W,U56,EXT,EWELIG,25.0,10.85606562915869,0.027140164072896728,0.0,False,False
W,U56,EXT,BAND03,0.0,2.354065000825081,0.0,0.974,True,False
W,U56,EXT,BAND03,5.0,2.354065000825081,0.0011770325004125406,0.234,True,False
W,U56,EXT,BAND03,10.0,2.354065000825081,0.002354065000825081,0.0,True,True
W,U56,EXT,BAND03,25.0,2.354065000825081,0.005885162502062703,0.0,True,True
W,B136,CORE,TOP5,0.0,21.31471061770888,0.0,0.216,False,False
W,B136,CORE,TOP5,5.0,21.31471061770888,0.01065735530885444,0.002,False,False
W,B136,CORE,TOP5,10.0,21.31471061770888,0.02131471061770888,0.0,False,False
W,B136,CORE,TOP5,25.0,21.31471061770888,0.0532867765442722,0.0,False,False
W,B136,CORE,TOP10,0.0,17.494082723387898,0.0,0.526,False,False
W,B136,CORE,TOP10,5.0,17.494082723387898,0.008747041361693948,0.002,False,False
W,B136,CORE,TOP10,10.0,17.494082723387898,0.017494082723387896,0.0,False,False
W,B136,CORE,TOP10,25.0,17.494082723387898,0.04373520680846975,0.0,False,False
W,B136,CORE,TOP20,0.0,13.760188102045218,0.0,0.804,True,False
W,B136,CORE,TOP20,5.0,13.760188102045218,0.006880094051022609,0.0,True,True
W,B136,CORE,TOP20,10.0,13.760188102045218,0.013760188102045217,0.0,False,False
W,B136,CORE,TOP20,25.0,13.760188102045218,0.034400470255113044,0.0,False,False
W,B136,CORE,EWELIG,0.0,8.264038337378773,0.0,0.002,True,True
W,B136,CORE,EWELIG,5.0,8.264038337378773,0.004132019168689386,0.0,True,True
W,B136,CORE,EWELIG,10.0,8.264038337378773,0.008264038337378772,0.0,True,True
W,B136,CORE,EWELIG,25.0,8.264038337378773,0.020660095843446934,0.0,False,False
W,B136,CORE,BAND03,0.0,2.0109291095246453,0.0,0.0,False,False
W,B136,CORE,BAND03,5.0,2.0109291095246453,0.0010054645547623229,0.0,False,False
W,B136,CORE,BAND03,10.0,2.0109291095246453,0.0020109291095246457,0.0,False,False
W,B136,CORE,BAND03,25.0,2.0109291095246453,0.005027322773811614,0.0,False,False
W,B136,EXT,TOP5,0.0,28.402539269429457,0.0,0.0,False,False
W,B136,EXT,TOP5,5.0,28.402539269429457,0.014201269634714728,0.0,False,False
W,B136,EXT,TOP5,10.0,28.402539269429457,0.028402539269429455,0.0,False,False
W,B136,EXT,TOP5,25.0,28.402539269429457,0.07100634817357364,0.0,False,False
W,B136,EXT,TOP10,0.0,23.307832574396997,0.0,0.022,False,False
W,B136,EXT,TOP10,5.0,23.307832574396997,0.011653916287198498,0.0,False,False
W,B136,EXT,TOP10,10.0,23.307832574396997,0.023307832574396996,0.0,False,False
W,B136,EXT,TOP10,25.0,23.307832574396997,0.05826958143599249,0.0,False,False
W,B136,EXT,TOP20,0.0,18.33205129959578,0.0,0.018,False,False
W,B136,EXT,TOP20,5.0,18.33205129959578,0.009166025649797889,0.0,False,False
W,B136,EXT,TOP20,10.0,18.33205129959578,0.018332051299595777,0.0,False,False
W,B136,EXT,TOP20,25.0,18.33205129959578,0.04583012824898945,0.0,False,False
W,B136,EXT,EWELIG,0.0,10.909586687911386,0.0,0.0,False,False
W,B136,EXT,EWELIG,5.0,10.909586687911386,0.005454793343955693,0.0,False,False
W,B136,EXT,EWELIG,10.0,10.909586687911386,0.010909586687911386,0.0,False,False
W,B136,EXT,EWELIG,25.0,10.909586687911386,0.027273966719778463,0.0,False,False
W,B136,EXT,BAND03,0.0,2.666067752269463,0.0,1.0,True,False
W,B136,EXT,BAND03,5.0,2.666067752269463,0.0013330338761347316,0.204,True,False
W,B136,EXT,BAND03,10.0,2.666067752269463,0.002666067752269463,0.0,True,True
W,B136,EXT,BAND03,25.0,2.666067752269463,0.006665169380673658,0.0,False,False
W,SMALL439,CORE,TOP5,0.0,31.32841212657737,0.0,0.0,False,False
W,SMALL439,CORE,TOP5,5.0,31.32841212657737,0.015664206063288687,0.0,False,False
W,SMALL439,CORE,TOP5,10.0,31.32841212657737,0.031328412126577374,0.0,False,False
W,SMALL439,CORE,TOP5,25.0,31.32841212657737,0.07832103031644343,0.0,False,False
W,SMALL439,CORE,TOP10,0.0,25.85394734923977,0.0,0.0,False,False
W,SMALL439,CORE,TOP10,5.0,25.85394734923977,0.012926973674619884,0.0,False,False
W,SMALL439,CORE,TOP10,10.0,25.85394734923977,0.025853947349239768,0.0,False,False
W,SMALL439,CORE,TOP10,25.0,25.85394734923977,0.06463486837309942,0.0,False,False
W,SMALL439,CORE,TOP20,0.0,21.269212114008567,0.0,0.0,False,False
W,SMALL439,CORE,TOP20,5.0,21.269212114008567,0.010634606057004285,0.0,False,False
W,SMALL439,CORE,TOP20,10.0,21.269212114008567,0.02126921211400857,0.0,False,False
W,SMALL439,CORE,TOP20,25.0,21.269212114008567,0.053173030285021426,0.0,False,False
W,SMALL439,CORE,EWELIG,0.0,11.847186098841803,0.0,0.0,False,False
W,SMALL439,CORE,EWELIG,5.0,11.847186098841803,0.005923593049420902,0.0,False,False
W,SMALL439,CORE,EWELIG,10.0,11.847186098841803,0.011847186098841804,0.0,False,False
W,SMALL439,CORE,EWELIG,25.0,11.847186098841803,0.029617965247104507,0.0,False,False
W,SMALL439,CORE,BAND03,0.0,2.5822129149910955,0.0,0.0,False,False
W,SMALL439,CORE,BAND03,5.0,2.5822129149910955,0.001291106457495548,0.0,False,False
W,SMALL439,CORE,BAND03,10.0,2.5822129149910955,0.002582212914991096,0.0,False,False
W,SMALL439,CORE,BAND03,25.0,2.5822129149910955,0.006455532287477739,0.0,False,False
W,SMALL439,EXT,TOP5,0.0,41.81667207935521,0.0,0.0,False,False
W,SMALL439,EXT,TOP5,5.0,41.81667207935521,0.020908336039677605,0.0,False,False
W,SMALL439,EXT,TOP5,10.0,41.81667207935521,0.04181667207935521,0.0,False,False
W,SMALL439,EXT,TOP5,25.0,41.81667207935521,0.10454168019838801,0.0,False,False
W,SMALL439,EXT,TOP10,0.0,34.48571708233733,0.0,0.0,False,False
W,SMALL439,EXT,TOP10,5.0,34.48571708233733,0.017242858541168665,0.0,False,False
W,SMALL439,EXT,TOP10,10.0,34.48571708233733,0.03448571708233733,0.0,False,False
W,SMALL439,EXT,TOP10,25.0,34.48571708233733,0.08621429270584333,0.0,False,False
W,SMALL439,EXT,TOP20,0.0,28.36119434911855,0.0,0.0,False,False
W,SMALL439,EXT,TOP20,5.0,28.36119434911855,0.014180597174559273,0.0,False,False
W,SMALL439,EXT,TOP20,10.0,28.36119434911855,0.028361194349118546,0.0,False,False
W,SMALL439,EXT,TOP20,25.0,28.36119434911855,0.07090298587279638,0.0,False,False
W,SMALL439,EXT,EWELIG,0.0,15.66622934394999,0.0,0.0,False,False
W,SMALL439,EXT,EWELIG,5.0,15.66622934394999,0.007833114671974995,0.0,False,False
W,SMALL439,EXT,EWELIG,10.0,15.66622934394999,0.01566622934394999,0.0,False,False
W,SMALL439,EXT,EWELIG,25.0,15.66622934394999,0.03916557335987497,0.0,False,False
W,SMALL439,EXT,BAND03,0.0,3.433049347644776,0.0,0.0,False,False
W,SMALL439,EXT,BAND03,5.0,3.433049347644776,0.0017165246738223882,0.0,False,False
W,SMALL439,EXT,BAND03,10.0,3.433049347644776,0.0034330493476447763,0.0,False,False
W,SMALL439,EXT,BAND03,25.0,3.433049347644776,0.00858262336911194,0.0,False,False
2W,U56,CORE,TOP5,0.0,11.828389694038915,0.0,0.446,False,False
2W,U56,CORE,TOP5,5.0,11.828389694038915,0.005914194847019457,0.13,False,False
2W,U56,CORE,TOP5,10.0,11.828389694038915,0.011828389694038915,0.018,False,False
2W,U56,CORE,TOP5,25.0,11.828389694038915,0.02957097423509729,0.0,False,False
2W,U56,CORE,TOP10,0.0,9.126000158357122,0.0,0.678,True,False
2W,U56,CORE,TOP10,5.0,9.126000158357122,0.0045630000791785615,0.15,True,False
2W,U56,CORE,TOP10,10.0,9.126000158357122,0.009126000158357123,0.0,True,True
2W,U56,CORE,TOP10,25.0,9.126000158357122,0.022815000395892807,0.0,False,False
2W,U56,CORE,TOP20,0.0,6.534763070786103,0.0,0.816,True,False
2W,U56,CORE,TOP20,5.0,6.534763070786103,0.0032673815353930513,0.19,True,False
2W,U56,CORE,TOP20,10.0,6.534763070786103,0.0065347630707861025,0.004,True,True
2W,U56,CORE,TOP20,25.0,6.534763070786103,0.016336907676965256,0.0,True,True
2W,U56,CORE,EWELIG,0.0,5.7705960203326585,0.0,0.118,True,False
2W,U56,CORE,EWELIG,5.0,5.7705960203326585,0.0028852980101663293,0.096,True,False
2W,U56,CORE,EWELIG,10.0,5.7705960203326585,0.0057705960203326585,0.066,True,False
2W,U56,CORE,EWELIG,25.0,5.7705960203326585,0.014426490050831646,0.002,False,False
2W,U56,CORE,BAND03,0.0,1.5166870849771175,0.0,0.0,False,False
2W,U56,CORE,BAND03,5.0,1.5166870849771175,0.0007583435424885588,0.0,False,False
2W,U56,CORE,BAND03,10.0,1.5166870849771175,0.0015166870849771176,0.0,False,False
2W,U56,CORE,BAND03,25.0,1.5166870849771175,0.0037917177124427936,0.0,False,False
2W,U56,EXT,TOP5,0.0,15.749692374270115,0.0,0.124,False,False
2W,U56,EXT,TOP5,5.0,15.749692374270115,0.007874846187135057,0.032,False,False
2W,U56,EXT,TOP5,10.0,15.749692374270115,0.015749692374270114,0.004,False,False
2W,U56,EXT,TOP5,25.0,15.749692374270115,0.03937423093567528,0.0,False,False
2W,U56,EXT,TOP10,0.0,12.16000367518519,0.0,0.192,False,False
2W,U56,EXT,TOP10,5.0,12.16000367518519,0.006080001837592594,0.068,False,False
2W,U56,EXT,TOP10,10.0,12.16000367518519,0.012160003675185188,0.008,False,False
2W,U56,EXT,TOP10,25.0,12.16000367518519,0.030400009187962974,0.0,False,False
2W,U56,EXT,TOP20,0.0,8.707482478413928,0.0,0.864,False,False
2W,U56,EXT,TOP20,5.0,8.707482478413928,0.004353741239206964,0.812,False,False
2W,U56,EXT,TOP20,10.0,8.707482478413928,0.008707482478413927,0.444,False,False
2W,U56,EXT,TOP20,25.0,8.707482478413928,0.02176870619603482,0.0,False,False
2W,U56,EXT,EWELIG,0.0,7.634314629114467,0.0,0.0,True,True
2W,U56,EXT,EWELIG,5.0,7.634314629114467,0.003817157314557234,0.0,True,True
2W,U56,EXT,EWELIG,10.0,7.634314629114467,0.007634314629114468,0.0,True,True
2W,U56,EXT,EWELIG,25.0,7.634314629114467,0.01908578657278617,0.0,False,False
2W,U56,EXT,BAND03,0.0,2.0157253229429726,0.0,0.98,True,False
2W,U56,EXT,BAND03,5.0,2.0157253229429726,0.0010078626614714863,0.81,True,False
2W,U56,EXT,BAND03,10.0,2.0157253229429726,0.0020157253229429726,0.308,True,False
2W,U56,EXT,BAND03,25.0,2.0157253229429726,0.005039313307357431,0.0,True,True
2W,B136,CORE,TOP5,0.0,14.322113451419982,0.0,0.202,False,False
2W,B136,CORE,TOP5,5.0,14.322113451419982,0.007161056725709992,0.046,False,False
2W,B136,CORE,TOP5,10.0,14.322113451419982,0.014322113451419984,0.002,False,False
2W,B136,CORE,TOP5,25.0,14.322113451419982,0.035805283628549955,0.0,False,False
2W,B136,CORE,TOP10,0.0,12.061273762696043,0.0,0.498,False,False
2W,B136,CORE,TOP10,5.0,12.061273762696043,0.006030636881348022,0.114,False,False
2W,B136,CORE,TOP10,10.0,12.061273762696043,0.012061273762696044,0.002,False,False
2W,B136,CORE,TOP10,25.0,12.061273762696043,0.03015318440674011,0.0,False,False
2W,B136,CORE,TOP20,0.0,9.54359452389806,0.0,0.748,False,False
2W,B136,CORE,TOP20,5.0,9.54359452389806,0.00477179726194903,0.148,False,False
2W,B136,CORE,TOP20,10.0,9.54359452389806,0.00954359452389806,0.0,False,False
2W,B136,CORE,TOP20,25.0,9.54359452389806,0.02385898630974515,0.0,False,False
2W,B136,CORE,EWELIG,0.0,5.780087498855212,0.0,0.016,True,True
2W,B136,CORE,EWELIG,5.0,5.780087498855212,0.002890043749427606,0.014,True,True
2W,B136,CORE,EWELIG,10.0,5.780087498855212,0.005780087498855212,0.012,True,True
2W,B136,CORE,EWELIG,25.0,5.780087498855212,0.01445021874713803,0.002,False,False
2W,B136,CORE,BAND03,0.0,1.7368299927033704,0.0,0.0,False,False
2W,B136,CORE,BAND03,5.0,1.7368299927033704,0.0008684149963516852,0.0,False,False
2W,B136,CORE,BAND03,10.0,1.7368299927033704,0.0017368299927033703,0.0,False,False
2W,B136,CORE,BAND03,25.0,1.7368299927033704,0.004342074981758426,0.0,False,False
2W,B136,EXT,TOP5,0.0,19.069961184735824,0.0,0.006,False,False
2W,B136,EXT,TOP5,5.0,19.069961184735824,0.009534980592367914,0.0,False,False
2W,B136,EXT,TOP5,10.0,19.069961184735824,0.019069961184735827,0.0,False,False
2W,B136,EXT,TOP5,25.0,19.069961184735824,0.04767490296183956,0.0,False,False
2W,B136,EXT,TOP10,0.0,16.063958480182652,0.0,0.036,False,False
2W,B136,EXT,TOP10,5.0,16.063958480182652,0.008031979240091325,0.01,False,False
2W,B136,EXT,TOP10,10.0,16.063958480182652,0.01606395848018265,0.0,False,False
2W,B136,EXT,TOP10,25.0,16.063958480182652,0.04015989620045663,0.0,False,False
2W,B136,EXT,TOP20,0.0,12.710548455896438,0.0,0.01,False,False
2W,B136,EXT,TOP20,5.0,12.710548455896438,0.006355274227948219,0.004,False,False
2W,B136,EXT,TOP20,10.0,12.710548455896438,0.012710548455896437,0.0,False,False
2W,B136,EXT,TOP20,25.0,12.710548455896438,0.03177637113974109,0.0,False,False
2W,B136,EXT,EWELIG,0.0,7.635429866365728,0.0,0.0,False,False
2W,B136,EXT,EWELIG,5.0,7.635429866365728,0.0038177149331828637,0.0,False,False
2W,B136,EXT,EWELIG,10.0,7.635429866365728,0.007635429866365727,0.0,False,False
2W,B136,EXT,EWELIG,25.0,7.635429866365728,0.01908857466591432,0.0,False,False
2W,B136,EXT,BAND03,0.0,2.307655135850334,0.0,1.0,True,False
2W,B136,EXT,BAND03,5.0,2.307655135850334,0.001153827567925167,0.96,True,False
2W,B136,EXT,BAND03,10.0,2.307655135850334,0.002307655135850334,0.318,True,False
2W,B136,EXT,BAND03,25.0,2.307655135850334,0.005769137839625835,0.0,False,False
2W,SMALL439,CORE,TOP5,0.0,21.62505171292677,0.0,0.0,False,False
2W,SMALL439,CORE,TOP5,5.0,21.62505171292677,0.010812525856463385,0.0,False,False
2W,SMALL439,CORE,TOP5,10.0,21.62505171292677,0.02162505171292677,0.0,False,False
2W,SMALL439,CORE,TOP5,25.0,21.62505171292677,0.05406262928231693,0.0,False,False
2W,SMALL439,CORE,TOP10,0.0,17.672808244267355,0.0,0.0,False,False
2W,SMALL439,CORE,TOP10,5.0,17.672808244267355,0.008836404122133677,0.0,False,False
2W,SMALL439,CORE,TOP10,10.0,17.672808244267355,0.017672808244267355,0.0,False,False
2W,SMALL439,CORE,TOP10,25.0,17.672808244267355,0.044182020610668386,0.0,False,False
2W,SMALL439,CORE,TOP20,0.0,15.027675056857968,0.0,0.0,False,False
2W,SMALL439,CORE,TOP20,5.0,15.027675056857968,0.0075138375284289835,0.0,False,False
2W,SMALL439,CORE,TOP20,10.0,15.027675056857968,0.015027675056857967,0.0,False,False
2W,SMALL439,CORE,TOP20,25.0,15.027675056857968,0.03756918764214492,0.0,False,False
2W,SMALL439,CORE,EWELIG,0.0,8.354172282533744,0.0,0.0,False,False
2W,SMALL439,CORE,EWELIG,5.0,8.354172282533744,0.004177086141266872,0.0,False,False
2W,SMALL439,CORE,EWELIG,10.0,8.354172282533744,0.008354172282533745,0.0,False,False
2W,SMALL439,CORE,EWELIG,25.0,8.354172282533744,0.020885430706334362,0.0,False,False
2W,SMALL439,CORE,BAND03,0.0,2.1316600179915204,0.0,0.0,False,False
2W,SMALL439,CORE,BAND03,5.0,2.1316600179915204,0.0010658300089957603,0.0,False,False
2W,SMALL439,CORE,BAND03,10.0,2.1316600179915204,0.0021316600179915207,0.0,False,False
2W,SMALL439,CORE,BAND03,25.0,2.1316600179915204,0.0053291500449788014,0.0,False,False
2W,SMALL439,EXT,TOP5,0.0,28.85689248008411,0.0,0.0,False,False
2W,SMALL439,EXT,TOP5,5.0,28.85689248008411,0.014428446240042055,0.0,False,False
2W,SMALL439,EXT,TOP5,10.0,28.85689248008411,0.02885689248008411,0.0,False,False
2W,SMALL439,EXT,TOP5,25.0,28.85689248008411,0.07214223120021028,0.0,False,False
2W,SMALL439,EXT,TOP10,0.0,23.56971193524383,0.0,0.0,False,False
2W,SMALL439,EXT,TOP10,5.0,23.56971193524383,0.011784855967621915,0.0,False,False
2W,SMALL439,EXT,TOP10,10.0,23.56971193524383,0.02356971193524383,0.0,False,False
2W,SMALL439,EXT,TOP10,25.0,23.56971193524383,0.05892427983810958,0.0,False,False
2W,SMALL439,EXT,TOP20,0.0,20.034410852311233,0.0,0.0,False,False
2W,SMALL439,EXT,TOP20,5.0,20.034410852311233,0.010017205426155616,0.0,False,False
2W,SMALL439,EXT,TOP20,10.0,20.034410852311233,0.02003441085231123,0.0,False,False
2W,SMALL439,EXT,TOP20,25.0,20.034410852311233,0.05008602713077808,0.0,False,False
2W,SMALL439,EXT,EWELIG,0.0,11.061390462561093,0.0,0.0,False,False
2W,SMALL439,EXT,EWELIG,5.0,11.061390462561093,0.005530695231280546,0.0,False,False
2W,SMALL439,EXT,EWELIG,10.0,11.061390462561093,0.011061390462561093,0.0,False,False
2W,SMALL439,EXT,EWELIG,25.0,11.061390462561093,0.027653476156402734,0.0,False,False
2W,SMALL439,EXT,BAND03,0.0,2.83711209453533,0.0,0.0,False,False
2W,SMALL439,EXT,BAND03,5.0,2.83711209453533,0.0014185560472676651,0.0,False,False
2W,SMALL439,EXT,BAND03,10.0,2.83711209453533,0.0028371120945353302,0.0,False,False
2W,SMALL439,EXT,BAND03,25.0,2.83711209453533,0.007092780236338325,0.0,False,False
M,U56,CORE,TOP5,0.0,7.713835722898465,0.0,0.33,False,False
M,U56,CORE,TOP5,5.0,7.713835722898465,0.0038569178614492323,0.202,False,False
M,U56,CORE,TOP5,10.0,7.713835722898465,0.007713835722898465,0.106,False,False
M,U56,CORE,TOP5,25.0,7.713835722898465,0.019284589307246164,0.004,False,False
M,U56,CORE,TOP10,0.0,6.101370735082856,0.0,0.69,False,False
M,U56,CORE,TOP10,5.0,6.101370735082856,0.003050685367541428,0.464,False,False
M,U56,CORE,TOP10,10.0,6.101370735082856,0.006101370735082856,0.216,False,False
M,U56,CORE,TOP10,25.0,6.101370735082856,0.015253426837707142,0.004,False,False
M,U56,CORE,TOP20,0.0,4.325825386050146,0.0,0.958,True,False
M,U56,CORE,TOP20,5.0,4.325825386050146,0.0021629126930250726,0.758,True,False
M,U56,CORE,TOP20,10.0,4.325825386050146,0.004325825386050145,0.384,True,False
M,U56,CORE,TOP20,25.0,4.325825386050146,0.010814563465125365,0.0,True,True
M,U56,CORE,EWELIG,0.0,3.6392903237231984,0.0,0.078,True,False
M,U56,CORE,EWELIG,5.0,3.6392903237231984,0.0018196451618615992,0.068,True,False
M,U56,CORE,EWELIG,10.0,3.6392903237231984,0.0036392903237231983,0.064,True,False
M,U56,CORE,EWELIG,25.0,3.6392903237231984,0.009098225809307997,0.04,True,True
M,U56,CORE,BAND03,0.0,1.2349706988245692,0.0,0.0,False,False
M,U56,CORE,BAND03,5.0,1.2349706988245692,0.0006174853494122847,0.0,False,False
M,U56,CORE,BAND03,10.0,1.2349706988245692,0.0012349706988245693,0.0,False,False
M,U56,CORE,BAND03,25.0,1.2349706988245692,0.003087426747061423,0.0,False,False
M,U56,EXT,TOP5,0.0,10.259007821561731,0.0,0.036,False,False
M,U56,EXT,TOP5,5.0,10.259007821561731,0.005129503910780865,0.022,False,False
M,U56,EXT,TOP5,10.0,10.259007821561731,0.01025900782156173,0.014,False,False
M,U56,EXT,TOP5,25.0,10.259007821561731,0.02564751955390433,0.0,False,False
M,U56,EXT,TOP10,0.0,8.117440237637432,0.0,0.1,False,False
M,U56,EXT,TOP10,5.0,8.117440237637432,0.004058720118818716,0.072,False,False
M,U56,EXT,TOP10,10.0,8.117440237637432,0.008117440237637432,0.05,False,False
M,U56,EXT,TOP10,25.0,8.117440237637432,0.02029360059409358,0.0,False,False
M,U56,EXT,TOP20,0.0,5.754626868646569,0.0,0.036,False,False
M,U56,EXT,TOP20,5.0,5.754626868646569,0.002877313434323284,0.03,False,False
M,U56,EXT,TOP20,10.0,5.754626868646569,0.005754626868646568,0.028,False,False
M,U56,EXT,TOP20,25.0,5.754626868646569,0.014386567171616424,0.004,False,False
M,U56,EXT,EWELIG,0.0,4.809220115010574,0.0,0.0,False,False
M,U56,EXT,EWELIG,5.0,4.809220115010574,0.002404610057505287,0.0,False,False
M,U56,EXT,EWELIG,10.0,4.809220115010574,0.004809220115010574,0.0,False,False
M,U56,EXT,EWELIG,25.0,4.809220115010574,0.012023050287526435,0.0,False,False
M,U56,EXT,BAND03,0.0,1.6421264032421914,0.0,0.038,True,True
M,U56,EXT,BAND03,5.0,1.6421264032421914,0.0008210632016210956,0.03,True,True
M,U56,EXT,BAND03,10.0,1.6421264032421914,0.0016421264032421912,0.024,True,True
M,U56,EXT,BAND03,25.0,1.6421264032421914,0.0041053160081054784,0.008,True,True
M,B136,CORE,TOP5,0.0,9.457798083928715,0.0,0.102,False,False
M,B136,CORE,TOP5,5.0,9.457798083928715,0.004728899041964357,0.062,False,False
M,B136,CORE,TOP5,10.0,9.457798083928715,0.009457798083928715,0.032,False,False
M,B136,CORE,TOP5,25.0,9.457798083928715,0.023644495209821786,0.0,False,False
M,B136,CORE,TOP10,0.0,7.784505760403344,0.0,0.156,False,False
M,B136,CORE,TOP10,5.0,7.784505760403344,0.003892252880201672,0.092,False,False
M,B136,CORE,TOP10,10.0,7.784505760403344,0.007784505760403344,0.048,False,False
M,B136,CORE,TOP10,25.0,7.784505760403344,0.01946126440100836,0.002,False,False
M,B136,CORE,TOP20,0.0,6.299782732017368,0.0,0.176,False,False
M,B136,CORE,TOP20,5.0,6.299782732017368,0.003149891366008684,0.128,False,False
M,B136,CORE,TOP20,10.0,6.299782732017368,0.006299782732017368,0.062,False,False
M,B136,CORE,TOP20,25.0,6.299782732017368,0.015749456830043418,0.0,False,False
M,B136,CORE,EWELIG,0.0,3.766140051466548,0.0,0.0,False,False
M,B136,CORE,EWELIG,5.0,3.766140051466548,0.001883070025733274,0.0,False,False
M,B136,CORE,EWELIG,10.0,3.766140051466548,0.003766140051466548,0.0,False,False
M,B136,CORE,EWELIG,25.0,3.766140051466548,0.00941535012866637,0.0,False,False
M,B136,CORE,BAND03,0.0,1.3913444365713235,0.0,0.0,False,False
M,B136,CORE,BAND03,5.0,1.3913444365713235,0.0006956722182856617,0.0,False,False
M,B136,CORE,BAND03,10.0,1.3913444365713235,0.0013913444365713235,0.0,False,False
M,B136,CORE,BAND03,25.0,1.3913444365713235,0.0034783610914283086,0.0,False,False
M,B136,EXT,TOP5,0.0,12.568548187309375,0.0,0.004,False,False
M,B136,EXT,TOP5,5.0,12.568548187309375,0.006284274093654688,0.004,False,False
M,B136,EXT,TOP5,10.0,12.568548187309375,0.012568548187309375,0.002,False,False
M,B136,EXT,TOP5,25.0,12.568548187309375,0.03142137046827344,0.0,False,False
M,B136,EXT,TOP10,0.0,10.351554328019851,0.0,0.004,False,False
M,B136,EXT,TOP10,5.0,10.351554328019851,0.005175777164009926,0.004,False,False
M,B136,EXT,TOP10,10.0,10.351554328019851,0.010351554328019852,0.004,False,False
M,B136,EXT,TOP10,25.0,10.351554328019851,0.02587888582004963,0.0,False,False
M,B136,EXT,TOP20,0.0,8.375765768184793,0.0,0.0,False,False
M,B136,EXT,TOP20,5.0,8.375765768184793,0.004187882884092397,0.0,False,False
M,B136,EXT,TOP20,10.0,8.375765768184793,0.008375765768184794,0.0,False,False
M,B136,EXT,TOP20,25.0,8.375765768184793,0.020939414420461985,0.0,False,False
M,B136,EXT,EWELIG,0.0,4.97148713568891,0.0,0.0,False,False
M,B136,EXT,EWELIG,5.0,4.97148713568891,0.002485743567844455,0.0,False,False
M,B136,EXT,EWELIG,10.0,4.97148713568891,0.00497148713568891,0.0,False,False
M,B136,EXT,EWELIG,25.0,4.97148713568891,0.012428717839222274,0.0,False,False
M,B136,EXT,BAND03,0.0,1.84926871673456,0.0,0.0,False,False
M,B136,EXT,BAND03,5.0,1.84926871673456,0.00092463435836728,0.0,False,False
M,B136,EXT,BAND03,10.0,1.84926871673456,0.00184926871673456,0.0,False,False
M,B136,EXT,BAND03,25.0,1.84926871673456,0.0046231717918364,0.0,False,False
