panel,target,n,k,arm,draw,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,H1,H2,CAGR,MaxDD,IS2_pctile,p4a_v2,p4a_v1,p4b,p_BOTH
B136,CAGR,5,20,S6 random draw,141.0,0.091510003554782,0.6273062794538943,-0.24733743362712712,1.2952960791592112,0.5920158674422418,0.1314321513828054,-0.24733743362712646,0.828,0.0,0.0,0.0,0
B136,CAGR,5,20,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,CAGR,5,20,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,CAGR,5,40,S0 do-nothing (whole panel),,0.16050924299153935,0.8138426077132946,-0.23360448342667006,1.01598904098744,0.7743946833658332,0.16620179825584946,-0.23360448342667006,,0.0,0.0,0.0,0
B136,CAGR,5,40,S1 IS-target argmax,337.0,0.18970590945408783,1.0290525583730823,-0.22751828256566808,1.4005268092192804,0.9778929363158833,0.21015980297601566,-0.22751828256566808,1.0,0.0,0.0,0.0,0
B136,CAGR,5,40,S2 IS2 argmax on IS1 fit,471.0,0.14130876239464918,0.8535245858011615,-0.23994016986931288,1.2862436774466113,0.7785980974351359,0.17051086910843405,-0.2399401698693131,0.852,0.0,0.0,0.0,0
B136,CAGR,5,40,S3 sd line OOF pred,224.0,0.1410914383261126,0.7862054043662465,-0.22917502272943713,0.8782703684782777,0.7612633053648213,0.14123325682832077,-0.2607959229869119,0.836,0.0,0.0,0.0,0
B136,CAGR,5,40,S4 M ridge OOF pred,337.0,0.18970590945408783,1.0290525583730823,-0.22751828256566808,1.4005268092192804,0.9778929363158833,0.21015980297601566,-0.22751828256566808,1.0,0.0,0.0,0.0,0
B136,CAGR,5,40,S5 M+sd ridge OOF pred,337.0,0.18970590945408783,1.0290525583730823,-0.22751828256566808,1.4005268092192804,0.9778929363158833,0.21015980297601566,-0.22751828256566808,1.0,0.0,0.0,0.0,0
B136,CAGR,5,40,S6 random draw,149.0,0.07709157513601261,0.5316667839697885,-0.2897278423665274,0.8885206336361526,0.5595688148955975,0.10679794641500928,-0.2897278423665265,0.606,0.0,0.0,0.0,0
B136,CAGR,5,40,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,CAGR,5,40,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,CAGR,5,80,S0 do-nothing (whole panel),,0.16050924299153935,0.8138426077132946,-0.23360448342667006,1.01598904098744,0.7743946833658332,0.16620179825584946,-0.23360448342667006,,0.0,0.0,0.0,0
B136,CAGR,5,80,S1 IS-target argmax,249.0,0.14366336641861843,0.7988519200656136,-0.2616009005636527,1.2137234309806242,0.7433255137957371,0.17651547097440745,-0.2616009005636529,0.998,0.0,0.0,0.0,0
B136,CAGR,5,80,S2 IS2 argmax on IS1 fit,327.0,0.13048091571892595,0.7560286682059655,-0.31827612163933505,1.1514867160567053,0.6770654007763467,0.1584761204002485,-0.3182761216393347,0.406,0.0,0.0,0.0,0
B136,CAGR,5,80,S3 sd line OOF pred,391.0,0.12933833614766543,0.7001697524913328,-0.23124337276015872,0.9486292671290913,0.6423743174571237,0.14094518850091653,-0.23124337276015927,0.228,0.0,0.0,0.0,0
B136,CAGR,5,80,S4 M ridge OOF pred,249.0,0.14366336641861843,0.7988519200656136,-0.2616009005636527,1.2137234309806242,0.7433255137957371,0.17651547097440745,-0.2616009005636529,0.998,0.0,0.0,0.0,0
B136,CAGR,5,80,S5 M+sd ridge OOF pred,249.0,0.14366336641861843,0.7988519200656136,-0.2616009005636527,1.2137234309806242,0.7433255137957371,0.17651547097440745,-0.2616009005636529,0.998,0.0,0.0,0.0,0
B136,CAGR,5,80,S6 random draw,142.0,0.17098505509228556,0.8937497543584917,-0.23489517226628887,1.1725305292615753,0.8662074068571521,0.18417909322800785,-0.23489517226628875,0.836,0.0,0.0,0.0,0
B136,CAGR,5,80,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,CAGR,5,80,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,premium,5,20,S0 do-nothing (whole panel),,0.16050924299153935,0.8138426077132946,-0.23360448342667006,1.01598904098744,0.7743946833658332,0.16620179825584946,-0.23360448342667006,,0.0,0.0,0.0,0
B136,premium,5,20,S1 IS-target argmax,203.0,0.13720373506233807,0.9698948362218968,-0.22136847346672262,1.2163294332941728,0.8901851553625753,0.14517314765309197,-0.22136847346672162,1.0,0.0,0.0,0.0,0
B136,premium,5,20,S2 IS2 argmax on IS1 fit,213.0,0.0577635747081604,0.49712414396102284,-0.19193357422448043,0.7501446432282164,0.4531928018835643,0.06828500774030188,-0.19193357422448087,0.328,0.0,0.0,0.0,0
B136,premium,5,20,S3 sd line OOF pred,366.0,0.1219516727357397,0.814160322865163,-0.23925894392121372,1.5228948563703355,0.6879969232992267,0.17853547495238553,-0.23925894392121438,0.772,0.0,0.0,0.0,0
B136,premium,5,20,S4 M ridge OOF pred,132.0,0.08005521929366677,0.6426194559921804,-0.30302201629809655,1.2181185710291351,0.5600105236234707,0.11676214501125215,-0.30302201629809555,0.956,0.0,0.0,0.0,0
B136,premium,5,20,S5 M+sd ridge OOF pred,132.0,0.08005521929366677,0.6426194559921804,-0.30302201629809655,1.2181185710291351,0.5600105236234707,0.11676214501125215,-0.30302201629809555,0.956,0.0,0.0,0.0,0
B136,premium,5,20,S6 random draw,141.0,0.091510003554782,0.6273062794538943,-0.24733743362712712,1.2952960791592112,0.5920158674422418,0.1314321513828054,-0.24733743362712646,0.874,0.0,0.0,0.0,0
B136,premium,5,20,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,premium,5,20,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,premium,5,40,S0 do-nothing (whole panel),,0.16050924299153935,0.8138426077132946,-0.23360448342667006,1.01598904098744,0.7743946833658332,0.16620179825584946,-0.23360448342667006,,0.0,0.0,0.0,0
B136,premium,5,40,S1 IS-target argmax,159.0,0.11227048496061887,0.708940037703707,-0.24197503284674526,1.0083074202736344,0.6349633533717405,0.12048930578254136,-0.2419750328467456,0.906,0.0,0.0,0.0,0
B136,premium,5,40,S2 IS2 argmax on IS1 fit,400.0,0.09942777016515736,0.6877227981999136,-0.19572586686231153,1.1053461850812978,0.6145103203153727,0.12322753502261374,-0.19572586686231186,0.786,0.0,1.0,0.0,0
B136,premium,5,40,S3 sd line OOF pred,396.0,0.08972328481179681,0.6357006594226784,-0.18287397693038243,0.7943199688614903,0.4755068082951041,0.08177199121505807,-0.19582344434827026,0.352,0.0,0.0,0.0,0
B136,premium,5,40,S4 M ridge OOF pred,279.0,0.1535065888248759,0.8798224255410664,-0.21689784423201042,1.150632537299853,0.7716962260839999,0.16159503766604733,-0.21689784423200986,0.85,0.0,0.0,0.0,0
B136,premium,5,40,S5 M+sd ridge OOF pred,279.0,0.1535065888248759,0.8798224255410664,-0.21689784423201042,1.150632537299853,0.7716962260839999,0.16159503766604733,-0.21689784423200986,0.85,0.0,0.0,0.0,0
B136,premium,5,40,S6 random draw,149.0,0.07709157513601261,0.5316667839697885,-0.2897278423665274,0.8885206336361526,0.5595688148955975,0.10679794641500928,-0.2897278423665265,0.35,0.0,0.0,0.0,0
B136,premium,5,40,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,premium,5,40,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,premium,5,80,S0 do-nothing (whole panel),,0.16050924299153935,0.8138426077132946,-0.23360448342667006,1.01598904098744,0.7743946833658332,0.16620179825584946,-0.23360448342667006,,0.0,0.0,0.0,0
B136,premium,5,80,S1 IS-target argmax,299.0,0.1424835325650844,0.7737886736452516,-0.2391694870334733,1.1765966852342462,0.6840554093129085,0.15803374331987508,-0.23916948703347374,0.984,0.0,0.0,0.0,0
B136,premium,5,80,S2 IS2 argmax on IS1 fit,79.0,0.17007148504895353,0.8985483654745827,-0.229812570716861,1.2176527533964683,0.8342713073752024,0.18225215897043734,-0.22981257071686,0.814,0.0,0.0,0.0,0
B136,premium,5,80,S3 sd line OOF pred,212.0,0.11774282118472712,0.7376242482576185,-0.21326283591550887,0.9375081131168181,0.6654966048834559,0.12206307634018065,-0.21326283591550887,0.642,0.0,0.0,0.0,0
B136,premium,5,80,S4 M ridge OOF pred,275.0,0.15027557476235787,0.8197199074974174,-0.274178938143949,1.2612708673771609,0.7307435741306731,0.17391367209978226,-0.2741789381439481,0.986,0.0,0.0,0.0,0
B136,premium,5,80,S5 M+sd ridge OOF pred,275.0,0.15027557476235787,0.8197199074974174,-0.274178938143949,1.2612708673771609,0.7307435741306731,0.17391367209978226,-0.2741789381439481,0.986,0.0,0.0,0.0,0
B136,premium,5,80,S6 random draw,142.0,0.17098505509228556,0.8937497543584917,-0.23489517226628887,1.1725305292615753,0.8662074068571521,0.18417909322800785,-0.23489517226628875,0.526,0.0,0.0,0.0,0
B136,premium,5,80,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,premium,5,80,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,Sharpe,20,20,S0 do-nothing (whole panel),,0.12486792010130943,0.8919165372280253,-0.2005204833110833,1.1245886597621042,0.8113021031479172,0.13086243556020039,-0.20052048331108296,,0.0,1.0,0.0,0
B136,Sharpe,20,20,S1 IS-target argmax,253.0,0.09625805891298111,1.3063014902766252,-0.13857913397467347,1.7269897437552095,1.1640467403033827,0.09992719851924692,-0.13857913397467347,1.0,0.0,1.0,0.0,0
B136,Sharpe,20,20,S2 IS2 argmax on IS1 fit,129.0,0.06498326216404626,1.0135061986343974,-0.10501368552151025,1.4604624821539351,0.9054064763026558,0.08139749694888199,-0.10501368552151014,0.854,0.0,1.0,0.0,0
B136,Sharpe,20,20,S3 sd line OOF pred,366.0,0.08346705213039818,1.1386484707104378,-0.12290213874955713,1.4485755245103518,0.9447900224183157,0.08649431094172688,-0.12290213874955724,0.766,0.0,1.0,0.0,0
B136,Sharpe,20,20,S4 M ridge OOF pred,253.0,0.09625805891298111,1.3063014902766252,-0.13857913397467347,1.7269897437552095,1.1640467403033827,0.09992719851924692,-0.13857913397467347,1.0,0.0,1.0,0.0,0
B136,Sharpe,20,20,S5 M+sd ridge OOF pred,253.0,0.09625805891298111,1.3063014902766252,-0.13857913397467347,1.7269897437552095,1.1640467403033827,0.09992719851924692,-0.13857913397467347,1.0,0.0,1.0,0.0,0
B136,Sharpe,20,20,S6 random draw,141.0,0.08437535113772832,1.0221653911898565,-0.12466750259661807,1.15249581586259,0.9295901518523685,0.08101137188211105,-0.12466750259661818,0.522,0.0,1.0,0.0,0
B136,Sharpe,20,20,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,Sharpe,20,20,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,Sharpe,20,40,S0 do-nothing (whole panel),,0.12486792010130943,0.8919165372280253,-0.2005204833110833,1.1245886597621042,0.8113021031479172,0.13086243556020039,-0.20052048331108296,,0.0,1.0,0.0,0
B136,Sharpe,20,40,S1 IS-target argmax,337.0,0.15084126620106275,1.2483999636504244,-0.18405640117264288,1.4366477351892302,1.142186103517286,0.15032576873681225,-0.18405640117264255,1.0,0.0,1.0,1.0,0
B136,Sharpe,20,40,S2 IS2 argmax on IS1 fit,234.0,0.12237641886487238,1.0646484258064794,-0.17336254740008628,1.3665166089023555,0.9686767029903304,0.1342227010248691,-0.1733625474000864,0.826,0.0,1.0,1.0,0
B136,Sharpe,20,40,S3 sd line OOF pred,224.0,0.14562962483243092,1.1956703249556344,-0.17621480445971993,1.1694598930664393,1.0557862561406557,0.13038978484045294,-0.17621480445972015,0.872,0.0,1.0,1.0,0
B136,Sharpe,20,40,S4 M ridge OOF pred,214.0,0.11957310945483646,1.0989762928451188,-0.181413895130057,1.4187645227525167,0.9874221334818414,0.1321009283617447,-0.18141389513005723,0.986,0.0,1.0,1.0,0
B136,Sharpe,20,40,S5 M+sd ridge OOF pred,214.0,0.11957310945483646,1.0989762928451188,-0.181413895130057,1.4187645227525167,0.9874221334818414,0.1321009283617447,-0.18141389513005723,0.986,0.0,1.0,1.0,0
B136,Sharpe,20,40,S6 random draw,149.0,0.09190243000243314,0.8470939006258248,-0.18872857423171385,1.0341432940897077,0.7536810771361809,0.09598567445217099,-0.18872857423171374,0.784,0.0,1.0,0.0,0
B136,Sharpe,20,40,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,Sharpe,20,40,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,Sharpe,20,80,S0 do-nothing (whole panel),,0.12486792010130943,0.8919165372280253,-0.2005204833110833,1.1245886597621042,0.8113021031479172,0.13086243556020039,-0.20052048331108296,,0.0,1.0,0.0,0
B136,Sharpe,20,80,S1 IS-target argmax,401.0,0.13524466104453992,1.035353016216233,-0.20557738069629217,1.3459941567746345,0.9371368660925776,0.14622339000829299,-0.20557738069629206,0.982,0.0,1.0,0.0,0
B136,Sharpe,20,80,S2 IS2 argmax on IS1 fit,120.0,0.125623584469712,1.0075070926556138,-0.19851068665529836,1.3101065670965928,0.901218366954455,0.13631288123901375,-0.19851068665529803,0.758,0.0,1.0,1.0,0
B136,Sharpe,20,80,S3 sd line OOF pred,391.0,0.13027644517106984,0.9652196067257337,-0.20813645754280052,1.1323546855020652,0.891442061772598,0.13211475439554654,-0.20813645754280063,0.316,0.0,1.0,0.0,0
B136,Sharpe,20,80,S4 M ridge OOF pred,142.0,0.14069723659189015,1.0534844563239547,-0.21347150831868045,1.3490171731221485,0.9533105632656445,0.1510564187817749,-0.21347150831868078,1.0,0.0,0.0,0.0,0
B136,Sharpe,20,80,S5 M+sd ridge OOF pred,142.0,0.14069723659189015,1.0534844563239547,-0.21347150831868045,1.3490171731221485,0.9533105632656445,0.1510564187817749,-0.21347150831868078,1.0,0.0,0.0,0.0,0
B136,Sharpe,20,80,S6 random draw,142.0,0.14069723659189015,1.0534844563239547,-0.21347150831868045,1.3490171731221485,0.9533105632656445,0.1510564187817749,-0.21347150831868078,1.0,0.0,0.0,0.0,0
B136,Sharpe,20,80,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,Sharpe,20,80,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,CAGR,20,20,S0 do-nothing (whole panel),,0.12486792010130943,0.8919165372280253,-0.2005204833110833,1.1245886597621042,0.8113021031479172,0.13086243556020039,-0.20052048331108296,,0.0,1.0,0.0,0
B136,CAGR,20,20,S1 IS-target argmax,19.0,0.08366719289547753,1.1044581300449345,-0.10539828313352739,1.4532475350128788,0.9605096506306866,0.09308563429156735,-0.10539828313352728,0.932,0.0,1.0,0.0,0
B136,CAGR,20,20,S2 IS2 argmax on IS1 fit,66.0,0.07071994299313755,0.946623025405805,-0.14475170604366006,1.2045576610139652,0.8119197334303498,0.07732607402031344,-0.14475170604365983,0.064,0.0,1.0,0.0,0
B136,CAGR,20,20,S3 sd line OOF pred,366.0,0.08346705213039818,1.1386484707104378,-0.12290213874955713,1.4485755245103518,0.9447900224183157,0.08649431094172688,-0.12290213874955724,0.77,0.0,1.0,0.0,0
B136,CAGR,20,20,S4 M ridge OOF pred,19.0,0.08366719289547753,1.1044581300449345,-0.10539828313352739,1.4532475350128788,0.9605096506306866,0.09308563429156735,-0.10539828313352728,0.932,0.0,1.0,0.0,0
B136,CAGR,20,20,S5 M+sd ridge OOF pred,19.0,0.08366719289547753,1.1044581300449345,-0.10539828313352739,1.4532475350128788,0.9605096506306866,0.09308563429156735,-0.10539828313352728,0.932,0.0,1.0,0.0,0
B136,CAGR,20,20,S6 random draw,141.0,0.08437535113772832,1.0221653911898565,-0.12466750259661807,1.15249581586259,0.9295901518523685,0.08101137188211105,-0.12466750259661818,0.632,0.0,1.0,0.0,0
B136,CAGR,20,20,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,CAGR,20,20,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,CAGR,20,40,S0 do-nothing (whole panel),,0.12486792010130943,0.8919165372280253,-0.2005204833110833,1.1245886597621042,0.8113021031479172,0.13086243556020039,-0.20052048331108296,,0.0,1.0,0.0,0
B136,CAGR,20,40,S1 IS-target argmax,337.0,0.15084126620106275,1.2483999636504244,-0.18405640117264288,1.4366477351892302,1.142186103517286,0.15032576873681225,-0.18405640117264255,0.998,0.0,1.0,1.0,0
B136,CAGR,20,40,S2 IS2 argmax on IS1 fit,234.0,0.12237641886487238,1.0646484258064794,-0.17336254740008628,1.3665166089023555,0.9686767029903304,0.1342227010248691,-0.1733625474000864,0.894,0.0,1.0,1.0,0
B136,CAGR,20,40,S3 sd line OOF pred,224.0,0.14562962483243092,1.1956703249556344,-0.17621480445971993,1.1694598930664393,1.0557862561406557,0.13038978484045294,-0.17621480445972015,0.954,0.0,1.0,1.0,0
B136,CAGR,20,40,S4 M ridge OOF pred,214.0,0.11957310945483646,1.0989762928451188,-0.181413895130057,1.4187645227525167,0.9874221334818414,0.1321009283617447,-0.18141389513005723,0.994,0.0,1.0,1.0,0
B136,CAGR,20,40,S5 M+sd ridge OOF pred,214.0,0.11957310945483646,1.0989762928451188,-0.181413895130057,1.4187645227525167,0.9874221334818414,0.1321009283617447,-0.18141389513005723,0.994,0.0,1.0,1.0,0
B136,CAGR,20,40,S6 random draw,149.0,0.09190243000243314,0.8470939006258248,-0.18872857423171385,1.0341432940897077,0.7536810771361809,0.09598567445217099,-0.18872857423171374,0.828,0.0,1.0,0.0,0
B136,CAGR,20,40,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,CAGR,20,40,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,CAGR,20,80,S0 do-nothing (whole panel),,0.12486792010130943,0.8919165372280253,-0.2005204833110833,1.1245886597621042,0.8113021031479172,0.13086243556020039,-0.20052048331108296,,0.0,1.0,0.0,0
