char,tau,k,seed,n_pairs,feasible,achieved_B,achieved_S,residual,name_B,name_S,name_residual,max_pair_d,prem_B,premIS_B,premOOS_B,prem_S,premIS_S,premOOS_S
cvol,0.01,18,0,18,True,0.35719238242763435,0.3571130457880287,7.933663960563164e-05,0.35719238242763435,0.3571130457880287,7.933663960563164e-05,0.004193420375453449,-0.13485569433764408,-0.09889601386513154,-0.15173335624897558,-0.34883604862780637,-0.11740231455062095,-0.4659859534604221
cvol,0.01,18,1,18,True,0.3360933716625627,0.3371302516859784,0.001036880023415676,0.3360933716625627,0.3371302516859784,0.001036880023415676,0.005777106960378531,-0.013762708576261348,-0.0231565817354919,-0.005696721163721182,-0.3806892793421243,-0.26896695603109444,-0.44355208679014485
cvol,0.01,18,2,18,True,0.32044332705522366,0.32045327629316994,9.949237946282885e-06,0.32044332705522366,0.32045327629316994,9.949237946282885e-06,0.00790808065342763,-0.0961687933067155,0.030699071921465298,-0.15822274802592287,-0.22562021619225262,-0.09865359907847508,-0.28962003811242365
cvol,0.01,18,3,18,True,0.3302982562742447,0.33130942891000753,0.001011172635762836,0.3302982562742447,0.33130942891000753,0.001011172635762836,0.00790808065342763,-0.014879013308771283,-0.03872142893834796,-0.001908345063007059,-0.2756957584062205,-0.14561022568065282,-0.3345899658592792
cvol,0.01,18,4,18,True,0.36922343924545,0.36871934474785656,0.0005040944975934214,0.36922343924545,0.36871934474785656,0.0005040944975934214,0.004512000853525933,-0.008511140845564555,0.03443532973307787,-0.03306120480674635,-0.20843547735602497,-0.08830938375574078,-0.26323045257806393
cvol,0.01,18,5,18,True,0.3131591333604235,0.31295394711293106,0.0002051862474924393,0.3131591333604235,0.31295394711293106,0.0002051862474924393,0.005754859570789361,-0.04131447344844328,-0.027439079435660763,-0.04881130093713217,-0.19524496291285365,-0.23573618712250613,-0.1722837197534247
cvol,0.01,18,6,18,True,0.3350835407878268,0.33458023222753275,0.000503308560294069,0.3350835407878268,0.33458023222753275,0.000503308560294069,0.0055684819300698685,-0.0698570376093864,0.06361568483673803,-0.13718882046742187,-0.23833355078583443,-0.2135386719083502,-0.25994757725388834
cvol,0.01,18,7,18,True,0.32492364514918537,0.32404538979987607,0.0008782553493092982,0.32492364514918537,0.32404538979987607,0.0008782553493092982,0.004512000853525933,-0.19133371070678215,-0.36430985878733035,-0.08910681304090567,-0.17040351683899554,-0.1904277414380909,-0.15338895247023268
cvol,0.01,18,8,18,True,0.3416655386144529,0.3432779851917392,0.001612446577286264,0.3416655386144529,0.3432779851917392,0.001612446577286264,0.00790808065342763,-0.10420616309904139,-0.23112691295486845,-0.040601295917891446,-0.1829553621814585,-0.08586950713756462,-0.23566850865716318
cvol,0.01,18,9,18,True,0.33170373459500396,0.3310234886608054,0.0006802459341985756,0.33170373459500396,0.3310234886608054,0.0006802459341985756,0.009027493621954708,-0.10483769252551141,-0.20642506568643962,-0.0438364278202138,-0.1633206402833485,-0.03422736782184425,-0.23188496886581278
cvol,0.01,18,10,18,True,0.3340280217745162,0.3348256023383186,0.0007975805638024136,0.3340280217745162,0.3348256023383186,0.0007975805638024136,0.0055684819300698685,-0.033926795412054234,-0.06429864404232412,-0.018998443789437713,-0.2090474603302567,-0.12014556205350835,-0.25501417270293497
cvol,0.01,18,11,18,True,0.3295667995993268,0.3298318761439434,0.0002650765446166048,0.3295667995993268,0.3298318761439434,0.0002650765446166048,0.006015924227639025,-0.006357458516273525,-0.02282497989858297,0.002073180275729262,-0.20012996562933258,-0.031701652803076706,-0.2931002721914096
cvol,0.01,36,0,36,True,0.36413573629785917,0.36420957793945513,7.384164159596196e-05,0.36413573629785917,0.36420957793945513,7.384164159596196e-05,0.009507408087776281,-0.01544448810142037,0.12087705373166986,-0.08345640509683039,-0.27428589995328584,-0.09033363210290485,-0.36515424479290903
cvol,0.01,36,1,36,True,0.3517507965429346,0.35171020267724246,4.059386569216228e-05,0.3517507965429346,0.35171020267724246,4.059386569216228e-05,0.009834742756663795,-0.016083774349205677,-0.02767276220205513,-0.010784706983197298,-0.23954395110328974,-0.12691975600283165,-0.2950014975401548
cvol,0.01,36,2,36,True,0.3432950435685983,0.34322232327141194,7.27202971863572e-05,0.3432950435685983,0.34322232327141194,7.27202971863572e-05,0.0059882750368904225,0.04740816303050055,0.1036693083399295,0.019440421173087974,-0.25604212058249615,-0.2352542671981641,-0.2661401186421898
cvol,0.01,36,3,36,True,0.34203044254627746,0.3426592881817059,0.0006288456354284211,0.34203044254627746,0.3426592881817059,0.0006288456354284211,0.009507408087776281,-0.09803913989182256,-0.14144441753295822,-0.07676034755297649,-0.26979312810783546,-0.18088340465471575,-0.31883808234057626
cvol,0.01,36,4,36,True,0.3435544807270695,0.3438382061205579,0.00028372539348836545,0.3435544807270695,0.3438382061205579,0.00028372539348836545,0.00869132726146793,-0.0009049313858717767,0.010348883621104402,-0.0070204702223580035,-0.3212349470612914,-0.1979598138916494,-0.38334671294319517
cvol,0.01,36,5,36,True,0.35642710474957406,0.35628888355798116,0.00013822119159290214,0.35642710474957406,0.35628888355798116,0.00013822119159290214,0.00631850165961978,-0.025700963515598734,0.06272456081061419,-0.06949322045399593,-0.25896826858299365,-0.1678654183626406,-0.30011197024792974
cvol,0.01,36,6,36,True,0.36634176641279315,0.3657320314538473,0.0006097349589458401,0.36634176641279315,0.3657320314538473,0.0006097349589458401,0.007818860362122149,0.025244482149755682,0.020465775180188456,0.027526866373908703,-0.2784967005975098,-0.13697128607313636,-0.35092320118595405
cvol,0.01,36,7,36,True,0.36871227063315476,0.36851811482772223,0.00019415580543252764,0.36871227063315476,0.36851811482772223,0.00019415580543252764,0.009817109082765618,-0.010248992720799488,-0.038176190215059747,0.004788811281759564,-0.2793284705608521,-0.15552764756885087,-0.34502509668940423
cvol,0.01,36,8,36,True,0.36322995344080483,0.3639365580157621,0.000706604574957248,0.36322995344080483,0.3639365580157621,0.000706604574957248,0.007468986124715471,-0.013193061892156225,0.010197164899942157,-0.025456012635494425,-0.29860950936301317,-0.09567859330136042,-0.3990830352868189
cvol,0.01,36,9,36,True,0.3495473209156421,0.34925903472938197,0.0002882861862601449,0.3495473209156421,0.34925903472938197,0.0002882861862601449,0.007557090039478631,-0.056542260967177814,-0.12049858914710489,-0.02144313242886246,-0.23606247683368495,-0.1959888592705239,-0.25956166317377954
cvol,0.01,36,10,36,True,0.3454026033202266,0.34622409522626035,0.0008214919060337555,0.3454026033202266,0.34622409522626035,0.0008214919060337555,0.009817109082765618,0.007687650074968522,-0.02655229473701226,0.025974871918206428,-0.250794941486948,-0.1668596040717969,-0.29417719464794684
