panel,pick_H,pick_A,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,pass4b,fail4b,anchor_OOS_Sharpe,anchor_OOS_CAGR,anchor_OOS_MaxDD,chooser_minus_donothing,cell_mean_OOS,best_H,best_A,best_OOS_Sharpe,worst_OOS_Sharpe,spy_OOS_Sharpe,rank_corr
U56,21,126,1.1541182392512304,1.0998288725126713,0.15148500838871204,-0.20815848528265224,False,DD,1.1831862943616593,0.17284600189211563,-0.19127563591226426,-0.08335742184898809,1.1456692262703112,252,504,1.2375911808085365,1.0963101936662547,0.8747033226162612,-0.20467836257309943
B135,63,126,1.3074655584236123,1.0237652687309218,0.17019573849784875,-0.24813504197420877,False,DD,1.024015074035567,0.1628665539757932,-0.20740302267849475,-0.0002498053046451343,0.9785529111739922,252,504,1.0946786766496004,0.8733640955400436,0.8769078511614361,0.24432263116679723
SMALL663,252,252,0.9836131774916314,0.667742920666616,0.11159184725299265,-0.37411836270629684,False,"H2,OOS,DD",0.4534302580652865,0.070860770065448,-0.3581405418032816,0.21431266260132953,0.49375642859014257,252,504,0.7697610606527612,0.43484101851788853,0.8768941923019906,-0.037832677567930184
