char,tau,k,seed,side,arm,gross,cadence,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,turnover,keep4a,keep4b_FULL_0.6,keep4b_IS_0.6,keep4b_OOS_0.6,keep4b_FULL_0.8,keep4b_IS_0.8,keep4b_OOS_0.8,keep4b_FULL_1.0,keep4b_IS_1.0,keep4b_OOS_1.0,keep4b_FULL_1.25,keep4b_IS_1.25,keep4b_OOS_1.25,keep4b,fail4b,n_fail
cvol,0.01,18,0,B,EWall,0.5,W,0.10823292645649674,1.066108714279416,-0.18879589263258,0.8868717346118462,1.2195530665614598,0.8617658765247864,0.07595029576103962,-0.11493643178377977,0.9428332288425214,0.7717089270917453,0.12865263518895742,1.1772074677406126,-0.1887958926325799,1.224874742839437,1.1279195365764014,0.7668170878059116,False,True,True,True,True,True,True,False,False,True,False,False,False,False,H1,1
cvol,0.01,18,0,B,MA-RS,0.5,W,0.0993770456608094,0.9636588850571437,-0.21051911123370548,0.8356379965096126,1.0765481899950962,0.8179895294670795,0.07540047733891386,-0.12661267618028926,0.8897856534845227,0.7387377376291134,0.114451214043505,1.044799728589971,-0.2105191112337066,1.1931548937090999,0.8866424675477832,6.115095810670148,False,True,True,True,True,True,True,False,False,False,False,False,False,False,"H1,DD",2
cvol,0.01,18,0,B,EWall,0.5,M,0.10995217990736217,1.0924658926214745,-0.18628055472467175,0.8923376875747244,1.2622204391214322,0.8701334269164593,0.07627374402583853,-0.11916350984149404,0.9561456233829315,0.7741454830697432,0.13127627524854524,1.213322676566258,-0.18628055472467175,1.2633465988130337,1.1618415635965225,0.38878416180202413,False,True,True,True,True,True,True,True,False,True,False,False,False,True,-,0
cvol,0.01,18,0,B,MA-RS,0.5,M,0.09546514232142056,0.9218786771762622,-0.19412454221551034,0.7649279089309748,1.0575401859689049,0.713210193433496,0.06680630792072506,-0.14638915757994042,0.8718714405900996,0.5255564430439873,0.11354806877135304,1.0387692169424134,-0.19412454221551045,1.2111870109118568,0.8531699826443641,2.6996130594235277,False,True,True,True,True,False,True,False,False,True,False,False,False,False,"H1,CAGR",2
cvol,0.01,18,0,B,EWall,0.75,W,0.16253307330411038,1.0670455143125892,-0.273363696127106,0.8891789896331592,1.2194734845128372,0.8643471311513174,0.11315009090506889,-0.16992283476360115,0.9454464025453588,0.7742765613582633,0.19412017227010936,1.1772670524228852,-0.27336369612710576,1.222887240298936,1.130007603162015,1.0975478217114183,False,True,True,True,False,False,False,False,False,False,False,False,False,False,"H1,DD",2
cvol,0.01,18,0,B,MA-RS,0.75,W,0.1483609660150751,0.9642437777077552,-0.30099227416015484,0.8375462879537584,1.0761248221749122,0.8201430011191658,0.11188640996348909,-0.18597481430774476,0.892087831906322,0.7407322343372423,0.17148280987173115,1.0445105770184484,-0.30099227416015517,1.1907002882450872,0.8882331234327875,9.082393548136222,False,True,True,True,False,False,False,False,False,False,False,False,False,False,"H1,DD",2
cvol,0.01,18,0,B,EWall,0.75,M,0.16554368640856243,1.091180934431552,-0.27138927909472743,0.8952017778041812,1.2577178505349726,0.8727505564409301,0.1139712146109817,-0.1741211226375592,0.9589533654846534,0.7765514616382853,0.19858048848005594,1.2098845826340987,-0.27138927909472743,1.2559352696513162,1.1622807825022472,0.559597420250804,False,True,True,True,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,0,B,MA-RS,0.75,M,0.14268743446714605,0.9241564671633709,-0.2788532516897294,0.7692353552726146,1.0582139619554973,0.7190845757581543,0.099184905058602,-0.21291972168443452,0.8774652123612752,0.5317722804048953,0.17041027284909704,1.0390520343615965,-0.27885325168972963,1.2074917774485017,0.8573356446358004,4.003339375950583,False,True,False,True,False,False,False,False,False,False,False,False,False,False,"H1,DD",2
cvol,0.01,18,0,B,EWall,1.0,W,0.21653182296822626,1.067636517013924,-0.35174251512491295,0.8912052009310437,1.218994016720406,0.8666344772934972,0.1495659660659472,-0.2231855648401232,0.9477405746969848,0.7765779266355871,0.259824250976161,1.1769454792536835,-0.3517425151249127,1.2204607340214373,1.131780253094729,1.4488333523730639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,0,B,MA-RS,1.0,W,0.19647718771639888,0.9647490082186937,-0.3832837210490634,0.8393602225223828,1.0756377219022097,0.8222016790214955,0.1473003343580459,-0.24273155448941464,0.8942597791479213,0.7426734456462792,0.22789598905748498,1.0441472542176566,-0.3832837210490637,1.1881276459440704,0.8897764908046308,12.004137059958614,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H1,DD",2
cvol,0.01,18,0,B,EWall,1.0,M,0.22128346163447676,1.0896248776647577,-0.35157171215800476,0.8980291754658684,1.252768257346453,0.8753722574515682,0.1512168952480426,-0.22619773688902545,0.9617734831160946,0.7789516226912613,0.2666704501306816,1.206004948469086,-0.35157171215800465,1.2477956931526766,1.162606207694922,0.7383082158187791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,0,B,MA-RS,1.0,M,0.18932464191399845,0.9262414689746231,-0.3570907373587412,0.7735106944652342,1.0585316741709836,0.7249986637883783,0.130727145440652,-0.2752941082830527,0.8829891184905336,0.5381035796135134,0.22702140064201592,1.0389532584626844,-0.3570907373587412,1.2028093565307627,0.8615533452689433,5.283486420941865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H1,DD",2
cvol,0.01,18,0,S,EWall,0.5,W,0.05583806902688182,0.6442479325584197,-0.18502121614895684,0.8923991440258884,0.4496618724159141,0.8588044822118099,0.07097495164209788,-0.12189823171667902,1.2475753394885818,0.42505501777305216,0.046596610004291605,0.5283422301372851,-0.18502121614895684,0.8007259900106278,0.21142683724284964,0.8089317170241151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H2,OOS,CAGR",3
cvol,0.01,18,0,S,MA-RS,0.5,W,0.02110766832123767,0.2718769015993362,-0.208837802681205,0.5701591620244149,0.01977312167547517,0.51578586513079,0.04241109867652204,-0.18009899178978706,0.7148065294487035,0.30421820853640885,0.008168742257840922,0.13295306524089529,-0.2088378026812049,0.4524126964671166,-0.21868549327161216,7.484793288595259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",5
cvol,0.01,18,0,S,EWall,0.5,M,0.052698229652123896,0.6161261180736137,-0.18107128004970474,0.8619498069728995,0.42067460760943604,0.8300491265527415,0.06828235084219703,-0.12318922684880107,1.218890590077312,0.39543369229795505,0.04318726923767979,0.4989481487580659,-0.18107128004970452,0.7566422035068144,0.2026180878014298,0.39664873090565894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,CAGR",4
cvol,0.01,18,0,S,MA-RS,0.5,M,0.02398979782858013,0.29621902260725086,-0.35889780760037193,0.8882806724318815,-0.15516392780264343,0.938855039595914,0.0795527691169966,-0.11335559234534454,1.0901326047764235,0.7822607304717532,-0.008887797501351935,-0.036775730692770396,-0.35889780760037215,0.09930514306339681,-0.20686830604399714,3.078868743503166,False,False,True,False,False,True,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",5
cvol,0.01,18,0,S,EWall,0.75,W,0.08186112593215955,0.645848830447128,-0.2669818373699083,0.8940135754721369,0.451547913682447,0.8604471295582136,0.10565122236581681,-0.1792342738232131,1.2500988778938593,0.4255953757613796,0.06742479474792606,0.5300641775639024,-0.2669818373699082,0.8012608192515783,0.21399748485816575,1.1879195116581514,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H2,OOS,DD,CAGR",4
cvol,0.01,18,0,S,MA-RS,0.75,W,0.028791012790848614,0.27361435772603876,-0.2991460937883863,0.5714678265149283,0.022371503132152356,0.5172404018831618,0.06139914984024131,-0.25989773443533504,0.714216408322102,0.30775960666302155,0.009154654523538364,0.13508879544196692,-0.29914609378838697,0.45376525802501605,-0.21665290704471632,11.160564831647575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",5
cvol,0.01,18,0,S,EWall,0.75,M,0.07754208277193086,0.6196641644436521,-0.26408475516587593,0.8666111408303768,0.4242857512062262,0.8351360672322055,0.10206724509486609,-0.18042368194157687,1.2242241402324727,0.4003605125809447,0.06266877734913745,0.5020736600950046,-0.26408475516587626,0.7575722215805056,0.2067153454642025,0.5813378902302478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",5
cvol,0.01,18,0,S,MA-RS,0.75,M,0.0325372858976245,0.2940428580457585,-0.5082396006587995,0.8928064251009343,-0.15234419344490605,0.9434408895373293,0.11945002429151885,-0.1660678975695119,1.0961859685075783,0.7853375591101703,-0.017735004135645882,-0.03601372921460073,-0.508239600658799,0.09016006819444618,-0.1985801747733883,4.589369203853857,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"H2,OOS,DD,CAGR",4
cvol,0.01,18,0,S,EWall,1.0,W,0.10639680806738183,0.6472364721373101,-0.34245985861943795,0.8954262123976613,0.4532640139601635,0.8618806941287381,0.13957513146147194,-0.23416297074198278,1.2523550174468907,0.42598175508594216,0.08639024565645581,0.531596619274319,-0.34245985861943795,0.8015816952364979,0.21632563075140976,1.5886142175148281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H2,OOS,DD",3
cvol,0.01,18,0,S,MA-RS,1.0,W,0.034479069339254265,0.27532932402628935,-0.3808834707535276,0.5726981785053276,0.02503261993824132,0.5186053886235209,0.07876179781740089,-0.33338036085982947,0.7134968964796276,0.31124770052667905,0.008042943769263733,0.13725716166285648,-0.3808834707535288,0.455189754509363,-0.21470965344694307,14.802392570135979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",5
cvol,0.01,18,0,S,EWall,1.0,M,0.10123484357582435,0.6231607731187359,-0.3422771588306195,0.871196081139383,0.4280698699903352,0.840152006738388,0.13549318101977836,-0.23487107472473867,1.2293683117630438,0.4053158457170279,0.08059523772794708,0.5052659174941578,-0.3422771588306194,0.7584884727850931,0.2107496334486947,0.7732520720421663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD",4
cvol,0.01,18,0,S,MA-RS,1.0,M,0.038416429599195556,0.29218553500734784,-0.6388397848090067,0.8973931746169328,-0.14497971976381033,0.9481280343476549,0.15931839732391784,-0.21626508491714447,1.102296200584028,0.7885709207170155,-0.029867444315686997,-0.03213452987814529,-0.6388397848090062,0.08549632278952723,-0.19012891681860392,6.0865365147750286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H2,OOS,DD,CAGR",4
cvol,0.01,18,1,B,EWall,0.5,W,0.1008386052818826,0.9753739196483535,-0.20427111460801284,0.9452754296709768,1.011112908924117,0.8108562676589097,0.07611546139962089,-0.14911140963889558,0.8944130149392361,0.7171440104311342,0.11639048579627786,1.0677904416589972,-0.20427111460801228,1.1103948076952905,1.0237662470753297,0.6840830417692693,False,True,True,True,True,False,True,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,1,B,MA-RS,0.5,W,0.08976623234946013,0.9031862024745957,-0.18288111128986906,0.8629667434939858,0.9431464691940044,0.7255526017011825,0.06735347494139332,-0.11968788282667986,0.8335212918319594,0.6006240851594972,0.10384278457807783,1.0059029281817484,-0.18288111128986906,0.9267171014216674,1.090656646198523,5.906850280810986,False,True,True,True,True,True,True,False,False,False,False,False,False,False,"H1,CAGR",2
cvol,0.01,18,1,B,EWall,0.5,M,0.1014055392719877,0.9920280978909328,-0.1979743948511169,0.9399710424048913,1.0450013383278283,0.8050944572797739,0.0747334605223311,-0.15142001069005828,0.881384790762082,0.7204079564854415,0.11820778651336816,1.0969874398596222,-0.197974394851117,1.1318212197771331,1.0615514672868231,0.3407827240007189,False,True,True,True,True,False,True,True,False,True,False,False,False,True,-,0
cvol,0.01,18,1,B,MA-RS,0.5,M,0.10658345371594957,1.0322709315985923,-0.1746352348681156,0.9712842199560029,1.0910432736547937,0.8429092792863749,0.08089201931005974,-0.14546340206561426,0.8442776110803116,0.8474494403550566,0.12275456244182625,1.1411151560080497,-0.17463523486811527,1.1380116061217502,1.1483666347336368,2.457694618455002,False,True,True,True,True,False,True,True,False,True,False,False,False,True,-,0
cvol,0.01,18,1,B,EWall,0.75,W,0.1507896277746732,0.9764855815109488,-0.2939967688056553,0.9471910971734315,1.011725979461732,0.813211300760253,0.11291974017008966,-0.21834525432175134,0.8966784948358517,0.7196444434130507,0.17481894290266076,1.0681519215711357,-0.2939967688056552,1.109883428062705,1.0252649153689153,0.9664815598466419,False,True,False,True,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,1,B,MA-RS,0.75,W,0.13363225302686943,0.9037899408502913,-0.2654086703824219,0.8634078638220596,0.9439287139494075,0.7256708025310299,0.09904288021568419,-0.17612716721829003,0.834260790522366,0.5999931546399472,0.15553621940814466,1.006731200693106,-0.26540867038242155,0.927478554883152,1.092103664097045,8.776634558157024,False,True,True,True,False,False,False,False,False,False,False,False,False,False,"H1,DD",2
cvol,0.01,18,1,B,EWall,0.75,M,0.15209254525295135,0.9909252327729076,-0.28819034553034073,0.9422474660316515,1.0413925401177562,0.8083000013711449,0.11140798726107048,-0.21996712965043985,0.8852133619057035,0.7228832634655525,0.17795977795995221,1.0933688741005587,-0.2881903455303406,1.1250095432512337,1.0618593959905132,0.48153401407417773,False,True,False,True,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,1,B,MA-RS,0.75,M,0.16078854158856526,1.0359078675909699,-0.2543112125992204,0.9765841005533602,1.093344852889724,0.8494000374650692,0.12136427402900773,-0.21358830466078815,0.8552393712095367,0.8485915413827844,0.18582620491677337,1.143173171871465,-0.2543112125992205,1.1390597320251186,1.152148937361405,3.641495077934291,False,True,False,True,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,1,B,EWall,1.0,W,0.19998286983695723,0.9772365014789461,-0.37611848313278085,0.9488237902235518,1.011944828554634,0.8152822701993092,0.14856703151459993,-0.28399746414580374,0.8986797337857397,0.7218327723367101,0.2328804633277406,1.0680969665190976,-0.3761184831327812,1.108931090039393,1.0264159379533464,1.2702567839048955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,1,B,MA-RS,1.0,W,0.17645364985401124,0.9043165263459952,-0.3422891497790863,0.8638205609753282,0.9446010212094936,0.7257884493484759,0.12913131448945503,-0.23034845573112095,0.8351197543259794,0.5992111336301521,0.20666532838857576,1.0074235829812963,-0.3422891497790862,0.9281197855583946,1.0934715579950796,11.604286065866773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H1,DD",2
cvol,0.01,18,1,B,EWall,1.0,M,0.20247761578093115,0.9895682682796134,-0.37298379553667627,0.9444103647285895,1.0375059058361777,0.8115088344690892,0.14742435584301306,-0.28406511703166204,0.888968643091246,0.725463119787389,0.23778993656359537,1.0893164059667682,-0.37298379553667615,1.1176313119908055,1.06208489329429,0.6310970578628449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,1,B,MA-RS,1.0,M,0.2154208721363482,1.0395698812636898,-0.3292848962727212,0.981869241044476,1.0957235469847884,0.8559924709933961,0.16170733363770018,-0.2787041698456605,0.8661621612291566,0.8500321577280887,0.24982764621355025,1.145185682958187,-0.32928489627272095,1.1399863923465703,1.1561250273109374,4.8018017050404,False,True,False,True,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,1,S,EWall,0.5,W,0.06353104814938604,0.7441847145352317,-0.17245667300834877,1.0291473536903384,0.5422419823255602,1.1834961737856047,0.09256391777923478,-0.07384700579278625,1.1957265237994772,1.1707599585090251,0.045987075603335814,0.5255994823934647,-0.1724566730083491,0.63822786595939,0.3954071635774284,0.7285148660625442,False,False,True,False,False,True,False,False,True,False,False,False,False,False,"H2,OOS,CAGR",3
cvol,0.01,18,1,S,MA-RS,0.5,W,0.02353979740676171,0.3028189414956799,-0.16809285411396957,0.5907050852482838,0.07471518314141982,0.7699914944450857,0.061523248191597046,-0.11038517329286668,0.6722216951893796,0.870858501388346,0.0007633046718640291,0.05552016824010698,-0.16809285411397124,0.07407553088980119,0.03466164512744036,7.630658683542286,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,CAGR",4
cvol,0.01,18,1,S,EWall,0.5,M,0.061218665722977406,0.7249768317360462,-0.16734983578561213,1.0121785584422096,0.5189866329043353,1.1696447504210747,0.09122982072162711,-0.07618974570545989,1.1812900020505077,1.1574735207444515,0.04309755898545675,0.5008789741652175,-0.16734983578561213,0.5910582984254008,0.3983374583137009,0.3561325403588129,True,False,True,False,False,True,False,False,True,False,False,False,False,False,"H2,OOS,CAGR",3
cvol,0.01,18,1,S,MA-RS,0.5,M,0.03330303605453144,0.40334282608600835,-0.23198133180950575,0.8387807121706247,0.07578082284982826,1.0432158482156186,0.08416871784591962,-0.07455986352940547,0.9476075202141065,1.1418983572177535,0.0030877703408420665,0.08058503597298468,-0.23198133180950586,0.18497122711454347,-0.03911087174085489,2.8961075299944405,False,False,True,False,False,True,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",5
cvol,0.01,18,1,S,EWall,0.75,W,0.09391520941134579,0.7455493709071642,-0.25085941185139415,1.031678148825604,0.5432985802825047,1.1858941505784133,0.13977561118023685,-0.10936257296883911,1.2011005754704993,1.170020234840717,0.06651840955524246,0.5269077831695166,-0.2508594118513944,0.6389303212806391,0.39716342863374254,1.0619514620642256,False,False,True,False,False,True,False,False,True,False,False,False,False,False,"H2,OOS,DD,CAGR",4
cvol,0.01,18,1,S,MA-RS,0.75,W,0.03285716031513508,0.3060475170576252,-0.2486260497854046,0.5938377893562246,0.0787686421299855,0.7735338976405851,0.09143483287014131,-0.16198799160325628,0.6770734930190008,0.8731628115468986,-0.0017389732865498164,0.059251809445539316,-0.24862604978540637,0.07979856951764923,0.03604284690528699,11.375564716663408,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",5
