D,pair,statistic,RSS,CORRECTED,DIRECT,cor_over_rss,direct_over_rss,nested
3,U56|B136,PREM_SHARPE,0.09943085808501938,0.08065225212729685,0.0680801718558225,0.8111390536158736,0.6846986254268252,True
3,U56|SMALL439,PREM_SHARPE,0.14593206776669965,0.09982449854204042,0.1516943381081653,0.6840477221334861,1.0394859774801364,False
3,B136|SMALL439,PREM_SHARPE,0.16550792129285788,0.07723704189174435,0.0919214826988982,0.46666673889932625,0.5553902313608773,False
3,U56|B136,PREM_CAGR,0.009435612410561183,0.007770989377111491,0.0084241444259633,0.8235808169073905,0.8928031440263743,True
3,U56|SMALL439,PREM_CAGR,0.02756738938503373,0.02447626767198795,0.034115120297734,0.8878703503668018,1.2375172643752412,False
3,B136|SMALL439,PREM_CAGR,0.028165569543826936,0.02694336300124167,0.0233741480137715,0.9566063615122906,0.829883733662841,False
3,U56|B136,SHARPE,0.1281713315125712,0.05232603757570491,0.0705394728824848,0.4082507137766038,0.5503529693421824,True
3,U56|SMALL439,SHARPE,0.159189960194234,0.047413555306448904,0.1138877875478031,0.2978426230435496,0.7154206672885908,False
3,B136|SMALL439,SHARPE,0.14993573392895004,0.19370512014257715,0.2442717835760791,1.2919209788533004,1.6291765623519208,False
3,U56|B136,CAGR,0.011061300616927285,0.0032248451032807746,0.0106133696087838,0.2915430305135856,0.9595046709554201,True
3,U56|SMALL439,CAGR,0.025693345838678997,0.01876581634280183,0.0224153596609606,0.7303765130717853,0.8724188668031049,False
3,B136|SMALL439,CAGR,0.025134670975079945,0.028223555807702007,0.0424920654250073,1.1228933864176927,1.690575757571545,False
3,U56|B136,MAXDD,0.02559389939835028,0.015363349047680368,0.0219071767366638,0.6002738702907714,0.8559530689597022,True
3,U56|SMALL439,MAXDD,0.05632267978647867,0.06791871025011953,0.0606335069120816,1.2058856309323676,1.0765380330258687,False
3,B136|SMALL439,MAXDD,0.05498186686978442,0.04889581690165944,0.0688795054010692,0.889308051642939,1.2527676727347048,False
6,U56|B136,PREM_SHARPE,0.11146687922959163,0.12412977253498123,0.1067687111557629,1.1136022950755395,0.9578514433498064,True
6,U56|SMALL439,PREM_SHARPE,0.10664376668685861,0.11052539003696257,0.1401156638986694,1.0363980331030662,1.3138664194982472,False
6,B136|SMALL439,PREM_SHARPE,0.13694115930780865,0.11811450045395415,0.1381839401497017,0.8625200856410381,1.0090752907904015,False
6,U56|B136,PREM_CAGR,0.01640318308598154,0.018479433106495146,0.0123784400707551,1.1265760437855508,0.7546364632931484,True
6,U56|SMALL439,PREM_CAGR,0.019340558582193055,0.017414363428278273,0.0273477956635317,0.900406436260417,1.4140127105072833,False
6,B136|SMALL439,PREM_CAGR,0.023560817819916837,0.026902842073166622,0.0265691857372079,1.1418466998384347,1.1276852077158366,False
6,U56|B136,SHARPE,0.1554680003499562,0.167994153281451,0.1502821526590917,1.0805706184121402,0.9666436329071498,True
6,U56|SMALL439,SHARPE,0.15336139303200533,0.16129426123440874,0.1641384105734291,1.051726631100357,1.0702720373645451,False
6,B136|SMALL439,SHARPE,0.14726149721301704,0.16542902486446173,0.2010501983394147,1.1233691629874234,1.365259773561796,False
6,U56|B136,CAGR,0.026122358848873713,0.029919494472876465,0.0236996260028697,1.1453595996429882,0.9072544382373618,True
6,U56|SMALL439,CAGR,0.025892805154197715,0.024858507841199744,0.0268564934414542,0.9600546442597282,1.0372183809949327,False
6,B136|SMALL439,CAGR,0.027817556466344623,0.02868414895781718,0.0319475911716665,1.0311527179794175,1.148468637434731,False
6,U56|B136,MAXDD,0.030476687092356024,0.027382873816298402,0.0283780997506653,0.898485906073643,0.9311412249195196,True
6,U56|SMALL439,MAXDD,0.05316102498447636,0.05932489332712567,0.1105447017350819,1.1159471312761413,2.079431345941171,False
6,B136|SMALL439,MAXDD,0.05507844218998061,0.056691893404637005,0.0924160169636136,1.0292936973251923,1.6778981628573566,False
12,U56|B136,PREM_SHARPE,0.09229803930896159,0.10800903085815032,0.1188177227194088,1.1702202090837186,1.2873266172174505,True
12,U56|SMALL439,PREM_SHARPE,0.12662837712534827,0.12657912721819553,0.1418799880952513,0.9996110673747007,1.1204438635015088,False
