claim_set,L_ladder,committed_verdicts_with_NO_L,rate_L_dependent,rate_se,projected_L_dependent,lo95,hi95
CS_STRICT,LL_REC,77,0.08333333333333333,0.032572331665440483,6.416666666666666,1.5008503717183883,11.332482961614945
CS_PROX,LL_REC,998,0.08333333333333333,0.032572331665440483,83.16666666666666,19.452580142531836,146.8807531908015
CS_ALL,LL_REC,623,0.08333333333333333,0.032572331665440483,51.916666666666664,12.143243916630595,91.69008941670273
CS_STRICT,LL_FULL,77,0.3194444444444444,0.05494943273365379,24.59722222222222,16.304253834059192,32.89019061038525
CS_PROX,LL_FULL,998,0.3194444444444444,0.05494943273365379,318.80555555555554,211.32006917391004,426.29104193720104
CS_ALL,LL_FULL,623,0.3194444444444444,0.05494943273365379,199.01388888888889,131.91623556647892,266.11154221129885
CS_STRICT,LL_WIDE,77,0.8472222222222222,0.042399673805588435,65.23611111111111,58.83715234037171,71.63506988185051
CS_PROX,LL_WIDE,998,0.8472222222222222,0.042399673805588435,845.5277777777777,762.5906238401424,928.4649317154132
CS_ALL,LL_WIDE,623,0.8472222222222222,0.042399673805588435,527.8194444444445,476.0460507539165,579.5928381349723
