panel,book,gross_nom,gated,cadence,gross_real,turn_x_yr,S0,S5,S10,S25,CAGR10,MaxDD10,H1_10,H2_10,OOS_S10,OOS_CAGR10,OOS_MaxDD10,p4b_0,p4b_5,p4b_10,p4b_25,fail_0,fail_5,fail_10,fail_25,p4a_0,p4a_5,p4a_10,p4a_25
U56,TOP10,0.75,True,W,0.7413770633321756,16.366411481903782,1.0742532929942044,0.99344215696524,0.9124750757992449,0.668972239877791,0.09093987265798553,-0.13073293563533495,0.9647902869236876,0.8725246564439435,0.9216074957986423,0.09632347105573436,-0.13073293563533506,True,False,False,False,,CAGR,CAGR,H1,False,False,False,False
U56,TOP10,0.75,True,M,0.7423161028143217,7.749847079617046,1.1063472207507086,1.069540167005143,1.03258043954988,0.9209212708632647,0.10752559013977603,-0.13437528742573535,1.0581415418288371,1.0141966255586028,1.0598981243907815,0.11500047514765699,-0.13437528742573535,True,True,True,False,,,,H1,False,False,False,False
U56,TOP10,1.0,False,W,1.0,22.240717555252562,1.0694614139322611,0.9875863458623979,0.9055556437463851,0.6588742951005464,0.12016685071669575,-0.17910730149949106,0.9801679036677531,0.8468484813593112,0.8973223426548712,0.12460822696261764,-0.17910730149949083,True,True,True,False,,,,H1,False,False,False,False
U56,TOP10,1.0,False,M,1.0,10.44686319527785,1.1353497490391615,1.0983747720006451,1.0612436969433074,0.9490512862748371,0.1486217073221745,-0.17585631194850992,1.1042705984750476,1.0279365840243817,1.072316085752294,0.15637244951365958,-0.1758563119485098,True,True,True,True,,,,,False,False,False,False
U56,TOP10,1.0,True,W,0.9882088568780268,21.812356476980895,1.0735517031451973,0.9928240719972367,0.9119407778526882,0.6686903458391352,0.12048427904495007,-0.17202102899584093,0.9653303435273946,0.871069844075682,0.9204374314556166,0.12749965170486144,-0.17202102899584115,True,True,True,False,,,,H1,False,False,False,False
U56,TOP10,1.0,True,M,0.9881012079973482,10.315249649987052,1.1075384693189714,1.070815058248434,1.0339394853336847,0.9225351058723691,0.14339961994156325,-0.17585631194850992,1.0615223618027845,1.0136531682949381,1.0594764156276633,0.15308115445156467,-0.17585631194850992,True,True,True,False,,,,H1,False,False,False,False
U56,TOP20,0.5,False,W,0.5003060150969304,7.885948728320972,1.0825948649720958,1.0261309848690316,0.9695927779928947,0.7996463617355644,0.06733048729996005,-0.11779546333775692,1.037305280523645,0.9165629194256997,0.9931106332675109,0.07205795473059529,-0.11779546333775726,False,False,False,False,CAGR,CAGR,CAGR,H1,False,False,False,False
U56,TOP20,0.5,False,M,0.5017541686091589,3.5351665763644307,1.1292574174418208,1.1049240317494278,1.08052347583619,1.0069587663172652,0.07819438854696381,-0.12450863262802514,1.1709161968920834,1.0097156890609296,1.0781283392471332,0.08160256502101526,-0.12450863262802547,False,False,False,False,CAGR,CAGR,CAGR,CAGR,False,False,False,False
U56,TOP20,0.5,True,W,0.4901120218016876,7.490542998463336,1.0933378848341186,1.0390731946861926,0.9847374634100791,0.8214030667964964,0.0676266207643208,-0.11779546333775703,1.0311471063241602,0.95016383972081,1.0258346585951057,0.07376308687330657,-0.11779546333775692,False,False,False,False,CAGR,CAGR,CAGR,H1,False,False,False,False
U56,TOP20,0.5,True,M,0.49074923935954184,3.423889793907365,1.1093446661487854,1.0853850147518804,1.0613610933986473,0.9889414610503708,0.07540798231529999,-0.12450863262802558,1.1275000217561129,1.01160766865799,1.081359580441484,0.08065070464899482,-0.12450863262802514,False,False,False,False,CAGR,CAGR,CAGR,CAGR,False,False,False,False
U56,TOP20,0.75,False,W,0.7502228420733932,11.785408534865352,1.0820412588925152,1.025827326014475,0.9695397311789559,0.8003477816150194,0.10072570569482009,-0.17382001834748317,1.0378958385500259,0.9160210215356245,0.9926291653120919,0.10783615429796778,-0.1738200183474834,True,True,False,False,,,CAGR,H1,False,False,False,False
U56,TOP20,0.75,False,M,0.7512772601801002,5.274836162341815,1.130070498907913,1.1059110601645785,1.0816853209292818,1.0086494954311704,0.11773072198448675,-0.1819486686536539,1.1735149491413113,1.009670685509771,1.0780099046986693,0.12266560206313204,-0.18194866865365433,True,True,True,True,,,,,False,False,False,False
U56,TOP20,0.75,True,W,0.7349288815287086,11.193510743482221,1.092610572892072,1.0385901385991014,0.9844993266579289,0.8219025135364624,0.1012116650865984,-0.17382001834748284,1.031690420596902,0.9493108070779978,1.0250634453115661,0.110498454335892,-0.17382001834748284,True,True,False,False,,,CAGR,H1,False,False,False,False
U56,TOP20,0.75,True,M,0.7347875286050437,5.109371920566963,1.1103207860396997,1.086527507614689,1.0626707392559416,0.9907565417735061,0.11347029939684372,-0.18194866865365433,1.130053902344665,1.0118464599017571,1.0815276444737543,0.121264907766508,-0.1819486686536541,True,True,True,False,,,,CAGR,False,False,False,False
U56,TOP20,1.0,False,W,1.0,15.690723622201885,1.0814565839107533,1.0253738170897073,0.9692176211842151,0.8004204866640077,0.13378042000856172,-0.22794402893557986,1.0382176010944972,0.9152175505231841,0.9918747410163562,0.14326298998353537,-0.22794402893557986,False,False,False,False,DD,DD,DD,H1,False,False,False,False
U56,TOP20,1.0,False,M,1.0,7.01194672191604,1.1308861971968864,1.1068524530163835,1.0827530380542305,1.0100993885691418,0.15745974470056212,-0.2364134444965097,1.175976241457175,1.0095841108308772,1.0778139408553713,0.16377373409416718,-0.23641344449650958,False,False,False,False,DD,DD,DD,DD,False,False,False,False
U56,TOP20,1.0,True,W,0.9796035904228219,14.902609403096891,1.0918503481355744,1.037955754398394,0.9839910064183095,0.8217731135376813,0.13448693584359828,-0.22794402893557986,1.0319682622884594,0.9481904909670125,1.0240136357613732,0.14695322907186226,-0.22794402893557975,False,False,False,False,DD,DD,DD,H1,False,False,False,False
U56,TOP20,1.0,True,M,0.9780329530197065,6.792710924247849,1.1113050181399153,1.0876305532459132,1.0638931439331685,0.9923397936146804,0.1516775982647658,-0.23641344449650947,1.1324752036825962,1.0120473122242288,1.081622695424134,0.1619515072648301,-0.2364134444965098,False,False,False,False,DD,DD,DD,DD,False,False,False,False
U56,TOP40,0.5,False,W,0.5002977243792226,5.580157575740492,1.1298518559363124,1.0880822079503243,1.0462588497890397,0.9205367208564936,0.07009314845389758,-0.11157345765694693,1.0624370204732911,1.0351072916219166,1.114495100618202,0.0769290885263163,-0.11157345765694693,False,False,False,False,CAGR,CAGR,CAGR,H1,False,False,False,False
U56,TOP40,0.5,False,M,0.5017530387845502,2.4667030849945255,1.1737790750604296,1.156190128594788,1.1385511912769697,1.0853555341805199,0.079774916815609,-0.12302773894306762,1.139287952724432,1.1420444605493174,1.2183976047704104,0.08837706629557118,-0.12302773894306751,False,False,False,False,CAGR,CAGR,CAGR,CAGR,False,False,False,False
U56,TOP40,0.5,True,W,0.47771560161598237,4.813515960647773,1.1445217643205818,1.107543744224616,1.0705198383976018,0.9592206297567345,0.06988339843139979,-0.11157345765694704,1.095383348021366,1.0525514841985262,1.1324566728305285,0.07651175738801252,-0.11157345765694682,False,False,False,False,CAGR,CAGR,CAGR,CAGR,False,False,False,False
U56,TOP40,0.5,True,M,0.47832425772914366,2.2698325003165327,1.157082572189594,1.1403476261606043,1.1235697097850177,1.0729956302658035,0.07609664603346489,-0.12302773894306762,1.09386401962422,1.1540880956358843,1.2321912598131182,0.08686202295178513,-0.12302773894306795,False,False,False,False,CAGR,CAGR,CAGR,CAGR,False,False,False,False
U56,TOP40,0.75,False,W,0.750217139469518,8.31407273637595,1.1291481966632972,1.0876940411407163,1.046186914559957,0.9214165566629461,0.10517522417330483,-0.16497384221449107,1.0625448165021776,1.034921157917425,1.1142725804077696,0.11569946366620387,-0.1649738422144914,True,True,False,False,,,CAGR,H1,False,False,False,False
U56,TOP40,0.75,False,M,0.7512802916394804,3.6697378138340238,1.1750134761795021,1.1576059007072104,1.1401491427891655,1.0875043120931156,0.12041925069915016,-0.18000454774379804,1.142194098191574,1.1424994871666279,1.218715950542587,0.1335678653917105,-0.18000454774379848,True,True,True,True,,,,,False,False,False,False
U56,TOP40,0.75,True,W,0.7163468732269265,7.167874008614121,1.1436248797748296,1.1069459334977805,1.0702217863478267,0.9598250088783907,0.10492615231651192,-0.1649738422144913,1.0955319159822483,1.0519208723065614,1.1318108211615123,0.11509449837746932,-0.16497384221449085,True,True,False,False,,,CAGR,CAGR,False,False,False,False
U56,TOP40,0.75,True,M,0.7162073785857618,3.3772958128704373,1.1583526545790215,1.1417874461084363,1.1251799098193445,1.075120381519097,0.11480631719113177,-0.18000454774379804,1.0967813754554923,1.1545602027574993,1.232553808332255,0.13131312509677784,-0.18000454774379815,True,True,True,True,,,,,False,False,False,False
U56,TOP40,1.0,False,W,1.0,11.02772533347881,1.1284109809493588,1.0872113851311225,1.045959487343022,0.9219576354140823,0.14015303542232682,-0.21677898046475774,1.0625162561114485,1.03456791963722,1.11386763238174,0.15453417497960698,-0.21677898046475808,False,False,False,False,DD,DD,DD,H1,False,False,False,False
U56,TOP40,1.0,False,M,1.0,4.86196135820953,1.176235881959687,1.1589805967605382,1.1416768642837467,1.0894950231750806,0.16149477760307063,-0.2341613272015889,1.1450044649047808,1.1429127287538416,1.21895593002845,0.17933986760327003,-0.234161327201589,False,False,False,False,DD,DD,DD,DD,False,False,False,False
U56,TOP40,1.0,True,W,0.954842325683088,9.504136498537296,1.1426923659631514,1.1062508909099913,1.0697648205846848,0.9600850851395822,0.139915775175107,-0.21677898046475774,1.095547107717517,1.0511160458496511,1.1309752916605063,0.15375972647756386,-0.21677898046475763,False,False,False,False,DD,DD,DD,DD,False,False,False,False
U56,TOP40,1.0,True,M,0.9533218482069721,4.475420700150495,1.1596186523434364,1.1431942870733025,1.1267281638742086,1.0770959072064192,0.15389147671532966,-0.2341613272015891,1.0996047979590273,1.1550014957213384,1.2328494094816422,0.1763692252034661,-0.2341613272015889,False,False,False,False,DD,DD,DD,DD,False,False,False,False
U56,EWALL,0.5,False,W,0.5002860708246545,5.51852182723911,1.132694040397327,1.0907840501350379,1.0488197565978041,0.922674555149039,0.06931403561886174,-0.10725808729689446,1.068114944589645,1.034365400616207,1.1118105322856375,0.075310861439988,-0.10725808729689468,False,False,False,False,CAGR,CAGR,CAGR,H1,False,False,False,False
U56,EWALL,0.5,False,M,0.5017110583425799,2.452423657905112,1.177292688008953,1.1594538317402199,1.1415626832703363,1.0875980225829898,0.07845733760603091,-0.1160018512731179,1.1381525591065824,1.148263221281705,1.2239903560853769,0.08662508934731816,-0.11600185127311768,False,False,False,False,CAGR,CAGR,CAGR,CAGR,False,False,False,False
U56,EWALL,0.5,True,W,0.47265384009970407,4.714287109138704,1.1462895316503048,1.1093663090038288,1.072396515774207,0.9612576679066188,0.06871429176260135,-0.10621252768788036,1.104146639075453,1.0476013385597371,1.1268088360633715,0.07429144228718765,-0.10621252768788036,False,False,False,False,CAGR,CAGR,CAGR,CAGR,False,False,False,False
U56,EWALL,0.5,True,M,0.47308239819534725,2.2512394063323895,1.153273503898685,1.1362507308998113,1.119183079088353,1.0677297006934487,0.07392883361942082,-0.1160018512731178,1.0761461062682065,1.1611591981062415,1.2346720399951656,0.08450279257939886,-0.11600185127311768,False,False,False,False,CAGR,CAGR,CAGR,CAGR,False,False,False,False
U56,EWALL,0.75,False,W,0.750208588560075,8.208759352934159,1.1321362346444486,1.0906092364214441,1.0490288480160836,0.9240392019815247,0.1040491811310249,-0.15874704847794507,1.06846717048947,1.0344959688835331,1.111874408264675,0.11329149227062874,-0.1587470484779454,True,True,False,False,,,CAGR,H1,False,False,False,False
U56,EWALL,0.75,False,M,0.7512499228778438,3.643388654995578,1.1784459335400623,1.160816324405304,1.1431353342602222,1.089805953068765,0.11843873003545102,-0.17012382586042107,1.1412982396782192,1.148463196152947,1.2240244323860883,0.13091615574016702,-0.17012382586042163,True,True,True,True,,,,,False,False,False,False
U56,EWALL,0.75,True,W,0.7087644558896793,7.007894387376128,1.1455489338729337,1.1089861941040111,1.0723777379451074,0.9623268714754143,0.10320900048720216,-0.15723671398238437,1.104501187555623,1.0473188435532583,1.1264725430969167,0.11177032910991924,-0.1572367139823847,True,True,False,False,,,CAGR,CAGR,False,False,False,False
U56,EWALL,0.75,True,M,0.7083897165212506,3.3453264095789756,1.1544783435254138,1.1376508379702752,1.1207791780608312,1.0699175914325039,0.11152228665845954,-0.1701238258604214,1.0793113572453956,1.1613860772591256,1.2347943042166794,0.12773293171602562,-0.17012382586042152,True,True,True,False,,,,CAGR,False,False,False,False
U56,EWALL,1.0,False,W,1.0,10.859235274164671,1.1315494241489454,1.0903845152645968,1.0491670917398797,0.9252700334256518,0.13872886468108003,-0.2088028554473247,1.0687546822471745,1.0345559481991757,1.1118572132650844,0.15137545851363554,-0.2088028554473247,False,False,False,False,DD,DD,DD,H1,False,False,False,False
U56,EWALL,1.0,False,M,1.0,4.814635910842602,1.1795810289202873,1.1621508785209782,1.1446702285362422,1.0919465274144062,0.15885975516831863,-0.2218179767405718,1.1443885484378462,1.148647981522273,1.2240072853893607,0.17578442724034904,-0.2218179767405719,False,False,False,False,DD,DD,DD,DD,False,False,False,False
U56,EWALL,1.0,True,W,0.9447453626049872,9.26504807479443,1.1447775992782245,1.108554817306226,1.072287130573425,0.9632623490398925,0.13769656494827043,-0.20686616616657882,1.1047953234892847,1.0469622454428331,1.1260514039880247,0.14936398205260826,-0.20686616616657894,False,False,False,False,DD,DD,DD,DD,False,False,False,False
U56,EWALL,1.0,True,M,0.942954174676924,4.421826071266945,1.1556741733279527,1.139032682077199,1.1223477316256836,1.0720499417360112,0.14948115000000906,-0.2218179767405718,1.0824246503096802,1.1616100517055032,1.2348782642344178,0.17155321784808075,-0.2218179767405719,False,False,False,False,DD,DD,DD,DD,False,False,False,False
B136,TOP5,0.5,False,W,0.5002279964838331,19.65413680078001,0.9102803004038797,0.7717529254151322,0.6329671200942479,0.21667970611282217,0.043291874776562045,-0.14510008094745364,0.7550023322368299,0.5293526915226362,0.5736356164903956,0.04045827983771044,-0.14510008094745497,False,False,False,False,H2,H1,H1,H1,False,False,False,False
B136,TOP5,0.5,False,M,0.5014632956721761,8.742960064538929,0.886871372692107,0.8290473042292439,0.7709514157901648,0.5955436143761392,0.05663496551334646,-0.15212948768757373,1.1177968856554679,0.4860256186737978,0.5710832556058962,0.04302857281695549,-0.1521294876875744,False,False,False,False,H2,H2,H2,H1,False,False,False,False
B136,TOP5,0.5,True,W,0.49916860977416355,19.619795799278208,0.9039053749976138,0.765616476331839,0.627071291339442,0.21151107268496108,0.042853644080313114,-0.14518791626773597,0.7488651596096227,0.523646513269501,0.5683063230177539,0.040047274718272075,-0.14518791626773464,False,False,False,False,H2,H1,H1,H1,False,False,False,False
B136,TOP5,0.5,True,M,0.49854845534253606,8.697219749184693,0.8802372053274674,0.8227019134357133,0.7648984448704145,0.5903822068540331,0.056138352764538935,-0.1510847041227189,1.1126576595038058,0.47936479711743785,0.5648430076646862,0.04251028108213517,-0.1510847041227208,False,False,False,False,H2,H2,H2,H1,False,False,False,False
B136,TOP5,0.75,False,W,0.7501640206202387,29.462620661015748,0.9101770448487513,0.7717673672387609,0.6330985159399426,0.21715551950734016,0.06364186513817849,-0.21191263611532718,0.7562149489638128,0.5285002013100579,0.572945092881958,0.05903351501632215,-0.21191263611532496,False,False,False,False,H2,H1,H1,H1,False,False,False,False
B136,TOP5,0.75,False,M,0.7510603280104826,13.092890478589698,0.8910600074465798,0.8333411743662138,0.7753503660601041,0.6002544726710356,0.08438571613324308,-0.22121918130611085,1.1197646429677943,0.49201278614868804,0.5767249469723598,0.06339449345148007,-0.22121918130611085,False,False,False,False,H2,H2,H2,H1,False,False,False,False
B136,TOP5,0.75,True,W,0.7485770067696108,29.411230076690348,0.903805313307698,0.7656334727480496,0.6272046060933852,0.21198693819424072,0.06297211072800235,-0.21203373475878218,0.7500774567210542,0.5227980908933417,0.5676194827942345,0.05840667046884174,-0.2120337347587833,False,False,False,False,H2,H1,H1,H1,False,False,False,False
B136,TOP5,0.75,True,M,0.7466973460961871,13.02436387709404,0.884417224181755,0.8269868628716264,0.7692881827326722,0.5950830629733644,0.08362141027124292,-0.21979232647238733,1.1146038828658762,0.48534738762215257,0.5704802488857161,0.06260188658614951,-0.21979232647238678,False,False,False,False,H2,H2,H2,H1,False,False,False,False
B136,TOP5,1.0,False,W,1.0,39.288547129117255,0.910065348937322,0.7716750991856192,0.6330248077854743,0.21713306983867545,0.08300091100141782,-0.27498234030029667,0.7572059560468629,0.5274605035980766,0.5720626007388583,0.07637365751663316,-0.2749823403002972,False,False,False,False,H2,H1,H1,H1,False,False,False,False
B136,TOP5,1.0,False,M,1.0,17.43637535200764,0.895199320315031,0.8375737475430614,0.7796759791116533,0.6048557416954635,0.11167009252455351,-0.2858682599828998,1.1216733714347076,0.49793265020681443,0.5822845810199857,0.08291285268881543,-0.28586825998290144,False,False,False,False,H2,H2,H2,H1,False,False,False,False
B136,TOP5,1.0,True,W,0.9978867212289279,39.22011306170068,0.9036970950801787,0.7655442963488461,0.627133606917068,0.2119660761697152,0.08209228812647762,-0.27513027368762555,0.7510683272664028,0.5217637626380611,0.5667418778700694,0.07552522405567119,-0.27513027368762477,False,False,False,False,H2,H1,H1,H1,False,False,False,False
B136,TOP5,1.0,True,M,0.9941947627602848,17.345116663175695,0.8885494317454099,0.8312119546268283,0.7736059510452861,0.5996754798698772,0.11062558260723776,-0.28413926103075215,1.1164925244823913,0.4912640354051445,0.5760366643367364,0.08183663412843001,-0.28413926103075215,False,False,False,False,H2,H2,H2,H1,False,False,False,False
B136,TOP10,0.5,False,W,0.5002193794723199,15.95105359549913,0.9121294568796581,0.7956170315633416,0.6788915181442534,0.32833808824125577,0.04505770996742431,-0.12254393470504632,0.8772571047023813,0.5080545008648426,0.5650774426442263,0.03827167827909839,-0.12254393470504654,False,False,False,False,H2,H2,H1,H1,False,False,False,False
B136,TOP10,0.5,False,M,0.5015671912984309,7.603211178284021,0.9618157301562339,0.9094963706447468,0.8569441435441069,0.6982582393875104,0.0610739801485618,-0.10914849692574713,0.9613174179411718,0.7700990367370546,0.8098946140894777,0.05974952554740076,-0.1091484969257479,False,False,False,False,CAGR,H2,H2,H1,False,False,False,False
B136,TOP10,0.5,True,W,0.49744346216834595,15.86035170945667,0.9126615740729414,0.796368020413605,0.6798546285821957,0.32989436523998045,0.04494857664263985,-0.11633263288633133,0.8567884233963434,0.527435488220259,0.5835463351939238,0.03945882638702147,-0.11633263288633189,False,False,False,False,H2,H2,H1,H1,False,False,False,False
B136,TOP10,0.5,True,M,0.49814548287550336,7.560798206686971,0.9572820259723278,0.9051422203622055,0.8527716130875445,0.6946400141679597,0.060626796027332785,-0.10914849692574735,0.9692617761051024,0.7557947467103481,0.7965520744641846,0.05863149266382317,-0.1091484969257478,False,False,False,False,CAGR,H2,H2,H1,False,False,False,False
B136,TOP10,0.75,False,W,0.750157913920429,23.901091824285448,0.9115502018856143,0.7952257918138816,0.6786881662011534,0.3286943291851524,0.06647310059776368,-0.17982976615910462,0.8779332230801266,0.507094857153248,0.5642829373761498,0.05588697195743886,-0.1798297661591044,False,False,False,False,H2,H2,H1,H1,False,False,False,False
B136,TOP10,0.75,False,M,0.7511399071454735,11.380137184868996,0.9649441965362925,0.912757300050076,0.8603379923635721,0.7020509920541484,0.09128225842517868,-0.16041837215747812,0.9634302113225128,0.7743202891026768,0.8140670457947385,0.08909205392622432,-0.16041837215747834,False,False,False,False,CAGR,H2,H2,H1,False,False,False,False
B136,TOP10,0.75,True,W,0.7459891363595023,23.76527192934247,0.9121310523655747,0.7960242269276583,0.6796974403973655,0.33029300609654444,0.06632620152090296,-0.17204193858552463,0.8574486278303333,0.5265745559037845,0.5828458188337404,0.05772856375224533,-0.17204193858552497,False,False,False,False,H2,H2,H1,H1,False,False,False,False
B136,TOP10,0.75,True,M,0.7460193029957726,11.316866736373797,0.9604274280502638,0.9084186034463202,0.8561794300245892,0.698442294373349,0.0906023691522082,-0.16041837215747856,0.9714082359031523,0.7599866433549174,0.8006966417869217,0.08737077311468577,-0.16041837215747856,False,False,False,False,CAGR,H2,H2,H1,False,False,False,False
B136,TOP10,1.0,False,W,1.0,31.866975061028384,0.9109515809285227,0.7947022588567536,0.678239170852476,0.32846474329591935,0.08701651890176532,-0.23455532872799556,0.8783587976254722,0.5059019033937111,0.5632500295887715,0.07236007714550197,-0.23455532872799556,False,False,False,False,H2,H2,H1,H1,False,False,False,False
B136,TOP10,1.0,False,M,1.0,15.150446096606998,0.9680405994850754,0.9159637447850175,0.8636547813767917,0.7056984836390877,0.12118295246652555,-0.20958359562718065,0.965497523116182,0.7784440201138862,0.8181345180743629,0.11798382873102087,-0.2095835956271812,False,False,False,False,DD,H2,H2,H1,False,False,False,False
B136,TOP10,1.0,True,W,0.9944347631063867,31.68605155678823,0.9115807286529131,0.7955477033708933,0.6792941603713705,0.33010526392064327,0.08684449676231099,-0.22598850358566402,0.8578574052843929,0.5254793862093255,0.5819060751790153,0.0748958538745792,-0.2259885035856639,False,False,False,False,H2,H2,H1,H1,False,False,False,False
B136,TOP10,1.0,True,M,0.9931879661560594,15.066652117274188,0.9635415506384808,0.9116408494582293,0.8595100991851353,0.7020979246404916,0.12026522361071756,-0.20958359562718076,0.9735060920888852,0.7640836036497808,0.8047385504265657,0.11563082678070757,-0.20958359562718054,False,False,False,False,DD,H2,H2,H1,False,False,False,False
B136,TOP20,0.5,False,W,0.5002407531549218,12.11796083136333,1.0077427457498913,0.9211582063649434,0.8344584253127858,0.5740230944981756,0.05753116570114636,-0.12313240021990823,1.0442311850596293,0.6523568777449489,0.7358067696918765,0.05178321916931128,-0.12313240021990857,False,False,False,False,H2,H2,H2,H1,False,False,False,False
