=== GATES ===
G1 fast_backtest vs engine.backtest (from 2009-01-13)  max|d returns| = 1.735e-17  max|d turnover| = 2.151e-16
G2 leg_weights(BAND3DG, 0.75) == baseline.rules_v2_weights   max|diff| = 0.000e+00
G3 conditional book with armed==ALL  == the armed leg   max|diff| = 0.000e+00
G4 conditional book with armed==NONE == EW_ALL          max|diff| = 0.000e+00
G6 MA200DG (band_state at 0.0) == plain px>ma after warm-up   disagreements = 0

=== ARMING (ISFIX: theta = q-th quantile of SPY vol20 on IS <= 2016-12-31, frozen) ===
   panel      q  theta  IS_armed_share  OOS_armed_share  armed_days  days
     U56 0.6000 0.1579          0.3418           0.3276        1483  4440
     U56 0.7000 0.1813          0.2417           0.2565        1109  4440
     U56 0.8000 0.2125          0.1555           0.1644         712  4440
     U56 0.9000 0.3008          0.0708           0.0440         249  4440
    B136 0.6000 0.1580          0.3418           0.3269        1481  4439
    B136 0.7000 0.1812          0.2417           0.2566        1109  4439
    B136 0.8000 0.2127          0.1555           0.1637         710  4439
    B136 0.9000 0.3006          0.0708           0.0444         250  4439
SMALL439 0.6000 0.1363          0.3675           0.4391        1620  3934
SMALL439 0.7000 0.1532          0.2583           0.3462        1230  3934
SMALL439 0.8000 0.1761          0.1658           0.2697         905  3934
SMALL439 0.9000 0.2268          0.0859           0.1303         446  3934

=== GRID: 25 arms x 3 panels x 2 rungs = 150 points, ALL reported ===

--- U56: 56 held names, 2009-01-13 -> 2026-09-08 (4440 days) | SPY 15.19% / 0.8871 / -33.72%, halves 0.959/0.829
G5 GROSSCUT@0.80 IS its own timed control (and matches BAND3DG's realised gross): max|d returns| = 4.063e-15, |d gross| = 6.328e-15

--- B136: 136 held names, 2009-01-13 -> 2026-09-04 (4439 days) | SPY 15.23% / 0.8890 / -33.72%, halves 0.957/0.834

--- SMALL439: 439 held names, 2011-01-13 -> 2026-09-04 (3934 days) | SPY 14.13% / 0.8615 / -33.72%, halves 0.891/0.858

FULL GRID (all 150 points):
   panel           arm  bps   CAGR  Sharpe   MaxDD     H1     H2  gross  armed_gross  turnover_yr  stat_Sharpe  timed_Sharpe  total_edge  timing_edge  composition_edge  pass4a  pass4b  pass4b_beats_timed
     U56  BAND3DG@0.60   10 0.0978  1.2172 -0.1311 1.1728 1.2599 0.6309       0.4115       2.0842       1.1225        1.1149      0.0947      -0.0076            0.1023   False   False               False
     U56  BAND3DG@0.60   25 0.0944  1.1777 -0.1316 1.1327 1.2207 0.6309       0.4115       2.0842       1.1116        1.0761      0.0660      -0.0355            0.1015   False   False               False
     U56  BAND6DG@0.60   10 0.0967  1.1842 -0.1438 1.1767 1.1933 0.6257       0.3988       1.9346       1.1225        1.1109      0.0617      -0.0116            0.0733   False   False               False
     U56  BAND6DG@0.60   25 0.0935  1.1480 -0.1442 1.1401 1.1574 0.6257       0.3988       1.9346       1.1116        1.0705      0.0364      -0.0411            0.0775   False   False               False
     U56  MA200DG@0.60   10 0.0953  1.1969 -0.1293 1.1552 1.2370 0.6319       0.4134       2.5930       1.1225        1.1156      0.0744      -0.0069            0.0813   False   False               False
     U56  MA200DG@0.60   25 0.0910  1.1473 -0.1301 1.1071 1.1859 0.6319       0.4134       2.5930       1.1116        1.0772      0.0356      -0.0344            0.0701   False   False               False
     U56    ABSDG@0.60   10 0.0927  1.0648 -0.1571 1.0651 1.0669 0.6457       0.4572       2.2063       1.1225        1.1237     -0.0577       0.0012           -0.0589   False   False               False
     U56    ABSDG@0.60   25 0.0891  1.0265 -0.1577 1.0275 1.0278 0.6457       0.4572       2.2063       1.1117        1.0896     -0.0852      -0.0221           -0.0631   False   False               False
     U56 GROSSCUT@0.60   10 0.0943  1.1149 -0.1603 1.0872 1.1420 0.6309       0.4246       2.1566       1.1225        1.1149     -0.0076      -0.0076           -0.0000   False   False               False
     U56 GROSSCUT@0.60   25 0.0908  1.0761 -0.1608 1.0483 1.1033 0.6309       0.4246       2.1566       1.1116        1.0761     -0.0355      -0.0355           -0.0000   False   False               False
     U56  BAND3DG@0.70   10 0.1047  1.2390 -0.1311 1.2825 1.2014 0.6513       0.3803       1.9816       1.1226        1.1937      0.1165       0.0711            0.0454   False   False               False
     U56  BAND3DG@0.70   25 0.1015  1.2030 -0.1325 1.2492 1.1629 0.6513       0.3803       1.9816       1.1117        1.1590      0.0913       0.0472            0.0440   False   False               False
     U56  BAND6DG@0.70   10 0.1026  1.2005 -0.1438 1.2728 1.1384 0.6476       0.3688       1.8782       1.1225        1.1932      0.0779       0.0706            0.0073   False   False               False
     U56  BAND6DG@0.70   25 0.0995  1.1668 -0.1442 1.2421 1.1019 0.6476       0.3688       1.8782       1.1117        1.1573      0.0551       0.0456            0.0094   False   False               False
     U56  MA200DG@0.70   10 0.1034  1.2301 -0.1311 1.2735 1.1916 0.6528       0.3834       2.3098       1.1226        1.1937      0.1075       0.0712            0.0363   False   False               False
     U56  MA200DG@0.70   25 0.0996  1.1879 -0.1401 1.2353 1.1458 0.6528       0.3834       2.3098       1.1117        1.1595      0.0762       0.0478            0.0284   False   False               False
     U56    ABSDG@0.70   10 0.1016  1.1172 -0.1591 1.1862 1.0574 0.6673       0.4430       1.9458       1.1226        1.1916     -0.0054       0.0690           -0.0745   False   False               False
     U56    ABSDG@0.70   25 0.0984  1.0847 -0.1666 1.1587 1.0204 0.6673       0.4430       1.9458       1.1118        1.1618     -0.0271       0.0500           -0.0771   False   False               False
     U56 GROSSCUT@0.70   10 0.1047  1.1937 -0.1520 1.2900 1.1073 0.6513       0.3903       1.9847       1.1226        1.1937      0.0711       0.0711           -0.0000   False   False               False
     U56 GROSSCUT@0.70   25 0.1014  1.1590 -0.1526 1.2597 1.0686 0.6513       0.3903       1.9847       1.1117        1.1590      0.0472       0.0472           -0.0000   False   False               False
     U56  BAND3DG@0.80   10 0.1105  1.2201 -0.1549 1.3483 1.1100 0.6803       0.3422       1.7396       1.1226        1.2118      0.0975       0.0891            0.0083   False    True                True
     U56  BAND3DG@0.80   25 0.1076  1.1906 -0.1605 1.3211 1.0784 0.6803       0.3422       1.7396       1.1119        1.1828      0.0787       0.0710            0.0077   False    True                True
     U56  BAND6DG@0.80   10 0.1089  1.1917 -0.1589 1.3343 1.0707 0.6787       0.3344       1.6624       1.1226        1.2116      0.0691       0.0890           -0.0199   False    True               False
     U56  BAND6DG@0.80   25 0.1062  1.1638 -0.1641 1.3095 1.0401 0.6787       0.3344       1.6624       1.1118        1.1822      0.0520       0.0703           -0.0184   False   False               False
     U56  MA200DG@0.80   10 0.1092  1.2133 -0.1606 1.3400 1.1035 0.6804       0.3407       1.9585       1.1226        1.2118      0.0907       0.0891            0.0015   False    True                True
     U56  MA200DG@0.80   25 0.1060  1.1799 -0.1672 1.3097 1.0673 0.6804       0.3407       1.9585       1.1119        1.1829      0.0681       0.0710           -0.0029   False   False               False
     U56    ABSDG@0.80   10 0.1078  1.1256 -0.1634 1.2056 1.0566 0.6945       0.4259       1.6769       1.1227        1.2071      0.0029       0.0844           -0.0815   False    True               False
     U56    ABSDG@0.80   25 0.1050  1.0988 -0.1687 1.1820 1.0268 0.6945       0.4259       1.6769       1.1119        1.1825     -0.0131       0.0706           -0.0838   False   False               False
     U56 GROSSCUT@0.80   10 0.1118  1.2118 -0.1504 1.3828 1.0606 0.6803       0.3522       1.7382       1.1226        1.2118      0.0891       0.0891           -0.0000   False    True               False
     U56 GROSSCUT@0.80   25 0.1089  1.1828 -0.1548 1.3592 1.0268 0.6803       0.3522       1.7382       1.1119        1.1828      0.0710       0.0710           -0.0000   False    True               False
     U56  BAND3DG@0.90   10 0.1186  1.1480 -0.1698 1.2094 1.0965 0.7224       0.3134       1.4971       1.1227        1.1735      0.0252       0.0507           -0.0255   False    True               False
     U56  BAND3DG@0.90   25 0.1161  1.1256 -0.1738 1.1857 1.0753 0.7224       0.3134       1.4971       1.1120        1.1519      0.0136       0.0398           -0.0263   False    True               False
     U56  BAND6DG@0.90   10 0.1188  1.1436 -0.1698 1.2161 1.0831 0.7220       0.3088       1.4835       1.1227        1.1731      0.0209       0.0504           -0.0295   False    True               False
     U56  BAND6DG@0.90   25 0.1163  1.1216 -0.1737 1.1926 1.0622 0.7220       0.3088       1.4835       1.1120        1.1513      0.0096       0.0393           -0.0298   False    True               False
     U56  MA200DG@0.90   10 0.1188  1.1515 -0.1715 1.2036 1.1082 0.7226       0.3138       1.5181       1.1227        1.1736      0.0288       0.0509           -0.0221   False    True               False
     U56  MA200DG@0.90   25 0.1162  1.1288 -0.1757 1.1795 1.0866 0.7226       0.3138       1.5181       1.1120        1.1521      0.0168       0.0401           -0.0233   False    True               False
     U56    ABSDG@0.90   10 0.1209  1.1395 -0.1726 1.2082 1.0831 0.7290       0.4110       1.3166       1.1228        1.1745      0.0168       0.0518           -0.0350   False    True               False
     U56    ABSDG@0.90   25 0.1187  1.1205 -0.1761 1.1893 1.0637 0.7290       0.4110       1.3166       1.1121        1.1556      0.0084       0.0436           -0.0352   False    True               False
     U56 GROSSCUT@0.90   10 0.1217  1.1735 -0.1726 1.2213 1.1331 0.7224       0.3211       1.4503       1.1227        1.1735      0.0507       0.0507            0.0000   False    True               False
     U56 GROSSCUT@0.90   25 0.1193  1.1519 -0.1763 1.1978 1.1132 0.7224       0.3211       1.4503       1.1120        1.1519      0.0398       0.0398            0.0000   False    True               False
     U56         EWALL   10 0.1325  1.1228 -0.2253 1.1936 1.0666 0.7502          NaN       0.8290       1.1228           NaN     -0.0000          NaN               NaN   False   False               False
     U56         EWALL   25 0.1311  1.1121 -0.2255 1.1828 1.0560 0.7502          NaN       0.8290       1.1121           NaN     -0.0000          NaN               NaN   False   False               False
