panel,cadence,claim_set,book,gross_nom,cost,mean_gross,turn_per_yr,drag_bps,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,IS_CAGR,IS_MaxDD,IS_H1,IS_H2,pass4b,pass4a,fail4b
U56,W,CORE,TOP10,0.75,25.0,0.7369848156182213,13.898235357782895,347.45588394457235,0.10454234333367052,0.7763842131089446,-0.17635039646380846,0.7559197955953816,0.7986297390358605,0.11905545381736471,0.8297496550358693,-0.17635039646380857,0.7063991154442716,0.08717259345375217,-0.1606083876868557,0.3875858599800868,1.051692762594549,False,False,L1_H1+L2_H2+L3_OOS+L5_CAGR
U56,W,CORE,TOP10,0.75,50.0,0.7369848156182213,13.898235357782895,694.9117678891447,0.06681845435538647,0.5294100805570574,-0.19218371637029152,0.48719254685630964,0.5685289676181224,0.08068760573565026,0.5952734786711222,-0.1813471474273528,0.44080651724730185,0.05021689462403822,-0.19218371637029152,0.11342489209861382,0.7940932631112629,False,False,L1_H1+L2_H2+L3_OOS+L5_CAGR
U56,W,CORE,TOP20,0.75,0.0,0.7167706073752711,9.642695002546747,0.0,0.13691207107989167,1.1716246994475297,-0.18220027327122856,1.183652732042939,1.1681759761852148,0.15343123642895917,1.2395095747699112,-0.18220027327122856,1.083695249923847,0.1171713918315389,-0.11314512949478495,0.8440233149098593,1.3599251574901594,True,False,-
U56,W,CORE,TOP20,0.75,2.0,0.7167706073752711,9.642695002546747,19.285390005093493,0.1347233688177889,1.1549439712824372,-0.18237694310930685,1.1657355792857371,1.1524550445480883,0.1512214766182267,1.2237190492538332,-0.18237694310930697,1.0657287993307307,0.11500805729694918,-0.1138230005024009,0.8266522998441107,1.3411475191735545,True,False,-
U56,W,CORE,TOP20,0.75,5.0,0.7167706073752711,9.642695002546747,48.21347501273373,0.13144802042035986,1.1299076878288594,-0.18264190575446815,1.138841426268974,1.1288606852931784,0.14791458045312633,1.2000191927030117,-0.18264190575446848,1.0387622869303017,0.11177071351404422,-0.11483891299871907,0.80057785095651,1.312965921182075,True,False,-
U56,W,CORE,TOP20,0.75,10.0,0.7167706073752711,9.642695002546747,96.42695002546746,0.12600959041078985,1.0881424217199733,-0.1830833978748886,1.093971705394014,1.0895041535971273,0.14242367360152275,1.1604839121615975,-0.18308339787488848,0.9937762242013142,0.10639549931429637,-0.11652971901102549,0.7570753215452426,1.2659596944704523,True,False,-
U56,W,CORE,TOP20,0.75,25.0,0.7167706073752711,9.642695002546747,241.06737506366866,0.10984685525111493,0.9626019640604613,-0.1844070322536251,0.959068533728756,0.9712241002646744,0.1261042779295427,1.0416462564479279,-0.1844070322536251,0.858556343717106,0.09042147348204432,-0.1254582292075751,0.6262760681862719,1.1247244083049341,True,False,-
U56,W,CORE,TOP20,0.75,50.0,0.7167706073752711,9.642695002546747,482.1347501273373,0.08341054317318974,0.7528233096034191,-0.18661028410947023,0.7335912943207797,0.7736123831957119,0.09940942646494366,0.8430377601713409,-0.18661028410947023,0.6326611498557361,0.06429655679456969,-0.14530630006755874,0.4076126751674791,0.8890025812121051,False,False,L1_H1+L2_H2+L3_OOS+L5_CAGR
U56,W,CORE,EWELIG,0.75,0.0,0.75,8.206240210019166,0.0,0.11265399691489209,1.1282269651619792,-0.15769534506473393,1.1557121446416696,1.1069765146653108,0.12171352148754289,1.1876702592941837,-0.1576953450647337,1.0533301292086603,0.1017517746856893,-0.10533981646249435,0.9142359346907507,1.2155723537913545,True,False,-
U56,W,CORE,EWELIG,0.75,2.0,0.75,8.206240210019166,16.41248042003833,0.11082978092293372,1.1116190460132125,-0.15790572240774192,1.1393644479595377,1.0900835442421302,0.1198396228792904,1.1711053798000348,-0.15790572240774203,1.0366579679168768,0.09998697346112495,-0.1066823130021245,0.8975034688517053,1.1988557774491628,True,False,-
U56,W,CORE,EWELIG,0.75,5.0,0.75,8.206240210019166,41.03120105009583,0.10809885458862989,1.0866900763410476,-0.1582212431469605,1.1148271085386923,1.0647259893570826,0.11703442241346607,1.1462388433868769,-0.15822124314696018,1.011635397111229,0.09734487623568389,-0.10869248723393055,0.8723869106830124,1.1737718172926008,True,False,-
U56,W,CORE,EWELIG,0.75,10.0,0.75,8.206240210019166,82.06240210019166,0.10356166800306177,1.0451000392155023,-0.158746990312857,1.0738930818063084,1.0224191015954498,0.11237410933899694,1.1047472105410194,-0.158746990312857,0.9698966976851525,0.09295495946011423,-0.11203327732367685,0.8304823505450057,1.1319445064207274,False,False,L5_CAGR
U56,W,CORE,EWELIG,0.75,25.0,0.75,8.206240210019166,205.15600525047915,0.0900571623450348,0.9200829042488128,-0.16113531120715907,0.9508657953401586,0.8952349246305178,0.09850516130821751,0.979983291050516,-0.1611353112071594,0.8444880942591488,0.07988646995746129,-0.12198476038035333,0.7045106758856217,1.0063683006268456,False,False,L1_H1+L5_CAGR
U56,W,CORE,EWELIG,0.75,50.0,0.75,8.206240210019166,410.3120105009583,0.06790245500120307,0.711329787899508,-0.1848642449796032,0.74548251432657,0.682832299502782,0.07575924337867201,0.7715154806323169,-0.18486424497960163,0.635259842489416,0.0584394484824704,-0.13833663731675916,0.49415135713797353,0.7971560308159723,False,False,L1_H1+L2_H2+L3_OOS+L5_CAGR
U56,W,CORE,BAND03,0.75,0.0,0.5326619341913944,1.7751520489439372,0.0,0.08815673783666811,1.2264397617268818,-0.12029818259516034,1.2577100397238996,1.2021853189985776,0.09660362689074264,1.302013141347075,-0.12029818259516045,1.130240921410067,0.077987521469159,-0.07741670374881826,0.9436648159794948,1.374997285077686,False,False,L5_CAGR
U56,W,CORE,BAND03,0.75,2.0,0.5326619341913944,1.7751520489439372,3.5503040978878744,0.08777058227251255,1.221432095561397,-0.12034844445055082,1.2526652847335205,1.1971951591418555,0.09621132696611112,1.2971015698528094,-0.12034844445055082,1.1251037684298086,0.0776087308187221,-0.07769673463430737,0.9385023425675159,1.3698017434337342,False,False,L5_CAGR
U56,W,CORE,BAND03,0.75,5.0,0.5326619341913944,1.7751520489439372,8.875760244719686,0.08719159715955671,1.2139189582445988,-0.12042383491693831,1.245096395017838,1.189708373851081,0.09562313162683123,1.2897325550108452,-0.12042383491693864,1.1173964464775001,0.07704078556419858,-0.07811663309671835,0.9307566854234771,1.3620075321765042,False,False,L5_CAGR
U56,W,CORE,BAND03,0.75,10.0,0.5326619341913944,1.7751520489439372,17.751520489439372,0.0862272835611193,1.2013927882713367,-0.12054947951644912,1.232476994706347,1.1772263645470307,0.09464348447629667,1.2774465281362168,-0.1205494795164489,1.1045467696915068,0.07609485171306529,-0.07887184188036012,0.9178421783946856,1.3490148793936736,False,False,L5_CAGR
U56,W,CORE,BAND03,0.75,25.0,0.5326619341913944,1.7751520489439372,44.37880122359843,0.08333929838950738,1.1637838393363464,-0.12092636698249548,1.1945861720381312,1.139751595010484,0.09170962460813858,1.2405573965158265,-0.1209263669824957,1.0659685259358722,0.07326185592709988,-0.08184521412282142,0.8790625329504991,1.3100213231244164,False,False,L5_CAGR
U56,W,CORE,BAND03,0.75,50.0,0.5326619341913944,1.7751520489439372,88.75760244719686,0.07854246750792893,1.1010113810762177,-0.12155435832435091,1.1313375631859686,1.077207725111402,0.0868367542779922,1.1789815875028318,-0.12155435832435135,1.0015860875928952,0.0685561762529987,-0.08805466265217377,0.8143222327661638,1.2449908702898764,False,False,L5_CAGR
U56,W,EXT,TOP5,1.0,0.0,0.9876355748373102,23.559581373975767,0.0,0.24749247956158338,1.0532896348026255,-0.266596229953993,1.0130060594876045,1.0942067831300057,0.27441745218802405,1.0928914293399445,-0.266596229953993,1.0040280586981911,0.21556239167683344,-0.23128467038588607,0.800175514704811,1.2052866939714895,False,False,L4_DD
U56,W,EXT,TOP5,1.0,2.0,0.9876355748373102,23.559581373975767,47.119162747951535,0.24163746129994235,1.0334470202297998,-0.2692519754632394,0.9912888526509175,1.0758193819639497,0.2684050693605424,1.074079286172818,-0.2692519754632394,0.9826340206677434,0.2098931325604101,-0.2327576584763762,0.7765838274342322,1.186030222444699,False,False,L4_DD
U56,W,EXT,TOP5,1.0,5.0,0.9876355748373102,23.559581373975767,117.79790686987883,0.23290497252351816,1.0036599647119613,-0.273218267973677,0.9586878493700651,1.0482167650786998,0.25943814993609027,1.0458388612004146,-0.27321826797367665,0.9505185278641153,0.20143738432642033,-0.23496220393083733,0.7411662842905329,1.1571266453897766,False,False,L1_H1+L4_DD
U56,W,EXT,TOP5,1.0,10.0,0.9876355748373102,23.559581373975767,235.59581373975766,0.21848327741358564,0.9539579342736609,-0.27978281055182985,0.9042919061788671,1.0021588022570027,0.24463000974126747,0.998716288404809,-0.2797828105518291,0.896933535494649,0.18747190511640732,-0.23862331829380967,0.6820647874110568,1.108908141877175,False,False,L1_H1+L4_DD
U56,W,EXT,TOP5,1.0,25.0,0.9876355748373102,23.559581373975767,588.9895343493941,0.1761948503752091,0.804507239918887,-0.299136241468805,0.7407552920555366,0.8636483704934658,0.2012136604381476,0.8570045120544513,-0.299136241468804,0.7358386391297804,0.14651522655872418,-0.24950882619942327,0.5043533800610209,0.9639854753049482,False,False,L1_H1+L3_OOS+L4_DD
U56,W,EXT,TOP5,1.0,50.0,0.9876355748373102,23.559581373975767,1177.9790686987883,0.10886328339405238,0.5548151166628694,-0.3338769330957595,0.4677407709922302,0.6321061372268576,0.1321029317967748,0.6201308622346505,-0.3338769330957603,0.4668945154850396,0.08128491819796979,-0.27614453969430097,0.20769804912869097,0.7220597089848318,False,False,L1_H1+L2_H2+L3_OOS+L4_DD
U56,W,EXT,TOP10,1.0,0.0,0.982646420824295,18.52067369235712,0.0,0.19096629803770515,1.0237449795783349,-0.22915222700389204,1.0247733272504012,1.029341099759084,0.21154870173330154,1.0648941619881138,-0.22915222700389193,0.9720093445690398,0.16644360264617797,-0.17003915106113776,0.6602261839598476,1.3109059955166809,False,False,L4_DD
U56,W,EXT,TOP10,1.0,2.0,0.982646420824295,18.52067369235712,37.04134738471424,0.18656945929094326,1.0041428903610488,-0.22931238013181543,1.0034510440549436,1.0110749230199285,0.20705879872464705,1.0462864518604098,-0.2293123801318152,0.9509249471212867,0.16215726221978244,-0.17334423870001958,0.6384704138569293,1.2904407592560128,False,False,L4_DD
U56,W,EXT,TOP10,1.0,5.0,0.982646420824295,18.52067369235712,92.6033684617856,0.18000385795747098,0.974718135788045,-0.2295525782460487,0.9714410053315929,0.9836574501451273,0.20035436157880304,1.01835532946367,-0.22955257824604847,0.9192734795819915,0.15575650889699832,-0.17839881796934276,0.6058098489045658,1.259720778956496,False,False,L4_DD
U56,W,EXT,TOP10,1.0,10.0,0.982646420824295,18.52067369235712,185.2067369235712,0.16913981216831764,0.9256232051080345,-0.22995282423061336,0.9180252059348619,0.9379162621662239,0.1892609367995386,0.9717546215327977,-0.22995282423061325,0.8664598294392781,0.1451648279039115,-0.1867560098994573,0.5513093108506346,1.2084665368794971,False,False,L1_H1+L4_DD
U56,W,EXT,TOP10,1.0,25.0,0.982646420824295,18.52067369235712,463.01684230892806,0.13712946894667044,0.7780049709992535,-0.23115293066210651,0.7573757230746736,0.8004069039946454,0.15657732024016524,0.8316437362146702,-0.23115293066210674,0.7076487161905646,0.1139539993400216,-0.21133176203542325,0.38740631419322724,1.054378628536632,False,False,L1_H1+L2_H2+L3_OOS+L4_DD
U56,W,EXT,TOP10,1.0,50.0,0.982646420824295,18.52067369235712,926.0336846178561,0.08566786725258924,0.5313172914211416,-0.25068626849221687,0.4888843240231658,0.5706313377894647,0.10404160393879214,0.5974744186695911,-0.23915464050464674,0.44231367977280767,0.0637681336846243,-0.25068626849221687,0.11352703057710942,0.7970174142716401,False,False,L1_H1+L2_H2+L3_OOS+L4_DD+L5_CAGR
U56,W,EXT,TOP20,1.0,0.0,0.9556941431670282,12.848240939104782,0.0,0.18320154071940942,1.171617868538972,-0.23868804746145844,1.1835096633505922,1.1683411316407482,0.20587795209622062,1.239653296515677,-0.23868804746145866,1.083478105296294,0.15623919065938252,-0.14982292411104237,0.8429923431761932,1.3605427158138936,False,False,L4_DD
U56,W,EXT,TOP20,1.0,2.0,0.9556941431670282,12.848240939104782,25.696481878209564,0.18016820564319036,1.1549607740669872,-0.2389082725575402,1.165608064044442,1.152649526079567,0.2028020297207609,1.2238909806378948,-0.2389082725575401,1.0655279533017614,0.15325687692938184,-0.15068807460762057,0.8256393708745219,1.3417805286970348,False,False,L4_DD
U56,W,EXT,TOP20,1.0,5.0,0.9556941431670282,12.848240939104782,64.2412046955239,0.17563242150049363,1.1299599836853793,-0.23923853968818698,1.1387372782122929,1.1290991990470352,0.19820249550908842,1.2002334801751036,-0.23923853968818742,1.0385859317988007,0.14879746665171267,-0.15198428150850196,0.7995921020311193,1.3136220479691663,False,False,L4_DD
U56,W,EXT,TOP20,1.0,10.0,0.9556941431670282,12.848240939104782,128.4824093910478,0.16811054323039776,1.0882539803347882,-0.23978879689335497,1.0939065980104739,1.0898161625655896,0.1905747154173476,1.1607688975811916,-0.23978879689335475,0.9936407982493911,0.14140245729304057,-0.15414058187823476,0.7561351780561537,1.2666541877759343,False,False,L4_DD
U56,W,EXT,TOP20,1.0,25.0,0.9556941431670282,12.848240939104782,321.20602347761957,0.14582548708663423,0.9628920175034924,-0.24143815881739794,0.959121205278595,0.9717572883722067,0.16797455360270086,1.0421440053819186,-0.24143815881739794,0.8585444738257556,0.11949486659386266,-0.16540540667145964,0.6254749644231963,1.1255327258699641,False,False,L4_DD
U56,W,EXT,TOP20,1.0,50.0,0.9556941431670282,12.848240939104782,642.4120469552391,0.10960204051504929,0.7534125424207767,-0.24418239901341288,0.7338420621773403,0.7745157375922833,0.13123451611040005,0.8438915961354733,-0.24418239901341243,0.6328573373444601,0.08389015700710889,-0.19124928246001127,0.4070502439634909,0.8899959984746246,False,False,L1_H1+L2_H2+L3_OOS+L4_DD
U56,W,EXT,EWELIG,1.0,0.0,1.0,10.85606562915869,0.0,0.1504814657333986,1.1276453221604563,-0.2074855978911141,1.155357007780104,1.106254488547986,0.16290401005281563,1.1869010570008054,-0.20748559789111398,1.0529552072362125,0.13557564811698986,-0.13938933426254774,0.9132185434755691,1.215791708410413,False,False,L4_DD
U56,W,EXT,EWELIG,1.0,2.0,1.0,10.85606562915869,21.71213125831738,0.14798693058663748,1.11118191151304,-0.20774911594683443,1.1391364299017155,1.0895214500026018,0.1603352968314511,1.1704881943304721,-0.20774911594683465,1.0364177652728863,0.13316945164745664,-0.14110022102517217,0.896615905953446,1.19921678182482,False,False,L4_DD
U56,W,EXT,EWELIG,1.0,5.0,1.0,10.85606562915869,54.280328145793455,0.14425488709764722,1.0864699914386275,-0.20814431730191474,1.1147900691267023,1.0644040709948377,0.15649246038403253,1.1458499692330584,-0.20814431730191485,1.0115975659505234,0.1295693618911975,-0.14366052536358698,0.8716944252843124,1.1743455235122189,False,False,L4_DD
U56,W,EXT,EWELIG,1.0,10.0,1.0,10.85606562915869,108.56065629158691,0.13806075214525215,1.0452423857920636,-0.2088027842873278,1.0741750649248272,1.0224981292203104,0.15011492903107704,1.1047395338065227,-0.20880278428732746,0.97019685137362,0.1235936784773668,-0.14791167790039006,0.8301158075991831,1.132873239968259,False,False,L4_DD
U56,W,EXT,EWELIG,1.0,25.0,1.0,10.85606562915869,271.40164072896727,0.11967138556128787,0.921316226433163,-0.2107766707465003,0.9521089572472461,0.8965201504385225,0.13118471159121836,0.9811228336774711,-0.21077667074650042,0.8458060426060408,0.10584874675495004,-0.1605457896275304,0.7051266667521566,1.0083646394968915,False,False,L1_H1+L4_DD
U56,W,EXT,EWELIG,1.0,50.0,1.0,10.85606562915869,542.8032814579345,0.08965627628883577,0.714384287428402,-0.2404239683935998,0.7483326736037902,0.6861290134775683,0.10029866547027222,0.774569578428986,-0.24042396839359992,0.6382777445684363,0.07687203787485575,-0.18121008071642064,0.49641142831786783,0.8009309880541802,False,False,L1_H1+L2_H2+L3_OOS+L4_DD+L5_CAGR
U56,W,EXT,BAND03,1.0,0.0,0.7102159122551925,2.354065000825081,0.0,0.11799870108960175,1.2261201591406143,-0.15879002074617365,1.2580876973591546,1.2013028187116428,0.12949320939494213,1.3011782989687486,-0.15879002074617388,1.13055442588297,0.1041986325409412,-0.10260482080499467,0.9430459326313105,1.3764747105215906,True,False,-
U56,W,EXT,BAND03,1.0,2.0,0.7102159122551925,2.354065000825081,4.708130001650162,0.11747263478264824,1.2211413849103199,-0.15885401168766533,1.2530735583643746,1.1963399219328978,0.12895713721075008,1.296293309301934,-0.15885401168766544,1.1254489860302754,0.10368451694468805,-0.10296823579335923,0.9379128017134865,1.3713144620389983,True,False,-
U56,W,EXT,BAND03,1.0,5.0,0.7102159122551925,2.354065000825081,11.770325004125405,0.11668398359249066,1.2136716015888105,-0.1589499941533512,1.2455506046983875,1.1888940503616603,0.12815349029171585,1.2889641860963732,-0.1589499941533512,1.1177892457981615,0.10291377631540533,-0.10351310252188883,0.930211177256835,1.3635731943716531,True,False,-
U56,W,EXT,BAND03,1.0,10.0,0.7102159122551925,2.354065000825081,23.54065000825081,0.11537075945472508,1.2012177303386327,-0.1591099544054907,1.2330077957125785,1.1764802807351251,0.12681530813545194,1.2767446949042809,-0.15910995440549058,1.105018903001435,0.10163036180711726,-0.10451924613333441,0.9173701079298034,1.3506687897491452,True,False,-
U56,W,EXT,BAND03,1.0,25.0,0.7102159122551925,2.354065000825081,58.85162502062703,0.11144003081318776,1.1638259783602911,-0.15958975623423832,1.1953469656534152,1.1392105925468206,0.12280996629668484,1.2400555292398168,-0.15958975623423843,1.0666788781232588,0.09778875298429135,-0.10872884708117903,0.8788111387624515,1.3119400198586173,True,False,-
U56,W,EXT,BAND03,1.0,50.0,0.7102159122551925,2.354065000825081,117.70325004125407,0.10491853093775605,1.1014164212593212,-0.16038916287192617,1.1324823038269294,1.0770096421679862,0.11616497662949166,1.1788141061119306,-0.16038916287192617,1.0026940861744957,0.09141476058865372,-0.11675737293617316,0.8144397703724409,1.247350858230146,False,False,L5_CAGR
U56,M,CORE,TOP5,0.75,0.0,0.7450471698113207,7.713835722898465,0.0,0.19508238695933788,1.0489352809160268,-0.2717646245973394,1.3017101419561126,0.8521210781394921,0.1648941820798715,0.8639532392335538,-0.27176462459733963,1.323409172685408,0.23279205770988698,-0.16721624659197298,1.0126243047827688,1.6477263678512941,False,False,L3_OOS+L4_DD
U56,M,CORE,TOP5,0.75,2.0,0.7450471698113207,7.713835722898465,15.42767144579693,0.19324384893502944,1.040731559783339,-0.2718966236264554,1.2928931122976752,0.8443407816943787,0.16303039337815872,0.8559846838048826,-0.2718966236264553,1.3147907943266772,0.23098763970646674,-0.16727258227795405,1.0042112929877574,1.6388952367831,False,False,L3_OOS+L4_DD
U56,M,CORE,TOP5,0.75,5.0,0.7450471698113207,7.713835722898465,38.56917861449232,0.19049080874834323,1.028411243618414,-0.2720946221701289,1.27964762072361,0.8326589536074952,0.16023973521416224,0.8440197988889526,-0.27209462217012925,1.3018438997563124,0.2282854671516925,-0.1673570858069252,0.9915777249123907,1.6256231675710473,False,False,L3_OOS+L4_DD
U56,M,CORE,TOP5,0.75,10.0,0.7450471698113207,7.713835722898465,77.13835722898465,0.1859150939371772,1.0078394354333895,-0.27242461974291876,1.2575202423665686,0.8131600486594512,0.15560200936364366,0.8240474169784968,-0.27242461974291876,1.2802157549941744,0.22379370153632006,-0.16749792502187788,0.9704857553895617,1.603437059321367,False,False,L2_H2+L3_OOS+L4_DD
U56,M,CORE,TOP5,0.75,25.0,0.7450471698113207,7.713835722898465,192.84589307246162,0.17228264206475563,0.9458628000830531,-0.2734146124612875,1.190779907571464,0.7544646370567563,0.1417886231433918,0.763919874135444,-0.2734146124612876,1.2149834798358936,0.21040692017083606,-0.1679204426667349,0.9069648023832098,1.5364129685762156,False,False,L2_H2+L3_OOS+L4_DD
U56,M,CORE,TOP5,0.75,50.0,0.7450471698113207,7.713835722898465,385.69178614492324,0.14987462360553883,0.8418525341270207,-0.27506460032523483,1.0785412339581657,0.6561102026826529,0.11909576459189641,0.6631473278995347,-0.2750646003252354,1.1052831903961544,0.18838808123198247,-0.1686246387414968,0.8004455962319034,1.4233484799188674,False,False,L2_H2+L3_OOS+L4_DD
U56,M,CORE,TOP10,0.75,0.0,0.7379716981132075,6.101370735082856,0.0,0.17404901666415795,1.1651559531020823,-0.2316809006359234,1.2605584157186356,1.0943842238328307,0.17978769325134647,1.1368928576339716,-0.23168090063592361,1.2120764597660165,0.1671183401815166,-0.1316838815580068,1.0350990266254207,1.41231393604268,False,False,L4_DD
U56,M,CORE,TOP10,0.75,2.0,0.7379716981132075,6.101370735082856,12.202741470165712,0.17261953939392205,1.1569248432543706,-0.23177503804314892,1.2518021468583218,1.0865240822380176,0.17829971726275895,1.1288814100228484,-0.23177503804314914,1.2034798910355429,0.16575918062750805,-0.13176578522041826,1.0263883958688615,1.4038347139401366,False,False,L4_DD
U56,M,CORE,TOP10,0.75,5.0,0.7379716981132075,6.101370735082856,30.50685367541428,0.17047827164412022,1.1445627334283217,-0.23191624415398748,1.238649491947392,1.0747202776051363,0.17607094066442586,1.116849694646244,-0.2319162441539877,1.1905680745871765,0.16372311319461197,-0.13188864071403616,1.0133085830095683,1.3910954139291496,False,False,L4_DD
U56,M,CORE,TOP10,0.75,10.0,0.7379716981132075,6.101370735082856,61.01370735082856,0.1669173408949931,1.123919323608582,-0.2321515876720519,1.2166813120974644,1.0550121309064078,0.1723647981507921,1.0967592112115276,-0.2321515876720519,1.1690046700442867,0.16033678141714525,-0.1320933998700654,0.9914734877796514,1.3698101364583037,False,False,L4_DD
U56,M,CORE,TOP10,0.75,25.0,0.7379716981132075,6.101370735082856,152.5342683770714,0.15629319273908648,1.0617124182547346,-0.23285761822624396,1.150451187597085,0.9956434201965819,0.16130975910495837,1.0362257715947663,-0.23285761822624396,1.104013184461514,0.15023094938175396,-0.13270767733815236,0.9257299328064743,1.3055816022496898,False,False,L4_DD
U56,M,CORE,TOP10,0.75,50.0,0.7379716981132075,6.101370735082856,305.0685367541428,0.13878031815245695,0.9572611529862015,-0.2340343358165643,1.0391650876206509,0.8960088992667374,0.14309436664112152,0.9345971934154661,-0.2340343358165642,0.994865537997272,0.13356386566474732,-0.13758246498889226,0.8155428207914446,1.1974622617350565,False,False,L4_DD
U56,M,CORE,TOP20,0.75,0.0,0.7179834905660379,4.325825386050146,0.0,0.15184791074241044,1.2381657720489143,-0.19447151366170612,1.2544881765029536,1.2321433433324955,0.17171850307291625,1.3162531957561818,-0.1944715136617059,1.1364808721824804,0.1281724962369759,-0.1173356293977964,0.9894712426638819,1.3069354639346231,True,False,-
U56,M,CORE,TOP20,0.75,2.0,0.7179834905660379,4.325825386050146,8.651650772100291,0.15085344193217076,1.2310412570151334,-0.19459093538682792,1.246856016140782,1.225402265941944,0.17070708242972055,1.309520023412401,-0.1945909353868276,1.1287850103873933,0.1271982297540568,-0.11764719615973829,0.9817224096292676,1.2992544291259476,True,False,-
U56,M,CORE,TOP20,0.75,5.0,0.7179834905660379,4.325825386050146,21.629126930250727,0.1493631965618083,1.220341945830079,-0.19477006797450958,1.235393786024496,1.2152791168190336,0.1691914335479543,1.299407901493593,-0.1947700679745097,1.117228557814991,0.12573825897534152,-0.11811439494398213,0.970087164966187,1.2877195362181584,True,False,-
U56,M,CORE,TOP20,0.75,10.0,0.7179834905660379,4.325825386050146,43.258253860501455,0.1468833373149223,1.2024771431708956,-0.1950686222873137,1.2162537654007883,1.1983771430463082,0.16666929967619315,1.28252208770893,-0.19506862228731392,1.097935074502241,0.12330878040452298,-0.11889265607419874,0.950664137947186,1.2684601738244063,True,False,-
