panel,family,thr,depth,bps,on_share,switches,dSharpe,dSharpe_IS,dSharpe_OOS,dMaxDD,band,band_IS,band_OOS,bandDD,band_b1,band_b2,band_all60,Sharpe,Sharpe_OOS,CAGR,MaxDD,CAGR_OOS,MaxDD_OOS,ctrl_Sharpe_OOS,ctrl_CAGR_OOS,ctrl_MaxDD_OOS,pass4a,pass4b,fail4b,margin,margin_IS,margin_OOS,marginDD,clears,clears_IS,clearsDD,clears_b1,clears_b2
BROAD136,BUDGET,0.05,half,10,0.9364102564102564,20,0.04333910725396495,0.08337801924404054,0.01558454697458389,-0.002531856215840733,0.04830570338691709,0.08169308028769429,0.02537674754928232,0.0025338721520724583,0.06070113743445593,0.048714456588796695,0.06070113743445593,0.9926714313992809,0.8913498988226737,0.1398279908950424,-0.21823473271191152,0.12883165949532294,-0.2182347327119114,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,DD",-0.004966596132952139,0.0016849389563462491,-0.009792200574698429,-2.015936231725135e-06,False,True,False,False,False
BROAD136,BUDGET,0.05,half,25,0.9364102564102564,20,0.09506986413478313,0.13495184758151557,0.06742483804878407,-0.0028286112708475475,0.09990483687630225,0.13316820990570355,0.07706045774573989,0.0028306139856929535,0.10902720209295136,0.096728974486337,0.10902720209295136,0.8983761811396119,0.7984480519825063,0.12468064673691037,-0.21963142564997495,0.11340426849053187,-0.21963142564997473,0.7310232139337223,0.10056721799550972,-0.21680281437912718,True,False,"H2,OOS,DD",-0.004834972741519117,0.001783637675812022,-0.00963561969695581,-2.0027148454060395e-06,False,True,False,False,False
BROAD136,BUDGET,0.05,skip,10,0.9364102564102564,20,-0.007147121351681829,-0.008574164678662788,0.02626213292477675,-0.06223911108646574,0.16366414815358343,0.2959347846462861,0.3607680815824793,0.16074012588146736,0.18212984778622432,0.17734566068227586,0.18212984778622432,0.9421852027936342,0.9020274847728665,0.14462229757775802,-0.2779419875825365,0.15431585426676997,-0.27794198758253685,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,DD",-0.1565170268019016,-0.2873606199676233,-0.33450594865770256,-0.09850101479500162,False,False,False,False,False
BROAD136,BUDGET,0.05,skip,25,0.9364102564102564,20,0.13488965887285143,0.13498490749382996,0.1671818013228369,-0.06113917320340956,0.2989117889376852,0.4177268792662673,0.5019239166157354,0.15964018799840984,0.31681112446961335,0.3104767990576166,0.31681112446961335,0.9381959758776802,0.8982050152565592,0.1439321995828191,-0.27794198758253696,0.15356213925262585,-0.2779419875825361,0.7310232139337223,0.10056721799550972,-0.21680281437912718,False,False,"H2,DD",-0.1640221300648338,-0.2827419717724373,-0.33474211529289855,-0.09850101479500029,False,False,False,False,False
BROAD136,BUDGET,0.1,half,10,0.8769230769230769,110,0.025503676449835533,0.0744813851984969,-0.009245165526639454,-0.0062818564819676626,0.05614797872656063,0.07634762838482878,0.044871336683586116,0.0031876227173612826,0.04333659111840016,0.06200693045544714,0.06200693045544714,0.9748360005951515,0.8665201863214503,0.13691087614883823,-0.22198473297803845,0.12455639437458665,-0.221984732978038,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD",-0.0306443022767251,-0.001866243186331884,-0.03562617115694666,0.00309423376460638,False,False,True,False,False
BROAD136,BUDGET,0.1,half,25,0.8769230769230769,110,0.07539181517360305,0.1244328498552959,0.04060265629856419,-0.007638543051300184,0.10091531834231893,0.12166271031963583,0.09234604658058321,0.0038317732441820462,0.08821547435604671,0.10661382662580388,0.10661382662580388,0.8786981321784318,0.7716258702322865,0.12151575294411132,-0.2244413574304276,0.10888005593601968,-0.2244413574304278,0.7310232139337223,0.10056721799550972,-0.21680281437912718,True,False,"H2,OOS,DD",-0.025523503168715878,0.0027701395356600766,-0.05174339028201902,0.0038067698071181377,False,True,True,False,False
BROAD136,BUDGET,0.1,skip,10,0.8769230769230769,110,0.009128794167337584,0.08121258065965486,-0.02043211301014325,-0.05401232324743044,0.24955530620052624,0.25985026771958997,0.3866169283258162,0.0719595065081734,0.17415354654825865,0.21071911033430712,0.24955530620052624,0.9584611183126536,0.8553332388379465,0.14721508255286353,-0.2697151997435012,0.14031606727519086,-0.26971519974350155,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD",-0.24042651203318866,-0.1786376870599351,-0.36618481531567293,-0.01794718326074296,False,False,False,False,False
BROAD136,BUDGET,0.1,skip,25,0.8769230769230769,110,0.13380895392668601,0.20627515912174876,0.10382651082198058,-0.054734544483853065,0.36816742580520645,0.3741351731647179,0.5123809387300415,0.07085956862511689,0.2872944721601257,0.32521124089823605,0.36816742580520645,0.9371152709315148,0.8348497247557028,0.14345574359629354,-0.27153735886298047,0.13640080768554497,-0.27153735886298025,0.7310232139337223,0.10056721799550972,-0.21680281437912718,False,False,"H2,OOS,DD",-0.23435847187852044,-0.16786001404296913,-0.40855442790806096,-0.016125024141263822,False,False,False,False,False
BROAD136,BUDGET,0.2,half,10,0.6410256410256411,352,0.013115520709434336,0.06408716406079473,-0.02332302945663267,-0.0062962592478698065,0.04416442249783681,0.0698847475309079,0.07365210260067401,0.01331227316964756,0.05090829006307285,0.05471875171180285,0.05471875171180285,0.9624478448547503,0.8524423223914571,0.13516268252220098,-0.2219991357439406,0.12237884777295327,-0.22199913574394126,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD",-0.031048901788402472,-0.005797583470113166,-0.050329073144041336,-0.007016013921777753,False,False,False,False,False
BROAD136,BUDGET,0.2,half,25,0.6410256410256411,352,0.053573707270202386,0.1034282963768095,0.01797083416011591,-0.007652940693311683,0.07624146191719983,0.09933937177974195,0.06836502587107396,0.015296906917705688,0.0818440738485301,0.08641442929124254,0.08641442929124254,0.8568800242750312,0.7489940480938382,0.11824493683130277,-0.2244557550724391,0.1052938849926941,-0.22445575507243964,0.7310232139337223,0.10056721799550972,-0.21680281437912718,True,False,"H2,OOS,DD",-0.02266775464699744,0.004088924597067556,-0.05039419171095805,-0.007643966224394005,False,True,False,False,False
BROAD136,BUDGET,0.2,skip,10,0.6410256410256411,352,-0.03391514365775361,0.18191987926798858,-0.17720213324040734,-0.062168444598773354,0.09549710575807002,0.22053058721990282,0.15860636652765847,0.06641269302568009,0.10836634843209692,0.11661866176995495,0.11661866176995495,0.9154171804875624,0.6985632186076824,0.1345452940087173,-0.27787132109484414,0.10422568167652835,-0.277871321094844,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD",-0.06158196210031641,-0.038610707951914236,0.018595766712748873,-0.004244248426906738,False,False,False,False,False
BROAD136,BUDGET,0.2,skip,25,0.6410256410256411,352,0.05513372116955506,0.2683207830903077,-0.08635693217144103,-0.06286421979022971,0.16886819344923398,0.2857769324609095,0.176292242848907,0.0668574483272768,0.18067473611747642,0.18573012567250868,0.18573012567250868,0.8584400381743839,0.6446662817622812,0.12484798708174738,-0.2796670341693571,0.09471793062604994,-0.2796670341693569,0.7310232139337223,0.10056721799550972,-0.21680281437912718,False,False,"H2,OOS,DD",-0.11373447227967892,-0.017456149370601803,-0.08993531067746596,-0.003993228537047089,False,False,False,False,False
BROAD136,BUDGET,0.3,half,10,0.19692307692307692,268,-0.008118614373006539,0.030945506358721397,-0.03616694648289975,-0.005021572706221167,0.030988297584823465,0.04541860452141755,0.041948527382125955,0.011118765781815032,0.03032314264889624,0.030698066231407806,0.030988297584823465,0.9412137097723094,0.83959840536519,0.13126287264128633,-0.22072444920229195,0.11966117282878819,-0.22072444920229184,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD",-0.022869683211816927,-0.014473098162696152,-0.005781580899226202,-0.006097193075593865,False,False,False,False,False
BROAD136,BUDGET,0.3,half,25,0.19692307692307692,268,0.007659582169338819,0.04548047114079423,-0.019508786438942605,-0.006711708702047847,0.040608393955156585,0.056410620631119124,0.045132339751499106,0.01319996835621795,0.03265546062763314,0.039916590958114284,0.040608393955156585,0.8109658991741676,0.7115144274947797,0.11059583881062163,-0.22351452308117525,0.09871081565157769,-0.22351452308117525,0.7310232139337223,0.10056721799550972,-0.21680281437912718,True,False,"H2,OOS,DD",-0.032948811785817766,-0.010930149490324892,-0.025623553312556502,-0.006488259654170103,False,False,False,False,False
BROAD136,BUDGET,0.3,skip,10,0.19692307692307692,268,-0.02642874000613671,0.046459361621222994,-0.07550797058825354,-0.03702976804965652,0.05792121378254578,0.08727759379805189,0.08247307302958695,0.05147260784107899,0.06753532241087135,0.060155138096694705,0.06753532241087135,0.9229035841391793,0.8002573812598363,0.1310070082521495,-0.2527326445457273,0.11660112026702008,-0.25273264454572686,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD",-0.03149247377640907,-0.040818232176828895,-0.006965102441333415,-0.014442839791422468,False,False,False,False,False
BROAD136,BUDGET,0.3,skip,25,0.19692307692307692,268,0.006209474779794388,0.07584484456011864,-0.040725381155669926,-0.037731097787634504,0.07819865929871872,0.11013997280432253,0.10131388799809027,0.05299968315023629,0.06351169322039707,0.07947072068631733,0.07947072068631733,0.8095157917846232,0.6902978327780523,0.11261343705348081,-0.2545339121667619,0.09805742350974556,-0.2545339121667616,0.7310232139337223,0.10056721799550972,-0.21680281437912718,True,False,"H2,OOS,DD",-0.07198918451892433,-0.03429512824420389,-0.06058850684242034,-0.015268585362601783,False,False,False,False,False
BROAD136,BUDGET,0.5,half,10,0.029743589743589743,52,-0.02222793066005746,0.018639018386868544,-0.05179102786272627,-0.0070664946658622885,0.010827866900249172,0.009470725005010117,0.018710560596786774,0.00024395593840031982,0.02817715552657296,0.031249492998130957,0.031249492998130957,0.9271043934852585,0.8239743239853635,0.1287490469777426,-0.22276937116193307,0.11681159865990742,-0.22276937116193285,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD",0.011400063759808288,0.009168293381858428,0.033080467265939495,0.006822538727461969,True,True,True,False,False
BROAD136,BUDGET,0.5,half,25,0.029743589743589743,52,-0.018486557649558644,0.020971244760583874,-0.0470519399716296,-0.008819849911249289,0.012274552414622386,0.00844762325663051,0.020666955998911107,0.0003327711328767746,0.026295850374727037,0.028841433154895846,0.028841433154895846,0.7848197593552702,0.6839712739620927,0.10628419385425425,-0.2256226642903767,0.0940438421881582,-0.2256226642903767,0.7310232139337223,0.10056721799550972,-0.21680281437912718,True,False,"H2,OOS,DD,CAGR",0.0062120052349362576,0.012523621503953364,0.02638498397271849,0.008487078778372514,True,True,True,False,False
BROAD136,BUDGET,0.5,skip,10,0.029743589743589743,52,-0.04753939638353677,0.03520034852335718,-0.10436095382569044,-0.04054441728966107,0.016945692638140164,0.01683193237060343,0.028915394294151797,0.00103292315179071,0.06043557039170033,0.07213220099132589,0.07213220099132589,0.9017929277617792,0.7714043980223994,0.1266936394920568,-0.25624729378573186,0.11085781079591772,-0.25624729378573197,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD",0.030593703745396605,0.018368416152753753,0.07544555953153864,0.03951149413787036,True,True,True,False,False
